============================================================
INFERENCE LOG FOR EVENT DATE: 2026-01-09
Execution Time: 2026-01-09 22:42:49
Input File: Inference_Inputs\Input_2026-01-09.csv
============================================================

### DATA QUALITY SUMMARY
Total Entries Processed: 568
Missing Values (NaNs) found in key features (before zero-fill):
 - wilson_score: 237
 - jt_wins: 568

### HORSE PREDICTION SUMMARY
Horse Name                | Runs Found | Win Prob   | Source    
Great Wish                | 0          | 0.0198     | Fallback  
Cats By Five              | 0          | 0.0305     | Fallback  
Danyah                    | 0          | 0.0358     | Fallback  
Sahalat                   | 0          | 0.0475     | Fallback  
Nibras Passion            | 0          | 0.0347     | Fallback  
Al Shibli                 | 0          | 0.0335     | Fallback  
Desperate Hero            | 1          | 0.1425     | Fallback  
Vercors                   | 0          | 0.0232     | Fallback  
Rapper's Delight          | 0          | 0.0217     | Fallback  
Arabian Angel             | 0          | 0.0606     | Fallback  
Reservardo                | 0          | 0.0300     | Fallback  
Deep Hope                 | 0          | 0.0256     | Fallback  
Markakol                  | 0          | 0.0340     | Fallback  
Road Bloc                 | 0          | 0.0243     | Fallback  
Tourist                   | 2          | 0.3046     | Lookup    
Abshrek                   | 0          | 0.0323     | Fallback  
Fairy Oak                 | 3          | 0.2199     | Lookup    
Made In Mexico            | 0          | 0.0277     | Fallback  
Mr Pirelli                | 0          | 0.0392     | Fallback  
Miss Yechance             | 0          | 0.0288     | Fallback  
Irish Fighter             | 0          | 0.0172     | Fallback  
Second Name               | 0          | 0.0230     | Fallback  
L'Karama                  | 0          | 0.0304     | Fallback  
King Of Time              | 0          | 0.0488     | Fallback  
Ocean Viking              | 0          | 0.0345     | Fallback  
Silver Sword              | 0          | 0.0255     | Fallback  
Mister Saint Paul         | 0          | 0.0936     | Fallback  
Monaadah                  | 0          | 0.0589     | Fallback  
San Sebastian             | 0          | 0.0325     | Fallback  
Daamiss                   | 0          | 0.0341     | Fallback  
Valdivia                  | 0          | 0.0372     | Fallback  
Olympic Candle            | 0          | 0.0315     | Fallback  
Vino Sauro                | 0          | 0.0349     | Fallback  
Wanees                    | 0          | 0.0481     | Fallback  
Carron                    | 0          | 0.0348     | Fallback  
Injazati                  | 0          | 0.0301     | Fallback  
Volcanic Rock             | 0          | 0.0207     | Fallback  
Comet Chaser              | 0          | 0.0229     | Fallback  
National Bank             | 0          | 0.0325     | Fallback  
Fiction Maker             | 0          | 0.0291     | Fallback  
