track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims,is_new,label,win_probability,history_count,is_found_in_history,odds_live,odds_1,odds_2,odds_3,odds_4,trend,decimal_odds_1,decimal_odds_2,decimal_odds_3,decimal_odds_4,decimal_odds_live,threshold,precision,recall,f1,pred_plus,p_est,d,ev_per_unit,var_per_unit,sharpe_unit,kelly_full,kelly_clamped,suggested_stake_units,classification
Fairyhouse,15 Jan 2026,2m4f,Soft,2:08,Commendation,102,Kevin Healy,Declan Queally,11- 7,6,7,True,0,0.006571075,0,False,17/2,300/1,16/1,66/1,25/1,drifting,301.0,17.0,67.0,26.0,9.5,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,9.5,0.48494554772581644,11.901919423684532,0.1405673551934677,0.057052417379507815,0.05,5.0,STRONG_BET_SINGLE
Fairyhouse,15 Jan 2026,2m4f,Soft,2:43,Global Effort,86,Dylan O'Connor,John Joseph Hanlon,11 -12,6,7,True,0,0.006462088,0,False,14/1,20/1,14/1,16/1,14/1,stable,21.0,15.0,17.0,15.0,15.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,15.0,1.3446508648302364,29.672375294504373,0.24685014057554763,0.09604649034501689,0.05,5.0,STRONG_BET_SINGLE
Fairyhouse,15 Jan 2026,2m4f,Soft,3:52,Rogue Endeavour,94,Finn Brickley,Cian Collins,10- 7,6,7,True,0,0.0060521266,0,False,40/1,50/1,40/1,50/1,40/1,stable,51.0,41.0,51.0,41.0,41.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,41.0,5.408712363869314,221.68561275583045,0.36326631791201663,0.13521780909673284,0.05,5.0,STRONG_BET_SINGLE
Fairyhouse,15 Jan 2026,2m4f,Soft,3:52,Sultan Of Oj,106,Eoin Staples,Gavin Cromwell,11 -11,9,5,True,0,0.0060219746,0,False,-,8/1,15/2,7/1,13/2,shortening,9.0,8.5,8.0,7.5,9.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,9.0,0.406790518898142,10.682055106021576,0.12446390286284956,0.05084881486226775,0.05,5.0,STRONG_BET_SINGLE
Fairyhouse,15 Jan 2026,2m4f,Soft,3:52,Ada Rose,95,Simon Torrens,Aidan Anthony Howard,11- 9,5,0,True,0,0.00601786,0,False,100/1,70/1,80/1,90/1,100/1,stable,71.0,81.0,91.0,101.0,101.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,101.0,14.78731582319026,1345.2795572410625,0.4031652362680037,0.1478731582319026,0.05,5.0,STRONG_BET_SINGLE
Fairyhouse,15 Jan 2026,2m4f,Soft,3:52,Lady Dora Mae,98,Calum Hogan,Eoin Griffin,11 -12,10,7,True,0,0.00593661,0,False,8/1,5/2,8/1,5/2,2/1,shortening,3.5,9.0,3.5,3.0,9.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,9.0,0.406790518898142,10.682055106021576,0.12446390286284956,0.05084881486226775,0.05,5.0,STRONG_BET_SINGLE
Fairyhouse,15 Jan 2026,2m4f,Soft,2:08,Loma Express,102,Paddy Cody,P F McEnery,11- 7,5,7,True,0,0.0057551065,0,False,9/1,10/1,9/1,10/1,9/1,stable,11.0,10.0,11.0,10.0,10.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,10.0,0.5631005765534911,13.187722353113054,0.1550604622910241,0.06256673072816568,0.05,5.0,STRONG_BET_SINGLE
Fairyhouse,15 Jan 2026,2m4f,Soft,3:52,Lotus,94,Adam Leahy,John Joseph Hanlon,11- 9,6,7,True,0,0.0052964683,0,False,25/1,8/1,25/1,8/1,5/1,shortening,9.0,26.0,9.0,6.0,26.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,26.0,3.0640614990390773,89.14900310704425,0.32451832989322155,0.12256245996156309,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:42,Stole My Heart,37,Toby Wynne,Mel Rowley,11 -10,6,0,True,0,0.1216566,0,False,66/1,80/1,100/1,80/1,90/1,drifting,81.0,101.0,81.0,91.0,67.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,67.0,9.47277386290839,591.9968564312451,0.38932964119630065,0.1435268767107332,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:42,Ventana,-,Ben Jones,Ben Pauling,11 -10,6,0,True,0,0.06899785,0,False,28/1,8/1,28/1,8/1,7/1,shortening,9.0,29.0,9.0,8.0,29.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,29.0,3.5329916720051244,110.9087449896808,0.3354746575399153,0.12617827400018303,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:07,Giles Glory,48,Shane Quinlan,Ben Lund,11 -10,8,3,True,0,0.04888555,0,False,22/1,6/1,Evs,11/10,6/5,shortening,7.0,,2.1,2.2,23.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,23.0,2.5951313260730293,69.76305124796806,0.3107038298169554,0.11796051482150133,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:42,Chilliconcarneigh,72,Dylan Johnston,Neil Mulholland,11 -10,6,0,True,0,0.047685653,0,False,11/1,11/2,9/2,10/3,7/2,shortening,6.5,5.5,4.333333333333334,4.5,12.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,12.0,0.8757206918641893,18.990320188482798,0.20095530143328588,0.07961097198765357,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:42,Urban Law,-,Sam Twiston-Davies,Anthony Honeyball,11 -10,5,0,True,0,0.04032258,0,False,150/1,40/1,33/1,20/1,18/1,shortening,41.0,34.0,21.0,19.0,151.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,151.0,22.602818705957716,3006.9325737333074,0.41219313722051737,0.1506854580397181,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:07,Hove Ranger,-,Shane Fenelon,Sarah-Jayne Davies,11- 3,7,5,True,0,0.035873406,0,False,25/1,10/1,12/1,11/1,10/1,shortening,11.0,13.0,12.0,11.0,26.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,26.0,3.0640614990390773,89.14900310704425,0.32451832989322155,0.12256245996156309,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:42,Lady Birgma,-,Tom Cannon,Kerry Lee,11 -10,6,0,True,0,0.035708364,0,False,100/1,90/1,80/1,100/1,80/1,shortening,91.0,81.0,101.0,81.0,101.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,101.0,14.78731582319026,1345.2795572410625,0.4031652362680037,0.1478731582319026,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m4f,Good To Soft,2:17,Ezera,-,Tabitha Worsley,Harriet Dickin,11 -11,7,3,True,0,0.03338417,0,False,20/1,25/1,20/1,22/1,20/1,stable,26.0,21.0,23.0,21.0,21.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,21.0,2.2825112107623315,58.157855577228574,0.2993013853095612,0.11412556053811658,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:42,Will He Shine,-,Paddy Hanlon,Syd Hosie,11 -10,6,5,True,0,0.033370208,0,False,66/1,200/1,125/1,66/1,100/1,drifting,201.0,126.0,67.0,101.0,67.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,67.0,9.47277386290839,591.9968564312451,0.38932964119630065,0.1435268767107332,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:07,Flying Macs,-,Ben Jones,Ben Pauling,11 -10,5,0,True,0,0.03103416,0,False,15/2,8/1,15/2,8/1,15/2,stable,9.0,8.5,9.0,8.5,8.5,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,8.5,0.32863549007046755,9.528129400124183,0.10646592672862927,0.04381806534272901,0.04381806534272901,4.381806534272901,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:07,Akrivos,-,Benjamin Macey,Jonjo & A J O'Neill,11 -10,5,7,True,0,0.030558363,0,False,11/2,5/1,11/2,6/1,13/2,drifting,6.0,6.5,7.0,7.5,6.5,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,6.5,0.01601537475976933,5.571812694190265,0.006784828139101412,0.00291188631995806,0.00291188631995806,0.29118863199580597,BET_SINGLE
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:07,Shes Got The Blues,-,Jonathan Burke,Charlie Longsdon,11 -10,6,0,True,0,0.029712217,0,False,20/1,18/1,16/1,18/1,16/1,shortening,19.0,17.0,19.0,17.0,21.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,21.0,2.2825112107623315,58.157855577228574,0.2993013853095612,0.11412556053811658,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:42,Lapidarist,104,Gavin Sheehan,Philip Hobbs & Johnson White,11 -10,6,0,True,0,0.028962526,0,False,12/1,11/1,12/1,11/1,12/1,stable,12.0,13.0,12.0,13.0,13.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,13.0,1.0320307495195387,22.287250776761063,0.21860716264184818,0.08600256245996156,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:07,Chinchin,-,Charlie Deutsch,Venetia Williams,11 -10,8,0,True,0,0.028715236,0,False,16/1,14/1,16/1,14/1,16/1,stable,15.0,17.0,15.0,17.0,17.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,17.0,1.657270980140935,38.11251760049673,0.26844771193661204,0.10357943625880844,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:07,Out In The Cold,-,Mr Huw Edwards,Simon Edwards,11 -10,8,7,True,0,0.028124105,0,False,66/1,50/1,66/1,50/1,66/1,stable,51.0,67.0,51.0,67.0,67.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,67.0,9.47277386290839,591.9968564312451,0.38932964119630065,0.1435268767107332,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:42,Faustus,113,Jonathan Burke,Fergal O'Brien,11 -10,6,0,True,0,0.026416603,0,False,9/1,17/2,8/1,7/1,15/2,shortening,9.5,9.0,8.0,8.5,10.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,10.0,0.5631005765534911,13.187722353113054,0.1550604622910241,0.06256673072816568,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:07,Alafdhal,-,Freddie Gingell,Paul Nicholls,11 -10,5,0,True,0,0.0212542,0,False,20/1,18/1,20/1,18/1,20/1,stable,19.0,21.0,19.0,21.0,21.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,21.0,2.2825112107623315,58.157855577228574,0.2993013853095612,0.11412556053811658,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:42,Pride Of Nepal,115,Ciaran Gethings,Kim Bailey & Mat Nicholls,11 -10,6,0,True,0,0.020502713,0,False,13/2,7/1,15/2,8/1,17/2,drifting,8.0,8.5,9.0,9.5,7.5,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,7.5,0.17232543241511822,7.4180938236260925,0.06327078400650045,0.026511604986941266,0.026511604986941266,2.6511604986941264,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:07,Graffiti,117,Sam Twiston-Davies,Anthony Honeyball,11 -10,6,0,True,0,0.02047573,0,False,22/1,20/1,18/1,20/1,18/1,shortening,21.0,19.0,21.0,19.0,23.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,23.0,2.5951313260730293,69.76305124796806,0.3107038298169554,0.11796051482150133,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m4f,Good To Soft,2:17,Pure Theory,96,Toby McCain-Mitchell,Nigel & Willy Twiston-Davies,12- 0,7,5,True,0,0.019121917,0,False,9/1,17/2,8/1,9/1,8/1,shortening,9.5,9.0,10.0,9.0,10.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,10.0,0.5631005765534911,13.187722353113054,0.1550604622910241,0.06256673072816568,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,3m,Good To Soft,12:32,Haveagobeau,72,Shane Fenelon,Sarah-Jayne Davies,10- 6,12,0,True,0,0.018865578,0,False,33/1,22/1,20/1,18/1,16/1,shortening,23.0,21.0,19.0,17.0,34.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,34.0,4.31454196028187,152.4500704019869,0.3494386045406035,0.13074369576611727,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,3m,Good To Soft,12:32,Arlo's Sunshine,-,Isabelle Ryder,David Dennis,10- 8,10,3,True,0,0.018151028,0,False,125/1,100/1,90/1,80/1,66/1,shortening,101.0,91.0,81.0,67.0,126.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,126.0,18.69506726457399,2093.6828007802283,0.408574811838756,0.14956053811659192,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m4f,Good To Soft,2:17,This Farh,110,Ciaran Gethings,Jane Williams,12- 0,7,0,True,0,0.017697554,0,False,15/2,8/1,15/2,8/1,15/2,stable,9.0,8.5,9.0,8.5,8.5,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,8.5,0.32863549007046755,9.528129400124183,0.10646592672862927,0.04381806534272901,0.04381806534272901,4.381806534272901,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m,Good To Soft,4:02,Me Tarzan,-,Lilly Pinchin,Charlie Longsdon,11- 2,4,0,True,0,0.016446302,0,False,13/2,6/1,13/2,6/1,13/2,stable,7.0,7.5,7.0,7.5,7.5,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,7.5,0.17232543241511822,7.4180938236260925,0.06327078400650045,0.026511604986941266,0.026511604986941266,2.6511604986941264,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m,Good To Soft,4:02,Maximising,-,Gavin Sheehan,Jamie Snowden,11- 2,4,0,True,0,0.016069373,0,False,6/1,13/2,6/1,13/2,6/1,stable,7.5,7.0,7.5,7.0,7.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,7.0,0.09417040358744377,6.461983953025396,0.037045161639493764,0.015695067264573963,0.015695067264573963,1.5695067264573963,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m,Good To Soft,4:02,Havana Sky,-,Ben Poste,Ed de Giles,11- 2,4,0,True,0,0.015925422,0,False,14/1,16/1,12/1,Evs,,shortening,17.0,13.0,,,15.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,15.0,1.3446508648302364,29.672375294504373,0.24685014057554763,0.09604649034501689,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m,Good To Soft,4:02,Crystal Dagger,-,Freddie Gordon,Nicky Henderson,11- 2,4,0,True,0,0.015925422,0,False,12/1,10/1,9/1,8/1,9/1,shortening,11.0,10.0,9.0,10.0,13.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,13.0,1.0320307495195387,22.287250776761063,0.21860716264184818,0.08600256245996156,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,3m,Good To Soft,3:27,Up The Anti,-,Mrs Iola Sankey,N Gittins,11 -12,8,7,True,0,0.015273445,0,False,15/2,8/1,17/2,8/1,17/2,drifting,9.0,9.5,9.0,9.5,8.5,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,8.5,0.32863549007046755,9.528129400124183,0.10646592672862927,0.04381806534272901,0.04381806534272901,4.381806534272901,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m4f,Good To Soft,2:17,Knightmare,118,Robert Dunne,Matt Sheppard,11 -10,9,0,True,0,0.012006678,0,False,8/1,15/2,8/1,15/2,8/1,stable,8.5,9.0,8.5,9.0,9.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,9.0,0.406790518898142,10.682055106021576,0.12446390286284956,0.05084881486226775,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m4f,Good To Soft,2:17,The Cola Brasil,109,Jonathan Burke,Tom George,11- 3,7,0,True,0,0.011501225,0,False,100/1,90/1,80/1,66/1,50/1,shortening,91.0,81.0,67.0,51.0,101.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,101.0,14.78731582319026,1345.2795572410625,0.4031652362680037,0.1478731582319026,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m,Good To Soft,2:52,Classic Speed,115,Jonathan Burke,Fergal O'Brien,11- 7,7,0,True,0,0.011266664,0,False,11/2,5/1,9/2,5/1,13/2,drifting,6.0,5.5,6.0,7.5,6.5,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,6.5,0.01601537475976933,5.571812694190265,0.006784828139101412,0.00291188631995806,0.00291188631995806,0.29118863199580597,BET_SINGLE
Ludlow,15 Jan 2026,2m4f,Good To Soft,2:17,Adace,100,Conor Ring,Evan Williams,10- 6,7,0,True,0,0.011056592,0,False,28/1,22/1,20/1,16/1,14/1,shortening,23.0,21.0,17.0,15.0,29.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,29.0,3.5329916720051244,110.9087449896808,0.3354746575399153,0.12617827400018303,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m,Good To Soft,4:02,First Encounter,81,Toby Wynne,Mel Rowley,11- 2,4,0,True,0,0.009821343,0,False,9/1,8/1,9/1,8/1,15/2,shortening,9.0,10.0,9.0,8.5,10.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,10.0,0.5631005765534911,13.187722353113054,0.1550604622910241,0.06256673072816568,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m,Good To Soft,4:02,Pave The Way,98,Ciaran Gethings,Jane Williams,11- 2,4,0,True,0,0.009708101,0,False,40/1,35/1,33/1,40/1,50/1,drifting,36.0,34.0,41.0,51.0,41.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,41.0,5.408712363869314,221.68561275583045,0.36326631791201663,0.13521780909673284,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m,Good To Soft,2:52,Cherry Hill,115,Tom Cannon,Lucy Wadham,10- 9,4,0,True,0,0.009491858,0,False,80/1,66/1,80/1,100/1,80/1,stable,67.0,81.0,101.0,81.0,81.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,81.0,11.661114670083277,865.2464635877476,0.3964333200021787,0.14576393337604096,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m,Good To Soft,4:02,Marchetti,96,Tom Cannon,Lucy Wadham,11- 2,4,0,True,0,0.009416934,0,False,25/1,28/1,30/1,28/1,25/1,stable,29.0,31.0,29.0,26.0,26.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,26.0,3.0640614990390773,89.14900310704425,0.32451832989322155,0.12256245996156309,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m,Good To Soft,2:52,Mister Knockout,118,Ciaran Gethings,Alastair Ralph,11- 9,8,0,True,0,0.009388207,0,False,125/1,100/1,125/1,150/1,125/1,stable,101.0,126.0,151.0,126.0,126.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,126.0,18.69506726457399,2093.6828007802283,0.408574811838756,0.14956053811659192,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,3m,Good To Soft,12:32,Weston Court,105,Paddy Hanlon,Syd Hosie,11 -13,6,0,True,0,0.009332786,0,False,100/1,90/1,100/1,90/1,100/1,stable,91.0,101.0,91.0,101.0,101.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,101.0,14.78731582319026,1345.2795572410625,0.4031652362680037,0.1478731582319026,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m,Good To Soft,2:52,Kamaway,117,Luke Scott,Jennie Candlish,12- 0,8,3,True,0,0.008993857,0,False,20/1,18/1,20/1,18/1,20/1,stable,19.0,21.0,19.0,21.0,21.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,21.0,2.2825112107623315,58.157855577228574,0.2993013853095612,0.11412556053811658,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m,Good To Soft,2:52,Safe Idea,121,James Robottom,Anthony Honeyball,10- 7,7,10,True,0,0.008642029,0,False,15/2,7/1,15/2,7/1,15/2,stable,8.0,8.5,8.0,8.5,8.5,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,8.5,0.32863549007046755,9.528129400124183,0.10646592672862927,0.04381806534272901,0.04381806534272901,4.381806534272901,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m,Good To Soft,4:02,Whisper Of Mist,95,Ben Jones,Emma Lavelle,11- 2,4,0,True,0,0.0081689535,0,False,125/1,110/1,100/1,80/1,66/1,shortening,111.0,101.0,81.0,67.0,126.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,126.0,18.69506726457399,2093.6828007802283,0.408574811838756,0.14956053811659192,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,3m,Good To Soft,3:27,Angry Ant,127,Mr James King,J J O'Shea,12- 2,8,0,True,0,0.007846287,0,False,50/1,40/1,33/1,16/1,,shortening,41.0,34.0,17.0,,51.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,51.0,6.971812940422804,343.0126584044705,0.3764355687419339,0.1394362588084561,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,3m,Good To Soft,3:27,Darn Hot Dame,130,Mr Dominic Lewis,Dan Skelton,12- 6,9,7,True,0,0.007719918,0,False,-,66/1,50/1,,,shortening,67.0,51.0,,,67.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,67.0,9.47277386290839,591.9968564312451,0.38932964119630065,0.1435268767107332,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,3m,Good To Soft,3:27,Delevingne Dream,122,Mr Nick Oliver,Henry Oliver,12- 6,8,7,True,0,0.00756979,0,False,150/1,125/1,100/1,125/1,100/1,shortening,126.0,101.0,126.0,101.0,151.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,151.0,22.602818705957716,3006.9325737333074,0.41219313722051737,0.1506854580397181,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,2m,Good To Soft,4:02,Flyta,88,Luke Scott,Dr Richard Newland & Jamie Insole,11- 9,4,3,True,0,0.0073456974,0,False,200/1,150/1,125/1,150/1,125/1,shortening,151.0,126.0,151.0,126.0,201.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,201.0,30.41832158872517,5327.971707881205,0.41672954516183014,0.15209160794362586,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,3m,Good To Soft,12:32,Let Her Go,109,Benjamin Macey,Jonjo & A J O'Neill,11 -10,8,6,True,0,0.0072415373,0,False,28/1,33/1,28/1,33/1,28/1,stable,34.0,29.0,34.0,29.0,29.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,29.0,3.5329916720051244,110.9087449896808,0.3354746575399153,0.12617827400018303,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,3m,Good To Soft,3:27,Premier Cru,125,Mr Frederick Philipson-Stow,Lemos De Souza,12- 6,11,7,True,0,0.007219338,0,False,25/1,22/1,25/1,22/1,25/1,stable,23.0,26.0,23.0,26.0,26.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,26.0,3.0640614990390773,89.14900310704425,0.32451832989322155,0.12256245996156309,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,3m,Good To Soft,3:27,Shirakawa,112,Miss Ella Herbison,R C Pudd,12- 0,11,7,True,0,0.0071937605,0,False,28/1,33/1,28/1,33/1,28/1,stable,34.0,29.0,34.0,29.0,29.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,29.0,3.5329916720051244,110.9087449896808,0.3354746575399153,0.12617827400018303,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,3m,Good To Soft,3:27,Song Of The Stars,130,Mr Henry Crow,J J O'Shea,12- 6,10,5,True,0,0.007177014,0,False,125/1,100/1,80/1,66/1,50/1,shortening,101.0,81.0,67.0,51.0,126.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,126.0,18.69506726457399,2093.6828007802283,0.408574811838756,0.14956053811659192,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,3m,Good To Soft,12:32,Virtue Chastity,108,Rian Corcoran,David Pipe,11 -10,9,8,True,0,0.0069700107,0,False,13/2,6/1,11/2,13/2,7/1,drifting,7.0,6.5,7.5,8.0,7.5,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,7.5,0.17232543241511822,7.4180938236260925,0.06327078400650045,0.026511604986941266,0.026511604986941266,2.6511604986941264,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,3m,Good To Soft,12:32,Ghaiyyath Park,110,Murray Dodd,Venetia Williams,11 -10,9,6,True,0,0.006786788,0,False,33/1,25/1,40/1,33/1,40/1,drifting,26.0,41.0,34.0,41.0,34.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,34.0,4.31454196028187,152.4500704019869,0.3494386045406035,0.13074369576611727,0.05,5.0,STRONG_BET_SINGLE
Ludlow,15 Jan 2026,3m,Good To Soft,12:32,Leeson Street,103,Osian Radford,Evan Williams,12- 0,9,10,True,0,0.005884119,0,False,22/1,16/1,12/1,16/1,14/1,shortening,17.0,13.0,17.0,15.0,23.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,23.0,2.5951313260730293,69.76305124796806,0.3107038298169554,0.11796051482150133,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m4½f,Good To Soft,1:25,Berning Hot,-,Ross Chapman,Rebecca Menzies,11 -10,5,0,True,0,0.055747177,0,False,50/1,40/1,33/1,40/1,50/1,stable,41.0,34.0,41.0,51.0,51.0,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,51.0,6.971812940422804,343.0126584044705,0.3764355687419339,0.1394362588084561,0.05,5.0,STRONG_BET_SINGLE
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,3:45,Calaxy,44,Theo Gillard,Gillian Boanas,10 -12,6,0,True,0,0.041343573,0,False,13/2,6/1,13/2,7/1,13/2,stable,7.0,7.5,8.0,7.5,7.5,0.1,0.1563100576553491,0.7270560190703218,,,0.1563100576553491,7.5,0.17232543241511822,7.4180938236260925,0.06327078400650045,0.026511604986941266,0.026511604986941266,2.6511604986941264,STRONG_BET_SINGLE
