track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Laytown Racing Results | 8th September 2022 18:55,N/A,18:55,Standard ap (Sand),7f,Monzoon,Mr J. J. Codd,0,Ross O'Sullivan,5th,Head,5,12-2,78,True,19,13
Laytown Racing Results | 8th September 2022 18:55,N/A,18:55,Standard ap (Sand),7f,Zahee (IRE),Miss A. B. O'Connor,5,John McConnell,4th,Short Head,7,12-4t,80,True,19,13
Laytown Racing Results | 8th September 2022 18:55,N/A,18:55,Standard ap (Sand),7f,Mary Salome (IRE),Mr J. C. Barry,3,Andrew Kinirons,3rd,1 1/4 l,6,12-2,78,True,19,13
Laytown Racing Results | 8th September 2022 18:55,N/A,18:55,Standard ap (Sand),7f,Chavajod,Mr D. O'Connor,0,M. D. O'Callaghan,2nd,2 1/4 l,4,11-13,75,True,19,13
Laytown Racing Results | 8th September 2022 18:55,N/A,18:55,Standard ap (Sand),7f,Dream Today (IRE),Mr P. W. Mullins,0,Adrian McGuinness,1st,N/A,7,12-4,80,True,19,13
Laytown Racing Results | 8th September 2022 19:25,N/A,19:25,Standard,7f,Brokers Tip (IRE),Mr Finian Maguire,0,Darren Bunyan,8th,10 l,4,12-0,-,True,19,14
Laytown Racing Results | 8th September 2022 19:25,N/A,19:25,Standard,7f,Ciankyle (IRE),Miss A. B. O'Connor,5,Peter Cluskey,7th,17 l,11,11-7,-,True,19,14
Laytown Racing Results | 8th September 2022 19:25,N/A,19:25,Standard,7f,Prioritise (IRE),Mr B. O'Neill,0,James McAuley,6th,Short Head,4,11-9,-,True,19,14
Laytown Racing Results | 8th September 2022 19:25,N/A,19:25,Standard,7f,Castletownshend (IRE),Mr D. O'Connor,0,T. M. Walsh,5th,6 1/2 l,7,12-0,-,True,19,14
Laytown Racing Results | 8th September 2022 19:25,N/A,19:25,Standard,7f,Cometh the Man (IRE),Mr J. C. Barry,3,Adrian McGuinness,4th,2 1/4 l,4,11-7,-,True,19,14
Laytown Racing Results | 8th September 2022 19:25,N/A,19:25,Standard,7f,These Days (IRE),Mr J. J. Codd,0,K. J. Condon,3rd,1 1/4 l,6,12-0t,-,True,19,14
Laytown Racing Results | 8th September 2022 19:25,N/A,19:25,Standard,7f,Alessandro Algardi (IRE),Mr T. Hamilton,0,Joseph Patrick O'Brien,2nd,Short Head,4,12-0t,-,True,19,14
Laytown Racing Results | 8th September 2022 19:25,N/A,19:25,Standard,7f,Cordouan (FR),Mr P. W. Mullins,0,Adrian McGuinness,1st,N/A,4,12-0,-,True,19,14
Laytown Racing Results | 8th September 2022 19:25,N/A,19:25,Standard,7f,Brokers Tip (IRE),Mr Finian Maguire,0,Darren Bunyan,8th,10 l,4,12-0,-,True,19,14
Laytown Racing Results | 8th September 2022 19:25,N/A,19:25,Standard,7f,Ciankyle (IRE),Miss A. B. O'Connor,5,Peter Cluskey,7th,17 l,11,11-7,-,True,19,14
Laytown Racing Results | 8th September 2022 19:25,N/A,19:25,Standard,7f,Prioritise (IRE),Mr B. O'Neill,0,James McAuley,6th,Short Head,4,11-9,-,True,19,14
Laytown Racing Results | 8th September 2022 19:25,N/A,19:25,Standard,7f,Castletownshend (IRE),Mr D. O'Connor,0,T. M. Walsh,5th,6 1/2 l,7,12-0,-,True,19,14
Laytown Racing Results | 8th September 2022 19:25,N/A,19:25,Standard,7f,Cometh the Man (IRE),Mr J. C. Barry,3,Adrian McGuinness,4th,2 1/4 l,4,11-7,-,True,19,14
Laytown Racing Results | 8th September 2022 19:25,N/A,19:25,Standard,7f,These Days (IRE),Mr J. J. Codd,0,K. J. Condon,3rd,1 1/4 l,6,12-0t,-,True,19,14
Laytown Racing Results | 8th September 2022 19:25,N/A,19:25,Standard,7f,Alessandro Algardi (IRE),Mr T. Hamilton,0,Joseph Patrick O'Brien,2nd,Short Head,4,12-0t,-,True,19,14
Laytown Racing Results | 8th September 2022 19:25,N/A,19:25,Standard,7f,Cordouan (FR),Mr P. W. Mullins,0,Adrian McGuinness,1st,N/A,4,12-0,-,True,19,14
N/A,N/A,15:50,Good,2m 1f 153y,Circus Act (IRE),S. O'Callaghan,7,James A. Nash,UR,N/A,3,10-7,-,True,19,15
N/A,N/A,15:50,Good,2m 1f 153y,Arktikos (IRE),R. A. Doyle,0,Gearoid O'Loughlin,11th,1 1/2 l,3,11-0t,-,True,19,15
N/A,N/A,15:50,Good,2m 1f 153y,Ham and Jam (IRE),L. A. McKenna,7,A. J. Martin,10th,9 1/2 l,3,11-0t1,-,True,19,15
N/A,N/A,15:50,Good,2m 1f 153y,Deluca Chop (FR),Peter Carberry,0,A. J. Martin,9th,15 l,3,11-0,-,True,19,15
N/A,N/A,15:50,Good,2m 1f 153y,Stabila (IRE),Philip Donovan,5,Michael Flannery,8th,23 l,3,10-7,-,True,19,15
N/A,N/A,15:50,Good,2m 1f 153y,Chargo,J. S. McGarvey,0,Gordon Elliott,7th,Short Head,3,10-7ht,-,True,19,15
N/A,N/A,15:50,Good,2m 1f 153y,Mi Sueno (IRE),A. P. Kelly,7,Andrew Kinsella,6th,3 1/4 l,3,11-0,-,True,19,15
N/A,N/A,15:50,Good,2m 1f 153y,Gig Harbor (IRE),Gavin Peter Brouder,5,Noel Meade,5th,3/4 l,3,11-0p,-,True,19,15
N/A,N/A,15:50,Good,2m 1f 153y,Bright Blue (IRE),M. J. M. O'Sullivan,7,Eugene M. O'Sullivan,4th,4 1/2 l,3,11-0t,-,True,19,15
N/A,N/A,15:50,Good,2m 1f 153y,Arch Enemy (IRE),C. D. Maxwell,0,Patrick Magee,3rd,8 1/2 l,3,10-7,-,True,19,15
N/A,N/A,15:50,Good,2m 1f 153y,Bridgehead (IRE),E. Walsh,5,Noel Meade,2nd,Head,3,11-0,-,True,19,15
N/A,N/A,15:50,Good,2m 1f 153y,Aghaboy (GER),Kieran Callaghan,7,W. P. Mullins,1st,N/A,3,11-0,-,True,19,15
N/A,N/A,15:50,Good,2m 1f 153y,Circus Act (IRE),S. O'Callaghan,7,James A. Nash,UR,N/A,3,10-7,-,True,19,15
N/A,N/A,15:50,Good,2m 1f 153y,Arktikos (IRE),R. A. Doyle,0,Gearoid O'Loughlin,11th,1 1/2 l,3,11-0t,-,True,19,15
N/A,N/A,15:50,Good,2m 1f 153y,Ham and Jam (IRE),L. A. McKenna,7,A. J. Martin,10th,9 1/2 l,3,11-0t1,-,True,19,15
N/A,N/A,15:50,Good,2m 1f 153y,Deluca Chop (FR),Peter Carberry,0,A. J. Martin,9th,15 l,3,11-0,-,True,19,15
N/A,N/A,15:50,Good,2m 1f 153y,Stabila (IRE),Philip Donovan,5,Michael Flannery,8th,23 l,3,10-7,-,True,19,15
N/A,N/A,15:50,Good,2m 1f 153y,Chargo,J. S. McGarvey,0,Gordon Elliott,7th,Short Head,3,10-7ht,-,True,19,15
N/A,N/A,15:50,Good,2m 1f 153y,Mi Sueno (IRE),A. P. Kelly,7,Andrew Kinsella,6th,3 1/4 l,3,11-0,-,True,19,15
N/A,N/A,15:50,Good,2m 1f 153y,Gig Harbor (IRE),Gavin Peter Brouder,5,Noel Meade,5th,3/4 l,3,11-0p,-,True,19,15
N/A,N/A,15:50,Good,2m 1f 153y,Bright Blue (IRE),M. J. M. O'Sullivan,7,Eugene M. O'Sullivan,4th,4 1/2 l,3,11-0t,-,True,19,15
N/A,N/A,15:50,Good,2m 1f 153y,Arch Enemy (IRE),C. D. Maxwell,0,Patrick Magee,3rd,8 1/2 l,3,10-7,-,True,19,15
N/A,N/A,15:50,Good,2m 1f 153y,Bridgehead (IRE),E. Walsh,5,Noel Meade,2nd,Head,3,11-0,-,True,19,15
N/A,N/A,15:50,Good,2m 1f 153y,Aghaboy (GER),Kieran Callaghan,7,W. P. Mullins,1st,N/A,3,11-0,-,True,19,15
N/A,N/A,16:25,Good,2m 1f 153y,Beacon Street (IRE),A. M. McCurtin,0,Norman Lee,12th,2 1/2 l,6,10-13h,-,True,19,16
N/A,N/A,16:25,Good,2m 1f 153y,Hollow Spark (IRE),Kieran Callaghan,4,James M. Barcoe,11th,1 1/4 l,5,10-13,-,True,19,16
N/A,N/A,16:25,Good,2m 1f 153y,Coco Lightning (IRE),R. J. Condon,2,Thomas P. O'Connor,10th,1 3/4 l,5,10-13h1,-,True,19,16
N/A,N/A,16:25,Good,2m 1f 153y,Eclipseofardkilly (IRE),E. Walsh,0,Ruaidhri Tierney,9th,Head,5,10-13h,-,True,19,16
N/A,N/A,16:25,Good,2m 1f 153y,Pulltheplug (IRE),L. A. McKenna,4,Michael G. Kennedy,8th,13 l,6,10-13,-,True,19,16
N/A,N/A,16:25,Good,2m 1f 153y,Beyond Ambitious (IRE),K. E. Buckley,0,D. Harvey,7th,1 l,5,11-7,-,True,19,16
N/A,N/A,16:25,Good,2m 1f 153y,Truckers Angel (IRE),M. J. M. O'Sullivan,4,W. J. Burke,6th,13 l,8,10-13,-,True,19,16
N/A,N/A,16:25,Good,2m 1f 153y,Just Hannah (IRE),A. P. Kelly,0,Donal Commins,5th,6 l,5,10-13t,-,True,19,16
N/A,N/A,16:25,Good,2m 1f 153y,Hamartia (IRE),Sarah Kavanagh,4,Colm A. Murphy,4th,3 3/4 l,5,10-13,-,True,19,16
N/A,N/A,16:25,Good,2m 1f 153y,Roccos Inspiration (IRE),Gavin Peter Brouder,2,Michael G. Kennedy,3rd,Head,5,10-13,-,True,19,16
N/A,N/A,16:25,Good,2m 1f 153y,Inclusion (IRE),Jack Foley,0,W. P. Mullins,2nd,3 l,5,10-13,-,True,19,16
N/A,N/A,16:25,Good,2m 1f 153y,She Is Electric (IRE),R. P. Geoghegan,4,Norman Lee,1st,N/A,7,10-13h,-,True,19,16
N/A,N/A,16:25,Good,2m 1f 153y,Beacon Street (IRE),A. M. McCurtin,0,Norman Lee,12th,2 1/2 l,6,10-13h,-,True,19,16
N/A,N/A,16:25,Good,2m 1f 153y,Hollow Spark (IRE),Kieran Callaghan,4,James M. Barcoe,11th,1 1/4 l,5,10-13,-,True,19,16
N/A,N/A,16:25,Good,2m 1f 153y,Coco Lightning (IRE),R. J. Condon,2,Thomas P. O'Connor,10th,1 3/4 l,5,10-13h1,-,True,19,16
N/A,N/A,16:25,Good,2m 1f 153y,Eclipseofardkilly (IRE),E. Walsh,0,Ruaidhri Tierney,9th,Head,5,10-13h,-,True,19,16
N/A,N/A,16:25,Good,2m 1f 153y,Pulltheplug (IRE),L. A. McKenna,4,Michael G. Kennedy,8th,13 l,6,10-13,-,True,19,16
N/A,N/A,16:25,Good,2m 1f 153y,Beyond Ambitious (IRE),K. E. Buckley,0,D. Harvey,7th,1 l,5,11-7,-,True,19,16
N/A,N/A,16:25,Good,2m 1f 153y,Truckers Angel (IRE),M. J. M. O'Sullivan,4,W. J. Burke,6th,13 l,8,10-13,-,True,19,16
N/A,N/A,16:25,Good,2m 1f 153y,Just Hannah (IRE),A. P. Kelly,0,Donal Commins,5th,6 l,5,10-13t,-,True,19,16
N/A,N/A,16:25,Good,2m 1f 153y,Hamartia (IRE),Sarah Kavanagh,4,Colm A. Murphy,4th,3 3/4 l,5,10-13,-,True,19,16
N/A,N/A,16:25,Good,2m 1f 153y,Roccos Inspiration (IRE),Gavin Peter Brouder,2,Michael G. Kennedy,3rd,Head,5,10-13,-,True,19,16
N/A,N/A,16:25,Good,2m 1f 153y,Inclusion (IRE),Jack Foley,0,W. P. Mullins,2nd,3 l,5,10-13,-,True,19,16
N/A,N/A,16:25,Good,2m 1f 153y,She Is Electric (IRE),R. P. Geoghegan,4,Norman Lee,1st,N/A,7,10-13h,-,True,19,16
N/A,N/A,17:00,Good,2m 5f 181y,Scheu Time (IRE),Gavin Peter Brouder,0,James A. Nash,UR,N/A,9,12-0,113,True,19,17
N/A,N/A,17:00,Good,2m 5f 181y,Gallowglass (IRE),C. M. Quirke,7,Stephen Ryan,PU,N/A,9,11-10,109,True,19,17
N/A,N/A,17:00,Good,2m 5f 181y,Abraham (IRE),R. A. Doyle,0,Martin Brassil,8th,6 1/2 l,10,11-12tv,111,True,19,17
N/A,N/A,17:00,Good,2m 5f 181y,Bonnie Kellie (IRE),Connor King,0,S. Curling,7th,3 l,5,11-1,100,True,19,17
N/A,N/A,17:00,Good,2m 5f 181y,Galon De Vauzelle (FR),E. Walsh,5,P. J. Rothwell,6th,4 1/4 l,6,11-10p,109,True,19,17
N/A,N/A,17:00,Good,2m 5f 181y,Bentham (IRE),Patrick Michael O'Brien,7,Gavin Patrick Cromwell,5th,1/2 l,8,11-5,104,True,19,17
N/A,N/A,17:00,Good,2m 5f 181y,Kilashee (IRE),J. P. Kirwan,7,John Patrick Ryan,4th,5 1/2 l,7,10-6,91,True,19,17
N/A,N/A,17:00,Good,2m 5f 181y,Krabat (IRE),C. A. Landers,0,Michael J. McDonagh,3rd,8 l,7,11-12,111,True,19,17
N/A,N/A,17:00,Good,2m 5f 181y,Watch The Weather,L. A. McKenna,7,R. P. Cody,2nd,1 1/4 l,6,11-13t,112,True,19,17
N/A,N/A,17:00,Good,2m 5f 181y,Oskar High (IRE),S. O'Callaghan,7,Norman Lee,1st,N/A,10,10-4p,89,True,19,17
N/A,N/A,17:00,Good,2m 5f 181y,Scheu Time (IRE),Gavin Peter Brouder,0,James A. Nash,UR,N/A,9,12-0,113,True,19,17
N/A,N/A,17:00,Good,2m 5f 181y,Gallowglass (IRE),C. M. Quirke,7,Stephen Ryan,PU,N/A,9,11-10,109,True,19,17
N/A,N/A,17:00,Good,2m 5f 181y,Abraham (IRE),R. A. Doyle,0,Martin Brassil,8th,6 1/2 l,10,11-12tv,111,True,19,17
N/A,N/A,17:00,Good,2m 5f 181y,Bonnie Kellie (IRE),Connor King,0,S. Curling,7th,3 l,5,11-1,100,True,19,17
N/A,N/A,17:00,Good,2m 5f 181y,Galon De Vauzelle (FR),E. Walsh,5,P. J. Rothwell,6th,4 1/4 l,6,11-10p,109,True,19,17
N/A,N/A,17:00,Good,2m 5f 181y,Bentham (IRE),Patrick Michael O'Brien,7,Gavin Patrick Cromwell,5th,1/2 l,8,11-5,104,True,19,17
N/A,N/A,17:00,Good,2m 5f 181y,Kilashee (IRE),J. P. Kirwan,7,John Patrick Ryan,4th,5 1/2 l,7,10-6,91,True,19,17
N/A,N/A,17:00,Good,2m 5f 181y,Krabat (IRE),C. A. Landers,0,Michael J. McDonagh,3rd,8 l,7,11-12,111,True,19,17
N/A,N/A,17:00,Good,2m 5f 181y,Watch The Weather,L. A. McKenna,7,R. P. Cody,2nd,1 1/4 l,6,11-13t,112,True,19,17
N/A,N/A,17:00,Good,2m 5f 181y,Oskar High (IRE),S. O'Callaghan,7,Norman Lee,1st,N/A,10,10-4p,89,True,19,17
N/A,N/A,17:35,Good,2m 5f 181y,Shesadream (IRE),J. S. McGarvey,0,Gordon Elliott,10th,96 l,5,11-11,124,True,19,18
N/A,N/A,17:35,Good,2m 5f 181y,Gotthenod (IRE),S. O'Callaghan,0,Ross O'Sullivan,9th,4 l,8,10-9,108,True,19,18
N/A,N/A,17:35,Good,2m 5f 181y,Karen's Gift (IRE),D. King,7,P. J. Rothwell,8th,5 1/2 l,8,10-3,102,True,19,18
N/A,N/A,17:35,Good,2m 5f 181y,Duchess Ravenwaves,C. D. Maxwell,0,Gavin Patrick Cromwell,7th,1/2 l,8,10-11t,110,True,19,18
N/A,N/A,17:35,Good,2m 5f 181y,Rebel Rose (IRE),R. A. Doyle,0,Mark Fahey,6th,9 l,6,10-10,109,True,19,18
N/A,N/A,17:35,Good,2m 5f 181y,Motown Maggie (IRE),M. J. M. O'Sullivan,7,Gordon Elliott,5th,3 1/4 l,5,11-3p,116,True,19,18
N/A,N/A,17:35,Good,2m 5f 181y,Lily Light Foot (IRE),R. J. Condon,5,Eddie & Patrick Harty,4th,1 1/4 l,6,10-5p,104,True,19,18
N/A,N/A,17:35,Good,2m 5f 181y,Molly Wedger (IRE),Kieran Callaghan,7,Dermot P. O'Brien,3rd,11 l,8,11-12,125,True,19,18
N/A,N/A,17:35,Good,2m 5f 181y,Influential Lady (IRE),C. A. Landers,0,James M. Barcoe,2nd,9 1/2 l,8,10-4,103,True,19,18
N/A,N/A,17:35,Good,2m 5f 181y,Kitty Galore (IRE),K. J. Brouder,0,John Patrick Ryan,1st,N/A,8,10-5,104,True,19,18
N/A,N/A,17:35,Good,2m 5f 181y,Shesadream (IRE),J. S. McGarvey,0,Gordon Elliott,10th,96 l,5,11-11,124,True,19,18
N/A,N/A,17:35,Good,2m 5f 181y,Gotthenod (IRE),S. O'Callaghan,0,Ross O'Sullivan,9th,4 l,8,10-9,108,True,19,18
N/A,N/A,17:35,Good,2m 5f 181y,Karen's Gift (IRE),D. King,7,P. J. Rothwell,8th,5 1/2 l,8,10-3,102,True,19,18
N/A,N/A,17:35,Good,2m 5f 181y,Duchess Ravenwaves,C. D. Maxwell,0,Gavin Patrick Cromwell,7th,1/2 l,8,10-11t,110,True,19,18
N/A,N/A,17:35,Good,2m 5f 181y,Rebel Rose (IRE),R. A. Doyle,0,Mark Fahey,6th,9 l,6,10-10,109,True,19,18
N/A,N/A,17:35,Good,2m 5f 181y,Motown Maggie (IRE),M. J. M. O'Sullivan,7,Gordon Elliott,5th,3 1/4 l,5,11-3p,116,True,19,18
N/A,N/A,17:35,Good,2m 5f 181y,Lily Light Foot (IRE),R. J. Condon,5,Eddie & Patrick Harty,4th,1 1/4 l,6,10-5p,104,True,19,18
N/A,N/A,17:35,Good,2m 5f 181y,Molly Wedger (IRE),Kieran Callaghan,7,Dermot P. O'Brien,3rd,11 l,8,11-12,125,True,19,18
N/A,N/A,17:35,Good,2m 5f 181y,Influential Lady (IRE),C. A. Landers,0,James M. Barcoe,2nd,9 1/2 l,8,10-4,103,True,19,18
N/A,N/A,17:35,Good,2m 5f 181y,Kitty Galore (IRE),K. J. Brouder,0,John Patrick Ryan,1st,N/A,8,10-5,104,True,19,18
N/A,N/A,18:05,Good,2m 7f,Quaker Island (IRE),Peter Carberry,0,Peter Fahey,6th,4 3/4 l,7,11-12b,-,True,19,19
N/A,N/A,18:05,Good,2m 7f,Kingston Kid (IRE),M. J. M. O'Sullivan,7,Eugene M. O'Sullivan,5th,12 l,5,11-12t1,-,True,19,19
N/A,N/A,18:05,Good,2m 7f,Captain Kangaroo (IRE),Kieran Callaghan,7,W. P. Mullins,4th,8 l,7,11-12t,-,True,19,19
N/A,N/A,18:05,Good,2m 7f,Oscar Academy (IRE),C. D. Maxwell,0,Patrick Martin,3rd,2 1/2 l,9,11-12t,-,True,19,19
N/A,N/A,18:05,Good,2m 7f,Blackstair Rocco (IRE),Conor Clarke,7,Emmet Mullins,2nd,7 l,7,11-12,-,True,19,19
N/A,N/A,18:05,Good,2m 7f,Walking On Glass (IRE),A. P. Kelly,0,Padraig Roche,1st,N/A,7,11-12p,-,True,19,19
N/A,N/A,18:05,Good,2m 7f,Quaker Island (IRE),Peter Carberry,0,Peter Fahey,6th,4 3/4 l,7,11-12b,-,True,19,19
N/A,N/A,18:05,Good,2m 7f,Kingston Kid (IRE),M. J. M. O'Sullivan,7,Eugene M. O'Sullivan,5th,12 l,5,11-12t1,-,True,19,19
N/A,N/A,18:05,Good,2m 7f,Captain Kangaroo (IRE),Kieran Callaghan,7,W. P. Mullins,4th,8 l,7,11-12t,-,True,19,19
N/A,N/A,18:05,Good,2m 7f,Oscar Academy (IRE),C. D. Maxwell,0,Patrick Martin,3rd,2 1/2 l,9,11-12t,-,True,19,19
N/A,N/A,18:05,Good,2m 7f,Blackstair Rocco (IRE),Conor Clarke,7,Emmet Mullins,2nd,7 l,7,11-12,-,True,19,19
N/A,N/A,18:05,Good,2m 7f,Walking On Glass (IRE),A. P. Kelly,0,Padraig Roche,1st,N/A,7,11-12p,-,True,19,19
N/A,N/A,18:35,Good,2m 7f,Sofias Castle (IRE),R. A. Doyle,0,Ruaidhri Tierney,PU,N/A,8,11-12t,91,True,19,20
N/A,N/A,18:35,Good,2m 7f,Four Country Roads (IRE),J. S. McGarvey,0,Brian M. McMahon,PU,N/A,8,10-10,75,True,19,20
N/A,N/A,18:35,Good,2m 7f,Force of Forces (FR),D. King,7,I. Madden,F,N/A,9,10-13tv,78,True,19,20
N/A,N/A,18:35,Good,2m 7f,Repeat That (IRE),C. A. Landers,0,Michael Butler,13th,4 1/2 l,9,11-6p,85,True,19,20
N/A,N/A,18:35,Good,2m 7f,Costalita (IRE),E. Walsh,5,P. J. Rothwell,12th,4 1/2 l,8,11-4p,83,True,19,20
N/A,N/A,18:35,Good,2m 7f,Jetango (IRE),C. M. Quirke,7,Kieran Purcell,11th,23 l,6,11-11t,90,True,19,20
N/A,N/A,18:35,Good,2m 7f,Fr Gilligansvoyge,B. P. Kennedy,7,John G. Carr,10th,1 1/4 l,9,10-5tb,70,True,19,20
N/A,N/A,18:35,Good,2m 7f,Rudy Catrail (IRE),Kieran Callaghan,0,E. Sheehy,9th,3/4 l,11,11-2,81,True,19,20
N/A,N/A,18:35,Good,2m 7f,Sanibel Island (IRE),T. Joseph Kelly,0,M. Hourigan,8th,1 1/4 l,10,10-4,69,True,19,20
N/A,N/A,18:35,Good,2m 7f,Different Strokes (IRE),L. A. McKenna,7,Mrs C. O'Leary,7th,3/4 l,7,11-11p,90,True,19,20
N/A,N/A,18:35,Good,2m 7f,Rule Of June (IRE),M. J. M. O'Sullivan,7,Liam Casey,6th,3 3/4 l,8,11-12,91,True,19,20
N/A,N/A,18:35,Good,2m 7f,Falcon Park (IRE),N. T. Prendergast,7,Paul Hennessy,5th,Neck,6,11-6,85,True,19,20
N/A,N/A,18:35,Good,2m 7f,Three Loud Knocks (IRE),S. O'Callaghan,7,Brian Mortell,4th,1 l,10,11-8,87,True,19,20
N/A,N/A,18:35,Good,2m 7f,The Eye Of Tulla (IRE),Peter Carberry,0,Brian M. McMahon,3rd,1 1/2 l,6,10-12b,77,True,19,20
N/A,N/A,18:35,Good,2m 7f,Garrai Phaidin (IRE),R. J. Condon,5,Shane Kieran Ryder,2nd,1/2 l,13,10-8t,73,True,19,20
N/A,N/A,18:35,Good,2m 7f,Chief Seattle (IRE),K. J. Brouder,0,John Patrick Ryan,1st,N/A,7,11-10,89,True,19,20
N/A,N/A,18:35,Good,2m 7f,Sofias Castle (IRE),R. A. Doyle,0,Ruaidhri Tierney,PU,N/A,8,11-12t,91,True,19,20
N/A,N/A,18:35,Good,2m 7f,Four Country Roads (IRE),J. S. McGarvey,0,Brian M. McMahon,PU,N/A,8,10-10,75,True,19,20
N/A,N/A,18:35,Good,2m 7f,Force of Forces (FR),D. King,7,I. Madden,F,N/A,9,10-13tv,78,True,19,20
N/A,N/A,18:35,Good,2m 7f,Repeat That (IRE),C. A. Landers,0,Michael Butler,13th,4 1/2 l,9,11-6p,85,True,19,20
N/A,N/A,18:35,Good,2m 7f,Costalita (IRE),E. Walsh,5,P. J. Rothwell,12th,4 1/2 l,8,11-4p,83,True,19,20
N/A,N/A,18:35,Good,2m 7f,Jetango (IRE),C. M. Quirke,7,Kieran Purcell,11th,23 l,6,11-11t,90,True,19,20
N/A,N/A,18:35,Good,2m 7f,Fr Gilligansvoyge,B. P. Kennedy,7,John G. Carr,10th,1 1/4 l,9,10-5tb,70,True,19,20
N/A,N/A,18:35,Good,2m 7f,Rudy Catrail (IRE),Kieran Callaghan,0,E. Sheehy,9th,3/4 l,11,11-2,81,True,19,20
N/A,N/A,18:35,Good,2m 7f,Sanibel Island (IRE),T. Joseph Kelly,0,M. Hourigan,8th,1 1/4 l,10,10-4,69,True,19,20
N/A,N/A,18:35,Good,2m 7f,Different Strokes (IRE),L. A. McKenna,7,Mrs C. O'Leary,7th,3/4 l,7,11-11p,90,True,19,20
N/A,N/A,18:35,Good,2m 7f,Rule Of June (IRE),M. J. M. O'Sullivan,7,Liam Casey,6th,3 3/4 l,8,11-12,91,True,19,20
N/A,N/A,18:35,Good,2m 7f,Falcon Park (IRE),N. T. Prendergast,7,Paul Hennessy,5th,Neck,6,11-6,85,True,19,20
N/A,N/A,18:35,Good,2m 7f,Three Loud Knocks (IRE),S. O'Callaghan,7,Brian Mortell,4th,1 l,10,11-8,87,True,19,20
N/A,N/A,18:35,Good,2m 7f,The Eye Of Tulla (IRE),Peter Carberry,0,Brian M. McMahon,3rd,1 1/2 l,6,10-12b,77,True,19,20
N/A,N/A,18:35,Good,2m 7f,Garrai Phaidin (IRE),R. J. Condon,5,Shane Kieran Ryder,2nd,1/2 l,13,10-8t,73,True,19,20
N/A,N/A,18:35,Good,2m 7f,Chief Seattle (IRE),K. J. Brouder,0,John Patrick Ryan,1st,N/A,7,11-10,89,True,19,20
N/A,N/A,19:05,Good,2m 1f,So Easy Way (IRE),Kieran Callaghan,4,I. Madden,PU,N/A,6,10-0,80,True,19,21
N/A,N/A,19:05,Good,2m 1f,Romella (IRE),A. M. McCurtin,0,John J. Walsh,11th,13 l,8,11-8t,102,True,19,21
N/A,N/A,19:05,Good,2m 1f,Cluan Dara (IRE),Philip Donovan,2,John Patrick Ryan,10th,6 1/2 l,10,10-11,91,True,19,21
N/A,N/A,19:05,Good,2m 1f,Fly De Megaudais (FR),C. M. Quirke,4,Michael J. McDonagh,9th,3 1/4 l,9,10-6,86,True,19,21
N/A,N/A,19:05,Good,2m 1f,Inagh's Gift (IRE),D. King,4,Sean P. Hennessy,8th,1 1/2 l,9,10-5p,85,True,19,21
N/A,N/A,19:05,Good,2m 1f,Ricky Langford (IRE),Jack Foley,0,P. J. Rothwell,7th,2 1/2 l,8,11-2p,96,True,19,21
N/A,N/A,19:05,Good,2m 1f,Likable Chancer (IRE),G. B. Noonan,4,Daniel John Howard,6th,7 1/2 l,8,10-6,86,True,19,21
N/A,N/A,19:05,Good,2m 1f,Berliet Express (IRE),E. Walsh,0,P. J. Rothwell,5th,5 1/2 l,6,11-0t,94,True,19,21
N/A,N/A,19:05,Good,2m 1f,Jack Holiday (IRE),M. J. M. O'Sullivan,4,John F. Gleeson,4th,3 l,8,12-0p,108,True,19,21
N/A,N/A,19:05,Good,2m 1f,Joeswayornoway (IRE),K. E. Buckley,0,E. Sheehy,3rd,7 l,6,11-5tb,99,True,19,21
N/A,N/A,19:05,Good,2m 1f,Itsalonglongroad,S. O'Callaghan,0,Charles Coakley,2nd,11 l,8,11-10t,104,True,19,21
N/A,N/A,19:05,Good,2m 1f,Red Striker (IRE),Patrick O'Hanlon,2,Andrew McNamara,1st,N/A,7,11-1tp,95,True,19,21
N/A,N/A,19:05,Good,2m 1f,So Easy Way (IRE),Kieran Callaghan,4,I. Madden,PU,N/A,6,10-0,80,True,19,21
N/A,N/A,19:05,Good,2m 1f,Romella (IRE),A. M. McCurtin,0,John J. Walsh,11th,13 l,8,11-8t,102,True,19,21
N/A,N/A,19:05,Good,2m 1f,Cluan Dara (IRE),Philip Donovan,2,John Patrick Ryan,10th,6 1/2 l,10,10-11,91,True,19,21
N/A,N/A,19:05,Good,2m 1f,Fly De Megaudais (FR),C. M. Quirke,4,Michael J. McDonagh,9th,3 1/4 l,9,10-6,86,True,19,21
N/A,N/A,19:05,Good,2m 1f,Inagh's Gift (IRE),D. King,4,Sean P. Hennessy,8th,1 1/2 l,9,10-5p,85,True,19,21
N/A,N/A,19:05,Good,2m 1f,Ricky Langford (IRE),Jack Foley,0,P. J. Rothwell,7th,2 1/2 l,8,11-2p,96,True,19,21
N/A,N/A,19:05,Good,2m 1f,Likable Chancer (IRE),G. B. Noonan,4,Daniel John Howard,6th,7 1/2 l,8,10-6,86,True,19,21
N/A,N/A,19:05,Good,2m 1f,Berliet Express (IRE),E. Walsh,0,P. J. Rothwell,5th,5 1/2 l,6,11-0t,94,True,19,21
