track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,17:05,Good,1m,Academy Winner (USA),J M Sheridan,0,D Hogan,6th,1 3/4 l,3,9-1,66,True,137,43
N/A,N/A,17:05,Good,1m,Tachos (IRE),C D Hayes,0,D K Weld,5th,2 l,3,9-12,77,True,137,43
N/A,N/A,17:05,Good,1m,Purple Sky (IRE),Gabriella Hill,10,J S Bolger,4th,1 1/4 l,3,9-1,66,True,137,43
N/A,N/A,17:05,Good,1m,Blue Soul (IRE),J J G Ryan,3,G M Lyons,3rd,Neck,3,9-10,75,True,137,43
N/A,N/A,17:05,Good,1m,Gandolfo (IRE),C T Keane,0,N Meade,2nd,Short Head,3,9-3p,68,True,137,43
N/A,N/A,17:05,Good,1m,September Leaves (IRE),S Foley,0,Mrs J Harrington,1st,N/A,3,9-8b1,73,True,137,43
N/A,N/A,17:05,Good,1m,Alto Sax (IRE),B M Coen,0,Peter Fahey,NR,N/A,3,9-0b,65,True,137,43
N/A,N/A,17:05,Good,1m,Takeachancejimmy (IRE),R C Colgan,0,N Slevin,15th,2 3/4 l,10,9-6,66,True,137,43
N/A,N/A,17:05,Good,1m,Cordouan (FR),C J MacRedmond,5,R Donohoe,14th,3 l,6,9-8v,68,True,137,43
N/A,N/A,17:05,Good,1m,Ice Cold In Alex (IRE),J A Powell,3,K J Condon,13th,1 3/4 l,10,9-6t,66,True,137,43
N/A,N/A,17:05,Good,1m,Moyassr (IRE),W J Lee,0,John E & Kiely,12th,3 1/2 l,3,9-2,67,True,137,43
N/A,N/A,17:05,Good,1m,Brewel Hill (IRE),G Brouder,5,P McCreery,11th,1/2 l,8,9-12,72,True,137,43
N/A,N/A,17:05,Good,1m,Not Forgotten (IRE),K G Kennedy,7,M Halford & T Collins,10th,1 3/4 l,4,10-0,74,True,137,43
N/A,N/A,17:05,Good,1m,Gotta Catch'em All (IRE),Siobhan Rutledge,0,H Rogers,9th,Head,4,9-8,68,True,137,43
N/A,N/A,17:05,Good,1m,Blackcastle Storm,D P McDonogh,0,M J Smith,8th,1 l,7,9-7t,67,True,137,43
N/A,N/A,17:05,Good,1m,Redemptive Power (IRE),G F Carroll,0,G P Cromwell,7th,Nose,3,9-1,66,True,137,43
N/A,N/A,17:05,Good,1m,Academy Winner (USA),J M Sheridan,0,D Hogan,6th,1 3/4 l,3,9-1,66,True,137,43
N/A,N/A,17:05,Good,1m,Tachos (IRE),C D Hayes,0,D K Weld,5th,2 l,3,9-12,77,True,137,43
N/A,N/A,17:05,Good,1m,Purple Sky (IRE),Gabriella Hill,10,J S Bolger,4th,1 1/4 l,3,9-1,66,True,137,43
N/A,N/A,17:05,Good,1m,Blue Soul (IRE),J J G Ryan,3,G M Lyons,3rd,Neck,3,9-10,75,True,137,43
N/A,N/A,17:05,Good,1m,Gandolfo (IRE),C T Keane,0,N Meade,2nd,Short Head,3,9-3p,68,True,137,43
N/A,N/A,17:05,Good,1m,September Leaves (IRE),S Foley,0,Mrs J Harrington,1st,N/A,3,9-8b1,73,True,137,43
N/A,N/A,17:35,Good,1m 6f,Sherodan (IRE),B M Coen,0,Peter Fahey,NR,N/A,7,9-9,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Good Time Jonny (IRE),Rachael Blackmore,0,Mrs C O'Leary,NR,N/A,9,9-9t,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Make No Plans (IRE),R C Colgan,0,Liam G O'brien,11th,5 1/2 l,6,9-9,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Hollow Spark (IRE),C T Keane,0,J Barcoe,10th,1/2 l,7,9-4,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Silas Marner (IRE),W J Lee,0,C O'Brien,9th,3/4 l,7,9-9t,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Redwood Queen (IRE),Adam Caffrey,3,C Byrnes,8th,3 3/4 l,7,9-4,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Fad Eadrainn (IRE),J A Heffernan,0,P T Foley,7th,2 1/2 l,6,9-9,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Albert Hirsch (IRE),D E Sheehy,0,M C Grassick,6th,1/2 l,4,9-9,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Sioux Eagle (IRE),L T McAteer,0,P T Foley,5th,2 1/4 l,5,9-9,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Vadsa Queen (IRE),G F Carroll,0,N Stokes,4th,Neck,6,9-4t1,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Stormalong (IRE),J M Sheridan,0,D Budds,3rd,1 l,6,9-4t,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Winter Fog (IRE),S Foley,0,W P Mullins,2nd,7 l,10,9-9,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Mr Percy (IRE),D McMonagle,0,J P O'Brien,1st,N/A,4,9-9,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Sherodan (IRE),B M Coen,0,Peter Fahey,NR,N/A,7,9-9,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Good Time Jonny (IRE),Rachael Blackmore,0,Mrs C O'Leary,NR,N/A,9,9-9t,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Make No Plans (IRE),R C Colgan,0,Liam G O'brien,11th,5 1/2 l,6,9-9,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Hollow Spark (IRE),C T Keane,0,J Barcoe,10th,1/2 l,7,9-4,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Silas Marner (IRE),W J Lee,0,C O'Brien,9th,3/4 l,7,9-9t,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Redwood Queen (IRE),Adam Caffrey,3,C Byrnes,8th,3 3/4 l,7,9-4,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Fad Eadrainn (IRE),J A Heffernan,0,P T Foley,7th,2 1/2 l,6,9-9,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Albert Hirsch (IRE),D E Sheehy,0,M C Grassick,6th,1/2 l,4,9-9,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Sioux Eagle (IRE),L T McAteer,0,P T Foley,5th,2 1/4 l,5,9-9,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Vadsa Queen (IRE),G F Carroll,0,N Stokes,4th,Neck,6,9-4t1,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Stormalong (IRE),J M Sheridan,0,D Budds,3rd,1 l,6,9-4t,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Winter Fog (IRE),S Foley,0,W P Mullins,2nd,7 l,10,9-9,-,True,137,44
N/A,N/A,17:35,Good,1m 6f,Mr Percy (IRE),D McMonagle,0,J P O'Brien,1st,N/A,4,9-9,-,True,137,44
N/A,N/A,14:15,Good To Yielding,2m,Finnicky Filly (IRE),D E Mullins,0,J P Ryan,PU,N/A,6,10-11,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,Pondicherry (IRE),G P Brouder,5,P McCreery,PU,N/A,4,11-2,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,El Bello,C P Millar,7,L Breen,12th,16 l,5,11-12,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,Nowwhatdoyouthink (IRE),L Quinlan,3,R Hackett,11th,20 l,5,11-12,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,Doitforjane Sid (IRE),A McCurtin,0,Donncha Duggan,10th,1/2 l,8,11-4,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,Duffy's All Set (IRE),Niall Moore,7,P Fenton,9th,7 l,5,11-4,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,Newport,H Morgan,0,E Doyle,8th,9 1/2 l,4,11-2,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,Mullanour (IRE),S F O'Keeffe,0,W J Martin,7th,5 1/2 l,5,11-4,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,Pepperpots (IRE),Mr B J Walsh,7,B J Walsh,6th,26 l,6,11-5,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,Pearl Of Grange (IRE),Sam Ewing,0,Mrs J Harrington,5th,Head,4,11-2,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,Elusive Prince (IRE),Rachael Blackmore,0,H De Bromhead,4th,5 l,5,11-4,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,The Mediator (IRE),J W Kennedy,0,G Elliott,3rd,3 3/4 l,7,11-12,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,Clonshire River (IRE),K E Buckley,0,E & P Harty,2nd,1/2 l,7,11-4t,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,Has Me Dreaming (IRE),J C Gainford,0,C Collins,1st,N/A,5,11-4,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,Finnicky Filly (IRE),D E Mullins,0,J P Ryan,PU,N/A,6,10-11,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,Pondicherry (IRE),G P Brouder,5,P McCreery,PU,N/A,4,11-2,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,El Bello,C P Millar,7,L Breen,12th,16 l,5,11-12,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,Nowwhatdoyouthink (IRE),L Quinlan,3,R Hackett,11th,20 l,5,11-12,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,Doitforjane Sid (IRE),A McCurtin,0,Donncha Duggan,10th,1/2 l,8,11-4,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,Duffy's All Set (IRE),Niall Moore,7,P Fenton,9th,7 l,5,11-4,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,Newport,H Morgan,0,E Doyle,8th,9 1/2 l,4,11-2,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,Mullanour (IRE),S F O'Keeffe,0,W J Martin,7th,5 1/2 l,5,11-4,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,Pepperpots (IRE),Mr B J Walsh,7,B J Walsh,6th,26 l,6,11-5,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,Pearl Of Grange (IRE),Sam Ewing,0,Mrs J Harrington,5th,Head,4,11-2,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,Elusive Prince (IRE),Rachael Blackmore,0,H De Bromhead,4th,5 l,5,11-4,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,The Mediator (IRE),J W Kennedy,0,G Elliott,3rd,3 3/4 l,7,11-12,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,Clonshire River (IRE),K E Buckley,0,E & P Harty,2nd,1/2 l,7,11-4t,-,True,137,45
N/A,N/A,14:15,Good To Yielding,2m,Has Me Dreaming (IRE),J C Gainford,0,C Collins,1st,N/A,5,11-4,-,True,137,45
N/A,N/A,14:45,Good To Yielding,2m,Hey Whatever (IRE),J W Kennedy,0,G Elliott,PU,N/A,4,12-0,102,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Jetaway To Getaway (IRE),J C Gainford,0,C Collins,13th,Head,6,11-2,88,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Cornamona Park (IRE),C Stone-Walsh,5,G P Cromwell,12th,8 l,4,11-5,93,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Ar Nos Na Gaoithe (IRE),J P O'Sullivan,0,P J Rothwell,11th,16 l,5,10-13,85,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Takemeuptocarlow (IRE),B P Kennedy,7,A Sexton,10th,Neck,5,10-11,83,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Late Vocation (IRE),J P Shinnick,5,P F McEnery,9th,Neck,6,11-4ht,90,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Perfectway (IRE),R A Doyle,0,E Griffin,8th,3/4 l,7,10-10,82,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Sayitfirst (IRE),J G Gilligan,7,D Collins,7th,1 l,8,11-2,88,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Grizabella (IRE),P Hanlon,7,J J Hanlon,6th,3/4 l,5,11-0,86,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Mayos Vendangeur (IRE),T Power Roche,7,P J Rothwell,5th,Short Head,5,11-0tp,86,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Thebeautifulgame,C P Millar,7,C Collins,4th,1 3/4 l,5,10-13,85,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Arthur's Victory (IRE),G Brouder,5,J Nash,3rd,1/2 l,6,11-2,88,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Destivelle (IRE),D King,0,S K Ryder,2nd,6 l,5,10-12tp,84,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Katherine (IRE),H E Sexton,7,A Sexton,1st,N/A,7,11-4,90,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Hey Whatever (IRE),J W Kennedy,0,G Elliott,PU,N/A,4,12-0,102,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Jetaway To Getaway (IRE),J C Gainford,0,C Collins,13th,Head,6,11-2,88,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Cornamona Park (IRE),C Stone-Walsh,5,G P Cromwell,12th,8 l,4,11-5,93,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Ar Nos Na Gaoithe (IRE),J P O'Sullivan,0,P J Rothwell,11th,16 l,5,10-13,85,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Takemeuptocarlow (IRE),B P Kennedy,7,A Sexton,10th,Neck,5,10-11,83,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Late Vocation (IRE),J P Shinnick,5,P F McEnery,9th,Neck,6,11-4ht,90,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Perfectway (IRE),R A Doyle,0,E Griffin,8th,3/4 l,7,10-10,82,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Sayitfirst (IRE),J G Gilligan,7,D Collins,7th,1 l,8,11-2,88,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Grizabella (IRE),P Hanlon,7,J J Hanlon,6th,3/4 l,5,11-0,86,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Mayos Vendangeur (IRE),T Power Roche,7,P J Rothwell,5th,Short Head,5,11-0tp,86,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Thebeautifulgame,C P Millar,7,C Collins,4th,1 3/4 l,5,10-13,85,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Arthur's Victory (IRE),G Brouder,5,J Nash,3rd,1/2 l,6,11-2,88,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Destivelle (IRE),D King,0,S K Ryder,2nd,6 l,5,10-12tp,84,True,137,46
N/A,N/A,14:45,Good To Yielding,2m,Katherine (IRE),H E Sexton,7,A Sexton,1st,N/A,7,11-4,90,True,137,46
N/A,N/A,15:15,Yielding,2m 3f,Intertwine (FR),K C Sexton,0,D Queally,PU,N/A,6,10-13,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Pretty Company (IRE),T Power Roche,7,S Doyle,PU,N/A,4,10-11,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Whiskeyforluck (IRE),M Hamill,0,Eric Larkin,14th,13 l,5,10-13,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Quarry Lady (IRE),Niall Moore,7,J M Burke,13th,15 l,5,10-13,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Breath Of Wind (IRE),S F O'Keeffe,0,M Magnussen,12th,14 l,4,10-11t1,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Hanara Rovan (IRE),J P O'Sullivan,0,P J Rothwell,11th,9 l,6,10-13,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Give Her Hollie (IRE),J Kearney,5,C Collins,10th,2 l,4,10-11,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Yenaled Dream (IRE),S O'Callaghan,5,E Doyle,9th,11 l,4,10-11,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Where's Nanny (IRE),M J M O'Sullivan,0,W P Mullins,8th,4 3/4 l,5,11-7,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Speranza Wilde (IRE),D Meyler,0,R K Watson,7th,Head,6,10-13,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Gortmore Lady (IRE),E Walsh,0,C Collins,6th,3 1/4 l,4,10-11,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,True Light (IRE),J C Gainford,0,Mrs G O'Connor,5th,23 l,7,11-7t,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Love Like This (IRE),S Fitzgerald,0,J P Ryan,4th,3/4 l,6,10-13,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Vilja Song (IRE),L Quinlan,3,R Hackett,3rd,9 1/2 l,5,10-13,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Lady Nightingale (IRE),C M Quirke,5,P Kiely,2nd,2 l,5,10-13,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Zefania (FR),A Harvey,5,J C McConnell,1st,N/A,5,11-7,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Intertwine (FR),K C Sexton,0,D Queally,PU,N/A,6,10-13,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Pretty Company (IRE),T Power Roche,7,S Doyle,PU,N/A,4,10-11,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Whiskeyforluck (IRE),M Hamill,0,Eric Larkin,14th,13 l,5,10-13,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Quarry Lady (IRE),Niall Moore,7,J M Burke,13th,15 l,5,10-13,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Breath Of Wind (IRE),S F O'Keeffe,0,M Magnussen,12th,14 l,4,10-11t1,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Hanara Rovan (IRE),J P O'Sullivan,0,P J Rothwell,11th,9 l,6,10-13,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Give Her Hollie (IRE),J Kearney,5,C Collins,10th,2 l,4,10-11,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Yenaled Dream (IRE),S O'Callaghan,5,E Doyle,9th,11 l,4,10-11,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Where's Nanny (IRE),M J M O'Sullivan,0,W P Mullins,8th,4 3/4 l,5,11-7,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Speranza Wilde (IRE),D Meyler,0,R K Watson,7th,Head,6,10-13,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Gortmore Lady (IRE),E Walsh,0,C Collins,6th,3 1/4 l,4,10-11,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,True Light (IRE),J C Gainford,0,Mrs G O'Connor,5th,23 l,7,11-7t,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Love Like This (IRE),S Fitzgerald,0,J P Ryan,4th,3/4 l,6,10-13,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Vilja Song (IRE),L Quinlan,3,R Hackett,3rd,9 1/2 l,5,10-13,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Lady Nightingale (IRE),C M Quirke,5,P Kiely,2nd,2 l,5,10-13,-,True,137,47
N/A,N/A,15:15,Yielding,2m 3f,Zefania (FR),A Harvey,5,J C McConnell,1st,N/A,5,11-7,-,True,137,47
N/A,N/A,15:45,Yielding,2m 3f,Leading Lion (IRE),J W Kennedy,0,G Elliott,NR,N/A,4,11-6t,110,True,137,48
N/A,N/A,15:45,Yielding,2m 3f,Doyen Flyer (IRE),K Callaghan,5,J Barcoe,6th,66 l,6,10-3,91,True,137,48
N/A,N/A,15:45,Yielding,2m 3f,That's About Right (IRE),C Owens,7,P J Rothwell,5th,1 3/4 l,6,11-2tp,104,True,137,48
N/A,N/A,15:45,Yielding,2m 3f,Arcland (IRE),D J O'Keeffe,0,H Rogers,4th,7 1/2 l,8,11-2p,104,True,137,48
N/A,N/A,15:45,Yielding,2m 3f,Desert Cave (IRE),S Fitzgerald,0,D Queally,3rd,1 1/4 l,6,11-12t,114,True,137,48
N/A,N/A,15:45,Yielding,2m 3f,Andyourbirdcansing (IRE),C M Quirke,5,J P Ryan,2nd,3/4 l,6,10-12,100,True,137,48
N/A,N/A,15:45,Yielding,2m 3f,Churchwarden (IRE),B W Harvey,0,J C McConnell,1st,N/A,4,11-3,107,True,137,48
N/A,N/A,15:45,Yielding,2m 3f,Leading Lion (IRE),J W Kennedy,0,G Elliott,NR,N/A,4,11-6t,110,True,137,48
N/A,N/A,15:45,Yielding,2m 3f,Doyen Flyer (IRE),K Callaghan,5,J Barcoe,6th,66 l,6,10-3,91,True,137,48
N/A,N/A,15:45,Yielding,2m 3f,That's About Right (IRE),C Owens,7,P J Rothwell,5th,1 3/4 l,6,11-2tp,104,True,137,48
N/A,N/A,15:45,Yielding,2m 3f,Arcland (IRE),D J O'Keeffe,0,H Rogers,4th,7 1/2 l,8,11-2p,104,True,137,48
N/A,N/A,15:45,Yielding,2m 3f,Desert Cave (IRE),S Fitzgerald,0,D Queally,3rd,1 1/4 l,6,11-12t,114,True,137,48
N/A,N/A,15:45,Yielding,2m 3f,Andyourbirdcansing (IRE),C M Quirke,5,J P Ryan,2nd,3/4 l,6,10-12,100,True,137,48
N/A,N/A,15:45,Yielding,2m 3f,Churchwarden (IRE),B W Harvey,0,J C McConnell,1st,N/A,4,11-3,107,True,137,48
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,King's Commander (FR),Shane Fenelon,7,J J Hanlon,NR,N/A,6,11-7b,88,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Angelsworknovrtime (IRE),A Harvey,5,James Andrew Fahey,NR,N/A,8,12-0t,95,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,A Mere Bagatelle (IRE),P Hanlon,7,J J Hanlon,F,N/A,7,11-12b,93,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Deal Again (IRE),A M King,7,V T O'Brien,13th,29 l,10,10-13,80,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Appian Way (FR),E M O'Sullivan,7,Ms M Flynn,12th,17 l,8,10-13b,80,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Essential Part (IRE),H E Sexton,7,A Sexton,11th,14 l,6,10-13,80,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Bella Union (IRE),S D Torrens,0,J C McConnell,10th,14 l,8,11-4,85,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Oogum Boogum (IRE),Mr E T Mellerick,7,D Budds,9th,2 1/4 l,6,11-11,92,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Anysignofhim (IRE),L Quinlan,3,R Hackett,8th,1/2 l,5,11-10,91,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Ardfert Mary (IRE),S F O'Keeffe,0,J P Ryan,7th,Head,7,11-1,82,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Shana Cloon (IRE),C Stone-Walsh,5,G P Cromwell,6th,3 3/4 l,5,12-0,95,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Evans Secret,P T Enright,0,M M McNiff,5th,1/2 l,5,11-12tb,93,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Fire Coral,P K Donovan,5,C W J Farrell,4th,Nose,5,11-0t,81,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Mourne Mist (IRE),B W Harvey,0,D McNamara,3rd,2 1/4 l,9,10-13t1,80,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Beechroad Winnie (IRE),J P O'Sullivan,0,P J Rothwell,2nd,8 l,8,11-2,83,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Loup De Tallane (FR),C P Millar,7,E Griffin,1st,N/A,8,11-12t,93,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,King's Commander (FR),Shane Fenelon,7,J J Hanlon,NR,N/A,6,11-7b,88,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Angelsworknovrtime (IRE),A Harvey,5,James Andrew Fahey,NR,N/A,8,12-0t,95,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,A Mere Bagatelle (IRE),P Hanlon,7,J J Hanlon,F,N/A,7,11-12b,93,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Deal Again (IRE),A M King,7,V T O'Brien,13th,29 l,10,10-13,80,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Appian Way (FR),E M O'Sullivan,7,Ms M Flynn,12th,17 l,8,10-13b,80,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Essential Part (IRE),H E Sexton,7,A Sexton,11th,14 l,6,10-13,80,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Bella Union (IRE),S D Torrens,0,J C McConnell,10th,14 l,8,11-4,85,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Oogum Boogum (IRE),Mr E T Mellerick,7,D Budds,9th,2 1/4 l,6,11-11,92,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Anysignofhim (IRE),L Quinlan,3,R Hackett,8th,1/2 l,5,11-10,91,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Ardfert Mary (IRE),S F O'Keeffe,0,J P Ryan,7th,Head,7,11-1,82,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Shana Cloon (IRE),C Stone-Walsh,5,G P Cromwell,6th,3 3/4 l,5,12-0,95,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Evans Secret,P T Enright,0,M M McNiff,5th,1/2 l,5,11-12tb,93,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Fire Coral,P K Donovan,5,C W J Farrell,4th,Nose,5,11-0t,81,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Mourne Mist (IRE),B W Harvey,0,D McNamara,3rd,2 1/4 l,9,10-13t1,80,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Beechroad Winnie (IRE),J P O'Sullivan,0,P J Rothwell,2nd,8 l,8,11-2,83,True,137,49
N/A,N/A,16:20,Yielding (Yielding To Soft In Places),2m 3f,Loup De Tallane (FR),C P Millar,7,E Griffin,1st,N/A,8,11-12t,93,True,137,49
N/A,N/A,16:55,Yielding (Yielding To Soft In Places),3m 100y,Macantuile (IRE),S F O'Keeffe,0,Leonard Flynn,PU,N/A,4,10-13b1,-,True,137,50
N/A,N/A,16:55,Yielding (Yielding To Soft In Places),3m 100y,The Dagda (IRE),Conor Clarke,7,P J Gilligan,PU,N/A,5,11-4,-,True,137,50
N/A,N/A,16:55,Yielding (Yielding To Soft In Places),3m 100y,John Storey (IRE),J B Foley,0,L P Cusack,PU,N/A,6,11-4,-,True,137,50
