track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,17:30,Yielding To Soft,1m 4f,Safecracker,Ben Martin Coen,0,John Patrick Murtagh,2nd,2 1/2 l,4,9-10ht,96,True,26,29
N/A,N/A,17:30,Yielding To Soft,1m 4f,Zoffman (IRE),J. A. Powell,7,Noel Meade,1st,N/A,3,8-7p,85,True,26,29
Naas Racing Results | 16th October 2022 13:10,N/A,13:10,Soft,5f 205y,Junaina (IRE),A. J. Slattery,0,John Stephen O'Donoghue,8th,Short Head,2,9-2,-,True,26,30
Naas Racing Results | 16th October 2022 13:10,N/A,13:10,Soft,5f 205y,Press Play (IRE),J. A. Powell,7,C. W. J. Farrell,7th,20 l,2,9-2,-,True,26,30
Naas Racing Results | 16th October 2022 13:10,N/A,13:10,Soft,5f 205y,Scat Maggie (IRE),R. C. Colgan,0,D. Broad,6th,4 1/2 l,2,9-2,-,True,26,30
Naas Racing Results | 16th October 2022 13:10,N/A,13:10,Soft,5f 205y,Starnight (IRE),D. E. Sheehy,3,John Patrick Murtagh,5th,1 3/4 l,2,9-2,-,True,26,30
Naas Racing Results | 16th October 2022 13:10,N/A,13:10,Soft,5f 205y,Zaza Zut (IRE),William James Lee,0,K. J. Condon,4th,Head,2,9-2t1,-,True,26,30
Naas Racing Results | 16th October 2022 13:10,N/A,13:10,Soft,5f 205y,Indian Outlaw (IRE),G. F. Carroll,0,Andrew McNamara,3rd,3/4 l,2,9-2,-,True,26,30
Naas Racing Results | 16th October 2022 13:10,N/A,13:10,Soft,5f 205y,Mere Accountant (IRE),Ben Martin Coen,0,John Patrick Murtagh,2nd,10 l,2,9-2,-,True,26,30
Naas Racing Results | 16th October 2022 13:10,N/A,13:10,Soft,5f 205y,Dame Kiri (USA),Seamie Heffernan,0,Aidan O'Brien,1st,N/A,2,9-2,-,True,26,30
Naas Racing Results | 16th October 2022 13:10,N/A,13:10,Soft,5f 205y,Junaina (IRE),A. J. Slattery,0,John Stephen O'Donoghue,8th,Short Head,2,9-2,-,True,26,30
Naas Racing Results | 16th October 2022 13:10,N/A,13:10,Soft,5f 205y,Press Play (IRE),J. A. Powell,7,C. W. J. Farrell,7th,20 l,2,9-2,-,True,26,30
Naas Racing Results | 16th October 2022 13:10,N/A,13:10,Soft,5f 205y,Scat Maggie (IRE),R. C. Colgan,0,D. Broad,6th,4 1/2 l,2,9-2,-,True,26,30
Naas Racing Results | 16th October 2022 13:10,N/A,13:10,Soft,5f 205y,Starnight (IRE),D. E. Sheehy,3,John Patrick Murtagh,5th,1 3/4 l,2,9-2,-,True,26,30
Naas Racing Results | 16th October 2022 13:10,N/A,13:10,Soft,5f 205y,Zaza Zut (IRE),William James Lee,0,K. J. Condon,4th,Head,2,9-2t1,-,True,26,30
Naas Racing Results | 16th October 2022 13:10,N/A,13:10,Soft,5f 205y,Indian Outlaw (IRE),G. F. Carroll,0,Andrew McNamara,3rd,3/4 l,2,9-2,-,True,26,30
Naas Racing Results | 16th October 2022 13:10,N/A,13:10,Soft,5f 205y,Mere Accountant (IRE),Ben Martin Coen,0,John Patrick Murtagh,2nd,10 l,2,9-2,-,True,26,30
Naas Racing Results | 16th October 2022 13:10,N/A,13:10,Soft,5f 205y,Dame Kiri (USA),Seamie Heffernan,0,Aidan O'Brien,1st,N/A,2,9-2,-,True,26,30
Naas Racing Results | 16th October 2022 13:45,N/A,13:45,Soft  (Turf),5f 205y,Aurum Sky (IRE),R. C. Colgan,0,A. J. Martin,7th,16 l,2,9-5,-,True,26,31
Naas Racing Results | 16th October 2022 13:45,N/A,13:45,Soft  (Turf),5f 205y,Navy Beach (IRE),Ben Martin Coen,0,A. J. Martin,6th,1/2 l,2,9-5,-,True,26,31
Naas Racing Results | 16th October 2022 13:45,N/A,13:45,Soft  (Turf),5f 205y,Trident Star (IRE),J. J. G. Ryan,7,James McAuley,5th,2 1/4 l,2,9-5,-,True,26,31
Naas Racing Results | 16th October 2022 13:45,N/A,13:45,Soft  (Turf),5f 205y,Navalny (IRE),William James Lee,0,Henry de Bromhead,4th,3/4 l,2,9-5,-,True,26,31
Naas Racing Results | 16th October 2022 13:45,N/A,13:45,Soft  (Turf),5f 205y,Duke Of Vienna (USA),Seamie Heffernan,0,Aidan O'Brien,3rd,1 1/2 l,2,9-5,-,True,26,31
Naas Racing Results | 16th October 2022 13:45,N/A,13:45,Soft  (Turf),5f 205y,Son Of Sampers (IRE),R. P. Whelan,0,M. Halford,2nd,4 l,2,9-5,-,True,26,31
Naas Racing Results | 16th October 2022 13:45,N/A,13:45,Soft  (Turf),5f 205y,Polar Bear (IRE),Shane Foley,0,Mrs J. Harrington,1st,N/A,2,9-5v,-,True,26,31
Naas Racing Results | 16th October 2022 13:45,N/A,13:45,Soft  (Turf),5f 205y,Aurum Sky (IRE),R. C. Colgan,0,A. J. Martin,7th,16 l,2,9-5,-,True,26,31
Naas Racing Results | 16th October 2022 13:45,N/A,13:45,Soft  (Turf),5f 205y,Navy Beach (IRE),Ben Martin Coen,0,A. J. Martin,6th,1/2 l,2,9-5,-,True,26,31
Naas Racing Results | 16th October 2022 13:45,N/A,13:45,Soft  (Turf),5f 205y,Trident Star (IRE),J. J. G. Ryan,7,James McAuley,5th,2 1/4 l,2,9-5,-,True,26,31
Naas Racing Results | 16th October 2022 13:45,N/A,13:45,Soft  (Turf),5f 205y,Navalny (IRE),William James Lee,0,Henry de Bromhead,4th,3/4 l,2,9-5,-,True,26,31
Naas Racing Results | 16th October 2022 13:45,N/A,13:45,Soft  (Turf),5f 205y,Duke Of Vienna (USA),Seamie Heffernan,0,Aidan O'Brien,3rd,1 1/2 l,2,9-5,-,True,26,31
Naas Racing Results | 16th October 2022 13:45,N/A,13:45,Soft  (Turf),5f 205y,Son Of Sampers (IRE),R. P. Whelan,0,M. Halford,2nd,4 l,2,9-5,-,True,26,31
Naas Racing Results | 16th October 2022 13:45,N/A,13:45,Soft  (Turf),5f 205y,Polar Bear (IRE),Shane Foley,0,Mrs J. Harrington,1st,N/A,2,9-5v,-,True,26,31
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Winemaker (FR),C. Martins,0,J. G. Coogan,14th,10 l,2,9-1,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Wujdaan (IRE),W. M. Lordan,0,Joseph Patrick O'Brien,13th,1/2 l,2,8-8,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Cash Or Crypto (IRE),Ben Martin Coen,0,David Marnane,12th,1 l,2,9-5,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Hialeah (IRE),K. J. Manning,0,Charles Weld,11th,1 1/4 l,2,9-1,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Betterdaysrcoming (IRE),William James Lee,0,Andrew Oliver,10th,2 1/4 l,2,9-5v,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Roaring Gallagher (FR),S. M. Crosse,0,Joseph Patrick O'Brien,9th,3/4 l,2,9-9,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Evening's Empire (IRE),C. D. Hayes,0,Eddie & Patrick Harty,8th,Neck,2,8-12,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,With Love,Seamie Heffernan,0,Kevin Thomas Coleman,7th,1 l,2,9-2,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Rubio Draco (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,6th,Short Head,2,9-9,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Tooprofitable (IRE),L. F. Roche,0,M. C. Grassick,5th,1 1/2 l,2,8-10b1,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Encosta (IRE),C. T. Keane,0,Noel Meade,4th,2 3/4 l,2,8-12,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Lord Massusus (IRE),G. F. Carroll,0,Joseph G. Murphy,3rd,1/2 l,2,9-3,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Goa Gajah (USA),M. P. Sheehy,0,Joseph Patrick O'Brien,2nd,2 l,2,9-5,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Panic Alarm (IRE),Shane Foley,0,Mrs J. Harrington,1st,N/A,2,9-3,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Winemaker (FR),C. Martins,0,J. G. Coogan,14th,10 l,2,9-1,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Wujdaan (IRE),W. M. Lordan,0,Joseph Patrick O'Brien,13th,1/2 l,2,8-8,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Cash Or Crypto (IRE),Ben Martin Coen,0,David Marnane,12th,1 l,2,9-5,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Hialeah (IRE),K. J. Manning,0,Charles Weld,11th,1 1/4 l,2,9-1,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Betterdaysrcoming (IRE),William James Lee,0,Andrew Oliver,10th,2 1/4 l,2,9-5v,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Roaring Gallagher (FR),S. M. Crosse,0,Joseph Patrick O'Brien,9th,3/4 l,2,9-9,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Evening's Empire (IRE),C. D. Hayes,0,Eddie & Patrick Harty,8th,Neck,2,8-12,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,With Love,Seamie Heffernan,0,Kevin Thomas Coleman,7th,1 l,2,9-2,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Rubio Draco (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,6th,Short Head,2,9-9,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Tooprofitable (IRE),L. F. Roche,0,M. C. Grassick,5th,1 1/2 l,2,8-10b1,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Encosta (IRE),C. T. Keane,0,Noel Meade,4th,2 3/4 l,2,8-12,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Lord Massusus (IRE),G. F. Carroll,0,Joseph G. Murphy,3rd,1/2 l,2,9-3,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Goa Gajah (USA),M. P. Sheehy,0,Joseph Patrick O'Brien,2nd,2 l,2,9-5,-,True,26,32
Naas Racing Results | 16th October 2022 14:20,N/A,14:20,Soft,7f,Panic Alarm (IRE),Shane Foley,0,Mrs J. Harrington,1st,N/A,2,9-3,-,True,26,32
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Accomplished (IRE),J. M. Sheridan,0,K. J. Condon,18th,24 l,3,9-2,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Belle Image (IRE),R. C. Colgan,0,Ms Sheila Lavery,17th,1/2 l,4,9-5,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Esculenta (IRE),Declan McDonogh,0,John Patrick Murtagh,16th,1/2 l,3,9-2h,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Ha Ha Ha (IRE),Shane Foley,0,Mrs J. Harrington,15th,Neck,3,9-2,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Miss Mirabell (IRE),S. B. Kelly,0,John Patrick Murtagh,14th,1/2 l,3,9-2b1,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Beautiful Sunshine,Seamie Heffernan,0,Adrian Murray,13th,1 l,3,9-2,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Believeinmiracles (IRE),William James Lee,0,W. McCreery,12th,2 l,3,9-2h,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Tartan Skirt (IRE),C. T. Keane,0,M. D. O'Callaghan,11th,3/4 l,3,9-2,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Haziya (IRE),M. P. Sheehy,0,Joseph Patrick O'Brien,10th,1 1/4 l,4,9-5,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Miramis (IRE),R. P. Whelan,0,Ms Sheila Lavery,9th,1 1/2 l,4,9-5,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Pale Iris (IRE),G. M. Ryan,0,Joseph G. Murphy,8th,Head,4,9-5p,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Freedom of Speech (IRE),K. J. Manning,0,J. S. Bolger,7th,2 3/4 l,3,9-2,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Mehnah,C. D. Hayes,0,Kevin Prendergast,6th,3/4 l,4,9-5,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Emphatic Answer (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,5th,1/2 l,4,9-5,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Flame Of Eire (IRE),A. J. Slattery,0,A. Slattery,4th,1/2 l,3,9-2,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Maristella (IRE),Ben Martin Coen,0,John Patrick Murtagh,3rd,1/2 l,4,9-5p1,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Sunset Shiraz (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,2nd,1/2 l,3,9-2,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Toy (IRE),W. M. Lordan,0,Aidan O'Brien,1st,N/A,3,9-2,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Accomplished (IRE),J. M. Sheridan,0,K. J. Condon,18th,24 l,3,9-2,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Belle Image (IRE),R. C. Colgan,0,Ms Sheila Lavery,17th,1/2 l,4,9-5,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Esculenta (IRE),Declan McDonogh,0,John Patrick Murtagh,16th,1/2 l,3,9-2h,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Ha Ha Ha (IRE),Shane Foley,0,Mrs J. Harrington,15th,Neck,3,9-2,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Miss Mirabell (IRE),S. B. Kelly,0,John Patrick Murtagh,14th,1/2 l,3,9-2b1,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Beautiful Sunshine,Seamie Heffernan,0,Adrian Murray,13th,1 l,3,9-2,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Believeinmiracles (IRE),William James Lee,0,W. McCreery,12th,2 l,3,9-2h,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Tartan Skirt (IRE),C. T. Keane,0,M. D. O'Callaghan,11th,3/4 l,3,9-2,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Haziya (IRE),M. P. Sheehy,0,Joseph Patrick O'Brien,10th,1 1/4 l,4,9-5,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Miramis (IRE),R. P. Whelan,0,Ms Sheila Lavery,9th,1 1/2 l,4,9-5,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Pale Iris (IRE),G. M. Ryan,0,Joseph G. Murphy,8th,Head,4,9-5p,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Freedom of Speech (IRE),K. J. Manning,0,J. S. Bolger,7th,2 3/4 l,3,9-2,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Mehnah,C. D. Hayes,0,Kevin Prendergast,6th,3/4 l,4,9-5,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Emphatic Answer (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,5th,1/2 l,4,9-5,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Flame Of Eire (IRE),A. J. Slattery,0,A. Slattery,4th,1/2 l,3,9-2,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Maristella (IRE),Ben Martin Coen,0,John Patrick Murtagh,3rd,1/2 l,4,9-5p1,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Sunset Shiraz (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,2nd,1/2 l,3,9-2,-,True,26,33
Naas Racing Results | 16th October 2022 14:55,N/A,14:55,Soft,1m,Toy (IRE),W. M. Lordan,0,Aidan O'Brien,1st,N/A,3,9-2,-,True,26,33
Naas Racing Results | 16th October 2022 15:30,N/A,15:30,Soft,1m 3f 190y,Irish Lullaby,Shane Foley,0,Mrs J. Harrington,12th,21 l,3,9-2,-,True,26,34
Naas Racing Results | 16th October 2022 15:30,N/A,15:30,Soft,1m 3f 190y,Disco Boots (IRE),W. M. Lordan,0,Peter Fahey,11th,1 1/4 l,4,9-7,-,True,26,34
Naas Racing Results | 16th October 2022 15:30,N/A,15:30,Soft,1m 3f 190y,Hotter Than Hades (IRE),R. P. Whelan,0,Jack W. Davison,10th,3 3/4 l,3,9-2,-,True,26,34
Naas Racing Results | 16th October 2022 15:30,N/A,15:30,Soft,1m 3f 190y,Moracana (IRE),R. C. Colgan,0,Ms Sheila Lavery,9th,Neck,4,9-7,-,True,26,34
Naas Racing Results | 16th October 2022 15:30,N/A,15:30,Soft,1m 3f 190y,The Blue Brilliant (IRE),Seamie Heffernan,0,Mrs J. Harrington,8th,3/4 l,4,9-7p,-,True,26,34
Naas Racing Results | 16th October 2022 15:30,N/A,15:30,Soft,1m 3f 190y,Lakewood (IRE),Declan McDonogh,0,M. D. O'Callaghan,7th,Nose,3,9-2,-,True,26,34
Naas Racing Results | 16th October 2022 15:30,N/A,15:30,Soft,1m 3f 190y,Willesee,N. M. Crosse,0,Mrs J. Harrington,6th,2 l,3,9-2p,-,True,26,34
Naas Racing Results | 16th October 2022 15:30,N/A,15:30,Soft,1m 3f 190y,Sidiriya (IRE),C. D. Hayes,0,D. K. Weld,5th,4 1/4 l,3,9-2,-,True,26,34
Naas Racing Results | 16th October 2022 15:30,N/A,15:30,Soft,1m 3f 190y,Seisai (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,4th,3/4 l,3,9-2,-,True,26,34
Naas Racing Results | 16th October 2022 15:30,N/A,15:30,Soft,1m 3f 190y,One for Bobby (IRE),Ben Martin Coen,0,John Patrick Murtagh,3rd,5 l,3,9-2t,-,True,26,34
Naas Racing Results | 16th October 2022 15:30,N/A,15:30,Soft,1m 3f 190y,Term Of Endearment,William James Lee,0,Henry de Bromhead,2nd,1/2 l,3,9-2h,-,True,26,34
Naas Racing Results | 16th October 2022 15:30,N/A,15:30,Soft,1m 3f 190y,Yaxeni (FR),C. T. Keane,0,G. M. Lyons,1st,N/A,5,9-10,-,True,26,34
Naas Racing Results | 16th October 2022 15:30,N/A,15:30,Soft,1m 3f 190y,Irish Lullaby,Shane Foley,0,Mrs J. Harrington,12th,21 l,3,9-2,-,True,26,34
Naas Racing Results | 16th October 2022 15:30,N/A,15:30,Soft,1m 3f 190y,Disco Boots (IRE),W. M. Lordan,0,Peter Fahey,11th,1 1/4 l,4,9-7,-,True,26,34
Naas Racing Results | 16th October 2022 15:30,N/A,15:30,Soft,1m 3f 190y,Hotter Than Hades (IRE),R. P. Whelan,0,Jack W. Davison,10th,3 3/4 l,3,9-2,-,True,26,34
Naas Racing Results | 16th October 2022 15:30,N/A,15:30,Soft,1m 3f 190y,Moracana (IRE),R. C. Colgan,0,Ms Sheila Lavery,9th,Neck,4,9-7,-,True,26,34
Naas Racing Results | 16th October 2022 15:30,N/A,15:30,Soft,1m 3f 190y,The Blue Brilliant (IRE),Seamie Heffernan,0,Mrs J. Harrington,8th,3/4 l,4,9-7p,-,True,26,34
Naas Racing Results | 16th October 2022 15:30,N/A,15:30,Soft,1m 3f 190y,Lakewood (IRE),Declan McDonogh,0,M. D. O'Callaghan,7th,Nose,3,9-2,-,True,26,34
Naas Racing Results | 16th October 2022 15:30,N/A,15:30,Soft,1m 3f 190y,Willesee,N. M. Crosse,0,Mrs J. Harrington,6th,2 l,3,9-2p,-,True,26,34
Naas Racing Results | 16th October 2022 15:30,N/A,15:30,Soft,1m 3f 190y,Sidiriya (IRE),C. D. Hayes,0,D. K. Weld,5th,4 1/4 l,3,9-2,-,True,26,34
Naas Racing Results | 16th October 2022 15:30,N/A,15:30,Soft,1m 3f 190y,Seisai (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,4th,3/4 l,3,9-2,-,True,26,34
Naas Racing Results | 16th October 2022 15:30,N/A,15:30,Soft,1m 3f 190y,One for Bobby (IRE),Ben Martin Coen,0,John Patrick Murtagh,3rd,5 l,3,9-2t,-,True,26,34
Naas Racing Results | 16th October 2022 15:30,N/A,15:30,Soft,1m 3f 190y,Term Of Endearment,William James Lee,0,Henry de Bromhead,2nd,1/2 l,3,9-2h,-,True,26,34
Naas Racing Results | 16th October 2022 15:30,N/A,15:30,Soft,1m 3f 190y,Yaxeni (FR),C. T. Keane,0,G. M. Lyons,1st,N/A,5,9-10,-,True,26,34
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,Vintage Fame (IRE),D. A. Kidd,2,Mrs J. Harrington,15th,20 l,3,9-9p1,72,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,Bringsty,Amy Jo Hayes,0,John McConnell,14th,1 1/4 l,4,9-6,65,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,Kodiac Prince (IRE),S. D. Bowen,0,Thomas Cleary,13th,Neck,5,9-12p,71,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,Prioritise (IRE),J. J. G. Ryan,0,James McAuley,12th,Neck,4,10-2t,75,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,Coviglia (IRE),D. J. Gilligan,0,C. Moore,11th,2 1/2 l,8,9-13,72,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,Rotolo (IRE),Neve Bennett,0,W. T. Farrell,10th,Neck,3,9-3p1,66,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,The Blue Panther (IRE),Tom Kiely Marshall,0,Michael Mulvany,9th,1 l,4,10-1tp,74,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,Folly Beach,Cillian McConnell,0,Mark Molloy,8th,2 l,4,9-4,63,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,Dagoda (IRE),S. P. Bird,2,Ms Sheila Lavery,7th,1 3/4 l,4,9-3,62,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,Barretstown (IRE),D. N. Curran,0,Conor O'Dwyer,6th,Neck,4,9-1,60,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,Aingeal Dorcha (IRE),C. Horgan,0,A. Slattery,5th,Neck,4,10-1t1,74,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,New Hill (IRE),Jack Cleary,0,Ms Sheila Lavery,4th,1 1/2 l,4,9-11,70,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,David Garrick (IRE),C. Stone-Walsh,4,Eddie & Patrick Harty,3rd,1 1/2 l,5,9-0t,59,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,Derry Lad (IRE),O. Enright,2,Kevin Thomas Coleman,2nd,8 1/2 l,4,9-9,68,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,Zola Sakura (IRE),J. Kearney,0,G. M. Lyons,1st,N/A,4,10-0,73,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,Vintage Fame (IRE),D. A. Kidd,2,Mrs J. Harrington,15th,20 l,3,9-9p1,72,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,Bringsty,Amy Jo Hayes,0,John McConnell,14th,1 1/4 l,4,9-6,65,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,Kodiac Prince (IRE),S. D. Bowen,0,Thomas Cleary,13th,Neck,5,9-12p,71,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,Prioritise (IRE),J. J. G. Ryan,0,James McAuley,12th,Neck,4,10-2t,75,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,Coviglia (IRE),D. J. Gilligan,0,C. Moore,11th,2 1/2 l,8,9-13,72,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,Rotolo (IRE),Neve Bennett,0,W. T. Farrell,10th,Neck,3,9-3p1,66,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,The Blue Panther (IRE),Tom Kiely Marshall,0,Michael Mulvany,9th,1 l,4,10-1tp,74,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,Folly Beach,Cillian McConnell,0,Mark Molloy,8th,2 l,4,9-4,63,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,Dagoda (IRE),S. P. Bird,2,Ms Sheila Lavery,7th,1 3/4 l,4,9-3,62,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,Barretstown (IRE),D. N. Curran,0,Conor O'Dwyer,6th,Neck,4,9-1,60,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,Aingeal Dorcha (IRE),C. Horgan,0,A. Slattery,5th,Neck,4,10-1t1,74,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,New Hill (IRE),Jack Cleary,0,Ms Sheila Lavery,4th,1 1/2 l,4,9-11,70,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,David Garrick (IRE),C. Stone-Walsh,4,Eddie & Patrick Harty,3rd,1 1/2 l,5,9-0t,59,True,26,35
Naas Racing Results | 16th October 2022 16:05,N/A,16:05,Soft,1m 2f,Derry Lad (IRE),O. Enright,2,Kevin Thomas Coleman,2nd,8 1/2 l,4,9-9,68,True,26,35
