track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Fakiera (FR),Sean Flanagan,0,Gordon Elliott,11th,12 l,8,10-7b,132,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Punitive (IRE),Jordan Colin Gainford,0,Gordon Elliott,10th,4 l,9,10-12b,137,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Flash De Touzaine (FR),Richard Deegan,0,Miss Elizabeth Doyle,9th,2 1/2 l,8,10-6,131,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Gabbys Cross (IRE),Rachael Blackmore,0,Henry de Bromhead,8th,8 l,8,11-5,144,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Escaria Ten (FR),A. P. Heskin,0,Gordon Elliott,7th,8 1/2 l,9,11-12b,151,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Frontal Assault (IRE),K. E. Buckley,5,Gordon Elliott,6th,3 1/2 l,8,11-3b,142,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Espanito Bello (FR),M. J. M. O'Sullivan,5,Barry Connell,5th,4 1/2 l,9,11-1,140,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Coko Beach (FR),B. W. Harvey,5,Gordon Elliott,4th,Neck,8,11-6b,145,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Pencilfulloflead (IRE),Mr R. James,7,Gordon Elliott,3rd,5 l,9,11-11tp1,150,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Dunboyne (IRE),Sam Ewing,0,Gordon Elliott,2nd,Short Head,8,10-8p,133,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Carefully Selected (IRE),P. Townend,0,W. P. Mullins,1st,N/A,11,11-8,147,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Braeside (IRE),Denis O'Regan,0,Gordon Elliott,PU,N/A,9,11-2p,141,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Donkey Years (IRE),C. P. McNamara,0,Eric McNamara,PU,N/A,9,10-9tp,134,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Lieutenant Command (FR),B. J. Cooper,0,Noel Meade,PU,N/A,9,10-13p1,138,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Captain Kangaroo (IRE),Kieran Callaghan,7,W. P. Mullins,PU,N/A,8,10-7t,132,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Darrens Hope (IRE),D. E. Mullins,0,Robert Murphy,PU,N/A,9,10-6,131,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Defi Bleu (FR),Mr H. C. Swan,7,Gordon Elliott,PU,N/A,10,10-13tp,138,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Egality Mans (FR),S. F. O'Keeffe,0,W. P. Mullins,PU,N/A,9,10-8p,133,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Fakiera (FR),Sean Flanagan,0,Gordon Elliott,11th,12 l,8,10-7b,132,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Punitive (IRE),Jordan Colin Gainford,0,Gordon Elliott,10th,4 l,9,10-12b,137,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Flash De Touzaine (FR),Richard Deegan,0,Miss Elizabeth Doyle,9th,2 1/2 l,8,10-6,131,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Gabbys Cross (IRE),Rachael Blackmore,0,Henry de Bromhead,8th,8 l,8,11-5,144,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Escaria Ten (FR),A. P. Heskin,0,Gordon Elliott,7th,8 1/2 l,9,11-12b,151,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Frontal Assault (IRE),K. E. Buckley,5,Gordon Elliott,6th,3 1/2 l,8,11-3b,142,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Espanito Bello (FR),M. J. M. O'Sullivan,5,Barry Connell,5th,4 1/2 l,9,11-1,140,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Coko Beach (FR),B. W. Harvey,5,Gordon Elliott,4th,Neck,8,11-6b,145,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Pencilfulloflead (IRE),Mr R. James,7,Gordon Elliott,3rd,5 l,9,11-11tp1,150,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Dunboyne (IRE),Sam Ewing,0,Gordon Elliott,2nd,Short Head,8,10-8p,133,True,39,44
N/A,N/A,14:50,Soft (Heavy In Places),3m 1f,Carefully Selected (IRE),P. Townend,0,W. P. Mullins,1st,N/A,11,11-8,147,True,39,44
N/A,N/A,15:25,Soft (Heavy In Places),2m,Battle Of Mirbat (IRE),C. A. Landers,0,Michael J. McDonagh,3rd,99 l,6,11-12,-,True,39,45
N/A,N/A,15:25,Soft (Heavy In Places),2m,Largy Debut (IRE),Keith Donoghue,0,Henry de Bromhead,2nd,38 l,8,11-12,-,True,39,45
N/A,N/A,15:25,Soft (Heavy In Places),2m,Sir Gerhard (IRE),P. Townend,0,W. P. Mullins,1st,N/A,8,11-12,-,True,39,45
N/A,N/A,15:25,Soft (Heavy In Places),2m,Battle Of Mirbat (IRE),C. A. Landers,0,Michael J. McDonagh,3rd,99 l,6,11-12,-,True,39,45
N/A,N/A,15:25,Soft (Heavy In Places),2m,Largy Debut (IRE),Keith Donoghue,0,Henry de Bromhead,2nd,38 l,8,11-12,-,True,39,45
N/A,N/A,15:25,Soft (Heavy In Places),2m,Sir Gerhard (IRE),P. Townend,0,W. P. Mullins,1st,N/A,8,11-12,-,True,39,45
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Emancipator (IRE),Patrick O'Hanlon,2,Terence O'Brien,PU,N/A,7,11-0,104,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Lough Na Fooey (IRE),D. King,2,L. Young,PU,N/A,7,10-0t,90,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Brazos (USA),Kieran Callaghan,4,John Joseph Murphy,PU,N/A,9,11-12p,116,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Country Queen (IRE),Sarah Kavanagh,4,Gordon Elliott,PU,N/A,6,11-11,115,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Simply Shabra (IRE),A. P. Kelly,4,Anthony McCann,PU,N/A,8,11-2p,106,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Garcon Doux (IRE),Niall Moore,4,Philip Fenton,10th,4 l,7,11-3,107,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Noble Birth,Corey McGivern,4,Gordon Elliott,9th,3 1/2 l,6,12-0,118,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Jukebox Jive (FR),C. M. Quirke,4,Shane Nolan,8th,3/4 l,9,11-121,116,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Iridescent (USA),C. G. O'Dwyer,4,Jonathan Fogarty,7th,7 1/2 l,9,10-8,98,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Lady Rita (IRE),R. J. Condon,2,Louise G. Lyons,6th,24 l,7,11-11,115,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Lord Gillygooley (IRE),N. T. Prendergast,4,Declan Queally,5th,3/4 l,8,11-3t,107,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Justicialism (IRE),B. W. Harvey,2,B. R. Hamilton,4th,1/2 l,5,11-8,112,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Slane Hill (IRE),M. J. M. O'Sullivan,2,Barry Connell,3rd,1/2 l,6,11-10,114,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Optional Mix (IRE),M. P. O'Connor,2,Eoin Doyle,2nd,2 1/4 l,7,11-12,116,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Bluebell Diva (IRE),Gavin Peter Brouder,2,M. F. Morris,1st,N/A,6,10-8h,98,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Emancipator (IRE),Patrick O'Hanlon,2,Terence O'Brien,PU,N/A,7,11-0,104,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Lough Na Fooey (IRE),D. King,2,L. Young,PU,N/A,7,10-0t,90,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Brazos (USA),Kieran Callaghan,4,John Joseph Murphy,PU,N/A,9,11-12p,116,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Country Queen (IRE),Sarah Kavanagh,4,Gordon Elliott,PU,N/A,6,11-11,115,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Simply Shabra (IRE),A. P. Kelly,4,Anthony McCann,PU,N/A,8,11-2p,106,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Garcon Doux (IRE),Niall Moore,4,Philip Fenton,10th,4 l,7,11-3,107,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Noble Birth,Corey McGivern,4,Gordon Elliott,9th,3 1/2 l,6,12-0,118,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Jukebox Jive (FR),C. M. Quirke,4,Shane Nolan,8th,3/4 l,9,11-121,116,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Iridescent (USA),C. G. O'Dwyer,4,Jonathan Fogarty,7th,7 1/2 l,9,10-8,98,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Lady Rita (IRE),R. J. Condon,2,Louise G. Lyons,6th,24 l,7,11-11,115,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Lord Gillygooley (IRE),N. T. Prendergast,4,Declan Queally,5th,3/4 l,8,11-3t,107,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Justicialism (IRE),B. W. Harvey,2,B. R. Hamilton,4th,1/2 l,5,11-8,112,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Slane Hill (IRE),M. J. M. O'Sullivan,2,Barry Connell,3rd,1/2 l,6,11-10,114,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Optional Mix (IRE),M. P. O'Connor,2,Eoin Doyle,2nd,2 1/4 l,7,11-12,116,True,39,46
N/A,N/A,15:55,Soft (Heavy In Places),2m 4f 85y,Bluebell Diva (IRE),Gavin Peter Brouder,2,M. F. Morris,1st,N/A,6,10-8h,98,True,39,46
N/A,N/A,16:25,Soft (Heavy In Places),2m,Kilbarry Coreli (IRE),Mr J. L. Gleeson,7,Con O'Keeffe,8th,13 l,4,11-3,-,True,39,47
N/A,N/A,16:25,Soft (Heavy In Places),2m,Smokey Putnum (IRE),Mr J. H. Williamson,7,Gordon Elliott,7th,4 1/2 l,4,11-10,-,True,39,47
N/A,N/A,16:25,Soft (Heavy In Places),2m,Swift Advance,Mr John Reddington,7,Martin Brassil,6th,23 l,4,11-3,-,True,39,47
N/A,N/A,16:25,Soft (Heavy In Places),2m,Tramps Like Us (IRE),Miss J. Townend,3,David Harry Kelly,5th,56 l,4,11-10,-,True,39,47
N/A,N/A,16:25,Soft (Heavy In Places),2m,Final Decision,Miss A. B. O'Connor,3,Anthony McCann,4th,1/2 l,4,11-3,-,True,39,47
N/A,N/A,16:25,Soft (Heavy In Places),2m,Ankud,Mr H. C. Swan,7,Gordon Elliott,3rd,19 l,4,11-10,-,True,39,47
N/A,N/A,16:25,Soft (Heavy In Places),2m,Jerisk Star (FR),Mr Finian Maguire,0,Miss Elizabeth Doyle,2nd,1 l,4,11-10,-,True,39,47
N/A,N/A,16:25,Soft (Heavy In Places),2m,D Art D Art (FR),Mr P. W. Mullins,0,Thomas Cooper,1st,N/A,4,11-10,-,True,39,47
N/A,N/A,16:25,Soft (Heavy In Places),2m,Kilbarry Coreli (IRE),Mr J. L. Gleeson,7,Con O'Keeffe,8th,13 l,4,11-3,-,True,39,47
N/A,N/A,16:25,Soft (Heavy In Places),2m,Smokey Putnum (IRE),Mr J. H. Williamson,7,Gordon Elliott,7th,4 1/2 l,4,11-10,-,True,39,47
N/A,N/A,16:25,Soft (Heavy In Places),2m,Swift Advance,Mr John Reddington,7,Martin Brassil,6th,23 l,4,11-3,-,True,39,47
N/A,N/A,16:25,Soft (Heavy In Places),2m,Tramps Like Us (IRE),Miss J. Townend,3,David Harry Kelly,5th,56 l,4,11-10,-,True,39,47
N/A,N/A,16:25,Soft (Heavy In Places),2m,Final Decision,Miss A. B. O'Connor,3,Anthony McCann,4th,1/2 l,4,11-3,-,True,39,47
N/A,N/A,16:25,Soft (Heavy In Places),2m,Ankud,Mr H. C. Swan,7,Gordon Elliott,3rd,19 l,4,11-10,-,True,39,47
N/A,N/A,16:25,Soft (Heavy In Places),2m,Jerisk Star (FR),Mr Finian Maguire,0,Miss Elizabeth Doyle,2nd,1 l,4,11-10,-,True,39,47
N/A,N/A,16:25,Soft (Heavy In Places),2m,D Art D Art (FR),Mr P. W. Mullins,0,Thomas Cooper,1st,N/A,4,11-10,-,True,39,47
Dundalk Racing Results | 27th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Sea the Sand (IRE),Jack Cleary,7,Ray Hackett,10th,18 l,4,9-5,-,True,39,48
Dundalk Racing Results | 27th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Chilean,N. M. Crosse,0,Luke Comer,9th,3/4 l,8,10-2tp,-,True,39,48
Dundalk Racing Results | 27th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Double Kodiac (IRE),M. A. Enright,0,Noel C. Kelly,8th,Neck,7,9-6,-,True,39,48
Dundalk Racing Results | 27th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Chimeric (IRE),D. W. O'Connor,0,J. F. Levins,7th,2 3/4 l,6,10-2p,-,True,39,48
Dundalk Racing Results | 27th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Two Two Time,C. J. MacRedmond,5,Adrian McGuinness,6th,2 l,5,9-4,-,True,39,48
Dundalk Racing Results | 27th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Hurricane Helen,J. M. Sheridan,3,Denis Hogan,5th,Neck,5,9-12,-,True,39,48
Dundalk Racing Results | 27th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Numoor,Cillian McConnell,7,John McConnell,4th,5 1/2 l,5,10-2ht1,-,True,39,48
Dundalk Racing Results | 27th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Nevada Queen (IRE),Seamie Heffernan,0,W. P. Browne,3rd,Short Head,6,9-8h1,-,True,39,48
Dundalk Racing Results | 27th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Final Fantasy,R. P. Cleary,0,T. G. McCourt,2nd,Neck,5,9-6p,-,True,39,48
Dundalk Racing Results | 27th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Miss Vizeun (IRE),Adam Caffrey,7,Nigel Slevin,1st,N/A,4,9-7v1,-,True,39,48
Dundalk Racing Results | 27th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Sea the Sand (IRE),Jack Cleary,7,Ray Hackett,10th,18 l,4,9-5,-,True,39,48
Dundalk Racing Results | 27th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Chilean,N. M. Crosse,0,Luke Comer,9th,3/4 l,8,10-2tp,-,True,39,48
Dundalk Racing Results | 27th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Double Kodiac (IRE),M. A. Enright,0,Noel C. Kelly,8th,Neck,7,9-6,-,True,39,48
Dundalk Racing Results | 27th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Chimeric (IRE),D. W. O'Connor,0,J. F. Levins,7th,2 3/4 l,6,10-2p,-,True,39,48
Dundalk Racing Results | 27th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Two Two Time,C. J. MacRedmond,5,Adrian McGuinness,6th,2 l,5,9-4,-,True,39,48
Dundalk Racing Results | 27th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Hurricane Helen,J. M. Sheridan,3,Denis Hogan,5th,Neck,5,9-12,-,True,39,48
Dundalk Racing Results | 27th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Numoor,Cillian McConnell,7,John McConnell,4th,5 1/2 l,5,10-2ht1,-,True,39,48
Dundalk Racing Results | 27th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Nevada Queen (IRE),Seamie Heffernan,0,W. P. Browne,3rd,Short Head,6,9-8h1,-,True,39,48
Dundalk Racing Results | 27th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Final Fantasy,R. P. Cleary,0,T. G. McCourt,2nd,Neck,5,9-6p,-,True,39,48
Dundalk Racing Results | 27th January 2023 16:30,N/A,16:30,Standard,1m 2f 150y,Miss Vizeun (IRE),Adam Caffrey,7,Nigel Slevin,1st,N/A,4,9-7v1,-,True,39,48
Dundalk Racing Results | 27th January 2023 17:00,N/A,17:00,Standard,1m 2f 150y,Travel On,C. D. Hayes,0,Luke Comer,12th,6 l,7,9-11tp,75,True,39,49
Dundalk Racing Results | 27th January 2023 17:00,N/A,17:00,Standard,1m 2f 150y,Whatharm (IRE),C. P. Hoban,0,Patrick J. Flynn,11th,1 l,8,10-2,80,True,39,49
Dundalk Racing Results | 27th January 2023 17:00,N/A,17:00,Standard,1m 2f 150y,Field Of Honour,S. D. Bowen,7,Denis Hogan,10th,9 l,4,9-9,74,True,39,49
Dundalk Racing Results | 27th January 2023 17:00,N/A,17:00,Standard,1m 2f 150y,Havana Pearl (IRE),W. M. Lordan,0,M. Halford,9th,1 1/2 l,4,9-4h,69,True,39,49
Dundalk Racing Results | 27th January 2023 17:00,N/A,17:00,Standard,1m 2f 150y,Elzaamsan (IRE),M. P. Sheehy,0,M. Halford,8th,Neck,5,9-3,67,True,39,49
Dundalk Racing Results | 27th January 2023 17:00,N/A,17:00,Standard,1m 2f 150y,Elzaam Blue (IRE),D. N. Curran,7,Darren Bunyan,7th,1/2 l,5,10-0,78,True,39,49
Dundalk Racing Results | 27th January 2023 17:00,N/A,17:00,Standard,1m 2f 150y,Halcyon Spirit,Tom Kiely Marshall,7,John McConnell,6th,1/2 l,5,9-10,74,True,39,49
Dundalk Racing Results | 27th January 2023 17:00,N/A,17:00,Standard,1m 2f 150y,Roman Bull (IRE),William James Lee,0,Michael O'Meara,5th,1/2 l,5,9-11,75,True,39,49
Dundalk Racing Results | 27th January 2023 17:00,N/A,17:00,Standard,1m 2f 150y,Bowerman,C. T. Keane,0,Adrian McGuinness,4th,Neck,9,9-9p,73,True,39,49
Dundalk Racing Results | 27th January 2023 17:00,N/A,17:00,Standard,1m 2f 150y,Je T'ai Porte (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,3rd,1 1/2 l,5,9-9h,73,True,39,49
Dundalk Racing Results | 27th January 2023 17:00,N/A,17:00,Standard,1m 2f 150y,Burren Song (IRE),C. Horgan,7,A. Slattery,2nd,3/4 l,5,9-9,73,True,39,49
Dundalk Racing Results | 27th January 2023 17:00,N/A,17:00,Standard,1m 2f 150y,Higher Kingdom,Siobhan Rutledge,5,John McConnell,1st,N/A,6,9-10,74,True,39,49
Dundalk Racing Results | 27th January 2023 17:00,N/A,17:00,Standard,1m 2f 150y,Travel On,C. D. Hayes,0,Luke Comer,12th,6 l,7,9-11tp,75,True,39,49
Dundalk Racing Results | 27th January 2023 17:00,N/A,17:00,Standard,1m 2f 150y,Whatharm (IRE),C. P. Hoban,0,Patrick J. Flynn,11th,1 l,8,10-2,80,True,39,49
Dundalk Racing Results | 27th January 2023 17:00,N/A,17:00,Standard,1m 2f 150y,Field Of Honour,S. D. Bowen,7,Denis Hogan,10th,9 l,4,9-9,74,True,39,49
Dundalk Racing Results | 27th January 2023 17:00,N/A,17:00,Standard,1m 2f 150y,Havana Pearl (IRE),W. M. Lordan,0,M. Halford,9th,1 1/2 l,4,9-4h,69,True,39,49
Dundalk Racing Results | 27th January 2023 17:00,N/A,17:00,Standard,1m 2f 150y,Elzaamsan (IRE),M. P. Sheehy,0,M. Halford,8th,Neck,5,9-3,67,True,39,49
Dundalk Racing Results | 27th January 2023 17:00,N/A,17:00,Standard,1m 2f 150y,Elzaam Blue (IRE),D. N. Curran,7,Darren Bunyan,7th,1/2 l,5,10-0,78,True,39,49
Dundalk Racing Results | 27th January 2023 17:00,N/A,17:00,Standard,1m 2f 150y,Halcyon Spirit,Tom Kiely Marshall,7,John McConnell,6th,1/2 l,5,9-10,74,True,39,49
Dundalk Racing Results | 27th January 2023 17:00,N/A,17:00,Standard,1m 2f 150y,Roman Bull (IRE),William James Lee,0,Michael O'Meara,5th,1/2 l,5,9-11,75,True,39,49
Dundalk Racing Results | 27th January 2023 17:00,N/A,17:00,Standard,1m 2f 150y,Bowerman,C. T. Keane,0,Adrian McGuinness,4th,Neck,9,9-9p,73,True,39,49
Dundalk Racing Results | 27th January 2023 17:00,N/A,17:00,Standard,1m 2f 150y,Je T'ai Porte (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,3rd,1 1/2 l,5,9-9h,73,True,39,49
Dundalk Racing Results | 27th January 2023 17:00,N/A,17:00,Standard,1m 2f 150y,Burren Song (IRE),C. Horgan,7,A. Slattery,2nd,3/4 l,5,9-9,73,True,39,49
Dundalk Racing Results | 27th January 2023 17:00,N/A,17:00,Standard,1m 2f 150y,Higher Kingdom,Siobhan Rutledge,5,John McConnell,1st,N/A,6,9-10,74,True,39,49
Dundalk Racing Results | 27th January 2023 17:30,N/A,17:30,Standard,1m,La Tulipe Noire (IRE),Declan McDonogh,0,Ciaran Murphy,8th,2 1/4 l,3,9-12b,79,True,39,50
Dundalk Racing Results | 27th January 2023 17:30,N/A,17:30,Standard,1m,Rio Largo (IRE),C. D. Hayes,0,Luke Comer,7th,1/2 l,3,9-2,69,True,39,50
Dundalk Racing Results | 27th January 2023 17:30,N/A,17:30,Standard,1m,Pub Talk (IRE),C. T. Keane,0,James McAuley,6th,1/2 l,3,9-9,76,True,39,50
Dundalk Racing Results | 27th January 2023 17:30,N/A,17:30,Standard,1m,Jazz Forever (IRE),William James Lee,0,M. Halford,5th,1 l,3,9-4,71,True,39,50
Dundalk Racing Results | 27th January 2023 17:30,N/A,17:30,Standard,1m,Dubawi Spectre,N. M. Crosse,0,Mrs J. Harrington,4th,Neck,3,9-7p,74,True,39,50
Dundalk Racing Results | 27th January 2023 17:30,N/A,17:30,Standard,1m,Tabuk (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,3rd,3/4 l,3,9-8p,75,True,39,50
Dundalk Racing Results | 27th January 2023 17:30,N/A,17:30,Standard,1m,Arabian Legend (IRE),M. A. Enright,0,J. A. Stack,2nd,3/4 l,3,9-8h1,75,True,39,50
Dundalk Racing Results | 27th January 2023 17:30,N/A,17:30,Standard,1m,Malacanne (IRE),S. B. Kelly,0,John Patrick Murtagh,1st,N/A,3,9-0b,67,True,39,50
Dundalk Racing Results | 27th January 2023 17:30,N/A,17:30,Standard,1m,La Tulipe Noire (IRE),Declan McDonogh,0,Ciaran Murphy,8th,2 1/4 l,3,9-12b,79,True,39,50
Dundalk Racing Results | 27th January 2023 17:30,N/A,17:30,Standard,1m,Rio Largo (IRE),C. D. Hayes,0,Luke Comer,7th,1/2 l,3,9-2,69,True,39,50
Dundalk Racing Results | 27th January 2023 17:30,N/A,17:30,Standard,1m,Pub Talk (IRE),C. T. Keane,0,James McAuley,6th,1/2 l,3,9-9,76,True,39,50
Dundalk Racing Results | 27th January 2023 17:30,N/A,17:30,Standard,1m,Jazz Forever (IRE),William James Lee,0,M. Halford,5th,1 l,3,9-4,71,True,39,50
Dundalk Racing Results | 27th January 2023 17:30,N/A,17:30,Standard,1m,Dubawi Spectre,N. M. Crosse,0,Mrs J. Harrington,4th,Neck,3,9-7p,74,True,39,50
Dundalk Racing Results | 27th January 2023 17:30,N/A,17:30,Standard,1m,Tabuk (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,3rd,3/4 l,3,9-8p,75,True,39,50
Dundalk Racing Results | 27th January 2023 17:30,N/A,17:30,Standard,1m,Arabian Legend (IRE),M. A. Enright,0,J. A. Stack,2nd,3/4 l,3,9-8h1,75,True,39,50
Dundalk Racing Results | 27th January 2023 17:30,N/A,17:30,Standard,1m,Malacanne (IRE),S. B. Kelly,0,John Patrick Murtagh,1st,N/A,3,9-0b,67,True,39,50
