track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Cork Racing Results | 14th August 2025 18:22,2025-08-14,18:22,Good (Good To Firm In Places),7f,Zebrina,C T Keane,0,G M Lyons,8th,Neck,2,9-2,-,True,12,8
Cork Racing Results | 14th August 2025 18:22,2025-08-14,18:22,Good (Good To Firm In Places),7f,Green Testimony (IRE),M P Sheehy,0,J P O'Brien,7th,1 1/4 l,2,9-2,-,True,12,8
Cork Racing Results | 14th August 2025 18:22,2025-08-14,18:22,Good (Good To Firm In Places),7f,Jojo's Legacy (IRE),A J Slattery,0,A Slattery,6th,2 1/4 l,2,9-2,-,True,12,8
Cork Racing Results | 14th August 2025 18:22,2025-08-14,18:22,Good (Good To Firm In Places),7f,Wearing Stars (IRE),J M Sheridan,0,H De Bromhead,5th,2 1/4 l,2,9-2,-,True,12,8
Cork Racing Results | 14th August 2025 18:22,2025-08-14,18:22,Good (Good To Firm In Places),7f,Black Caviar Gold (IRE),C D Hayes,0,P Twomey,4th,3 3/4 l,2,9-2,-,True,12,8
Cork Racing Results | 14th August 2025 18:22,2025-08-14,18:22,Good (Good To Firm In Places),7f,Ridersinthesky (GER),S Foley,0,Mrs J Harrington,3rd,1/2 l,2,9-2p,-,True,12,8
Cork Racing Results | 14th August 2025 18:22,2025-08-14,18:22,Good (Good To Firm In Places),7f,Cape Sounion (IRE),G M Ryan,0,Donnacha O'Brien,2nd,2 3/4 l,2,9-2h,89,True,12,8
Cork Racing Results | 14th August 2025 18:22,2025-08-14,18:22,Good (Good To Firm In Places),7f,Precise (IRE),J Cleary,5,A P O'Brien,1st,N/A,2,9-2,-,True,12,8
Cork Racing Results | 14th August 2025 18:22,2025-08-14,18:22,Good (Good To Firm In Places),7f,A Pretty Penny (IRE),M W Hassett,3,Debbie Cody,11th,17 l,2,9-2,-,True,12,8
Cork Racing Results | 14th August 2025 18:22,2025-08-14,18:22,Good (Good To Firm In Places),7f,Cameo (IRE),B M Coen,0,A P O'Brien,10th,Head,2,9-2,-,True,12,8
Cork Racing Results | 14th August 2025 18:22,2025-08-14,18:22,Good (Good To Firm In Places),7f,Green Interlude (IRE),D McMonagle,0,J P O'Brien,9th,3/4 l,2,9-2,-,True,12,8
Cork Racing Results | 14th August 2025 18:22,2025-08-14,18:22,Good (Good To Firm In Places),7f,Zebrina,C T Keane,0,G M Lyons,8th,Neck,2,9-2,-,True,12,8
Cork Racing Results | 14th August 2025 18:22,2025-08-14,18:22,Good (Good To Firm In Places),7f,Green Testimony (IRE),M P Sheehy,0,J P O'Brien,7th,1 1/4 l,2,9-2,-,True,12,8
Cork Racing Results | 14th August 2025 18:22,2025-08-14,18:22,Good (Good To Firm In Places),7f,Jojo's Legacy (IRE),A J Slattery,0,A Slattery,6th,2 1/4 l,2,9-2,-,True,12,8
Cork Racing Results | 14th August 2025 18:22,2025-08-14,18:22,Good (Good To Firm In Places),7f,Wearing Stars (IRE),J M Sheridan,0,H De Bromhead,5th,2 1/4 l,2,9-2,-,True,12,8
Cork Racing Results | 14th August 2025 18:22,2025-08-14,18:22,Good (Good To Firm In Places),7f,Black Caviar Gold (IRE),C D Hayes,0,P Twomey,4th,3 3/4 l,2,9-2,-,True,12,8
Cork Racing Results | 14th August 2025 18:22,2025-08-14,18:22,Good (Good To Firm In Places),7f,Ridersinthesky (GER),S Foley,0,Mrs J Harrington,3rd,1/2 l,2,9-2p,-,True,12,8
Cork Racing Results | 14th August 2025 18:22,2025-08-14,18:22,Good (Good To Firm In Places),7f,Cape Sounion (IRE),G M Ryan,0,Donnacha O'Brien,2nd,2 3/4 l,2,9-2h,89,True,12,8
Cork Racing Results | 14th August 2025 18:22,2025-08-14,18:22,Good (Good To Firm In Places),7f,Precise (IRE),J Cleary,5,A P O'Brien,1st,N/A,2,9-2,-,True,12,8
Cork Racing Results | 14th August 2025 18:52,2025-08-14,18:52,Good (Good To Firm In Places),7f,Tango Flare (IRE),N M Crosse,0,P T Foley,7th,4 3/4 l,6,9-7tp,95,True,12,9
Cork Racing Results | 14th August 2025 18:52,2025-08-14,18:52,Good (Good To Firm In Places),7f,East Hampton,L T McAteer,0,D Marnane,6th,3/4 l,3,9-1,109,True,12,9
Cork Racing Results | 14th August 2025 18:52,2025-08-14,18:52,Good (Good To Firm In Places),7f,Dance Night Andday (IRE),B M Coen,0,R O'Sullivan,5th,1/2 l,5,9-2,101,True,12,9
Cork Racing Results | 14th August 2025 18:52,2025-08-14,18:52,Good (Good To Firm In Places),7f,Rahmi (IRE),N G McCullagh,0,J P Murtagh,4th,Nose,6,9-7,102,True,12,9
Cork Racing Results | 14th August 2025 18:52,2025-08-14,18:52,Good (Good To Firm In Places),7f,Murkala (IRE),S Foley,0,J P Murtagh,3rd,Neck,3,8-10h,92,True,12,9
Cork Racing Results | 14th August 2025 18:52,2025-08-14,18:52,Good (Good To Firm In Places),7f,Gutsy Girl,D McMonagle,0,J P O'Brien,2nd,Head,4,9-2,94,True,12,9
Cork Racing Results | 14th August 2025 18:52,2025-08-14,18:52,Good (Good To Firm In Places),7f,Super Sox,C D Hayes,0,P Twomey,1st,N/A,4,9-2,99,True,12,9
Cork Racing Results | 14th August 2025 18:52,2025-08-14,18:52,Good (Good To Firm In Places),7f,Tango Flare (IRE),N M Crosse,0,P T Foley,7th,4 3/4 l,6,9-7tp,95,True,12,9
Cork Racing Results | 14th August 2025 18:52,2025-08-14,18:52,Good (Good To Firm In Places),7f,East Hampton,L T McAteer,0,D Marnane,6th,3/4 l,3,9-1,109,True,12,9
Cork Racing Results | 14th August 2025 18:52,2025-08-14,18:52,Good (Good To Firm In Places),7f,Dance Night Andday (IRE),B M Coen,0,R O'Sullivan,5th,1/2 l,5,9-2,101,True,12,9
Cork Racing Results | 14th August 2025 18:52,2025-08-14,18:52,Good (Good To Firm In Places),7f,Rahmi (IRE),N G McCullagh,0,J P Murtagh,4th,Nose,6,9-7,102,True,12,9
Cork Racing Results | 14th August 2025 18:52,2025-08-14,18:52,Good (Good To Firm In Places),7f,Murkala (IRE),S Foley,0,J P Murtagh,3rd,Neck,3,8-10h,92,True,12,9
Cork Racing Results | 14th August 2025 18:52,2025-08-14,18:52,Good (Good To Firm In Places),7f,Gutsy Girl,D McMonagle,0,J P O'Brien,2nd,Head,4,9-2,94,True,12,9
Cork Racing Results | 14th August 2025 18:52,2025-08-14,18:52,Good (Good To Firm In Places),7f,Super Sox,C D Hayes,0,P Twomey,1st,N/A,4,9-2,99,True,12,9
Cork Racing Results | 14th August 2025 19:22,2025-08-14,19:22,Good (Good To Firm In Places),1m 4f,Medici Venus (USA),G M Ryan,0,A P O'Brien,8th,72 l,3,8-13p1,88,True,12,10
Cork Racing Results | 14th August 2025 19:22,2025-08-14,19:22,Good (Good To Firm In Places),1m 4f,Uluru (IRE),D McMonagle,0,J P O'Brien,7th,1 3/4 l,4,9-9,101,True,12,10
Cork Racing Results | 14th August 2025 19:22,2025-08-14,19:22,Good (Good To Firm In Places),1m 4f,Royal Entry (IRE),S Foley,0,P Twomey,6th,2 1/4 l,4,9-9v,99,True,12,10
Cork Racing Results | 14th August 2025 19:22,2025-08-14,19:22,Good (Good To Firm In Places),1m 4f,Calrissiana,R P Cleary,0,N Meade,5th,Short Head,3,8-13b,86,True,12,10
Cork Racing Results | 14th August 2025 19:22,2025-08-14,19:22,Good (Good To Firm In Places),1m 4f,Chorus,C D Hayes,0,W J Haggas,4th,1 1/2 l,4,9-9,100,True,12,10
Cork Racing Results | 14th August 2025 19:22,2025-08-14,19:22,Good (Good To Firm In Places),1m 4f,Ameerat Jumaira,J J G Ryan,0,J Davison,3rd,2 l,5,9-9p1,97,True,12,10
Cork Racing Results | 14th August 2025 19:22,2025-08-14,19:22,Good (Good To Firm In Places),1m 4f,Island Hopping (IRE),D P McDonogh,0,A P O'Brien,2nd,1/2 l,3,8-13p,106,True,12,10
Cork Racing Results | 14th August 2025 19:22,2025-08-14,19:22,Good (Good To Firm In Places),1m 4f,Elana Osario,C T Keane,0,P Twomey,1st,N/A,4,9-9t,91,True,12,10
Cork Racing Results | 14th August 2025 19:22,2025-08-14,19:22,Good (Good To Firm In Places),1m 4f,Medici Venus (USA),G M Ryan,0,A P O'Brien,8th,72 l,3,8-13p1,88,True,12,10
Cork Racing Results | 14th August 2025 19:22,2025-08-14,19:22,Good (Good To Firm In Places),1m 4f,Uluru (IRE),D McMonagle,0,J P O'Brien,7th,1 3/4 l,4,9-9,101,True,12,10
Cork Racing Results | 14th August 2025 19:22,2025-08-14,19:22,Good (Good To Firm In Places),1m 4f,Royal Entry (IRE),S Foley,0,P Twomey,6th,2 1/4 l,4,9-9v,99,True,12,10
Cork Racing Results | 14th August 2025 19:22,2025-08-14,19:22,Good (Good To Firm In Places),1m 4f,Calrissiana,R P Cleary,0,N Meade,5th,Short Head,3,8-13b,86,True,12,10
Cork Racing Results | 14th August 2025 19:22,2025-08-14,19:22,Good (Good To Firm In Places),1m 4f,Chorus,C D Hayes,0,W J Haggas,4th,1 1/2 l,4,9-9,100,True,12,10
Cork Racing Results | 14th August 2025 19:22,2025-08-14,19:22,Good (Good To Firm In Places),1m 4f,Ameerat Jumaira,J J G Ryan,0,J Davison,3rd,2 l,5,9-9p1,97,True,12,10
Cork Racing Results | 14th August 2025 19:22,2025-08-14,19:22,Good (Good To Firm In Places),1m 4f,Island Hopping (IRE),D P McDonogh,0,A P O'Brien,2nd,1/2 l,3,8-13p,106,True,12,10
Cork Racing Results | 14th August 2025 19:22,2025-08-14,19:22,Good (Good To Firm In Places),1m 4f,Elana Osario,C T Keane,0,P Twomey,1st,N/A,4,9-9t,91,True,12,10
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,Mystic Bella (IRE),C T Keane,0,H De Bromhead,13th,3 l,3,9-3,-,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,Rapid Sequence (IRE),J M Sheridan,0,D Hogan,12th,1/2 l,3,9-3,-,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,My Girl Robyn (IRE),A Browne-Souza,7,A Slattery,11th,1 l,3,9-3,-,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,Turlough Abu (IRE),N G McCullagh,0,V T O'Brien,10th,5 1/2 l,3,9-3,-,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,Boogie Inthejungle,R Whearty,3,G P Cromwell,9th,2 1/4 l,3,9-3,-,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,Sosperi (IRE),S T McCullagh,0,Daniel McLoughlin,8th,1 3/4 l,4,9-11,-,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,Time Angel (IRE),A J Slattery,0,A Slattery,7th,1 l,3,9-3,-,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,Salentina (IRE),D W O'Connor,0,P Twomey,6th,3 1/4 l,3,9-3,-,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,Ciunas (IRE),D P McDonogh,0,J S Bolger,5th,4 1/2 l,3,9-3,-,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,Fitzroy Gardens (IRE),G M Ryan,0,Donnacha O'Brien,4th,2 1/4 l,3,9-3b1,-,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,Walk The Highline (IRE),B M Coen,0,J P Murtagh,3rd,4 1/4 l,3,9-3,-,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,Tswalu (IRE),D McMonagle,0,J P O'Brien,2nd,3/4 l,3,9-3,82,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,Two For Joy (IRE),J Cleary,5,A P O'Brien,1st,N/A,3,9-3,-,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,Mystic Bella (IRE),C T Keane,0,H De Bromhead,13th,3 l,3,9-3,-,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,Rapid Sequence (IRE),J M Sheridan,0,D Hogan,12th,1/2 l,3,9-3,-,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,My Girl Robyn (IRE),A Browne-Souza,7,A Slattery,11th,1 l,3,9-3,-,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,Turlough Abu (IRE),N G McCullagh,0,V T O'Brien,10th,5 1/2 l,3,9-3,-,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,Boogie Inthejungle,R Whearty,3,G P Cromwell,9th,2 1/4 l,3,9-3,-,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,Sosperi (IRE),S T McCullagh,0,Daniel McLoughlin,8th,1 3/4 l,4,9-11,-,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,Time Angel (IRE),A J Slattery,0,A Slattery,7th,1 l,3,9-3,-,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,Salentina (IRE),D W O'Connor,0,P Twomey,6th,3 1/4 l,3,9-3,-,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,Ciunas (IRE),D P McDonogh,0,J S Bolger,5th,4 1/2 l,3,9-3,-,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,Fitzroy Gardens (IRE),G M Ryan,0,Donnacha O'Brien,4th,2 1/4 l,3,9-3b1,-,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,Walk The Highline (IRE),B M Coen,0,J P Murtagh,3rd,4 1/4 l,3,9-3,-,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,Tswalu (IRE),D McMonagle,0,J P O'Brien,2nd,3/4 l,3,9-3,82,True,12,11
Cork Racing Results | 14th August 2025 19:52,2025-08-14,19:52,Good (Good To Firm In Places),1m 2f 90y,Two For Joy (IRE),J Cleary,5,A P O'Brien,1st,N/A,3,9-3,-,True,12,11
Cork Racing Results | 14th August 2025 20:25,2025-08-14,20:25,Good (Good To Firm In Places),1m,Whatswrongnow (IRE),A Browne-Souza,7,Batt Burke,9th,Head,4,9-4,48,True,12,12
Cork Racing Results | 14th August 2025 20:25,2025-08-14,20:25,Good (Good To Firm In Places),1m,Morning Approach (IRE),N M Crosse,0,W McCreery,8th,Neck,7,10-2v,60,True,12,12
Cork Racing Results | 14th August 2025 20:25,2025-08-14,20:25,Good (Good To Firm In Places),1m,Kodi Brown (IRE),A J Slattery,0,A Slattery,7th,1 l,3,9-7,58,True,12,12
Cork Racing Results | 14th August 2025 20:25,2025-08-14,20:25,Good (Good To Firm In Places),1m,Mullacash Buzz (IRE),G M Ryan,0,Thomas Dowling,6th,Neck,7,9-3t,47,True,12,12
Cork Racing Results | 14th August 2025 20:25,2025-08-14,20:25,Good (Good To Firm In Places),1m,Draiocht (IRE),K J Leonard,0,T J O'Mara,5th,1/2 l,5,8-13h1,43,True,12,12
Cork Racing Results | 14th August 2025 20:25,2025-08-14,20:25,Good (Good To Firm In Places),1m,Roman Harry (IRE),J J G Ryan,0,C O'Connell,4th,1 1/2 l,5,10-0,58,True,12,12
Cork Racing Results | 14th August 2025 20:25,2025-08-14,20:25,Good (Good To Firm In Places),1m,Thegooseiscooked (IRE),C T Keane,0,G Keane,3rd,Head,8,9-13,57,True,12,12
Cork Racing Results | 14th August 2025 20:25,2025-08-14,20:25,Good (Good To Firm In Places),1m,Not Simple (IRE),L T McAteer,0,J M Barrett,2nd,3 1/4 l,3,9-1h,52,True,12,12
Cork Racing Results | 14th August 2025 20:25,2025-08-14,20:25,Good (Good To Firm In Places),1m,Famous Enough (IRE),N G McCullagh,0,P T Foley,1st,N/A,5,8-10,40,True,12,12
Cork Racing Results | 14th August 2025 20:25,2025-08-14,20:25,Good (Good To Firm In Places),1m,Whatswrongnow (IRE),A Browne-Souza,7,Batt Burke,9th,Head,4,9-4,48,True,12,12
Cork Racing Results | 14th August 2025 20:25,2025-08-14,20:25,Good (Good To Firm In Places),1m,Morning Approach (IRE),N M Crosse,0,W McCreery,8th,Neck,7,10-2v,60,True,12,12
Cork Racing Results | 14th August 2025 20:25,2025-08-14,20:25,Good (Good To Firm In Places),1m,Kodi Brown (IRE),A J Slattery,0,A Slattery,7th,1 l,3,9-7,58,True,12,12
Cork Racing Results | 14th August 2025 20:25,2025-08-14,20:25,Good (Good To Firm In Places),1m,Mullacash Buzz (IRE),G M Ryan,0,Thomas Dowling,6th,Neck,7,9-3t,47,True,12,12
Cork Racing Results | 14th August 2025 20:25,2025-08-14,20:25,Good (Good To Firm In Places),1m,Draiocht (IRE),K J Leonard,0,T J O'Mara,5th,1/2 l,5,8-13h1,43,True,12,12
Cork Racing Results | 14th August 2025 20:25,2025-08-14,20:25,Good (Good To Firm In Places),1m,Roman Harry (IRE),J J G Ryan,0,C O'Connell,4th,1 1/2 l,5,10-0,58,True,12,12
Cork Racing Results | 14th August 2025 20:25,2025-08-14,20:25,Good (Good To Firm In Places),1m,Thegooseiscooked (IRE),C T Keane,0,G Keane,3rd,Head,8,9-13,57,True,12,12
Cork Racing Results | 14th August 2025 20:25,2025-08-14,20:25,Good (Good To Firm In Places),1m,Not Simple (IRE),L T McAteer,0,J M Barrett,2nd,3 1/4 l,3,9-1h,52,True,12,12
Cork Racing Results | 14th August 2025 20:25,2025-08-14,20:25,Good (Good To Firm In Places),1m,Famous Enough (IRE),N G McCullagh,0,P T Foley,1st,N/A,5,8-10,40,True,12,12
Dundalk Racing Results | 15th August 2025 13:45,2025-08-15,13:45,Standard,6f,Lady Landhort (IRE),L F Roche,0,M Fahey,NR,N/A,2,8-81,-,True,12,13
Dundalk Racing Results | 15th August 2025 13:45,2025-08-15,13:45,Standard,6f,Elza Diva (IRE),K G Kennedy,5,M Fahey,9th,2 3/4 l,2,8-8,-,True,12,13
Dundalk Racing Results | 15th August 2025 13:45,2025-08-15,13:45,Standard,6f,Push Harder (IRE),C D Hayes,0,C Timmons,8th,2 1/4 l,2,8-10,-,True,12,13
Dundalk Racing Results | 15th August 2025 13:45,2025-08-15,13:45,Standard,6f,Queen Of Newark (IRE),K J Leonard,0,M J Smith,7th,1 1/4 l,2,8-8h1,-,True,12,13
Dundalk Racing Results | 15th August 2025 13:45,2025-08-15,13:45,Standard,6f,Ardadslosttheplot (IRE),N M Crosse,0,D Marnane,6th,1 3/4 l,2,8-8,-,True,12,13
Dundalk Racing Results | 15th August 2025 13:45,2025-08-15,13:45,Standard,6f,Star Of Beauty (IRE),D McMonagle,0,K J Condon,5th,2 l,2,9-2,-,True,12,13
Dundalk Racing Results | 15th August 2025 13:45,2025-08-15,13:45,Standard,6f,Love Orchid (IRE),C T Keane,0,N Meade,4th,Head,2,9-0,-,True,12,13
Dundalk Racing Results | 15th August 2025 13:45,2025-08-15,13:45,Standard,6f,Silkie Sevei (IRE),R Whearty,3,P W Flynn,3rd,3 l,2,8-10,-,True,12,13
Dundalk Racing Results | 15th August 2025 13:45,2025-08-15,13:45,Standard,6f,Lucia Molly (IRE),R P Cleary,0,A McGuinness,2nd,3 1/4 l,2,8-8,77,True,12,13
Dundalk Racing Results | 15th August 2025 13:45,2025-08-15,13:45,Standard,6f,Bear On The Run (IRE),S Foley,0,Daniel Murphy,1st,N/A,2,8-12,-,True,12,13
Dundalk Racing Results | 15th August 2025 13:45,2025-08-15,13:45,Standard,6f,Lady Landhort (IRE),L F Roche,0,M Fahey,NR,N/A,2,8-81,-,True,12,13
Dundalk Racing Results | 15th August 2025 13:45,2025-08-15,13:45,Standard,6f,Elza Diva (IRE),K G Kennedy,5,M Fahey,9th,2 3/4 l,2,8-8,-,True,12,13
Dundalk Racing Results | 15th August 2025 13:45,2025-08-15,13:45,Standard,6f,Push Harder (IRE),C D Hayes,0,C Timmons,8th,2 1/4 l,2,8-10,-,True,12,13
Dundalk Racing Results | 15th August 2025 13:45,2025-08-15,13:45,Standard,6f,Queen Of Newark (IRE),K J Leonard,0,M J Smith,7th,1 1/4 l,2,8-8h1,-,True,12,13
Dundalk Racing Results | 15th August 2025 13:45,2025-08-15,13:45,Standard,6f,Ardadslosttheplot (IRE),N M Crosse,0,D Marnane,6th,1 3/4 l,2,8-8,-,True,12,13
Dundalk Racing Results | 15th August 2025 13:45,2025-08-15,13:45,Standard,6f,Star Of Beauty (IRE),D McMonagle,0,K J Condon,5th,2 l,2,9-2,-,True,12,13
Dundalk Racing Results | 15th August 2025 13:45,2025-08-15,13:45,Standard,6f,Love Orchid (IRE),C T Keane,0,N Meade,4th,Head,2,9-0,-,True,12,13
Dundalk Racing Results | 15th August 2025 13:45,2025-08-15,13:45,Standard,6f,Silkie Sevei (IRE),R Whearty,3,P W Flynn,3rd,3 l,2,8-10,-,True,12,13
Dundalk Racing Results | 15th August 2025 13:45,2025-08-15,13:45,Standard,6f,Lucia Molly (IRE),R P Cleary,0,A McGuinness,2nd,3 1/4 l,2,8-8,77,True,12,13
Dundalk Racing Results | 15th August 2025 13:45,2025-08-15,13:45,Standard,6f,Bear On The Run (IRE),S Foley,0,Daniel Murphy,1st,N/A,2,8-12,-,True,12,13
Dundalk Racing Results | 15th August 2025 14:20,2025-08-15,14:20,Standard,6f,Catch The Paddy (IRE),P McGettigan,7,P J McKenna,9th,6 l,5,8-8,80,True,12,14
Dundalk Racing Results | 15th August 2025 14:20,2025-08-15,14:20,Standard,6f,Agouti Bear (IRE),J A Powell,3,Daniel Murphy,8th,6 l,3,8-7,77,True,12,14
Dundalk Racing Results | 15th August 2025 14:20,2025-08-15,14:20,Standard,6f,Daamberdiplomat (IRE),B M Coen,0,J P Murtagh,7th,Head,5,9-6p,92,True,12,14
Dundalk Racing Results | 15th August 2025 14:20,2025-08-15,14:20,Standard,6f,Dark Ace (IRE),C D Hayes,0,A McGuinness,6th,1 1/2 l,3,8-7,82,True,12,14
Dundalk Racing Results | 15th August 2025 14:20,2025-08-15,14:20,Standard,6f,Little Queenie (IRE),Nicola Burns,7,P W Flynn,5th,1/2 l,6,9-3,89,True,12,14
Dundalk Racing Results | 15th August 2025 14:20,2025-08-15,14:20,Standard,6f,Never Just A Dream (IRE),C T Keane,0,Alice Haynes,4th,3/4 l,5,9-6t,92,True,12,14
Dundalk Racing Results | 15th August 2025 14:20,2025-08-15,14:20,Standard,6f,Collective Power (IRE),M W Hassett,3,E Lynam,3rd,Neck,7,8-7,79,True,12,14
Dundalk Racing Results | 15th August 2025 14:20,2025-08-15,14:20,Standard,6f,Valiant Force (USA),Sam Coen,7,A Murray,2nd,1 1/4 l,4,10-9,109,True,12,14
Dundalk Racing Results | 15th August 2025 14:20,2025-08-15,14:20,Standard,6f,Genesis (IRE),R P Cleary,0,M Mulvany,1st,N/A,4,8-7t,75,True,12,14
Dundalk Racing Results | 15th August 2025 14:20,2025-08-15,14:20,Standard,6f,Catch The Paddy (IRE),P McGettigan,7,P J McKenna,9th,6 l,5,8-8,80,True,12,14
Dundalk Racing Results | 15th August 2025 14:20,2025-08-15,14:20,Standard,6f,Agouti Bear (IRE),J A Powell,3,Daniel Murphy,8th,6 l,3,8-7,77,True,12,14
Dundalk Racing Results | 15th August 2025 14:20,2025-08-15,14:20,Standard,6f,Daamberdiplomat (IRE),B M Coen,0,J P Murtagh,7th,Head,5,9-6p,92,True,12,14
Dundalk Racing Results | 15th August 2025 14:20,2025-08-15,14:20,Standard,6f,Dark Ace (IRE),C D Hayes,0,A McGuinness,6th,1 1/2 l,3,8-7,82,True,12,14
Dundalk Racing Results | 15th August 2025 14:20,2025-08-15,14:20,Standard,6f,Little Queenie (IRE),Nicola Burns,7,P W Flynn,5th,1/2 l,6,9-3,89,True,12,14
Dundalk Racing Results | 15th August 2025 14:20,2025-08-15,14:20,Standard,6f,Never Just A Dream (IRE),C T Keane,0,Alice Haynes,4th,3/4 l,5,9-6t,92,True,12,14
Dundalk Racing Results | 15th August 2025 14:20,2025-08-15,14:20,Standard,6f,Collective Power (IRE),M W Hassett,3,E Lynam,3rd,Neck,7,8-7,79,True,12,14
Dundalk Racing Results | 15th August 2025 14:20,2025-08-15,14:20,Standard,6f,Valiant Force (USA),Sam Coen,7,A Murray,2nd,1 1/4 l,4,10-9,109,True,12,14
Dundalk Racing Results | 15th August 2025 14:20,2025-08-15,14:20,Standard,6f,Genesis (IRE),R P Cleary,0,M Mulvany,1st,N/A,4,8-7t,75,True,12,14
Dundalk Racing Results | 15th August 2025 14:55,2025-08-15,14:55,Standard,7f,Native Flag (IRE),A Browne-Souza,7,M J Browne,14th,8 1/2 l,4,9-10,-,True,12,15
Dundalk Racing Results | 15th August 2025 14:55,2025-08-15,14:55,Standard,7f,Una Matata (IRE),R C Colgan,0,C Timmons,13th,1/2 l,4,10-2,63,True,12,15
Dundalk Racing Results | 15th August 2025 14:55,2025-08-15,14:55,Standard,7f,Shigar (IRE),C D Hayes,0,W Durkan,12th,1 3/4 l,6,9-8,72,True,12,15
Dundalk Racing Results | 15th August 2025 14:55,2025-08-15,14:55,Standard,7f,One More Wave,P McGettigan,7,N C Kelly,11th,Head,5,9-4t1,68,True,12,15
Dundalk Racing Results | 15th August 2025 14:55,2025-08-15,14:55,Standard,7f,Late Night Talking (IRE),C T Keane,0,K P Cotter,10th,Neck,4,9-13,69,True,12,15
Dundalk Racing Results | 15th August 2025 14:55,2025-08-15,14:55,Standard,7f,Benavente,Nicola Burns,7,Kevin Coleman,9th,3/4 l,7,9-7p,71,True,12,15
Dundalk Racing Results | 15th August 2025 14:55,2025-08-15,14:55,Standard,7f,Bucaneer's Spirit (IRE),J J G Ryan,0,Ian Donoghue,8th,2 3/4 l,4,9-13,74,True,12,15
Dundalk Racing Results | 15th August 2025 14:55,2025-08-15,14:55,Standard,7f,Gordon Bennett (IRE),R Whearty,3,R Brabazon,7th,1/2 l,7,10-2,69,True,12,15
Dundalk Racing Results | 15th August 2025 14:55,2025-08-15,14:55,Standard,7f,Red Veil (IRE),S Foley,0,M O'Callaghan,6th,Head,3,9-2,72,True,12,15
Dundalk Racing Results | 15th August 2025 14:55,2025-08-15,14:55,Standard,7f,Comfort Line (IRE),Adam Caffrey,0,A McGuinness,5th,2 1/4 l,8,9-10v,68,True,12,15
Dundalk Racing Results | 15th August 2025 14:55,2025-08-15,14:55,Standard,7f,Eyema Candy Girl (AUS),D McMonagle,0,J P O'Brien,4th,Neck,6,10-2,69,True,12,15
