track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,Big Debates (FR),R. P. Treacy,0,Robert Tyner,11th,1 l,10,11-0h1,112,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,Cafe Con Leche (IRE),Mr A. D. Bustin,7,Charles Byrnes,10th,3/4 l,7,11-11p,123,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,Contrapposto (JPN),M. J. M. O'Sullivan,0,R. Donohoe,9th,Neck,9,10-5p,103,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,Marelly (IRE),Richard Deegan,0,Eoin Christopher McCarthy,8th,3 1/4 l,6,11-5,117,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,My Gaffer (IRE),Liam Quinlan,5,John Patrick Ryan,7th,3 3/4 l,5,11-6,118,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,Hey Johnny (IRE),Jack Foley,0,Thomas Mullins,6th,9 l,6,11-6,118,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,Canal End (IRE),J. S. McGarvey,0,Peter Fahey,5th,3 l,5,11-11,123,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,Barnacullia (IRE),Keith Donoghue,0,Michael Mulvany,4th,1/2 l,6,11-7,119,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,Ted Hastings (IRE),J. W. Kennedy,0,Gordon Elliott,3rd,Neck,7,11-8,120,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,Theonewedreamof (IRE),R. A. Doyle,0,Gavin Patrick Cromwell,2nd,1/2 l,4,10-6,105,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,El Champo (IRE),Patrick O'Hanlon,3,P. J. Rothwell,1st,N/A,5,11-0,112,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,Timourid (IRE),L. A. McKenna,5,Paul W. Flynn,15th,13 l,6,11-5t,117,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,Quirt Evans (IRE),P. T. Smithers,7,Mark Fahey,14th,13 l,8,11-6,118,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,Maidenstreetprince (IRE),P. Byrnes,5,Charles Byrnes,13th,16 l,6,11-12,124,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,Ladybank,Rachael Blackmore,0,Henry de Bromhead,12th,4 1/2 l,5,11-9h1,121,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,Big Debates (FR),R. P. Treacy,0,Robert Tyner,11th,1 l,10,11-0h1,112,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,Cafe Con Leche (IRE),Mr A. D. Bustin,7,Charles Byrnes,10th,3/4 l,7,11-11p,123,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,Contrapposto (JPN),M. J. M. O'Sullivan,0,R. Donohoe,9th,Neck,9,10-5p,103,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,Marelly (IRE),Richard Deegan,0,Eoin Christopher McCarthy,8th,3 1/4 l,6,11-5,117,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,My Gaffer (IRE),Liam Quinlan,5,John Patrick Ryan,7th,3 3/4 l,5,11-6,118,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,Hey Johnny (IRE),Jack Foley,0,Thomas Mullins,6th,9 l,6,11-6,118,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,Canal End (IRE),J. S. McGarvey,0,Peter Fahey,5th,3 l,5,11-11,123,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,Barnacullia (IRE),Keith Donoghue,0,Michael Mulvany,4th,1/2 l,6,11-7,119,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,Ted Hastings (IRE),J. W. Kennedy,0,Gordon Elliott,3rd,Neck,7,11-8,120,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,Theonewedreamof (IRE),R. A. Doyle,0,Gavin Patrick Cromwell,2nd,1/2 l,4,10-6,105,True,88,26
Galway Racing Results | 29th October 2023 16:10,N/A,16:10,Heavy,2m 11y,El Champo (IRE),Patrick O'Hanlon,3,P. J. Rothwell,1st,N/A,5,11-0,112,True,88,26
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,Arctic Annie (IRE),Mr Finian Maguire,0,W. J. Burke,16th,18 l,4,11-5,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,Knockarina (IRE),Mr A. D. Bustin,7,Charles Byrnes,15th,6 1/2 l,4,11-5,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,Walk In The Shadow (IRE),Mr E. Finegan,7,Ciaran Murphy,14th,5 1/2 l,4,11-5,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,Colleen Danu (IRE),Miss M. O'Sullivan,5,P. A. Fahy,13th,5 1/2 l,4,11-5,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,Day's A Dawning (IRE),Mr J. H. Williamson,7,Gordon Elliott,12th,2 3/4 l,4,11-5,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,Queen Nel (IRE),Miss E. Cody,7,R. P. Cody,11th,3 3/4 l,4,11-5,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,Rachel's Secret (IRE),Mr Alan O'Sullivan,7,Declan Queally,10th,1 3/4 l,4,11-5h,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,Cullig (IRE),Mr Pat Taaffe,7,Patrick T. Foley,9th,1 3/4 l,4,11-5h1,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,French Hill (IRE),P. J. Cawley,7,Miss Shauna Larkin,8th,1 l,4,11-5,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,Smiling Bess (IRE),T. P. Harney,7,Kevin Prendergast,7th,1 3/4 l,4,11-5,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,The Last Drop (IRE),Miss S. M. Doyle,7,P. M. J. Doyle,6th,Head,4,11-5,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,Royal Cave (IRE),Jack G. Gilligan,7,Christopher David Timmons,5th,3 1/2 l,4,11-5,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,Field A Thistles (IRE),Mr P. W. Mullins,0,Ms Margaret Mullins,4th,1/2 l,4,11-5,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,Metkayina (IRE),Mr D. O'Connor,0,S. Curling,3rd,4 1/2 l,4,11-5,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,Glens Lullaby (IRE),Mr J. L. Gleeson,5,Peter Fahey,2nd,1/2 l,4,11-5,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,Magical Annie (IRE),Mr L. T. Turner,7,Barry Fitzgerald,1st,N/A,4,11-5,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,Arctic Annie (IRE),Mr Finian Maguire,0,W. J. Burke,16th,18 l,4,11-5,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,Knockarina (IRE),Mr A. D. Bustin,7,Charles Byrnes,15th,6 1/2 l,4,11-5,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,Walk In The Shadow (IRE),Mr E. Finegan,7,Ciaran Murphy,14th,5 1/2 l,4,11-5,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,Colleen Danu (IRE),Miss M. O'Sullivan,5,P. A. Fahy,13th,5 1/2 l,4,11-5,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,Day's A Dawning (IRE),Mr J. H. Williamson,7,Gordon Elliott,12th,2 3/4 l,4,11-5,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,Queen Nel (IRE),Miss E. Cody,7,R. P. Cody,11th,3 3/4 l,4,11-5,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,Rachel's Secret (IRE),Mr Alan O'Sullivan,7,Declan Queally,10th,1 3/4 l,4,11-5h,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,Cullig (IRE),Mr Pat Taaffe,7,Patrick T. Foley,9th,1 3/4 l,4,11-5h1,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,French Hill (IRE),P. J. Cawley,7,Miss Shauna Larkin,8th,1 l,4,11-5,-,True,88,27
Galway Racing Results | 29th October 2023 16:40,N/A,16:40,Heavy  Flat (Turf),2m 11y,Smiling Bess (IRE),T. P. Harney,7,Kevin Prendergast,7th,1 3/4 l,4,11-5,-,True,88,27
