track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Limerick Racing Results | 7th July 2022 17:45,N/A,17:45,Good (Good To Firm In Places),7f,Half Nutz (IRE),D. E. Sheehy,3,John Patrick Murtagh,3rd,Neck,5,10-1,79,True,7,11
Limerick Racing Results | 7th July 2022 17:45,N/A,17:45,Good (Good To Firm In Places),7f,Earls (IRE),G. F. Carroll,0,Gavin Patrick Cromwell,2nd,Short Head,5,9-11b,75,True,7,11
Limerick Racing Results | 7th July 2022 17:45,N/A,17:45,Good (Good To Firm In Places),7f,Dairerin (IRE),N. G. McCullagh,0,Mrs J. Harrington,1st,N/A,3,9-5,77,True,7,11
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Srowland Jack (IRE),D. J. Gilligan,10,Adrian Sexton,16th,24 l,5,10-3,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Proud Dandy (IRE),G. P. Halpin,0,William J. Fitzpatrick,15th,1 1/4 l,4,9-12,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Kayleigh Grace (IRE),A. C. Persse,7,Ronald O'Neill,14th,3 3/4 l,3,9-3,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Campione D'italia (FR),C. D. Maxwell,0,John Andrew Kinsella,13th,4 3/4 l,4,10-3,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Le Jardin Secret (IRE),G. F. Carroll,0,David Harry Kelly,12th,2 3/4 l,5,9-12,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Destivelle (IRE),S. D. Bowen,7,Shane Kieran Ryder,11th,Head,3,9-3,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Clever Capall (IRE),H. J. Horgan,7,A. Slattery,10th,1 3/4 l,3,9-8,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Fond Farewell (IRE),R. C. Colgan,0,John Joseph Murphy,9th,2 1/2 l,3,9-8,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Ballycallan King (IRE),L. T. McAteer,3,Barry Fitzgerald,8th,3/4 l,5,10-3,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Danesfort,N. G. McCullagh,0,John Joseph Murphy,7th,1/2 l,3,9-8,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Cara Susanna (IRE),D. W. O'Connor,0,D. K. Weld,6th,Short Head,3,9-3,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Passage of War (IRE),N. M. Crosse,3,Luke Comer,5th,4 l,3,9-8t1,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,James Henry (IRE),J. Kearney,7,Noel Meade,4th,3 3/4 l,3,9-8,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,The Vik (IRE),A. J. Slattery,0,A. Slattery,3rd,2 l,3,9-8,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Roman Bull (IRE),D. E. Mullins,0,Michael O'Meara,2nd,Neck,4,10-3,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Sir Antonino (IRE),S. M. Crosse,0,Joseph Patrick O'Brien,1st,N/A,3,9-8b1,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Srowland Jack (IRE),D. J. Gilligan,10,Adrian Sexton,16th,24 l,5,10-3,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Proud Dandy (IRE),G. P. Halpin,0,William J. Fitzpatrick,15th,1 1/4 l,4,9-12,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Kayleigh Grace (IRE),A. C. Persse,7,Ronald O'Neill,14th,3 3/4 l,3,9-3,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Campione D'italia (FR),C. D. Maxwell,0,John Andrew Kinsella,13th,4 3/4 l,4,10-3,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Le Jardin Secret (IRE),G. F. Carroll,0,David Harry Kelly,12th,2 3/4 l,5,9-12,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Destivelle (IRE),S. D. Bowen,7,Shane Kieran Ryder,11th,Head,3,9-3,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Clever Capall (IRE),H. J. Horgan,7,A. Slattery,10th,1 3/4 l,3,9-8,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Fond Farewell (IRE),R. C. Colgan,0,John Joseph Murphy,9th,2 1/2 l,3,9-8,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Ballycallan King (IRE),L. T. McAteer,3,Barry Fitzgerald,8th,3/4 l,5,10-3,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Danesfort,N. G. McCullagh,0,John Joseph Murphy,7th,1/2 l,3,9-8,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Cara Susanna (IRE),D. W. O'Connor,0,D. K. Weld,6th,Short Head,3,9-3,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Passage of War (IRE),N. M. Crosse,3,Luke Comer,5th,4 l,3,9-8t1,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,James Henry (IRE),J. Kearney,7,Noel Meade,4th,3 3/4 l,3,9-8,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,The Vik (IRE),A. J. Slattery,0,A. Slattery,3rd,2 l,3,9-8,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Roman Bull (IRE),D. E. Mullins,0,Michael O'Meara,2nd,Neck,4,10-3,-,True,7,12
Limerick Racing Results | 7th July 2022 18:15,N/A,18:15,Good (Good To Firm In Places),1m,Sir Antonino (IRE),S. M. Crosse,0,Joseph Patrick O'Brien,1st,N/A,3,9-8b1,-,True,7,12
Limerick Racing Results | 7th July 2022 18:45,N/A,18:45,Good (Good To Firm In Places),1m,Star Image,N. G. McCullagh,0,Thomas Mullins,9th,1 1/2 l,4,9-4,68,True,7,13
Limerick Racing Results | 7th July 2022 18:45,N/A,18:45,Good (Good To Firm In Places),1m,Helpmeout (IRE),N. M. Crosse,3,W. McCreery,8th,2 l,3,9-1,74,True,7,13
Limerick Racing Results | 7th July 2022 18:45,N/A,18:45,Good (Good To Firm In Places),1m,Indian Sioux (IRE),L. T. McAteer,3,Patrick T. Foley,7th,1 1/4 l,5,9-3,67,True,7,13
Limerick Racing Results | 7th July 2022 18:45,N/A,18:45,Good (Good To Firm In Places),1m,Chestnutter (IRE),R. C. Colgan,0,Noel Meade,6th,Neck,3,9-0tb,73,True,7,13
Limerick Racing Results | 7th July 2022 18:45,N/A,18:45,Good (Good To Firm In Places),1m,Lovesome Dove (IRE),R. P. Cleary,0,Peter Lawlor,5th,Head,3,8-7,66,True,7,13
Limerick Racing Results | 7th July 2022 18:45,N/A,18:45,Good (Good To Firm In Places),1m,Sheer Chance (IRE),S. M. Crosse,0,Joseph Patrick O'Brien,4th,3/4 l,4,9-9,73,True,7,13
Limerick Racing Results | 7th July 2022 18:45,N/A,18:45,Good (Good To Firm In Places),1m,New York Angel (IRE),S. B. Kelly,0,John Patrick Murtagh,3rd,1/2 l,4,9-13h,77,True,7,13
Limerick Racing Results | 7th July 2022 18:45,N/A,18:45,Good (Good To Firm In Places),1m,Miss Cunning (IRE),M. P. Sheehy,3,Aengus King,2nd,6 l,5,8-10,60,True,7,13
Limerick Racing Results | 7th July 2022 18:45,N/A,18:45,Good (Good To Firm In Places),1m,Himalayan Beauty (IRE),T. P. Madden,0,Mrs J. Harrington,1st,N/A,4,9-8p,72,True,7,13
Limerick Racing Results | 7th July 2022 18:45,N/A,18:45,Good (Good To Firm In Places),1m,Star Image,N. G. McCullagh,0,Thomas Mullins,9th,1 1/2 l,4,9-4,68,True,7,13
Limerick Racing Results | 7th July 2022 18:45,N/A,18:45,Good (Good To Firm In Places),1m,Helpmeout (IRE),N. M. Crosse,3,W. McCreery,8th,2 l,3,9-1,74,True,7,13
Limerick Racing Results | 7th July 2022 18:45,N/A,18:45,Good (Good To Firm In Places),1m,Indian Sioux (IRE),L. T. McAteer,3,Patrick T. Foley,7th,1 1/4 l,5,9-3,67,True,7,13
Limerick Racing Results | 7th July 2022 18:45,N/A,18:45,Good (Good To Firm In Places),1m,Chestnutter (IRE),R. C. Colgan,0,Noel Meade,6th,Neck,3,9-0tb,73,True,7,13
Limerick Racing Results | 7th July 2022 18:45,N/A,18:45,Good (Good To Firm In Places),1m,Lovesome Dove (IRE),R. P. Cleary,0,Peter Lawlor,5th,Head,3,8-7,66,True,7,13
Limerick Racing Results | 7th July 2022 18:45,N/A,18:45,Good (Good To Firm In Places),1m,Sheer Chance (IRE),S. M. Crosse,0,Joseph Patrick O'Brien,4th,3/4 l,4,9-9,73,True,7,13
Limerick Racing Results | 7th July 2022 18:45,N/A,18:45,Good (Good To Firm In Places),1m,New York Angel (IRE),S. B. Kelly,0,John Patrick Murtagh,3rd,1/2 l,4,9-13h,77,True,7,13
Limerick Racing Results | 7th July 2022 18:45,N/A,18:45,Good (Good To Firm In Places),1m,Miss Cunning (IRE),M. P. Sheehy,3,Aengus King,2nd,6 l,5,8-10,60,True,7,13
Limerick Racing Results | 7th July 2022 18:45,N/A,18:45,Good (Good To Firm In Places),1m,Himalayan Beauty (IRE),T. P. Madden,0,Mrs J. Harrington,1st,N/A,4,9-8p,72,True,7,13
Limerick Racing Results | 7th July 2022 19:15,N/A,19:15,Good (Good To Firm In Places),1m,Mazagran,S. M. Crosse,0,Joseph Patrick O'Brien,5th,3 3/4 l,5,10-1t1,-,True,7,14
Limerick Racing Results | 7th July 2022 19:15,N/A,19:15,Good (Good To Firm In Places),1m,Dedillon (IRE),A. J. Slattery,0,A. Slattery,4th,1/2 l,6,9-11,-,True,7,14
Limerick Racing Results | 7th July 2022 19:15,N/A,19:15,Good (Good To Firm In Places),1m,Starting Monday (IRE),N. M. Crosse,3,Gillian Scott,3rd,Short Head,5,9-2,-,True,7,14
Limerick Racing Results | 7th July 2022 19:15,N/A,19:15,Good (Good To Firm In Places),1m,Monzoon,T. P. Madden,0,Ross O'Sullivan,2nd,3/4 l,5,9-2,-,True,7,14
Limerick Racing Results | 7th July 2022 19:15,N/A,19:15,Good (Good To Firm In Places),1m,Aurora Princess (IRE),S. McCullagh,5,Mrs J. Harrington,1st,N/A,4,9-8v,-,True,7,14
Limerick Racing Results | 7th July 2022 19:15,N/A,19:15,Good (Good To Firm In Places),1m,Mazagran,S. M. Crosse,0,Joseph Patrick O'Brien,5th,3 3/4 l,5,10-1t1,-,True,7,14
Limerick Racing Results | 7th July 2022 19:15,N/A,19:15,Good (Good To Firm In Places),1m,Dedillon (IRE),A. J. Slattery,0,A. Slattery,4th,1/2 l,6,9-11,-,True,7,14
Limerick Racing Results | 7th July 2022 19:15,N/A,19:15,Good (Good To Firm In Places),1m,Starting Monday (IRE),N. M. Crosse,3,Gillian Scott,3rd,Short Head,5,9-2,-,True,7,14
Limerick Racing Results | 7th July 2022 19:15,N/A,19:15,Good (Good To Firm In Places),1m,Monzoon,T. P. Madden,0,Ross O'Sullivan,2nd,3/4 l,5,9-2,-,True,7,14
Limerick Racing Results | 7th July 2022 19:15,N/A,19:15,Good (Good To Firm In Places),1m,Aurora Princess (IRE),S. McCullagh,5,Mrs J. Harrington,1st,N/A,4,9-8v,-,True,7,14
Limerick Racing Results | 7th July 2022 19:45,N/A,19:45,Good (Good To Firm In Places),1m 4f 110y,Black Soul (IRE),R. P. Cleary,0,John E. Kiely,11th,90 l,3,9-8,-,True,7,15
Limerick Racing Results | 7th July 2022 19:45,N/A,19:45,Good (Good To Firm In Places),1m 4f 110y,Our Scholar (IRE),S. B. Kelly,0,John Patrick Murtagh,10th,2 3/4 l,3,9-8,-,True,7,15
Limerick Racing Results | 7th July 2022 19:45,N/A,19:45,Good (Good To Firm In Places),1m 4f 110y,Saddle In the Rain (IRE),N. J. Ryan,7,D. J. Barry,9th,6 l,5,10-6t,-,True,7,15
Limerick Racing Results | 7th July 2022 19:45,N/A,19:45,Good (Good To Firm In Places),1m 4f 110y,Downing Street (IRE),James J. Doyle,0,Aidan O'Brien,8th,1 l,3,9-8,-,True,7,15
Limerick Racing Results | 7th July 2022 19:45,N/A,19:45,Good (Good To Firm In Places),1m 4f 110y,Emeric (IRE),D. J. Gilligan,10,Paul W. Flynn,7th,1 3/4 l,5,10-6,-,True,7,15
Limerick Racing Results | 7th July 2022 19:45,N/A,19:45,Good (Good To Firm In Places),1m 4f 110y,Calvesi (FR),H. J. Horgan,7,Joseph Patrick O'Brien,6th,3/4 l,3,9-8,-,True,7,15
Limerick Racing Results | 7th July 2022 19:45,N/A,19:45,Good (Good To Firm In Places),1m 4f 110y,First Emperor,K. J. Leonard,0,Donnacha Aidan O'Brien,5th,Neck,3,9-8t,-,True,7,15
Limerick Racing Results | 7th July 2022 19:45,N/A,19:45,Good (Good To Firm In Places),1m 4f 110y,Gulliver's Travels (IRE),Emmet McNamara,0,Aidan O'Brien,4th,1 3/4 l,3,9-8,-,True,7,15
Limerick Racing Results | 7th July 2022 19:45,N/A,19:45,Good (Good To Firm In Places),1m 4f 110y,Mercury Mission,N. M. Crosse,3,W. McCreery,3rd,3 1/2 l,3,9-8v,-,True,7,15
Limerick Racing Results | 7th July 2022 19:45,N/A,19:45,Good (Good To Firm In Places),1m 4f 110y,Nusret,S. M. Crosse,0,Joseph Patrick O'Brien,2nd,Nose,3,9-8t,-,True,7,15
Limerick Racing Results | 7th July 2022 19:45,N/A,19:45,Good (Good To Firm In Places),1m 4f 110y,Magellan Strait (IRE),M. P. Sheehy,3,Joseph Patrick O'Brien,1st,N/A,3,9-8,-,True,7,15
Limerick Racing Results | 7th July 2022 19:45,N/A,19:45,Good (Good To Firm In Places),1m 4f 110y,Black Soul (IRE),R. P. Cleary,0,John E. Kiely,11th,90 l,3,9-8,-,True,7,15
Limerick Racing Results | 7th July 2022 19:45,N/A,19:45,Good (Good To Firm In Places),1m 4f 110y,Our Scholar (IRE),S. B. Kelly,0,John Patrick Murtagh,10th,2 3/4 l,3,9-8,-,True,7,15
Limerick Racing Results | 7th July 2022 19:45,N/A,19:45,Good (Good To Firm In Places),1m 4f 110y,Saddle In the Rain (IRE),N. J. Ryan,7,D. J. Barry,9th,6 l,5,10-6t,-,True,7,15
Limerick Racing Results | 7th July 2022 19:45,N/A,19:45,Good (Good To Firm In Places),1m 4f 110y,Downing Street (IRE),James J. Doyle,0,Aidan O'Brien,8th,1 l,3,9-8,-,True,7,15
Limerick Racing Results | 7th July 2022 19:45,N/A,19:45,Good (Good To Firm In Places),1m 4f 110y,Emeric (IRE),D. J. Gilligan,10,Paul W. Flynn,7th,1 3/4 l,5,10-6,-,True,7,15
Limerick Racing Results | 7th July 2022 19:45,N/A,19:45,Good (Good To Firm In Places),1m 4f 110y,Calvesi (FR),H. J. Horgan,7,Joseph Patrick O'Brien,6th,3/4 l,3,9-8,-,True,7,15
Limerick Racing Results | 7th July 2022 19:45,N/A,19:45,Good (Good To Firm In Places),1m 4f 110y,First Emperor,K. J. Leonard,0,Donnacha Aidan O'Brien,5th,Neck,3,9-8t,-,True,7,15
Limerick Racing Results | 7th July 2022 19:45,N/A,19:45,Good (Good To Firm In Places),1m 4f 110y,Gulliver's Travels (IRE),Emmet McNamara,0,Aidan O'Brien,4th,1 3/4 l,3,9-8,-,True,7,15
Limerick Racing Results | 7th July 2022 19:45,N/A,19:45,Good (Good To Firm In Places),1m 4f 110y,Mercury Mission,N. M. Crosse,3,W. McCreery,3rd,3 1/2 l,3,9-8v,-,True,7,15
Limerick Racing Results | 7th July 2022 19:45,N/A,19:45,Good (Good To Firm In Places),1m 4f 110y,Nusret,S. M. Crosse,0,Joseph Patrick O'Brien,2nd,Nose,3,9-8t,-,True,7,15
Limerick Racing Results | 7th July 2022 19:45,N/A,19:45,Good (Good To Firm In Places),1m 4f 110y,Magellan Strait (IRE),M. P. Sheehy,3,Joseph Patrick O'Brien,1st,N/A,3,9-8,-,True,7,15
Limerick Racing Results | 7th July 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f 110y,French Asset (IRE),C. D. Maxwell,0,Gavin Patrick Cromwell,10th,2 1/4 l,5,9-7p1,71,True,7,16
Limerick Racing Results | 7th July 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f 110y,Elusive Gigolo (IRE),N. M. Crosse,3,Gordon Elliott,9th,3/4 l,6,9-0,64,True,7,16
Limerick Racing Results | 7th July 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f 110y,Evergreen and Red (IRE),R. C. Colgan,0,Noel Meade,8th,1 1/2 l,4,9-6t,70,True,7,16
Limerick Racing Results | 7th July 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f 110y,Wajaaha (IRE),G. P. Halpin,0,Charles Byrnes,7th,2 1/2 l,7,9-2,66,True,7,16
Limerick Racing Results | 7th July 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f 110y,Bring Us Paradise,S. M. Crosse,0,Luke Comer,6th,3 1/4 l,6,9-8t,72,True,7,16
Limerick Racing Results | 7th July 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f 110y,Impero (IRE),P. A. Harnett,7,Donnacha Aidan O'Brien,5th,Head,3,9-3,79,True,7,16
Limerick Racing Results | 7th July 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f 110y,Nusra (IRE),K. J. Leonard,0,G. Ahern,4th,Short Head,5,8-7p,57,True,7,16
Limerick Racing Results | 7th July 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f 110y,Observing (IRE),D. E. Sheehy,3,R. P. Cody,3rd,2 1/2 l,3,8-8,70,True,7,16
Limerick Racing Results | 7th July 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f 110y,S'all Good Man (IRE),D. W. O'Connor,0,W. T. Farrell,2nd,Nose,6,9-2p,66,True,7,16
Limerick Racing Results | 7th July 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f 110y,All Class (FR),D. J. Gilligan,10,Ronan M. P. McNally,1st,N/A,7,9-5,69,True,7,16
Limerick Racing Results | 7th July 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f 110y,French Asset (IRE),C. D. Maxwell,0,Gavin Patrick Cromwell,10th,2 1/4 l,5,9-7p1,71,True,7,16
Limerick Racing Results | 7th July 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f 110y,Elusive Gigolo (IRE),N. M. Crosse,3,Gordon Elliott,9th,3/4 l,6,9-0,64,True,7,16
Limerick Racing Results | 7th July 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f 110y,Evergreen and Red (IRE),R. C. Colgan,0,Noel Meade,8th,1 1/2 l,4,9-6t,70,True,7,16
Limerick Racing Results | 7th July 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f 110y,Wajaaha (IRE),G. P. Halpin,0,Charles Byrnes,7th,2 1/2 l,7,9-2,66,True,7,16
Limerick Racing Results | 7th July 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f 110y,Bring Us Paradise,S. M. Crosse,0,Luke Comer,6th,3 1/4 l,6,9-8t,72,True,7,16
Limerick Racing Results | 7th July 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f 110y,Impero (IRE),P. A. Harnett,7,Donnacha Aidan O'Brien,5th,Head,3,9-3,79,True,7,16
Limerick Racing Results | 7th July 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f 110y,Nusra (IRE),K. J. Leonard,0,G. Ahern,4th,Short Head,5,8-7p,57,True,7,16
Limerick Racing Results | 7th July 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f 110y,Observing (IRE),D. E. Sheehy,3,R. P. Cody,3rd,2 1/2 l,3,8-8,70,True,7,16
Limerick Racing Results | 7th July 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f 110y,S'all Good Man (IRE),D. W. O'Connor,0,W. T. Farrell,2nd,Nose,6,9-2p,66,True,7,16
Limerick Racing Results | 7th July 2022 20:15,N/A,20:15,Good (Good To Firm In Places),1m 4f 110y,All Class (FR),D. J. Gilligan,10,Ronan M. P. McNally,1st,N/A,7,9-5,69,True,7,16
Leopardstown Racing Results | 7th July 2022 17:30,N/A,17:30,Good (Good To Firm In Places),7f,Maybe Just Maybe (JPN),W. M. Lordan,0,Aidan O'Brien,8th,5 l,2,9-2,-,True,7,17
Leopardstown Racing Results | 7th July 2022 17:30,N/A,17:30,Good (Good To Firm In Places),7f,Hasten Slowly (IRE),C. T. Keane,0,Noel Meade,7th,1/2 l,2,9-2,-,True,7,17
Leopardstown Racing Results | 7th July 2022 17:30,N/A,17:30,Good (Good To Firm In Places),7f,Miss Yvonne (IRE),Shane Foley,0,Mrs J. Harrington,6th,Head,2,9-2,-,True,7,17
Leopardstown Racing Results | 7th July 2022 17:30,N/A,17:30,Good (Good To Firm In Places),7f,Astar (IRE),C. D. Hayes,0,D. K. Weld,5th,1 1/2 l,2,9-2,-,True,7,17
Leopardstown Racing Results | 7th July 2022 17:30,N/A,17:30,Good (Good To Firm In Places),7f,A Moment Like This (USA),G. M. Ryan,0,Donnacha Aidan O'Brien,4th,2 1/4 l,2,9-2,-,True,7,17
Leopardstown Racing Results | 7th July 2022 17:30,N/A,17:30,Good (Good To Firm In Places),7f,Dame Kiri (USA),Seamie Heffernan,0,Aidan O'Brien,3rd,1/2 l,2,9-2,-,True,7,17
Leopardstown Racing Results | 7th July 2022 17:30,N/A,17:30,Good (Good To Firm In Places),7f,Lan Mara (IRE),K. J. Manning,0,J. S. Bolger,2nd,1 1/4 l,2,9-2,-,True,7,17
Leopardstown Racing Results | 7th July 2022 17:30,N/A,17:30,Good (Good To Firm In Places),7f,Thornbrook (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,1st,N/A,2,9-2,-,True,7,17
Leopardstown Racing Results | 7th July 2022 17:30,N/A,17:30,Good (Good To Firm In Places),7f,Maybe Just Maybe (JPN),W. M. Lordan,0,Aidan O'Brien,8th,5 l,2,9-2,-,True,7,17
Leopardstown Racing Results | 7th July 2022 17:30,N/A,17:30,Good (Good To Firm In Places),7f,Hasten Slowly (IRE),C. T. Keane,0,Noel Meade,7th,1/2 l,2,9-2,-,True,7,17
Leopardstown Racing Results | 7th July 2022 17:30,N/A,17:30,Good (Good To Firm In Places),7f,Miss Yvonne (IRE),Shane Foley,0,Mrs J. Harrington,6th,Head,2,9-2,-,True,7,17
Leopardstown Racing Results | 7th July 2022 17:30,N/A,17:30,Good (Good To Firm In Places),7f,Astar (IRE),C. D. Hayes,0,D. K. Weld,5th,1 1/2 l,2,9-2,-,True,7,17
Leopardstown Racing Results | 7th July 2022 17:30,N/A,17:30,Good (Good To Firm In Places),7f,A Moment Like This (USA),G. M. Ryan,0,Donnacha Aidan O'Brien,4th,2 1/4 l,2,9-2,-,True,7,17
Leopardstown Racing Results | 7th July 2022 17:30,N/A,17:30,Good (Good To Firm In Places),7f,Dame Kiri (USA),Seamie Heffernan,0,Aidan O'Brien,3rd,1/2 l,2,9-2,-,True,7,17
Leopardstown Racing Results | 7th July 2022 17:30,N/A,17:30,Good (Good To Firm In Places),7f,Lan Mara (IRE),K. J. Manning,0,J. S. Bolger,2nd,1 1/4 l,2,9-2,-,True,7,17
Leopardstown Racing Results | 7th July 2022 17:30,N/A,17:30,Good (Good To Firm In Places),7f,Thornbrook (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,1st,N/A,2,9-2,-,True,7,17
Leopardstown Racing Results | 7th July 2022 18:00,N/A,18:00,Good (Good To Firm In Places),1m,Bobby K (IRE),Declan McDonogh,0,Michael O'Meara,16th,2 l,7,9-10,74,True,7,18
Leopardstown Racing Results | 7th July 2022 18:00,N/A,18:00,Good (Good To Firm In Places),1m,Elzaam Blue (IRE),C. D. Hayes,0,Darren Bunyan,15th,3/4 l,4,10-0p1,78,True,7,18
Leopardstown Racing Results | 7th July 2022 18:00,N/A,18:00,Good (Good To Firm In Places),1m,Higher Kingdom,Seamie Heffernan,0,John McConnell,14th,1 l,5,9-10ht,74,True,7,18
Leopardstown Racing Results | 7th July 2022 18:00,N/A,18:00,Good (Good To Firm In Places),1m,Lord Park (IRE),Kyanna Van Buuren,10,John McConnell,13th,3/4 l,5,9-8t,72,True,7,18
Leopardstown Racing Results | 7th July 2022 18:00,N/A,18:00,Good (Good To Firm In Places),1m,Deuteronomy (IRE),Wesley Joyce,7,R. P. Burns,12th,1/2 l,3,8-7,66,True,7,18
Leopardstown Racing Results | 7th July 2022 18:00,N/A,18:00,Good (Good To Firm In Places),1m,Apple of His Eye (IRE),R. Whearty,7,Richard Brabazon,11th,3/4 l,4,9-10,74,True,7,18
Leopardstown Racing Results | 7th July 2022 18:00,N/A,18:00,Good (Good To Firm In Places),1m,Tyrconnell (IRE),J. Coen,7,Sarah Lynam,10th,Short Head,8,10-2p,80,True,7,18
Leopardstown Racing Results | 7th July 2022 18:00,N/A,18:00,Good (Good To Firm In Places),1m,Dinamine (IRE),W. M. Lordan,0,David Peter Dunne,9th,Neck,4,8-7,57,True,7,18
Leopardstown Racing Results | 7th July 2022 18:00,N/A,18:00,Good (Good To Firm In Places),1m,Chaos Control (IRE),R. P. Whelan,0,Andrew Oliver,8th,Neck,3,9-5p,78,True,7,18
Leopardstown Racing Results | 7th July 2022 18:00,N/A,18:00,Good (Good To Firm In Places),1m,Mulgrave (IRE),Shane Foley,0,John McConnell,7th,2 1/4 l,4,9-13ht,77,True,7,18
Leopardstown Racing Results | 7th July 2022 18:00,N/A,18:00,Good (Good To Firm In Places),1m,Oneiroi (IRE),M. A. Enright,0,D. Buckley,6th,Head,6,9-9h,73,True,7,18
Leopardstown Racing Results | 7th July 2022 18:00,N/A,18:00,Good (Good To Firm In Places),1m,Morning Approach (IRE),William James Lee,0,W. McCreery,5th,Neck,4,9-7,71,True,7,18
Leopardstown Racing Results | 7th July 2022 18:00,N/A,18:00,Good (Good To Firm In Places),1m,Zahee (IRE),Cillian McConnell,7,John McConnell,4th,Neck,7,10-0ht,78,True,7,18
Leopardstown Racing Results | 7th July 2022 18:00,N/A,18:00,Good (Good To Firm In Places),1m,Church Mountain (IRE),D. King,7,Denis Hogan,3rd,1 1/4 l,4,10-0t,78,True,7,18
