track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Dundalk Racing Results | 15th August 2022 14:40,N/A,14:40,Standard,1m,Tynamite (IRE),J. A. Powell,7,David Marnane,2nd,2 1/4 l,8,9-6,55,True,15,9
Dundalk Racing Results | 15th August 2022 14:40,N/A,14:40,Standard,1m,Royal Scholar (IRE),D. B. McMonagle,0,Sarah Lynam,1st,N/A,5,10-2,65,True,15,9
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Carslake,J. A. Powell,4,Aengus King,14th,68 l,3,9-8t1,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Luck of the Dice (IRE),S. McCullagh,0,Andrew Oliver,13th,19 l,3,9-8,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Gran Roque (IRE),J. M. Sheridan,0,Adrian Murray,12th,5 l,3,9-3b,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Spiritual Grey (IRE),Adam Caffrey,4,Harry Rogers,11th,2 1/4 l,4,10-0,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Hector Berlioz,L. T. McAteer,0,Ciaran Murphy,10th,3/4 l,3,9-8,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Tommythelongfella (IRE),S. R. Markey,7,Anthony McCann,9th,Neck,3,9-8p1,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Sweeping Statement (IRE),J. Coen,0,James McAuley,8th,1/2 l,4,10-0b,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,The Gray Chapter (IRE),J. Kearney,4,L. Smyth,7th,1/2 l,3,9-3,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Untouched (IRE),P. A. Harnett,2,Luke W. Comer,6th,2 3/4 l,4,9-9,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Khattaat (IRE),D. N. Curran,4,Paul W. Flynn,5th,1 1/2 l,3,9-8,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Blazing Skies (IRE),N. M. Crosse,0,W. McCreery,4th,2 l,3,9-3,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Carnival Girl,C. J. MacRedmond,0,Adrian McGuinness,3rd,Neck,3,9-3b,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Pinehurst (IRE),D. B. McMonagle,0,M. Halford,2nd,1/2 l,3,9-8,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Lecale's Destiny (IRE),D. J. Gilligan,4,Miss Natalia Lupini,1st,N/A,3,9-8,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Carslake,J. A. Powell,4,Aengus King,14th,68 l,3,9-8t1,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Luck of the Dice (IRE),S. McCullagh,0,Andrew Oliver,13th,19 l,3,9-8,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Gran Roque (IRE),J. M. Sheridan,0,Adrian Murray,12th,5 l,3,9-3b,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Spiritual Grey (IRE),Adam Caffrey,4,Harry Rogers,11th,2 1/4 l,4,10-0,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Hector Berlioz,L. T. McAteer,0,Ciaran Murphy,10th,3/4 l,3,9-8,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Tommythelongfella (IRE),S. R. Markey,7,Anthony McCann,9th,Neck,3,9-8p1,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Sweeping Statement (IRE),J. Coen,0,James McAuley,8th,1/2 l,4,10-0b,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,The Gray Chapter (IRE),J. Kearney,4,L. Smyth,7th,1/2 l,3,9-3,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Untouched (IRE),P. A. Harnett,2,Luke W. Comer,6th,2 3/4 l,4,9-9,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Khattaat (IRE),D. N. Curran,4,Paul W. Flynn,5th,1 1/2 l,3,9-8,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Blazing Skies (IRE),N. M. Crosse,0,W. McCreery,4th,2 l,3,9-3,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Carnival Girl,C. J. MacRedmond,0,Adrian McGuinness,3rd,Neck,3,9-3b,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Pinehurst (IRE),D. B. McMonagle,0,M. Halford,2nd,1/2 l,3,9-8,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:10,N/A,15:10,Standard,7f,Lecale's Destiny (IRE),D. J. Gilligan,4,Miss Natalia Lupini,1st,N/A,3,9-8,-,True,15,10
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,Westown Lane (IRE),S. P. Davis,0,James McAuley,13th,6 l,2,8-8,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,Reigles,R. P. Cleary,0,Adrian McGuinness,12th,1 1/4 l,2,8-12,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,Jilted,L. F. Roche,0,Thomas Dowling,11th,Neck,2,8-121,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,All In The Hips (IRE),N. M. Crosse,3,Jack W. Davison,10th,3/4 l,2,8-10,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,Daughteroffortune (IRE),G. M. Ryan,0,Ciaran Murphy,9th,1/2 l,2,8-12,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,Apprentice (IRE),A. C. Persse,7,Mark Cahill,8th,Neck,2,8-8,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,Jane Porter (IRE),A. J. Slattery,0,David Marnane,7th,1 l,2,8-10,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,Tir Tairngire (IRE),R. P. Whelan,0,John Stephen O'Donoghue,6th,2 3/4 l,2,8-10,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,Zing Up (IRE),W. M. Lordan,0,Andrew Oliver,5th,1/2 l,2,8-10,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,Sioux Sweet (IRE),James J. Doyle,0,Denis Hogan,4th,1 3/4 l,2,8-10,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,Tea Tree Bay,Adam Caffrey,7,Adrian McGuinness,3rd,1 1/2 l,2,9-0,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,Alabama Pearl (IRE),S. B. Kelly,0,John Patrick Murtagh,2nd,1/2 l,2,9-0,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,Karaoke (FR),D. B. McMonagle,0,Joseph Patrick O'Brien,1st,N/A,2,9-2,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,Westown Lane (IRE),S. P. Davis,0,James McAuley,13th,6 l,2,8-8,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,Reigles,R. P. Cleary,0,Adrian McGuinness,12th,1 1/4 l,2,8-12,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,Jilted,L. F. Roche,0,Thomas Dowling,11th,Neck,2,8-121,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,All In The Hips (IRE),N. M. Crosse,3,Jack W. Davison,10th,3/4 l,2,8-10,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,Daughteroffortune (IRE),G. M. Ryan,0,Ciaran Murphy,9th,1/2 l,2,8-12,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,Apprentice (IRE),A. C. Persse,7,Mark Cahill,8th,Neck,2,8-8,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,Jane Porter (IRE),A. J. Slattery,0,David Marnane,7th,1 l,2,8-10,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,Tir Tairngire (IRE),R. P. Whelan,0,John Stephen O'Donoghue,6th,2 3/4 l,2,8-10,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,Zing Up (IRE),W. M. Lordan,0,Andrew Oliver,5th,1/2 l,2,8-10,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,Sioux Sweet (IRE),James J. Doyle,0,Denis Hogan,4th,1 3/4 l,2,8-10,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,Tea Tree Bay,Adam Caffrey,7,Adrian McGuinness,3rd,1 1/2 l,2,9-0,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,Alabama Pearl (IRE),S. B. Kelly,0,John Patrick Murtagh,2nd,1/2 l,2,9-0,-,True,15,11
Dundalk Racing Results | 15th August 2022 15:40,N/A,15:40,Standard,6f,Karaoke (FR),D. B. McMonagle,0,Joseph Patrick O'Brien,1st,N/A,2,9-2,-,True,15,11
Dundalk Racing Results | 15th August 2022 16:10,N/A,16:10,Standard,6f,Sister Rosetta (IRE),S. P. Davis,0,James McAuley,12th,2 3/4 l,4,8-7tp,79,True,15,12
Dundalk Racing Results | 15th August 2022 16:10,N/A,16:10,Standard,6f,No Speed Limit (FR),K. J. Leonard,0,P. J. McKenna,11th,Head,7,8-7v,79,True,15,12
Dundalk Racing Results | 15th August 2022 16:10,N/A,16:10,Standard,6f,Sister Lola (IRE),R. P. Cleary,0,James McAuley,10th,1 1/2 l,5,8-7tp,79,True,15,12
Dundalk Racing Results | 15th August 2022 16:10,N/A,16:10,Standard,6f,Adams Barbour (IRE),L. F. Roche,0,L. Smyth,9th,1 1/4 l,5,8-10tb,82,True,15,12
Dundalk Racing Results | 15th August 2022 16:10,N/A,16:10,Standard,6f,Arcanears (IRE),R. P. Whelan,0,M. Halford,8th,4 3/4 l,7,8-11b1,83,True,15,12
Dundalk Racing Results | 15th August 2022 16:10,N/A,16:10,Standard,6f,Anatoli,J. A. Powell,7,J. J. Feane,7th,Neck,3,8-7,83,True,15,12
Dundalk Racing Results | 15th August 2022 16:10,N/A,16:10,Standard,6f,Ampeson,W. M. Lordan,0,P. J. McKenna,6th,1/2 l,5,8-12p,84,True,15,12
Dundalk Racing Results | 15th August 2022 16:10,N/A,16:10,Standard,6f,Final Voyage (IRE),S. B. Kelly,0,John Patrick Murtagh,5th,Neck,4,9-6,92,True,15,12
Dundalk Racing Results | 15th August 2022 16:10,N/A,16:10,Standard,6f,Strong Johnson (IRE),Annalise Cullen,7,Denis W. Cullen,4th,Short Head,6,9-13t,99,True,15,12
Dundalk Racing Results | 15th August 2022 16:10,N/A,16:10,Standard,6f,Rough Diamond (IRE),D. B. McMonagle,0,Edward Lynam,3rd,3/4 l,5,8-11,83,True,15,12
Dundalk Racing Results | 15th August 2022 16:10,N/A,16:10,Standard,6f,Dream Today (IRE),G. M. Ryan,0,Adrian McGuinness,2nd,1/2 l,7,9-6tp,92,True,15,12
Dundalk Racing Results | 15th August 2022 16:10,N/A,16:10,Standard,6f,Harry's Bar,Adam Caffrey,7,Adrian McGuinness,1st,N/A,7,10-10tp,110,True,15,12
Dundalk Racing Results | 15th August 2022 16:10,N/A,16:10,Standard,6f,Sister Rosetta (IRE),S. P. Davis,0,James McAuley,12th,2 3/4 l,4,8-7tp,79,True,15,12
Dundalk Racing Results | 15th August 2022 16:10,N/A,16:10,Standard,6f,No Speed Limit (FR),K. J. Leonard,0,P. J. McKenna,11th,Head,7,8-7v,79,True,15,12
Dundalk Racing Results | 15th August 2022 16:10,N/A,16:10,Standard,6f,Sister Lola (IRE),R. P. Cleary,0,James McAuley,10th,1 1/2 l,5,8-7tp,79,True,15,12
Dundalk Racing Results | 15th August 2022 16:10,N/A,16:10,Standard,6f,Adams Barbour (IRE),L. F. Roche,0,L. Smyth,9th,1 1/4 l,5,8-10tb,82,True,15,12
Dundalk Racing Results | 15th August 2022 16:10,N/A,16:10,Standard,6f,Arcanears (IRE),R. P. Whelan,0,M. Halford,8th,4 3/4 l,7,8-11b1,83,True,15,12
Dundalk Racing Results | 15th August 2022 16:10,N/A,16:10,Standard,6f,Anatoli,J. A. Powell,7,J. J. Feane,7th,Neck,3,8-7,83,True,15,12
Dundalk Racing Results | 15th August 2022 16:10,N/A,16:10,Standard,6f,Ampeson,W. M. Lordan,0,P. J. McKenna,6th,1/2 l,5,8-12p,84,True,15,12
Dundalk Racing Results | 15th August 2022 16:10,N/A,16:10,Standard,6f,Final Voyage (IRE),S. B. Kelly,0,John Patrick Murtagh,5th,Neck,4,9-6,92,True,15,12
Dundalk Racing Results | 15th August 2022 16:10,N/A,16:10,Standard,6f,Strong Johnson (IRE),Annalise Cullen,7,Denis W. Cullen,4th,Short Head,6,9-13t,99,True,15,12
Dundalk Racing Results | 15th August 2022 16:10,N/A,16:10,Standard,6f,Rough Diamond (IRE),D. B. McMonagle,0,Edward Lynam,3rd,3/4 l,5,8-11,83,True,15,12
Dundalk Racing Results | 15th August 2022 16:10,N/A,16:10,Standard,6f,Dream Today (IRE),G. M. Ryan,0,Adrian McGuinness,2nd,1/2 l,7,9-6tp,92,True,15,12
Dundalk Racing Results | 15th August 2022 16:10,N/A,16:10,Standard,6f,Harry's Bar,Adam Caffrey,7,Adrian McGuinness,1st,N/A,7,10-10tp,110,True,15,12
Dundalk Racing Results | 15th August 2022 16:40,N/A,16:40,Standard,1m 2f 150y,No Say Ever,N. M. Crosse,3,Miss Amanda Mooney,14th,Head,6,9-6,86,True,15,13
Dundalk Racing Results | 15th August 2022 16:40,N/A,16:40,Standard,1m 2f 150y,Catena Zapata (IRE),W. M. Lordan,0,Henry de Bromhead,13th,5 1/2 l,4,9-8t,88,True,15,13
Dundalk Racing Results | 15th August 2022 16:40,N/A,16:40,Standard,1m 2f 150y,Dances with Stars (IRE),H. J. Horgan,7,Joseph Patrick O'Brien,12th,3 l,5,9-8t,88,True,15,13
Dundalk Racing Results | 15th August 2022 16:40,N/A,16:40,Standard,1m 2f 150y,Crescent Lake,R. P. Cleary,0,Terence O'Brien,11th,Nose,5,9-0p,80,True,15,13
Dundalk Racing Results | 15th August 2022 16:40,N/A,16:40,Standard,1m 2f 150y,Juyush,L. T. McAteer,3,Miss Jennifer Anne Lynch,10th,Neck,7,9-0t,80,True,15,13
Dundalk Racing Results | 15th August 2022 16:40,N/A,16:40,Standard,1m 2f 150y,Bowerman,J. M. Sheridan,3,Adrian McGuinness,9th,1 l,8,9-7,87,True,15,13
Dundalk Racing Results | 15th August 2022 16:40,N/A,16:40,Standard,1m 2f 150y,Saraqael (IRE),G. M. Ryan,0,R. P. Cody,8th,1 l,3,8-13,87,True,15,13
Dundalk Racing Results | 15th August 2022 16:40,N/A,16:40,Standard,1m 2f 150y,Isle Of Sark (USA),J. Coen,5,Joseph Patrick O'Brien,7th,Neck,4,10-0t,94,True,15,13
Dundalk Racing Results | 15th August 2022 16:40,N/A,16:40,Standard,1m 2f 150y,Snag It (IRE),L. F. Roche,0,Matthew J. Smith,6th,1 3/4 l,5,8-12,78,True,15,13
Dundalk Racing Results | 15th August 2022 16:40,N/A,16:40,Standard,1m 2f 150y,Pierre Lapin (IRE),Adam Caffrey,7,Adrian McGuinness,5th,1/2 l,5,9-10,90,True,15,13
