track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
N/A,N/A,17:15,Good,7f,Faerie Tales (IRE),R P Cleary,0,P G Fahey,17th,4 3/4 l,2,8-8,-,True,128,26
N/A,N/A,17:15,Good,7f,Tipping Along (IRE),J A Heffernan,0,E J O'Grady,16th,2 1/4 l,2,8-13,-,True,128,26
N/A,N/A,17:15,Good,7f,Battle Of Aizu (IRE),C D Hayes,0,K P Cotter,15th,3/4 l,2,8-10h1,-,True,128,26
N/A,N/A,17:15,Good,7f,Masego (IRE),N G McCullagh,0,Ms M Mullins,14th,1 l,2,8-13,-,True,128,26
N/A,N/A,17:15,Good,7f,Udacha (IRE),R Whearty,5,T Gibney,13th,Neck,2,9-1,-,True,128,26
N/A,N/A,17:15,Good,7f,Let Her Cook (IRE),Siobhan Rutledge,3,William Harvey,12th,Neck,2,8-8,-,True,128,26
N/A,N/A,17:15,Good,7f,Eroico (IRE),C T Keane,0,N Meade,11th,Neck,2,9-0,-,True,128,26
N/A,N/A,17:15,Good,7f,Vervain (IRE),G F Carroll,0,J G Murphy,10th,1 1/4 l,2,9-0,-,True,128,26
N/A,N/A,17:15,Good,7f,Amber Blossom,R M Mulligan,7,J P Murtagh,9th,3/4 l,2,9-2,-,True,128,26
N/A,N/A,17:15,Good,7f,Churchill Gale (IRE),J J G Ryan,5,T G McCourt,8th,Nose,2,8-8t,-,True,128,26
N/A,N/A,17:15,Good,7f,Petit Fusee (IRE),A J Slattery,0,P Martin,7th,Neck,2,8-8,-,True,128,26
N/A,N/A,17:15,Good,7f,James The Second (IRE),W Joyce,5,M Mulvany,6th,Short Head,2,8-13,-,True,128,26
N/A,N/A,17:15,Good,7f,Fairhaven (IRE),W J Lee,0,W McCreery,5th,1 1/2 l,2,9-4,-,True,128,26
N/A,N/A,17:15,Good,7f,Green Brothers (IRE),D P McDonogh,0,J P O'Brien,4th,2 3/4 l,2,9-7t1,-,True,128,26
N/A,N/A,17:15,Good,7f,Dignam (IRE),D McMonagle,0,J P O'Brien,3rd,1 3/4 l,2,9-9,-,True,128,26
N/A,N/A,17:15,Good,7f,Broski (IRE),B M Coen,0,A Oliver,2nd,3 1/4 l,2,9-5,-,True,128,26
N/A,N/A,17:15,Good,7f,Va Va Vroom (IRE),S Foley,0,Mrs J Harrington,1st,N/A,2,9-2,-,True,128,26
N/A,N/A,17:15,Good,7f,Copacabana Sands (IRE),D E Sheehy,0,D Dias,NR,N/A,2,8-8h1,-,True,128,26
N/A,N/A,17:15,Good,7f,Faerie Tales (IRE),R P Cleary,0,P G Fahey,17th,4 3/4 l,2,8-8,-,True,128,26
N/A,N/A,17:15,Good,7f,Tipping Along (IRE),J A Heffernan,0,E J O'Grady,16th,2 1/4 l,2,8-13,-,True,128,26
N/A,N/A,17:15,Good,7f,Battle Of Aizu (IRE),C D Hayes,0,K P Cotter,15th,3/4 l,2,8-10h1,-,True,128,26
N/A,N/A,17:15,Good,7f,Masego (IRE),N G McCullagh,0,Ms M Mullins,14th,1 l,2,8-13,-,True,128,26
N/A,N/A,17:15,Good,7f,Udacha (IRE),R Whearty,5,T Gibney,13th,Neck,2,9-1,-,True,128,26
N/A,N/A,17:15,Good,7f,Let Her Cook (IRE),Siobhan Rutledge,3,William Harvey,12th,Neck,2,8-8,-,True,128,26
N/A,N/A,17:15,Good,7f,Eroico (IRE),C T Keane,0,N Meade,11th,Neck,2,9-0,-,True,128,26
N/A,N/A,17:15,Good,7f,Vervain (IRE),G F Carroll,0,J G Murphy,10th,1 1/4 l,2,9-0,-,True,128,26
N/A,N/A,17:15,Good,7f,Amber Blossom,R M Mulligan,7,J P Murtagh,9th,3/4 l,2,9-2,-,True,128,26
N/A,N/A,17:15,Good,7f,Churchill Gale (IRE),J J G Ryan,5,T G McCourt,8th,Nose,2,8-8t,-,True,128,26
N/A,N/A,17:15,Good,7f,Petit Fusee (IRE),A J Slattery,0,P Martin,7th,Neck,2,8-8,-,True,128,26
N/A,N/A,17:15,Good,7f,James The Second (IRE),W Joyce,5,M Mulvany,6th,Short Head,2,8-13,-,True,128,26
N/A,N/A,17:15,Good,7f,Fairhaven (IRE),W J Lee,0,W McCreery,5th,1 1/2 l,2,9-4,-,True,128,26
N/A,N/A,17:15,Good,7f,Green Brothers (IRE),D P McDonogh,0,J P O'Brien,4th,2 3/4 l,2,9-7t1,-,True,128,26
N/A,N/A,17:15,Good,7f,Dignam (IRE),D McMonagle,0,J P O'Brien,3rd,1 3/4 l,2,9-9,-,True,128,26
N/A,N/A,17:15,Good,7f,Broski (IRE),B M Coen,0,A Oliver,2nd,3 1/4 l,2,9-5,-,True,128,26
N/A,N/A,17:15,Good,7f,Va Va Vroom (IRE),S Foley,0,Mrs J Harrington,1st,N/A,2,9-2,-,True,128,26
N/A,N/A,17:45,Good,7f,Barnhill Rose,P A Harnett,2,D Hogan,NR,N/A,6,9-9p,70,True,128,27
N/A,N/A,17:45,Good,7f,Al Yasat (IRE),C Horgan,4,Miss K McGivern,16th,37 l,4,8-7ht,54,True,128,27
N/A,N/A,17:45,Good,7f,Dear Daphne (IRE),C M Hogan,7,R K Watson,15th,Neck,4,9-11,72,True,128,27
N/A,N/A,17:45,Good,7f,Oriental Dancer,S T McCullagh,0,M Halford & T Collins,14th,1 1/4 l,4,9-13h,74,True,128,27
N/A,N/A,17:45,Good,7f,Ice Cold In Alex (IRE),J A Powell,0,K J Condon,13th,Neck,10,9-11t,72,True,128,27
N/A,N/A,17:45,Good,7f,Red Heel (IRE),W Joyce,0,M Mulvany,12th,1/2 l,7,10-0,75,True,128,27
N/A,N/A,17:45,Good,7f,Shoot To Kill (IRE),C J MacRedmond,0,J Davison,11th,3/4 l,7,10-0,75,True,128,27
N/A,N/A,17:45,Good,7f,Roman Harry (IRE),R M Mulligan,7,C O'Connell,10th,1 1/4 l,4,8-9t,56,True,128,27
N/A,N/A,17:45,Good,7f,Clarinbridge (IRE),Amy Jo Hayes,4,L Breen,9th,Neck,5,8-7p,54,True,128,27
N/A,N/A,17:45,Good,7f,Hemight (IRE),R Whearty,0,J A Stack,8th,1/2 l,3,9-3t1,71,True,128,27
N/A,N/A,17:45,Good,7f,Secret Magician (IRE),M W Hassett,2,M Hassett,7th,Short Head,5,9-4t,65,True,128,27
N/A,N/A,17:45,Good,7f,Alessia Fernanda (IRE),J J G Ryan,0,D K Weld,6th,3/4 l,4,9-7t,68,True,128,27
N/A,N/A,17:45,Good,7f,Cuban Confusion,D S O'Sullivan,7,D Marnane,5th,1/2 l,3,9-8,76,True,128,27
N/A,N/A,17:45,Good,7f,Rumbled Again (IRE),K G Kennedy,4,D Hogan,4th,1/2 l,4,8-10b,57,True,128,27
N/A,N/A,17:45,Good,7f,Summer Snow (IRE),Adam Caffrey,0,M O'Callaghan,3rd,Neck,4,9-7t,68,True,128,27
N/A,N/A,17:45,Good,7f,Imperial Dream (IRE),R Donaghue-Leahy,7,P J Flynn,2nd,2 3/4 l,4,10-0,75,True,128,27
N/A,N/A,17:45,Good,7f,Enchanted Garden (IRE),J Cleary,4,A Mullins,1st,N/A,3,8-9,63,True,128,27
N/A,N/A,17:45,Good,7f,Barnhill Rose,P A Harnett,2,D Hogan,NR,N/A,6,9-9p,70,True,128,27
N/A,N/A,17:45,Good,7f,Al Yasat (IRE),C Horgan,4,Miss K McGivern,16th,37 l,4,8-7ht,54,True,128,27
N/A,N/A,17:45,Good,7f,Dear Daphne (IRE),C M Hogan,7,R K Watson,15th,Neck,4,9-11,72,True,128,27
N/A,N/A,17:45,Good,7f,Oriental Dancer,S T McCullagh,0,M Halford & T Collins,14th,1 1/4 l,4,9-13h,74,True,128,27
N/A,N/A,17:45,Good,7f,Ice Cold In Alex (IRE),J A Powell,0,K J Condon,13th,Neck,10,9-11t,72,True,128,27
N/A,N/A,17:45,Good,7f,Red Heel (IRE),W Joyce,0,M Mulvany,12th,1/2 l,7,10-0,75,True,128,27
N/A,N/A,17:45,Good,7f,Shoot To Kill (IRE),C J MacRedmond,0,J Davison,11th,3/4 l,7,10-0,75,True,128,27
N/A,N/A,17:45,Good,7f,Roman Harry (IRE),R M Mulligan,7,C O'Connell,10th,1 1/4 l,4,8-9t,56,True,128,27
N/A,N/A,17:45,Good,7f,Clarinbridge (IRE),Amy Jo Hayes,4,L Breen,9th,Neck,5,8-7p,54,True,128,27
N/A,N/A,17:45,Good,7f,Hemight (IRE),R Whearty,0,J A Stack,8th,1/2 l,3,9-3t1,71,True,128,27
N/A,N/A,17:45,Good,7f,Secret Magician (IRE),M W Hassett,2,M Hassett,7th,Short Head,5,9-4t,65,True,128,27
N/A,N/A,17:45,Good,7f,Alessia Fernanda (IRE),J J G Ryan,0,D K Weld,6th,3/4 l,4,9-7t,68,True,128,27
N/A,N/A,17:45,Good,7f,Cuban Confusion,D S O'Sullivan,7,D Marnane,5th,1/2 l,3,9-8,76,True,128,27
N/A,N/A,17:45,Good,7f,Rumbled Again (IRE),K G Kennedy,4,D Hogan,4th,1/2 l,4,8-10b,57,True,128,27
N/A,N/A,17:45,Good,7f,Summer Snow (IRE),Adam Caffrey,0,M O'Callaghan,3rd,Neck,4,9-7t,68,True,128,27
N/A,N/A,17:45,Good,7f,Imperial Dream (IRE),R Donaghue-Leahy,7,P J Flynn,2nd,2 3/4 l,4,10-0,75,True,128,27
N/A,N/A,17:45,Good,7f,Enchanted Garden (IRE),J Cleary,4,A Mullins,1st,N/A,3,8-9,63,True,128,27
N/A,N/A,18:20,Good,1m,Al Rojo Vivo (IRE),R P Cleary,0,D J Bunyan,NR,N/A,2,9-2h1,-,True,128,28
N/A,N/A,18:20,Good,1m,Urgent Whisper (IRE),W J Lee,0,H De Bromhead,7th,6 1/2 l,2,9-2,-,True,128,28
N/A,N/A,18:20,Good,1m,Alumni Lia (IRE),J A Heffernan,0,A Murray,6th,9 l,2,9-2,-,True,128,28
N/A,N/A,18:20,Good,1m,Murkala (IRE),B M Coen,0,J P Murtagh,5th,Neck,2,9-2,-,True,128,28
N/A,N/A,18:20,Good,1m,Butterfly Wings (USA),W M Lordan,0,A P O'Brien,4th,Neck,2,9-2,-,True,128,28
N/A,N/A,18:20,Good,1m,Ecstatic (JPN),R L Moore,0,A P O'Brien,3rd,2 1/2 l,2,9-2,-,True,128,28
N/A,N/A,18:20,Good,1m,Valencia (IRE),D McMonagle,0,J P O'Brien,2nd,1 3/4 l,2,9-2,-,True,128,28
N/A,N/A,18:20,Good,1m,Swelter,C D Hayes,0,D K Weld,1st,N/A,2,9-2,-,True,128,28
N/A,N/A,18:20,Good,1m,Al Rojo Vivo (IRE),R P Cleary,0,D J Bunyan,NR,N/A,2,9-2h1,-,True,128,28
N/A,N/A,18:20,Good,1m,Urgent Whisper (IRE),W J Lee,0,H De Bromhead,7th,6 1/2 l,2,9-2,-,True,128,28
N/A,N/A,18:20,Good,1m,Alumni Lia (IRE),J A Heffernan,0,A Murray,6th,9 l,2,9-2,-,True,128,28
N/A,N/A,18:20,Good,1m,Murkala (IRE),B M Coen,0,J P Murtagh,5th,Neck,2,9-2,-,True,128,28
N/A,N/A,18:20,Good,1m,Butterfly Wings (USA),W M Lordan,0,A P O'Brien,4th,Neck,2,9-2,-,True,128,28
N/A,N/A,18:20,Good,1m,Ecstatic (JPN),R L Moore,0,A P O'Brien,3rd,2 1/2 l,2,9-2,-,True,128,28
N/A,N/A,18:20,Good,1m,Valencia (IRE),D McMonagle,0,J P O'Brien,2nd,1 3/4 l,2,9-2,-,True,128,28
N/A,N/A,18:20,Good,1m,Swelter,C D Hayes,0,D K Weld,1st,N/A,2,9-2,-,True,128,28
N/A,N/A,18:50,Good,1m 1f,Stromberg,D McMonagle,0,J P O'Brien,NR,N/A,3,9-0,-,True,128,29
N/A,N/A,18:50,Good,1m 1f,Real Appeal (GER),R P Whelan,0,A McGuinness,7th,1 3/4 l,7,9-9p,-,True,128,29
N/A,N/A,18:50,Good,1m 1f,Bold Discovery (USA),S Foley,0,Mrs J Harrington,6th,2 3/4 l,4,9-12p1,-,True,128,29
N/A,N/A,18:50,Good,1m 1f,Without Words (USA),D McMonagle,0,J P O'Brien,5th,1/2 l,3,8-11,-,True,128,29
N/A,N/A,18:50,Good,1m 1f,Self Belief (IRE),W J Lee,0,W McCreery,4th,3 l,5,9-9,-,True,128,29
N/A,N/A,18:50,Good,1m 1f,Bright Stripes (IRE),B M Coen,0,A Oliver,3rd,1 1/4 l,3,9-0,-,True,128,29
N/A,N/A,18:50,Good,1m 1f,Tarawa (IRE),C D Hayes,0,D K Weld,2nd,7 l,4,9-6p,-,True,128,29
N/A,N/A,18:50,Good,1m 1f,Diego Velazquez (IRE),R L Moore,0,A P O'Brien,1st,N/A,3,9-5,-,True,128,29
N/A,N/A,18:50,Good,1m 1f,Stromberg,D McMonagle,0,J P O'Brien,NR,N/A,3,9-0,-,True,128,29
N/A,N/A,18:50,Good,1m 1f,Real Appeal (GER),R P Whelan,0,A McGuinness,7th,1 3/4 l,7,9-9p,-,True,128,29
N/A,N/A,18:50,Good,1m 1f,Bold Discovery (USA),S Foley,0,Mrs J Harrington,6th,2 3/4 l,4,9-12p1,-,True,128,29
N/A,N/A,18:50,Good,1m 1f,Without Words (USA),D McMonagle,0,J P O'Brien,5th,1/2 l,3,8-11,-,True,128,29
N/A,N/A,18:50,Good,1m 1f,Self Belief (IRE),W J Lee,0,W McCreery,4th,3 l,5,9-9,-,True,128,29
N/A,N/A,18:50,Good,1m 1f,Bright Stripes (IRE),B M Coen,0,A Oliver,3rd,1 1/4 l,3,9-0,-,True,128,29
N/A,N/A,18:50,Good,1m 1f,Tarawa (IRE),C D Hayes,0,D K Weld,2nd,7 l,4,9-6p,-,True,128,29
N/A,N/A,18:50,Good,1m 1f,Diego Velazquez (IRE),R L Moore,0,A P O'Brien,1st,N/A,3,9-5,-,True,128,29
N/A,N/A,19:25,Good,1m 1f,Thor's Hammer (IRE),B M Coen,0,J P Murtagh,NR,N/A,3,9-0tb1,85,True,128,30
N/A,N/A,19:25,Good,1m 1f,Timourid (IRE),R Whearty,5,P W Flynn,10th,Head,7,9-10tp,86,True,128,30
N/A,N/A,19:25,Good,1m 1f,Hightimeyouwon,C J MacRedmond,5,J Davison,9th,1 1/2 l,8,9-11b,87,True,128,30
N/A,N/A,19:25,Good,1m 1f,Silkies Sib (IRE),Amy Jo Hayes,7,T Doyle,8th,3 3/4 l,4,8-7,69,True,128,30
N/A,N/A,19:25,Good,1m 1f,Zabeir (IRE),N G McCullagh,0,D Kinsella,7th,1/2 l,5,8-12t,74,True,128,30
N/A,N/A,19:25,Good,1m 1f,Nurburgring (IRE),D McMonagle,0,J P O'Brien,6th,1/2 l,4,10-1t,91,True,128,30
N/A,N/A,19:25,Good,1m 1f,Slieve Binnian (IRE),R P Whelan,0,M Halford & T Collins,5th,1/2 l,4,9-8,84,True,128,30
N/A,N/A,19:25,Good,1m 1f,Wisdomofhindsight,W M Lordan,0,A Oliver,4th,3/4 l,4,8-12,74,True,128,30
N/A,N/A,19:25,Good,1m 1f,Genuine Article,C T Keane,0,G Keane,3rd,3 1/2 l,4,9-7,83,True,128,30
N/A,N/A,19:25,Good,1m 1f,Old Faithful (FR),R L Moore,0,A P O'Brien,2nd,1/2 l,3,9-4,89,True,128,30
N/A,N/A,19:25,Good,1m 1f,Longbourn (IRE),J J G Ryan,5,R O'Sullivan,1st,N/A,8,10-4t,94,True,128,30
N/A,N/A,19:25,Good,1m 1f,Thor's Hammer (IRE),B M Coen,0,J P Murtagh,NR,N/A,3,9-0tb1,85,True,128,30
N/A,N/A,19:25,Good,1m 1f,Timourid (IRE),R Whearty,5,P W Flynn,10th,Head,7,9-10tp,86,True,128,30
N/A,N/A,19:25,Good,1m 1f,Hightimeyouwon,C J MacRedmond,5,J Davison,9th,1 1/2 l,8,9-11b,87,True,128,30
N/A,N/A,19:25,Good,1m 1f,Silkies Sib (IRE),Amy Jo Hayes,7,T Doyle,8th,3 3/4 l,4,8-7,69,True,128,30
N/A,N/A,19:25,Good,1m 1f,Zabeir (IRE),N G McCullagh,0,D Kinsella,7th,1/2 l,5,8-12t,74,True,128,30
N/A,N/A,19:25,Good,1m 1f,Nurburgring (IRE),D McMonagle,0,J P O'Brien,6th,1/2 l,4,10-1t,91,True,128,30
N/A,N/A,19:25,Good,1m 1f,Slieve Binnian (IRE),R P Whelan,0,M Halford & T Collins,5th,1/2 l,4,9-8,84,True,128,30
N/A,N/A,19:25,Good,1m 1f,Wisdomofhindsight,W M Lordan,0,A Oliver,4th,3/4 l,4,8-12,74,True,128,30
N/A,N/A,19:25,Good,1m 1f,Genuine Article,C T Keane,0,G Keane,3rd,3 1/2 l,4,9-7,83,True,128,30
N/A,N/A,19:25,Good,1m 1f,Old Faithful (FR),R L Moore,0,A P O'Brien,2nd,1/2 l,3,9-4,89,True,128,30
N/A,N/A,19:25,Good,1m 1f,Longbourn (IRE),J J G Ryan,5,R O'Sullivan,1st,N/A,8,10-4t,94,True,128,30
N/A,N/A,19:55,Good,1m 2f,Ginnos Port (IRE),M Crehan,3,J Coyle,11th,38 l,5,10-3,-,True,128,31
N/A,N/A,19:55,Good,1m 2f,Whoyatryingtocod (IRE),W J Lee,0,A A Howard,10th,2 3/4 l,6,9-12ht,-,True,128,31
N/A,N/A,19:55,Good,1m 2f,Jinxs Link (IRE),C D Hayes,0,M Rice,9th,5 1/2 l,8,10-3,-,True,128,31
N/A,N/A,19:55,Good,1m 2f,Cayo Pirata (IRE),J Cleary,7,A Murray,8th,1 3/4 l,3,9-8,-,True,128,31
N/A,N/A,19:55,Good,1m 2f,Woottonpassit,R P Whelan,0,M Brassil,7th,4 1/2 l,3,9-8,-,True,128,31
N/A,N/A,19:55,Good,1m 2f,Bladon (IRE),D McMonagle,0,J P O'Brien,6th,1 1/4 l,3,9-8p,-,True,128,31
N/A,N/A,19:55,Good,1m 2f,Slowdownbarney (IRE),G F Carroll,0,G P Cromwell,5th,1 3/4 l,3,9-8,-,True,128,31
N/A,N/A,19:55,Good,1m 2f,Kings Hill (IRE),J A Heffernan,0,P J Gilligan,4th,9 l,5,10-3,-,True,128,31
N/A,N/A,19:55,Good,1m 2f,Declaree (IRE),B M Coen,0,J P Murtagh,3rd,1/2 l,3,9-3tb1,-,True,128,31
N/A,N/A,19:55,Good,1m 2f,Mick Collins (IRE),C T Keane,0,N Meade,2nd,2 1/2 l,3,9-8,-,True,128,31
N/A,N/A,19:55,Good,1m 2f,Vice President (IRE),R L Moore,0,A P O'Brien,1st,N/A,3,9-8p1,-,True,128,31
N/A,N/A,19:55,Good,1m 2f,Ginnos Port (IRE),M Crehan,3,J Coyle,11th,38 l,5,10-3,-,True,128,31
N/A,N/A,19:55,Good,1m 2f,Whoyatryingtocod (IRE),W J Lee,0,A A Howard,10th,2 3/4 l,6,9-12ht,-,True,128,31
N/A,N/A,19:55,Good,1m 2f,Jinxs Link (IRE),C D Hayes,0,M Rice,9th,5 1/2 l,8,10-3,-,True,128,31
N/A,N/A,19:55,Good,1m 2f,Cayo Pirata (IRE),J Cleary,7,A Murray,8th,1 3/4 l,3,9-8,-,True,128,31
N/A,N/A,19:55,Good,1m 2f,Woottonpassit,R P Whelan,0,M Brassil,7th,4 1/2 l,3,9-8,-,True,128,31
N/A,N/A,19:55,Good,1m 2f,Bladon (IRE),D McMonagle,0,J P O'Brien,6th,1 1/4 l,3,9-8p,-,True,128,31
N/A,N/A,19:55,Good,1m 2f,Slowdownbarney (IRE),G F Carroll,0,G P Cromwell,5th,1 3/4 l,3,9-8,-,True,128,31
N/A,N/A,19:55,Good,1m 2f,Kings Hill (IRE),J A Heffernan,0,P J Gilligan,4th,9 l,5,10-3,-,True,128,31
N/A,N/A,19:55,Good,1m 2f,Declaree (IRE),B M Coen,0,J P Murtagh,3rd,1/2 l,3,9-3tb1,-,True,128,31
N/A,N/A,19:55,Good,1m 2f,Mick Collins (IRE),C T Keane,0,N Meade,2nd,2 1/2 l,3,9-8,-,True,128,31
N/A,N/A,19:55,Good,1m 2f,Vice President (IRE),R L Moore,0,A P O'Brien,1st,N/A,3,9-8p1,-,True,128,31
N/A,N/A,20:30,Good,1m 4f 180y,Lady Kai (IRE),S Foley,0,R O'Sullivan,NR,N/A,4,9-1p1,57,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,Calmafterthestorm (IRE),Siobhan Rutledge,3,J C McConnell,NR,N/A,4,9-2,58,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,Emeric (IRE),R Whearty,5,P W Flynn,11th,22 l,7,9-13,69,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,The Tide Turns,C D Hayes,0,G Elliott,10th,7 l,6,9-13tb1,69,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,Snapius (IRE),S P Davis,0,J Nash,9th,1/2 l,5,9-12b,68,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,Proleek Prince (IRE),D McMonagle,0,M Rice,8th,1/2 l,4,9-13,69,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,Maralinga (IRE),W J Lee,0,T Doyle,7th,1 1/4 l,6,9-13,69,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,Bridgehead (IRE),C T Keane,0,N Meade,6th,4 1/2 l,5,9-12p,68,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,Elzaamsan (IRE),R P Whelan,0,M Halford & T Collins,5th,3/4 l,6,9-3b,59,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,Desert Friend (IRE),B M Coen,0,Mrs D Foster,4th,Short Head,8,9-13,69,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,Valleyoftheeagles (IRE),M W Hassett,5,M Hassett,3rd,Neck,6,10-1tb,71,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,Hasten Slowly (IRE),Siobhan Rutledge,3,J C McConnell,2nd,Neck,4,9-11,67,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,Cloud Seeker,A J Slattery,0,A Slattery,1st,N/A,3,9-3,70,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,Lady Kai (IRE),S Foley,0,R O'Sullivan,NR,N/A,4,9-1p1,57,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,Calmafterthestorm (IRE),Siobhan Rutledge,3,J C McConnell,NR,N/A,4,9-2,58,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,Emeric (IRE),R Whearty,5,P W Flynn,11th,22 l,7,9-13,69,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,The Tide Turns,C D Hayes,0,G Elliott,10th,7 l,6,9-13tb1,69,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,Snapius (IRE),S P Davis,0,J Nash,9th,1/2 l,5,9-12b,68,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,Proleek Prince (IRE),D McMonagle,0,M Rice,8th,1/2 l,4,9-13,69,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,Maralinga (IRE),W J Lee,0,T Doyle,7th,1 1/4 l,6,9-13,69,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,Bridgehead (IRE),C T Keane,0,N Meade,6th,4 1/2 l,5,9-12p,68,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,Elzaamsan (IRE),R P Whelan,0,M Halford & T Collins,5th,3/4 l,6,9-3b,59,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,Desert Friend (IRE),B M Coen,0,Mrs D Foster,4th,Short Head,8,9-13,69,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,Valleyoftheeagles (IRE),M W Hassett,5,M Hassett,3rd,Neck,6,10-1tb,71,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,Hasten Slowly (IRE),Siobhan Rutledge,3,J C McConnell,2nd,Neck,4,9-11,67,True,128,32
N/A,N/A,20:30,Good,1m 4f 180y,Cloud Seeker,A J Slattery,0,A Slattery,1st,N/A,3,9-3,70,True,128,32
Killarney Racing Results | 18th July 2024 17:02,N/A,17:02,Good (Good To Yielding In Places),2m 4f 85y,Ed Brady (IRE),Miss L Costello,7,T Hogan,NR,N/A,5,11-4,-,True,128,33
Killarney Racing Results | 18th July 2024 17:02,N/A,17:02,Good (Good To Yielding In Places),2m 4f 85y,My Great Mate (IRE),Non Runner,0,W P Mullins,NR,N/A,5,11-12,-,True,128,33
Killarney Racing Results | 18th July 2024 17:02,N/A,17:02,Good (Good To Yielding In Places),2m 4f 85y,L'amie Caouette (FR),J P Shinnick,7,T O'Brien,NR,N/A,5,10-11,-,True,128,33
Killarney Racing Results | 18th July 2024 17:02,N/A,17:02,Good (Good To Yielding In Places),2m 4f 85y,Tyson Fury,D King,0,D Hogan,NR,N/A,7,11-12,-,True,128,33
Killarney Racing Results | 18th July 2024 17:02,N/A,17:02,Good (Good To Yielding In Places),2m 4f 85y,Forgothekeys (IRE),T Ryan,5,J F Gleeson,PU,N/A,5,11-4b1,-,True,128,33
Killarney Racing Results | 18th July 2024 17:02,N/A,17:02,Good (Good To Yielding In Places),2m 4f 85y,Ely Bandero (IRE),J J Slevin,0,Ms Debbie Hartnett,PU,N/A,5,11-4,-,True,128,33
Killarney Racing Results | 18th July 2024 17:02,N/A,17:02,Good (Good To Yielding In Places),2m 4f 85y,Loughrask Rainbow (IRE),S F O'Keeffe,0,B McMahon,F,N/A,6,11-4,-,True,128,33
Killarney Racing Results | 18th July 2024 17:02,N/A,17:02,Good (Good To Yielding In Places),2m 4f 85y,Super Cub,L Quinlan,3,R Hackett,11th,40 l,5,11-12h1,-,True,128,33
Killarney Racing Results | 18th July 2024 17:02,N/A,17:02,Good (Good To Yielding In Places),2m 4f 85y,Another Question (IRE),Mr L Burke-Ott,7,Miss J M Lee,10th,75 l,6,11-4,-,True,128,33
Killarney Racing Results | 18th July 2024 17:02,N/A,17:02,Good (Good To Yielding In Places),2m 4f 85y,Aultown Keppols (IRE),Sam Ewing,0,Peter Fahey,9th,8 l,6,10-11,-,True,128,33
Killarney Racing Results | 18th July 2024 17:02,N/A,17:02,Good (Good To Yielding In Places),2m 4f 85y,Mon Coeur (FR),R Deegan,0,P Flood,8th,12 l,5,11-4t1,-,True,128,33
Killarney Racing Results | 18th July 2024 17:02,N/A,17:02,Good (Good To Yielding In Places),2m 4f 85y,Evolving,K C Sexton,0,A Kinirons,7th,2 1/4 l,4,11-0,-,True,128,33
Killarney Racing Results | 18th July 2024 17:02,N/A,17:02,Good (Good To Yielding In Places),2m 4f 85y,Rut Daniels (IRE),S W Flanagan,0,D H Kelly,6th,Short Head,5,11-4,-,True,128,33
Killarney Racing Results | 18th July 2024 17:02,N/A,17:02,Good (Good To Yielding In Places),2m 4f 85y,El Barakah (IRE),Rachael Blackmore,0,H De Bromhead,5th,13 l,6,11-4t1,-,True,128,33
Killarney Racing Results | 18th July 2024 17:02,N/A,17:02,Good (Good To Yielding In Places),2m 4f 85y,Edge Of Darkness (IRE),P K Donovan,5,D Hogan,4th,1/2 l,4,11-7,-,True,128,33
Killarney Racing Results | 18th July 2024 17:02,N/A,17:02,Good (Good To Yielding In Places),2m 4f 85y,Fast Felix (IRE),J C Gainford,0,E McCarthy,3rd,7 1/2 l,6,11-4t,-,True,128,33
Killarney Racing Results | 18th July 2024 17:02,N/A,17:02,Good (Good To Yielding In Places),2m 4f 85y,Jeu De Pic (FR),M J M O'Sullivan,0,T Cooper,2nd,4 1/4 l,5,11-4,-,True,128,33
Killarney Racing Results | 18th July 2024 17:02,N/A,17:02,Good (Good To Yielding In Places),2m 4f 85y,Miners Bridge (IRE),P T Enright,0,S Curling,1st,N/A,7,11-4,-,True,128,33
