track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Curragh Racing Results | 26th June 2022 14:40,N/A,14:40,Yielding,6f,Lexington Dash (FR),Shane Foley,0,John McConnell,7th,1 l,5,10-0t1,95,True,5,22
Curragh Racing Results | 26th June 2022 14:40,N/A,14:40,Yielding,6f,Heavenly Power (IRE),C. P. Hoban,0,Edward Lynam,6th,3/4 l,4,8-7,74,True,5,22
Curragh Racing Results | 26th June 2022 14:40,N/A,14:40,Yielding,6f,Lord Dudley (IRE),J. Coen,7,Kieran Patrick Cotter,5th,Head,4,9-10,91,True,5,22
Curragh Racing Results | 26th June 2022 14:40,N/A,14:40,Yielding,6f,Swift Flight (FR),J. M. Sheridan,3,K. J. Condon,4th,Head,4,8-10t,77,True,5,22
Curragh Racing Results | 26th June 2022 14:40,N/A,14:40,Yielding,6f,Shawaamekh,Ben Martin Coen,0,J. F. Levins,3rd,1/2 l,8,8-13p1,80,True,5,22
Curragh Racing Results | 26th June 2022 14:40,N/A,14:40,Yielding,6f,Nordic Passage (IRE),D. W. O'Connor,0,J. F. Levins,2nd,1 3/4 l,7,9-2,83,True,5,22
Curragh Racing Results | 26th June 2022 14:40,N/A,14:40,Yielding,6f,Coumshingaun (IRE),J. A. Powell,7,Kevin Thomas Coleman,1st,N/A,3,8-7,81,True,5,22
Curragh Racing Results | 26th June 2022 14:40,N/A,14:40,Yielding,6f,Head Mistress (IRE),C. T. Keane,0,G. M. Lyons,16th,1/2 l,3,9-8,96,True,5,22
Curragh Racing Results | 26th June 2022 14:40,N/A,14:40,Yielding,6f,My Eyes Adore You (IRE),A. J. Slattery,0,J. A. Stack,15th,3 1/2 l,3,8-7,81,True,5,22
Curragh Racing Results | 26th June 2022 14:40,N/A,14:40,Yielding,6f,Hightimeyouwon,C. D. Hayes,0,D. K. Weld,14th,1 3/4 l,6,9-2b,83,True,5,22
Curragh Racing Results | 26th June 2022 14:40,N/A,14:40,Yielding,6f,Blairmayne (IRE),W. M. Lordan,0,Miss Natalia Lupini,13th,1/2 l,9,9-9,90,True,5,22
Curragh Racing Results | 26th June 2022 14:40,N/A,14:40,Yielding,6f,Elanora (IRE),N. G. McCullagh,0,M. C. Grassick,12th,1/2 l,4,8-7b,74,True,5,22
Curragh Racing Results | 26th June 2022 14:40,N/A,14:40,Yielding,6f,Sunset Nova (IRE),Amy Jo Hayes,7,A. Slattery,11th,2 l,6,8-7,74,True,5,22
Curragh Racing Results | 26th June 2022 14:40,N/A,14:40,Yielding,6f,Verhoyen,William James Lee,0,M. C. Grassick,10th,Head,7,10-2b,97,True,5,22
Curragh Racing Results | 26th June 2022 14:40,N/A,14:40,Yielding,6f,Rough Diamond (IRE),S. M. Crosse,0,Edward Lynam,9th,1/2 l,5,9-2,83,True,5,22
Curragh Racing Results | 26th June 2022 14:40,N/A,14:40,Yielding,6f,Gordon Bennett (IRE),N. M. Crosse,3,Richard Brabazon,8th,3/4 l,4,8-7,74,True,5,22
Curragh Racing Results | 26th June 2022 14:40,N/A,14:40,Yielding,6f,Lexington Dash (FR),Shane Foley,0,John McConnell,7th,1 l,5,10-0t1,95,True,5,22
Curragh Racing Results | 26th June 2022 14:40,N/A,14:40,Yielding,6f,Heavenly Power (IRE),C. P. Hoban,0,Edward Lynam,6th,3/4 l,4,8-7,74,True,5,22
Curragh Racing Results | 26th June 2022 14:40,N/A,14:40,Yielding,6f,Lord Dudley (IRE),J. Coen,7,Kieran Patrick Cotter,5th,Head,4,9-10,91,True,5,22
Curragh Racing Results | 26th June 2022 14:40,N/A,14:40,Yielding,6f,Swift Flight (FR),J. M. Sheridan,3,K. J. Condon,4th,Head,4,8-10t,77,True,5,22
Curragh Racing Results | 26th June 2022 14:40,N/A,14:40,Yielding,6f,Shawaamekh,Ben Martin Coen,0,J. F. Levins,3rd,1/2 l,8,8-13p1,80,True,5,22
Curragh Racing Results | 26th June 2022 14:40,N/A,14:40,Yielding,6f,Nordic Passage (IRE),D. W. O'Connor,0,J. F. Levins,2nd,1 3/4 l,7,9-2,83,True,5,22
Curragh Racing Results | 26th June 2022 14:40,N/A,14:40,Yielding,6f,Coumshingaun (IRE),J. A. Powell,7,Kevin Thomas Coleman,1st,N/A,3,8-7,81,True,5,22
Curragh Racing Results | 26th June 2022 15:10,N/A,15:10,Yielding,5f,Steel Bull (IRE),L. F. Roche,0,M. D. O'Callaghan,18th,1 l,4,9-6,97,True,5,23
Curragh Racing Results | 26th June 2022 15:10,N/A,15:10,Yielding,5f,Make a Challenge (IRE),D. King,7,Denis Hogan,17th,2 1/2 l,7,9-13p,104,True,5,23
Curragh Racing Results | 26th June 2022 15:10,N/A,15:10,Yielding,5f,Blind Beggar (IRE),S. P. Davis,0,G. M. Lyons,16th,1 3/4 l,4,8-7b1,84,True,5,23
Curragh Racing Results | 26th June 2022 15:10,N/A,15:10,Yielding,5f,Additional (IRE),C. T. Keane,0,Sarah Lynam,15th,Neck,5,8-13,90,True,5,23
Curragh Racing Results | 26th June 2022 15:10,N/A,15:10,Yielding,5f,Shelly Banks (IRE),Seamie Heffernan,0,Eamonn O'Connell,14th,Neck,4,8-9t,86,True,5,23
Curragh Racing Results | 26th June 2022 15:10,N/A,15:10,Yielding,5f,Harry's Bar,W. M. Lordan,0,Adrian McGuinness,13th,Short Head,7,9-1tp,92,True,5,23
Curragh Racing Results | 26th June 2022 15:10,N/A,15:10,Yielding,5f,Dream Today (IRE),C. J. MacRedmond,5,Adrian McGuinness,12th,Neck,7,8-11tv,88,True,5,23
Curragh Racing Results | 26th June 2022 15:10,N/A,15:10,Yielding,5f,Laugh A Minute,R. P. Whelan,0,Adrian McGuinness,11th,3/4 l,7,9-3,94,True,5,23
Curragh Racing Results | 26th June 2022 15:10,N/A,15:10,Yielding,5f,Alligator Alley,Daniel Tudhope,0,David O'Meara,10th,Neck,5,9-1,92,True,5,23
Curragh Racing Results | 26th June 2022 15:10,N/A,15:10,Yielding,5f,Jon Riggens (IRE),C. D. Hayes,0,Edward Lynam,9th,Neck,4,8-7p1,84,True,5,23
Curragh Racing Results | 26th June 2022 15:10,N/A,15:10,Yielding,5f,Urban Beat (IRE),Ben Martin Coen,0,John Patrick Murtagh,8th,Neck,7,10-0p,105,True,5,23
Curragh Racing Results | 26th June 2022 15:10,N/A,15:10,Yielding,5f,Only Spoofing (IRE),James J. Doyle,0,Kevin Thomas Coleman,7th,2 l,8,8-7,84,True,5,23
Curragh Racing Results | 26th June 2022 15:10,N/A,15:10,Yielding,5f,Tees Spirit,Barry McHugh,0,Adrian Nicholls,6th,1 1/4 l,4,8-13,90,True,5,23
Curragh Racing Results | 26th June 2022 15:10,N/A,15:10,Yielding,5f,Moss Tucker (IRE),J. M. Sheridan,3,K. J. Condon,5th,3/4 l,4,9-5t,96,True,5,23
Curragh Racing Results | 26th June 2022 15:10,N/A,15:10,Yielding,5f,Erosandpsyche (IRE),William James Lee,0,P. Twomey,4th,Neck,4,9-4v1,95,True,5,23
Curragh Racing Results | 26th June 2022 15:10,N/A,15:10,Yielding,5f,Neo Soul (IRE),N. M. Crosse,3,G. M. Lyons,3rd,1 l,3,8-7b,90,True,5,23
Curragh Racing Results | 26th June 2022 15:10,N/A,15:10,Yielding,5f,Big Gossey (IRE),D. E. Sheehy,3,Charles O'Brien,2nd,1/2 l,5,8-13,90,True,5,23
Curragh Racing Results | 26th June 2022 15:10,N/A,15:10,Yielding,5f,Ano Syra (IRE),J. A. Powell,7,J. J. Feane,1st,N/A,3,8-8,91,True,5,23
Curragh Racing Results | 26th June 2022 15:10,N/A,15:10,Yielding,5f,Steel Bull (IRE),L. F. Roche,0,M. D. O'Callaghan,18th,1 l,4,9-6,97,True,5,23
Curragh Racing Results | 26th June 2022 15:10,N/A,15:10,Yielding,5f,Make a Challenge (IRE),D. King,7,Denis Hogan,17th,2 1/2 l,7,9-13p,104,True,5,23
Curragh Racing Results | 26th June 2022 15:10,N/A,15:10,Yielding,5f,Blind Beggar (IRE),S. P. Davis,0,G. M. Lyons,16th,1 3/4 l,4,8-7b1,84,True,5,23
Curragh Racing Results | 26th June 2022 15:10,N/A,15:10,Yielding,5f,Additional (IRE),C. T. Keane,0,Sarah Lynam,15th,Neck,5,8-13,90,True,5,23
Curragh Racing Results | 26th June 2022 15:10,N/A,15:10,Yielding,5f,Shelly Banks (IRE),Seamie Heffernan,0,Eamonn O'Connell,14th,Neck,4,8-9t,86,True,5,23
Curragh Racing Results | 26th June 2022 15:10,N/A,15:10,Yielding,5f,Harry's Bar,W. M. Lordan,0,Adrian McGuinness,13th,Short Head,7,9-1tp,92,True,5,23
