track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Cork Racing Results | 10th May 2024 17:50,N/A,17:50,Good (Good To Firm In Places),7f,Tosen Wish (IRE),R P Whelan,0,A McGuinness,5th,3/4 l,5,8-13p,84,True,112,43
Cork Racing Results | 10th May 2024 17:50,N/A,17:50,Good (Good To Firm In Places),7f,Current Option (IRE),J A Powell,3,A McGuinness,4th,2 1/4 l,8,9-0,85,True,112,43
Cork Racing Results | 10th May 2024 17:50,N/A,17:50,Good (Good To Firm In Places),7f,Cheers Again,D McMonagle,0,P W Flynn,3rd,3/4 l,5,9-2,87,True,112,43
Cork Racing Results | 10th May 2024 17:50,N/A,17:50,Good (Good To Firm In Places),7f,Rahmi (IRE),D E Sheehy,0,J P Murtagh,2nd,1 1/2 l,5,9-4tp1,89,True,112,43
Cork Racing Results | 10th May 2024 17:50,N/A,17:50,Good (Good To Firm In Places),7f,Kings Time (IRE),S Foley,0,Mrs J Harrington,1st,N/A,4,8-10t,81,True,112,43
Cork Racing Results | 10th May 2024 17:50,N/A,17:50,Good (Good To Firm In Places),7f,Scholarship (IRE),M W Hassett,7,Gerard O'Leary,NR,N/A,4,9-0,85,True,112,43
Cork Racing Results | 10th May 2024 17:50,N/A,17:50,Good (Good To Firm In Places),7f,Heavenly Power (IRE),J J G Ryan,5,E Lynam,NR,N/A,6,9-3,88,True,112,43
Cork Racing Results | 10th May 2024 17:50,N/A,17:50,Good (Good To Firm In Places),7f,Torivega (IRE),R C Colgan,0,S Lavery,NR,N/A,4,9-10t,95,True,112,43
Cork Racing Results | 10th May 2024 17:50,N/A,17:50,Good (Good To Firm In Places),7f,Hurricane Ivor (IRE),K G Kennedy,7,Mrs J Harrington,NR,N/A,7,9-2p1,87,True,112,43
Cork Racing Results | 10th May 2024 17:50,N/A,17:50,Good (Good To Firm In Places),7f,All Lies Ahead (IRE),N M Crosse,0,W McCreery,15th,27 l,6,9-2,87,True,112,43
Cork Racing Results | 10th May 2024 17:50,N/A,17:50,Good (Good To Firm In Places),7f,Earls (IRE),G F Carroll,0,G P Cromwell,14th,2 l,7,9-7t,92,True,112,43
Cork Racing Results | 10th May 2024 17:50,N/A,17:50,Good (Good To Firm In Places),7f,Tawaazon (IRE),C D Maxwell,0,J A Kinsella,13th,2 l,6,9-5tb,90,True,112,43
Cork Racing Results | 10th May 2024 17:50,N/A,17:50,Good (Good To Firm In Places),7f,Apache Outlaw (IRE),Adam Caffrey,5,A McGuinness,12th,1 1/4 l,4,9-9,94,True,112,43
Cork Racing Results | 10th May 2024 17:50,N/A,17:50,Good (Good To Firm In Places),7f,Hightimeyouwon,C J MacRedmond,5,A McGuinness,11th,Head,8,9-9b,94,True,112,43
Cork Racing Results | 10th May 2024 17:50,N/A,17:50,Good (Good To Firm In Places),7f,Tango Flare (IRE),L T McAteer,0,P T Foley,10th,Nose,5,10-0t,99,True,112,43
Cork Racing Results | 10th May 2024 17:50,N/A,17:50,Good (Good To Firm In Places),7f,Physique (IRE),L F Roche,0,M Fenton,9th,Short Head,4,9-3,88,True,112,43
Cork Racing Results | 10th May 2024 17:50,N/A,17:50,Good (Good To Firm In Places),7f,Volatile Analyst (USA),C D Hayes,0,A McGuinness,8th,Neck,7,8-12,83,True,112,43
Cork Racing Results | 10th May 2024 17:50,N/A,17:50,Good (Good To Firm In Places),7f,Stag Night (IRE),W J Lee,0,W McCreery,7th,1/2 l,6,9-12,97,True,112,43
Cork Racing Results | 10th May 2024 17:50,N/A,17:50,Good (Good To Firm In Places),7f,Janoobi (IRE),C T Keane,0,G M Lyons,6th,1/2 l,5,9-12,97,True,112,43
Cork Racing Results | 10th May 2024 17:50,N/A,17:50,Good (Good To Firm In Places),7f,Tosen Wish (IRE),R P Whelan,0,A McGuinness,5th,3/4 l,5,8-13p,84,True,112,43
Cork Racing Results | 10th May 2024 17:50,N/A,17:50,Good (Good To Firm In Places),7f,Current Option (IRE),J A Powell,3,A McGuinness,4th,2 1/4 l,8,9-0,85,True,112,43
Cork Racing Results | 10th May 2024 17:50,N/A,17:50,Good (Good To Firm In Places),7f,Cheers Again,D McMonagle,0,P W Flynn,3rd,3/4 l,5,9-2,87,True,112,43
Cork Racing Results | 10th May 2024 17:50,N/A,17:50,Good (Good To Firm In Places),7f,Rahmi (IRE),D E Sheehy,0,J P Murtagh,2nd,1 1/2 l,5,9-4tp1,89,True,112,43
Cork Racing Results | 10th May 2024 17:50,N/A,17:50,Good (Good To Firm In Places),7f,Kings Time (IRE),S Foley,0,Mrs J Harrington,1st,N/A,4,8-10t,81,True,112,43
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,Something Nice (IRE),W Joyce,0,M Mulvany,NR,N/A,4,10-4,84,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,La Tulipe Noire (IRE),C Horgan,4,Ciaran Murphy,12th,8 1/2 l,4,9-8b,74,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,Miqdaad (IRE),S P Bird,7,D Hogan,11th,3/4 l,4,9-1p,67,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,Andalusian Star (IRE),M W Hassett,2,J P O'Brien,10th,Neck,3,8-11p,76,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,Starting Monday (IRE),P A Harnett,0,G Scott,9th,Head,7,9-1,67,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,Spanish Tenor (IRE),C J MacRedmond,0,A McGuinness,8th,1/2 l,10,10-3,83,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,Sirjack Thomas (IRE),Adam Caffrey,0,A McGuinness,7th,3/4 l,9,9-6,72,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,Imperial Dream (IRE),R Donaghue-Leahy,7,P J Flynn,6th,1/2 l,4,9-9,75,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,Sea Eagle,H J Horgan,0,Gerard O'Leary,5th,Short Head,4,10-1,81,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,Beauty Bella (IRE),J Cleary,4,A Murray,4th,2 1/2 l,4,9-4p,70,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,Shigar (IRE),J J G Ryan,0,W Durkan,3rd,2 1/4 l,5,10-0h,80,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,Mr King (IRE),J Kearney,0,G M Lyons,2nd,3 1/2 l,4,10-4t,84,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,May Night,K G Kennedy,4,D Hogan,1st,N/A,6,9-3p,69,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,Something Nice (IRE),W Joyce,0,M Mulvany,NR,N/A,4,10-4,84,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,La Tulipe Noire (IRE),C Horgan,4,Ciaran Murphy,12th,8 1/2 l,4,9-8b,74,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,Miqdaad (IRE),S P Bird,7,D Hogan,11th,3/4 l,4,9-1p,67,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,Andalusian Star (IRE),M W Hassett,2,J P O'Brien,10th,Neck,3,8-11p,76,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,Starting Monday (IRE),P A Harnett,0,G Scott,9th,Head,7,9-1,67,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,Spanish Tenor (IRE),C J MacRedmond,0,A McGuinness,8th,1/2 l,10,10-3,83,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,Sirjack Thomas (IRE),Adam Caffrey,0,A McGuinness,7th,3/4 l,9,9-6,72,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,Imperial Dream (IRE),R Donaghue-Leahy,7,P J Flynn,6th,1/2 l,4,9-9,75,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,Sea Eagle,H J Horgan,0,Gerard O'Leary,5th,Short Head,4,10-1,81,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,Beauty Bella (IRE),J Cleary,4,A Murray,4th,2 1/2 l,4,9-4p,70,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,Shigar (IRE),J J G Ryan,0,W Durkan,3rd,2 1/4 l,5,10-0h,80,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,Mr King (IRE),J Kearney,0,G M Lyons,2nd,3 1/2 l,4,10-4t,84,True,112,44
Cork Racing Results | 10th May 2024 18:25,N/A,18:25,Good (Good To Yielding In Places),1m,May Night,K G Kennedy,4,D Hogan,1st,N/A,6,9-3p,69,True,112,44
Cork Racing Results | 10th May 2024 19:00,N/A,19:00,Good (Good To Firm In Places)  (Turf),1m 2f 40y,Crypto Crash,J J G Ryan,5,D Marnane,10th,3 1/2 l,3,9-6,-,True,112,45
Cork Racing Results | 10th May 2024 19:00,N/A,19:00,Good (Good To Firm In Places)  (Turf),1m 2f 40y,Harmony Blues,G F Carroll,0,R Brabazon,9th,2 3/4 l,4,10-7,-,True,112,45
Cork Racing Results | 10th May 2024 19:00,N/A,19:00,Good (Good To Firm In Places)  (Turf),1m 2f 40y,Metamorpheus (IRE),R P Whelan,0,P Nolan,8th,2 1/2 l,5,10-7,-,True,112,45
Cork Racing Results | 10th May 2024 19:00,N/A,19:00,Good (Good To Firm In Places)  (Turf),1m 2f 40y,Lashgar (IRE),L F Roche,0,P Roche,7th,Neck,5,10-7,-,True,112,45
Cork Racing Results | 10th May 2024 19:00,N/A,19:00,Good (Good To Firm In Places)  (Turf),1m 2f 40y,Military Alliance (IRE),L T McAteer,0,Barry J Fitzgerald,6th,6 1/2 l,5,10-7,-,True,112,45
Cork Racing Results | 10th May 2024 19:00,N/A,19:00,Good (Good To Firm In Places)  (Turf),1m 2f 40y,Young Churchill (IRE),C T Keane,0,N Meade,5th,2 3/4 l,3,9-6,-,True,112,45
Cork Racing Results | 10th May 2024 19:00,N/A,19:00,Good (Good To Firm In Places)  (Turf),1m 2f 40y,Bad Desire (FR),D McMonagle,0,J P O'Brien,4th,Neck,3,9-6,-,True,112,45
Cork Racing Results | 10th May 2024 19:00,N/A,19:00,Good (Good To Firm In Places)  (Turf),1m 2f 40y,Ozark Daze,W J Lee,0,A Oliver,3rd,2 l,3,9-6,-,True,112,45
Cork Racing Results | 10th May 2024 19:00,N/A,19:00,Good (Good To Firm In Places)  (Turf),1m 2f 40y,Psalm (IRE),W M Lordan,0,A P O'Brien,2nd,1/2 l,3,9-6t,-,True,112,45
Cork Racing Results | 10th May 2024 19:00,N/A,19:00,Good (Good To Firm In Places)  (Turf),1m 2f 40y,Kinesiology,S Foley,0,Mrs J Harrington,1st,N/A,3,9-6,-,True,112,45
Cork Racing Results | 10th May 2024 19:00,N/A,19:00,Good (Good To Firm In Places)  (Turf),1m 2f 40y,Crypto Crash,J J G Ryan,5,D Marnane,10th,3 1/2 l,3,9-6,-,True,112,45
Cork Racing Results | 10th May 2024 19:00,N/A,19:00,Good (Good To Firm In Places)  (Turf),1m 2f 40y,Harmony Blues,G F Carroll,0,R Brabazon,9th,2 3/4 l,4,10-7,-,True,112,45
Cork Racing Results | 10th May 2024 19:00,N/A,19:00,Good (Good To Firm In Places)  (Turf),1m 2f 40y,Metamorpheus (IRE),R P Whelan,0,P Nolan,8th,2 1/2 l,5,10-7,-,True,112,45
Cork Racing Results | 10th May 2024 19:00,N/A,19:00,Good (Good To Firm In Places)  (Turf),1m 2f 40y,Lashgar (IRE),L F Roche,0,P Roche,7th,Neck,5,10-7,-,True,112,45
Cork Racing Results | 10th May 2024 19:00,N/A,19:00,Good (Good To Firm In Places)  (Turf),1m 2f 40y,Military Alliance (IRE),L T McAteer,0,Barry J Fitzgerald,6th,6 1/2 l,5,10-7,-,True,112,45
Cork Racing Results | 10th May 2024 19:00,N/A,19:00,Good (Good To Firm In Places)  (Turf),1m 2f 40y,Young Churchill (IRE),C T Keane,0,N Meade,5th,2 3/4 l,3,9-6,-,True,112,45
Cork Racing Results | 10th May 2024 19:00,N/A,19:00,Good (Good To Firm In Places)  (Turf),1m 2f 40y,Bad Desire (FR),D McMonagle,0,J P O'Brien,4th,Neck,3,9-6,-,True,112,45
Cork Racing Results | 10th May 2024 19:00,N/A,19:00,Good (Good To Firm In Places)  (Turf),1m 2f 40y,Ozark Daze,W J Lee,0,A Oliver,3rd,2 l,3,9-6,-,True,112,45
Cork Racing Results | 10th May 2024 19:00,N/A,19:00,Good (Good To Firm In Places)  (Turf),1m 2f 40y,Psalm (IRE),W M Lordan,0,A P O'Brien,2nd,1/2 l,3,9-6t,-,True,112,45
Cork Racing Results | 10th May 2024 19:00,N/A,19:00,Good (Good To Firm In Places)  (Turf),1m 2f 40y,Kinesiology,S Foley,0,Mrs J Harrington,1st,N/A,3,9-6,-,True,112,45
Cork Racing Results | 10th May 2024 19:35,N/A,19:35,Good (Good To Firm In Places),1m 2f 40y,Lady Doris (IRE),G M Ryan,0,Donnacha O'Brien,NR,N/A,3,9-3,-,True,112,46
Cork Racing Results | 10th May 2024 19:35,N/A,19:35,Good (Good To Firm In Places),1m 2f 40y,Sanafi Sister (IRE),Non Runner,0,Eoghan O'Neill,NR,N/A,3,9-3t1,-,True,112,46
Cork Racing Results | 10th May 2024 19:35,N/A,19:35,Good (Good To Firm In Places),1m 2f 40y,Alfheim (IRE),S Foley,0,Mrs J Harrington,NR,N/A,3,9-3t,-,True,112,46
Cork Racing Results | 10th May 2024 19:35,N/A,19:35,Good (Good To Firm In Places),1m 2f 40y,Eagle Of Destiny (IRE),W J Lee,0,P Twomey,NR,N/A,3,9-3t1,-,True,112,46
Cork Racing Results | 10th May 2024 19:35,N/A,19:35,Good (Good To Firm In Places),1m 2f 40y,Luxurious Princess (IRE),J Cleary,7,A Murray,8th,4 3/4 l,3,9-3,-,True,112,46
Cork Racing Results | 10th May 2024 19:35,N/A,19:35,Good (Good To Firm In Places),1m 2f 40y,Wing Glider (IRE),L F Roche,0,R Brabazon,7th,5 1/2 l,3,9-3,-,True,112,46
Cork Racing Results | 10th May 2024 19:35,N/A,19:35,Good (Good To Firm In Places),1m 2f 40y,Such A Warrior (IRE),R P Whelan,0,M Halford & T Collins,6th,4 1/2 l,3,9-3,-,True,112,46
Cork Racing Results | 10th May 2024 19:35,N/A,19:35,Good (Good To Firm In Places),1m 2f 40y,Pearl Jewel (IRE),R C Colgan,0,Chris Timmons,5th,3/4 l,3,9-3,-,True,112,46
Cork Racing Results | 10th May 2024 19:35,N/A,19:35,Good (Good To Firm In Places),1m 2f 40y,Nativity Square (IRE),D P McDonogh,0,J S Bolger,4th,1/2 l,3,9-3,-,True,112,46
Cork Racing Results | 10th May 2024 19:35,N/A,19:35,Good (Good To Firm In Places),1m 2f 40y,Evening Blossom (IRE),D McMonagle,0,J P O'Brien,3rd,1 3/4 l,3,9-3,-,True,112,46
Cork Racing Results | 10th May 2024 19:35,N/A,19:35,Good (Good To Firm In Places),1m 2f 40y,Declaree (IRE),S B Kelly,0,J P Murtagh,2nd,Neck,3,9-3,-,True,112,46
Cork Racing Results | 10th May 2024 19:35,N/A,19:35,Good (Good To Firm In Places),1m 2f 40y,Harbour Gem (IRE),C D Hayes,0,D K Weld,1st,N/A,3,9-3,-,True,112,46
Cork Racing Results | 10th May 2024 19:35,N/A,19:35,Good (Good To Firm In Places),1m 2f 40y,Lady Doris (IRE),G M Ryan,0,Donnacha O'Brien,NR,N/A,3,9-3,-,True,112,46
Cork Racing Results | 10th May 2024 19:35,N/A,19:35,Good (Good To Firm In Places),1m 2f 40y,Sanafi Sister (IRE),Non Runner,0,Eoghan O'Neill,NR,N/A,3,9-3t1,-,True,112,46
Cork Racing Results | 10th May 2024 19:35,N/A,19:35,Good (Good To Firm In Places),1m 2f 40y,Alfheim (IRE),S Foley,0,Mrs J Harrington,NR,N/A,3,9-3t,-,True,112,46
Cork Racing Results | 10th May 2024 19:35,N/A,19:35,Good (Good To Firm In Places),1m 2f 40y,Eagle Of Destiny (IRE),W J Lee,0,P Twomey,NR,N/A,3,9-3t1,-,True,112,46
Cork Racing Results | 10th May 2024 19:35,N/A,19:35,Good (Good To Firm In Places),1m 2f 40y,Luxurious Princess (IRE),J Cleary,7,A Murray,8th,4 3/4 l,3,9-3,-,True,112,46
Cork Racing Results | 10th May 2024 19:35,N/A,19:35,Good (Good To Firm In Places),1m 2f 40y,Wing Glider (IRE),L F Roche,0,R Brabazon,7th,5 1/2 l,3,9-3,-,True,112,46
Cork Racing Results | 10th May 2024 19:35,N/A,19:35,Good (Good To Firm In Places),1m 2f 40y,Such A Warrior (IRE),R P Whelan,0,M Halford & T Collins,6th,4 1/2 l,3,9-3,-,True,112,46
Cork Racing Results | 10th May 2024 19:35,N/A,19:35,Good (Good To Firm In Places),1m 2f 40y,Pearl Jewel (IRE),R C Colgan,0,Chris Timmons,5th,3/4 l,3,9-3,-,True,112,46
Cork Racing Results | 10th May 2024 19:35,N/A,19:35,Good (Good To Firm In Places),1m 2f 40y,Nativity Square (IRE),D P McDonogh,0,J S Bolger,4th,1/2 l,3,9-3,-,True,112,46
Cork Racing Results | 10th May 2024 19:35,N/A,19:35,Good (Good To Firm In Places),1m 2f 40y,Evening Blossom (IRE),D McMonagle,0,J P O'Brien,3rd,1 3/4 l,3,9-3,-,True,112,46
Cork Racing Results | 10th May 2024 19:35,N/A,19:35,Good (Good To Firm In Places),1m 2f 40y,Declaree (IRE),S B Kelly,0,J P Murtagh,2nd,Neck,3,9-3,-,True,112,46
Cork Racing Results | 10th May 2024 19:35,N/A,19:35,Good (Good To Firm In Places),1m 2f 40y,Harbour Gem (IRE),C D Hayes,0,D K Weld,1st,N/A,3,9-3,-,True,112,46
Cork Racing Results | 10th May 2024 20:10,N/A,20:10,Good (Good To Firm In Places),1m 2f 40y,Jurality,C D Hayes,0,D J Bunyan,NR,N/A,3,9-9p,65,True,112,47
Cork Racing Results | 10th May 2024 20:10,N/A,20:10,Good (Good To Firm In Places),1m 2f 40y,Abel Mabel (IRE),J M Sheridan,0,Arthur Goulding,10th,13 l,3,9-0,56,True,112,47
Cork Racing Results | 10th May 2024 20:10,N/A,20:10,Good (Good To Firm In Places),1m 2f 40y,Billie Frechette (IRE),C T Keane,0,N Meade,9th,3 3/4 l,3,9-3,59,True,112,47
Cork Racing Results | 10th May 2024 20:10,N/A,20:10,Good (Good To Firm In Places),1m 2f 40y,Gregorina (IRE),J A Powell,3,A McGuinness,8th,1 1/4 l,3,8-11v,53,True,112,47
Cork Racing Results | 10th May 2024 20:10,N/A,20:10,Good (Good To Firm In Places),1m 2f 40y,You Done Well (IRE),C Horgan,7,K Purcell,7th,1 1/4 l,3,9-6,62,True,112,47
Cork Racing Results | 10th May 2024 20:10,N/A,20:10,Good (Good To Firm In Places),1m 2f 40y,Question Of Class (IRE),D P McDonogh,0,J S Bolger,6th,1 3/4 l,3,9-7,63,True,112,47
Cork Racing Results | 10th May 2024 20:10,N/A,20:10,Good (Good To Firm In Places),1m 2f 40y,La Juliana (IRE),D McMonagle,0,Kevin Coleman,5th,1 3/4 l,3,9-4,60,True,112,47
Cork Racing Results | 10th May 2024 20:10,N/A,20:10,Good (Good To Firm In Places),1m 2f 40y,Killeaney Bear (IRE),A J Slattery,0,A Slattery,4th,Neck,3,9-6,62,True,112,47
Cork Racing Results | 10th May 2024 20:10,N/A,20:10,Good (Good To Firm In Places),1m 2f 40y,Hanoi (IRE),L F Roche,0,P Roche,3rd,1 1/4 l,3,8-8t1,50,True,112,47
Cork Racing Results | 10th May 2024 20:10,N/A,20:10,Good (Good To Firm In Places),1m 2f 40y,Sportingsilvermine (IRE),H J Horgan,5,D Hogan,2nd,1/2 l,3,9-12,68,True,112,47
Cork Racing Results | 10th May 2024 20:10,N/A,20:10,Good (Good To Firm In Places),1m 2f 40y,Granite Bay,R P Whelan,0,J P Fahey,1st,N/A,3,9-11,67,True,112,47
Cork Racing Results | 10th May 2024 20:10,N/A,20:10,Good (Good To Firm In Places),1m 2f 40y,Jurality,C D Hayes,0,D J Bunyan,NR,N/A,3,9-9p,65,True,112,47
Cork Racing Results | 10th May 2024 20:10,N/A,20:10,Good (Good To Firm In Places),1m 2f 40y,Abel Mabel (IRE),J M Sheridan,0,Arthur Goulding,10th,13 l,3,9-0,56,True,112,47
Cork Racing Results | 10th May 2024 20:10,N/A,20:10,Good (Good To Firm In Places),1m 2f 40y,Billie Frechette (IRE),C T Keane,0,N Meade,9th,3 3/4 l,3,9-3,59,True,112,47
Cork Racing Results | 10th May 2024 20:10,N/A,20:10,Good (Good To Firm In Places),1m 2f 40y,Gregorina (IRE),J A Powell,3,A McGuinness,8th,1 1/4 l,3,8-11v,53,True,112,47
Cork Racing Results | 10th May 2024 20:10,N/A,20:10,Good (Good To Firm In Places),1m 2f 40y,You Done Well (IRE),C Horgan,7,K Purcell,7th,1 1/4 l,3,9-6,62,True,112,47
Cork Racing Results | 10th May 2024 20:10,N/A,20:10,Good (Good To Firm In Places),1m 2f 40y,Question Of Class (IRE),D P McDonogh,0,J S Bolger,6th,1 3/4 l,3,9-7,63,True,112,47
Cork Racing Results | 10th May 2024 20:10,N/A,20:10,Good (Good To Firm In Places),1m 2f 40y,La Juliana (IRE),D McMonagle,0,Kevin Coleman,5th,1 3/4 l,3,9-4,60,True,112,47
Cork Racing Results | 10th May 2024 20:10,N/A,20:10,Good (Good To Firm In Places),1m 2f 40y,Killeaney Bear (IRE),A J Slattery,0,A Slattery,4th,Neck,3,9-6,62,True,112,47
Cork Racing Results | 10th May 2024 20:10,N/A,20:10,Good (Good To Firm In Places),1m 2f 40y,Hanoi (IRE),L F Roche,0,P Roche,3rd,1 1/4 l,3,8-8t1,50,True,112,47
Cork Racing Results | 10th May 2024 20:10,N/A,20:10,Good (Good To Firm In Places),1m 2f 40y,Sportingsilvermine (IRE),H J Horgan,5,D Hogan,2nd,1/2 l,3,9-12,68,True,112,47
Cork Racing Results | 10th May 2024 20:10,N/A,20:10,Good (Good To Firm In Places),1m 2f 40y,Granite Bay,R P Whelan,0,J P Fahey,1st,N/A,3,9-11,67,True,112,47
Downpatrick Racing Results | 10th May 2024 17:05,N/A,17:05,Good,2m 5f 180y,Fellowshall,D Meyler,0,R K Watson,UR,N/A,7,11-12,-,True,112,48
Downpatrick Racing Results | 10th May 2024 17:05,N/A,17:05,Good,2m 5f 180y,University Of Life,S O'Callaghan,0,H Smyth,PU,N/A,6,11-12,-,True,112,48
Downpatrick Racing Results | 10th May 2024 17:05,N/A,17:05,Good,2m 5f 180y,Citizen Dan (IRE),A Harvey,7,J C McConnell,10th,39 l,7,11-12,-,True,112,48
Downpatrick Racing Results | 10th May 2024 17:05,N/A,17:05,Good,2m 5f 180y,Le Nouveau (IRE),D A Kidd,7,Conor Maxwell,9th,4 l,7,11-12,-,True,112,48
Downpatrick Racing Results | 10th May 2024 17:05,N/A,17:05,Good,2m 5f 180y,Augusta George (IRE),J Coen,5,W J Bryson,8th,2 l,6,11-12,-,True,112,48
Downpatrick Racing Results | 10th May 2024 17:05,N/A,17:05,Good,2m 5f 180y,Essential Part (IRE),Mr H E Sexton,7,A Sexton,7th,3 l,6,11-5,-,True,112,48
Downpatrick Racing Results | 10th May 2024 17:05,N/A,17:05,Good,2m 5f 180y,Little Hero (IRE),S F O'Keeffe,0,Paul Mulligan,6th,18 l,5,11-5,-,True,112,48
Downpatrick Racing Results | 10th May 2024 17:05,N/A,17:05,Good,2m 5f 180y,Paddy Elvis (IRE),J J Slevin,0,S R B Crawford,5th,6 l,5,11-12p,-,True,112,48
Downpatrick Racing Results | 10th May 2024 17:05,N/A,17:05,Good,2m 5f 180y,Nouvotic (FR),Rachael Blackmore,0,H De Bromhead,4th,7 1/2 l,5,11-12h,-,True,112,48
Downpatrick Racing Results | 10th May 2024 17:05,N/A,17:05,Good,2m 5f 180y,Remember'hesmine (IRE),Mr A P Fahey,7,P G Fahey,3rd,6 1/2 l,5,11-12,-,True,112,48
Downpatrick Racing Results | 10th May 2024 17:05,N/A,17:05,Good,2m 5f 180y,Big Stage (IRE),D J Gilligan,3,G Elliott,2nd,Neck,6,11-12,-,True,112,48
Downpatrick Racing Results | 10th May 2024 17:05,N/A,17:05,Good,2m 5f 180y,Kalanisi Flash (IRE),B W Harvey,0,J C McConnell,1st,N/A,7,11-12t,-,True,112,48
Downpatrick Racing Results | 10th May 2024 17:05,N/A,17:05,Good,2m 5f 180y,Fellowshall,D Meyler,0,R K Watson,UR,N/A,7,11-12,-,True,112,48
Downpatrick Racing Results | 10th May 2024 17:05,N/A,17:05,Good,2m 5f 180y,University Of Life,S O'Callaghan,0,H Smyth,PU,N/A,6,11-12,-,True,112,48
Downpatrick Racing Results | 10th May 2024 17:05,N/A,17:05,Good,2m 5f 180y,Citizen Dan (IRE),A Harvey,7,J C McConnell,10th,39 l,7,11-12,-,True,112,48
Downpatrick Racing Results | 10th May 2024 17:05,N/A,17:05,Good,2m 5f 180y,Le Nouveau (IRE),D A Kidd,7,Conor Maxwell,9th,4 l,7,11-12,-,True,112,48
Downpatrick Racing Results | 10th May 2024 17:05,N/A,17:05,Good,2m 5f 180y,Augusta George (IRE),J Coen,5,W J Bryson,8th,2 l,6,11-12,-,True,112,48
Downpatrick Racing Results | 10th May 2024 17:05,N/A,17:05,Good,2m 5f 180y,Essential Part (IRE),Mr H E Sexton,7,A Sexton,7th,3 l,6,11-5,-,True,112,48
Downpatrick Racing Results | 10th May 2024 17:05,N/A,17:05,Good,2m 5f 180y,Little Hero (IRE),S F O'Keeffe,0,Paul Mulligan,6th,18 l,5,11-5,-,True,112,48
