track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Kilbeggan Racing Results | 17th June 2024 20:15,N/A,20:15,Good (Good To Yielding In Places)  Flat (Turf),2m,Miss Dishy (IRE),Miss F Leaney,7,L Fowler,3rd,1/2 l,5,11-7,-,True,123,42
Kilbeggan Racing Results | 17th June 2024 20:15,N/A,20:15,Good (Good To Yielding In Places)  Flat (Turf),2m,Eoin's Charm (IRE),Mr A P Ryan,7,A Slattery,2nd,9 l,5,12-0,-,True,123,42
Kilbeggan Racing Results | 17th June 2024 20:15,N/A,20:15,Good (Good To Yielding In Places)  Flat (Turf),2m,Tonaghneave Well (IRE),Mr D G Lavery,0,G P Cromwell,1st,N/A,4,11-9,-,True,123,42
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,Monotone (IRE),R P Cleary,0,J S Bolger,NR,N/A,2,9-4p,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,Berto Ramirez,R C Colgan,0,D Marnane,13th,Short Head,2,9-3,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,Ottoman (IRE),L F Roche,0,E & P Harty,12th,Head,2,9-7,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,Zuzzudio,D W O'Connor,0,G P Cromwell,11th,Nose,2,9-0,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,William F Browne (IRE),Amy Jo Hayes,7,G M Lyons,10th,1 l,2,9-9,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,The Marty Party (IRE),M P Sheehy,0,J P O'Brien,9th,2 l,2,8-13,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,Live Like The Boss (IRE),N M Crosse,0,Mrs J Harrington,8th,1/2 l,2,9-4,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,Booklight (IRE),J A Heffernan,0,N Lupini,7th,1/2 l,2,8-12,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,Faoladh (IRE),B M Coen,0,A Slattery,6th,Short Head,2,9-5,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,Churchill Gale (IRE),J J G Ryan,5,T G McCourt,5th,2 l,2,8-8t1,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,Runninsonofagun (IRE),R Whearty,5,A Mullins,4th,3 1/2 l,2,8-13,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,Green Triangle (IRE),D P McDonogh,0,J P O'Brien,3rd,1 1/4 l,2,9-5t,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,Deo Vero (IRE),C D Hayes,0,Donnacha O'Brien,2nd,2 l,2,8-13,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,Orchidaceae (IRE),W J Lee,0,A Oliver,1st,N/A,2,8-13,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,Monotone (IRE),R P Cleary,0,J S Bolger,NR,N/A,2,9-4p,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,Berto Ramirez,R C Colgan,0,D Marnane,13th,Short Head,2,9-3,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,Ottoman (IRE),L F Roche,0,E & P Harty,12th,Head,2,9-7,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,Zuzzudio,D W O'Connor,0,G P Cromwell,11th,Nose,2,9-0,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,William F Browne (IRE),Amy Jo Hayes,7,G M Lyons,10th,1 l,2,9-9,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,The Marty Party (IRE),M P Sheehy,0,J P O'Brien,9th,2 l,2,8-13,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,Live Like The Boss (IRE),N M Crosse,0,Mrs J Harrington,8th,1/2 l,2,9-4,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,Booklight (IRE),J A Heffernan,0,N Lupini,7th,1/2 l,2,8-12,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,Faoladh (IRE),B M Coen,0,A Slattery,6th,Short Head,2,9-5,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,Churchill Gale (IRE),J J G Ryan,5,T G McCourt,5th,2 l,2,8-8t1,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,Runninsonofagun (IRE),R Whearty,5,A Mullins,4th,3 1/2 l,2,8-13,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,Green Triangle (IRE),D P McDonogh,0,J P O'Brien,3rd,1 1/4 l,2,9-5t,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,Deo Vero (IRE),C D Hayes,0,Donnacha O'Brien,2nd,2 l,2,8-13,-,True,123,43
N/A,N/A,16:45,Good (Good To Firm In Places),7f 33y,Orchidaceae (IRE),W J Lee,0,A Oliver,1st,N/A,2,8-13,-,True,123,43
N/A,N/A,17:15,Good (Good To Firm In Places),7f 33y,Mogwli (IRE),Megan Telford-Kelly,10,W McCreery,11th,1 1/4 l,7,9-13,67,True,123,44
N/A,N/A,17:15,Good (Good To Firm In Places),7f 33y,Notforalongtime,J A Heffernan,0,Laura Hourigan,10th,1 3/4 l,7,9-2p,56,True,123,44
N/A,N/A,17:15,Good (Good To Firm In Places),7f 33y,Airgead (IRE),C D Hayes,0,Mrs P Dobbs,9th,1 1/4 l,8,8-9b,49,True,123,44
N/A,N/A,17:15,Good (Good To Firm In Places),7f 33y,Morning Approach (IRE),D J Power,10,W McCreery,8th,1/2 l,6,9-12,66,True,123,44
N/A,N/A,17:15,Good (Good To Firm In Places),7f 33y,Chestnutter (IRE),J A Powell,3,N Meade,7th,Short Head,5,9-13p1,67,True,123,44
N/A,N/A,17:15,Good (Good To Firm In Places),7f 33y,Beaumadier (IRE),M P Sheehy,0,Joe Conlon,6th,Head,4,9-2,56,True,123,44
N/A,N/A,17:15,Good (Good To Firm In Places),7f 33y,Macadam's Rock (IRE),B M Coen,0,Miss H McLoughlin,5th,1/2 l,6,9-8p1,62,True,123,44
N/A,N/A,17:15,Good (Good To Firm In Places),7f 33y,Tai Sing Yeh (IRE),J M Sheridan,0,D Hogan,4th,1 1/2 l,10,9-13tb,67,True,123,44
N/A,N/A,17:15,Good (Good To Firm In Places),7f 33y,Eastern Wind,J J G Ryan,5,T G McCourt,3rd,Head,5,10-2v,70,True,123,44
N/A,N/A,17:15,Good (Good To Firm In Places),7f 33y,Below Deck (IRE),N M Crosse,0,L Comer,2nd,1 1/2 l,4,8-7,47,True,123,44
N/A,N/A,17:15,Good (Good To Firm In Places),7f 33y,Oriental Dancer,R P Whelan,0,M Halford & T Collins,1st,N/A,4,9-11h,65,True,123,44
N/A,N/A,17:15,Good (Good To Firm In Places),7f 33y,Mogwli (IRE),Megan Telford-Kelly,10,W McCreery,11th,1 1/4 l,7,9-13,67,True,123,44
N/A,N/A,17:15,Good (Good To Firm In Places),7f 33y,Notforalongtime,J A Heffernan,0,Laura Hourigan,10th,1 3/4 l,7,9-2p,56,True,123,44
N/A,N/A,17:15,Good (Good To Firm In Places),7f 33y,Airgead (IRE),C D Hayes,0,Mrs P Dobbs,9th,1 1/4 l,8,8-9b,49,True,123,44
N/A,N/A,17:15,Good (Good To Firm In Places),7f 33y,Morning Approach (IRE),D J Power,10,W McCreery,8th,1/2 l,6,9-12,66,True,123,44
N/A,N/A,17:15,Good (Good To Firm In Places),7f 33y,Chestnutter (IRE),J A Powell,3,N Meade,7th,Short Head,5,9-13p1,67,True,123,44
N/A,N/A,17:15,Good (Good To Firm In Places),7f 33y,Beaumadier (IRE),M P Sheehy,0,Joe Conlon,6th,Head,4,9-2,56,True,123,44
N/A,N/A,17:15,Good (Good To Firm In Places),7f 33y,Macadam's Rock (IRE),B M Coen,0,Miss H McLoughlin,5th,1/2 l,6,9-8p1,62,True,123,44
N/A,N/A,17:15,Good (Good To Firm In Places),7f 33y,Tai Sing Yeh (IRE),J M Sheridan,0,D Hogan,4th,1 1/2 l,10,9-13tb,67,True,123,44
N/A,N/A,17:15,Good (Good To Firm In Places),7f 33y,Eastern Wind,J J G Ryan,5,T G McCourt,3rd,Head,5,10-2v,70,True,123,44
N/A,N/A,17:15,Good (Good To Firm In Places),7f 33y,Below Deck (IRE),N M Crosse,0,L Comer,2nd,1 1/2 l,4,8-7,47,True,123,44
N/A,N/A,17:15,Good (Good To Firm In Places),7f 33y,Oriental Dancer,R P Whelan,0,M Halford & T Collins,1st,N/A,4,9-11h,65,True,123,44
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Eyeshadow,D E Sheehy,0,M C Grassick,NR,N/A,4,8-13b1,58,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Rampage (IRE),J J G Ryan,5,T G McCourt,NR,N/A,5,9-10tp,69,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Feature This (IRE),S B Kelly,0,P W Flynn,12th,1 3/4 l,5,9-1tp,60,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Expound,Amy Jo Hayes,7,D Hogan,11th,Short Head,5,10-2tp,75,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Church Mountain (IRE),J M Sheridan,0,D Hogan,10th,Head,6,9-11tp,70,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Noble Crusade (USA),D W O'Connor,0,J C McConnell,9th,1 3/4 l,6,9-11,70,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Zahee (IRE),Siobhan Rutledge,3,J C McConnell,8th,Nose,9,9-8ht,67,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Tsunami Speed,J A Heffernan,0,N Lupini,7th,1 l,3,9-3t,72,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,True Statesman (IRE),C J MacRedmond,5,A McGuinness,6th,1 3/4 l,4,9-13b,72,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Ranko Express (IRE),B M Coen,0,Kevin Coleman,5th,3/4 l,4,8-12,57,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Blackcastle Storm,C D Hayes,0,M J Smith,4th,3/4 l,7,9-0t,59,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Tokenomics (FR),R C Colgan,0,D Marnane,3rd,1/2 l,3,9-6,75,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Rio Largo (IRE),D P McDonogh,0,L Comer,2nd,1 1/4 l,4,9-8,67,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Ferrybank,W J Lee,0,T M Walsh,1st,N/A,6,9-13t,72,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Eyeshadow,D E Sheehy,0,M C Grassick,NR,N/A,4,8-13b1,58,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Rampage (IRE),J J G Ryan,5,T G McCourt,NR,N/A,5,9-10tp,69,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Feature This (IRE),S B Kelly,0,P W Flynn,12th,1 3/4 l,5,9-1tp,60,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Expound,Amy Jo Hayes,7,D Hogan,11th,Short Head,5,10-2tp,75,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Church Mountain (IRE),J M Sheridan,0,D Hogan,10th,Head,6,9-11tp,70,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Noble Crusade (USA),D W O'Connor,0,J C McConnell,9th,1 3/4 l,6,9-11,70,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Zahee (IRE),Siobhan Rutledge,3,J C McConnell,8th,Nose,9,9-8ht,67,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Tsunami Speed,J A Heffernan,0,N Lupini,7th,1 l,3,9-3t,72,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,True Statesman (IRE),C J MacRedmond,5,A McGuinness,6th,1 3/4 l,4,9-13b,72,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Ranko Express (IRE),B M Coen,0,Kevin Coleman,5th,3/4 l,4,8-12,57,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Blackcastle Storm,C D Hayes,0,M J Smith,4th,3/4 l,7,9-0t,59,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Tokenomics (FR),R C Colgan,0,D Marnane,3rd,1/2 l,3,9-6,75,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Rio Largo (IRE),D P McDonogh,0,L Comer,2nd,1 1/4 l,4,9-8,67,True,123,45
N/A,N/A,17:45,Good (Good To Firm In Places),1m,Ferrybank,W J Lee,0,T M Walsh,1st,N/A,6,9-13t,72,True,123,45
N/A,N/A,18:20,Good (Good To Firm In Places),1m,Cill Mocheallog (IRE),W J Lee,0,P Twomey,NR,N/A,3,10-0,88,True,123,46
N/A,N/A,18:20,Good (Good To Firm In Places),1m,Sara Valentina (IRE),C D Hayes,0,D K Weld,4th,5 l,3,9-13,87,True,123,46
N/A,N/A,18:20,Good (Good To Firm In Places),1m,Action Plan (IRE),K G Kennedy,7,Gerard O'Leary,3rd,4 1/2 l,3,9-13p,87,True,123,46
N/A,N/A,18:20,Good (Good To Firm In Places),1m,Ragga Bomb (IRE),G F Carroll,0,G M Lyons,2nd,Neck,3,10-0,88,True,123,46
N/A,N/A,18:20,Good (Good To Firm In Places),1m,Chicago Fireball (IRE),B M Coen,0,J P Murtagh,1st,N/A,3,9-13,87,True,123,46
N/A,N/A,18:20,Good (Good To Firm In Places),1m,Cill Mocheallog (IRE),W J Lee,0,P Twomey,NR,N/A,3,10-0,88,True,123,46
N/A,N/A,18:20,Good (Good To Firm In Places),1m,Sara Valentina (IRE),C D Hayes,0,D K Weld,4th,5 l,3,9-13,87,True,123,46
N/A,N/A,18:20,Good (Good To Firm In Places),1m,Action Plan (IRE),K G Kennedy,7,Gerard O'Leary,3rd,4 1/2 l,3,9-13p,87,True,123,46
N/A,N/A,18:20,Good (Good To Firm In Places),1m,Ragga Bomb (IRE),G F Carroll,0,G M Lyons,2nd,Neck,3,10-0,88,True,123,46
N/A,N/A,18:20,Good (Good To Firm In Places),1m,Chicago Fireball (IRE),B M Coen,0,J P Murtagh,1st,N/A,3,9-13,87,True,123,46
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Cosmic Lady (IRE),L F Roche,0,Peter Fahey,15th,44 l,4,9-7v1,55,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Nibras Rainbow (IRE),R Whearty,5,P W Flynn,14th,2 1/4 l,4,9-12t1,60,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Sing A New Song (IRE),R P Cleary,0,J S Bolger,13th,3 1/4 l,3,8-9,54,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Shining Aitch,J J G Ryan,5,T G McCourt,12th,3/4 l,7,10-1tv,63,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Cleopatra's Needle (IRE),C D Hayes,0,H Rogers,11th,1 1/4 l,6,9-11b,59,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Best Law (IRE),G F Carroll,0,G M Lyons,10th,Nose,3,9-4,63,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Dr Patrick (IRE),N M Crosse,0,L Comer,9th,Neck,7,8-13,47,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Double Martini (IRE),Siobhan Rutledge,3,J C McConnell,8th,2 l,8,8-13t,47,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Rock Basher (IRE),B M Coen,0,L Comer,7th,1/2 l,5,9-7,55,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Crypto Crash,J A Heffernan,0,D Marnane,6th,3 l,3,8-11,56,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Gushing (USA),D P McDonogh,0,A P O'Brien,5th,1/2 l,3,9-6p1,65,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Mayo For Sam (IRE),Adam Caffrey,3,A McGuinness,4th,2 1/4 l,4,9-9v,57,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Jazz Forever (IRE),W J Lee,0,P W Flynn,3rd,1/2 l,4,10-0,62,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Tyder (IRE),D E Sheehy,0,A Slattery,2nd,2 l,3,8-7,52,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Bear Profit (IRE),K G Kennedy,7,Gerard O'Leary,1st,N/A,5,10-2,64,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Cosmic Lady (IRE),L F Roche,0,Peter Fahey,15th,44 l,4,9-7v1,55,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Nibras Rainbow (IRE),R Whearty,5,P W Flynn,14th,2 1/4 l,4,9-12t1,60,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Sing A New Song (IRE),R P Cleary,0,J S Bolger,13th,3 1/4 l,3,8-9,54,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Shining Aitch,J J G Ryan,5,T G McCourt,12th,3/4 l,7,10-1tv,63,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Cleopatra's Needle (IRE),C D Hayes,0,H Rogers,11th,1 1/4 l,6,9-11b,59,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Best Law (IRE),G F Carroll,0,G M Lyons,10th,Nose,3,9-4,63,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Dr Patrick (IRE),N M Crosse,0,L Comer,9th,Neck,7,8-13,47,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Double Martini (IRE),Siobhan Rutledge,3,J C McConnell,8th,2 l,8,8-13t,47,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Rock Basher (IRE),B M Coen,0,L Comer,7th,1/2 l,5,9-7,55,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Crypto Crash,J A Heffernan,0,D Marnane,6th,3 l,3,8-11,56,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Gushing (USA),D P McDonogh,0,A P O'Brien,5th,1/2 l,3,9-6p1,65,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Mayo For Sam (IRE),Adam Caffrey,3,A McGuinness,4th,2 1/4 l,4,9-9v,57,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Jazz Forever (IRE),W J Lee,0,P W Flynn,3rd,1/2 l,4,10-0,62,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Tyder (IRE),D E Sheehy,0,A Slattery,2nd,2 l,3,8-7,52,True,123,47
N/A,N/A,18:50,Good (Good To Firm In Places),1m 1f,Bear Profit (IRE),K G Kennedy,7,Gerard O'Leary,1st,N/A,5,10-2,64,True,123,47
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Angel Of The Sea (IRE),M W Hassett,5,L Comer,NR,N/A,4,8-12,47,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Tiffany Mae (IRE),K G Kennedy,7,Mrs J Harrington,NR,N/A,3,9-0,60,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Crystal's Heir (IRE),R Whearty,5,P W Flynn,14th,2 3/4 l,6,8-12t1,47,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Morning Soldier (IRE),J A Heffernan,0,T Mullins,13th,9 1/2 l,5,10-2,65,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Akmaam (FR),D W O'Connor,0,J F Levins,12th,2 1/4 l,6,9-11p,60,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Highland Mist (IRE),C Horgan,7,A Slattery,11th,1 l,3,8-9t1,55,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Dromore Glory (IRE),L F Roche,0,P W Flynn,10th,1/2 l,5,9-4,53,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Sovereign City (IRE),R P Cleary,0,D J Bunyan,9th,3/4 l,3,8-12,58,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Storm Eric (IRE),J J G Ryan,5,Jamie Flynn,8th,1/2 l,5,9-5t,54,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Pandion Power (IRE),B M Coen,0,J P Murtagh,7th,1 l,3,9-0,60,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,You Are The Deal (IRE),S T McCullagh,3,L Comer,6th,3/4 l,4,10-0,63,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Cannes Do (IRE),C D Hayes,0,P Byrne,5th,3/4 l,5,8-12,47,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Comfort Line (IRE),Adam Caffrey,3,A McGuinness,4th,3/4 l,7,9-13,62,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,He Knows When (IRE),R C Colgan,0,L Comer,3rd,1 1/4 l,4,9-0t,49,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Doctor Grace (IRE),R P Whelan,0,M Halford & T Collins,2nd,1/2 l,4,9-10p,59,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Smaoineamh Sile,J A Powell,3,J C McConnell,1st,N/A,6,9-7,56,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Angel Of The Sea (IRE),M W Hassett,5,L Comer,NR,N/A,4,8-12,47,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Tiffany Mae (IRE),K G Kennedy,7,Mrs J Harrington,NR,N/A,3,9-0,60,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Crystal's Heir (IRE),R Whearty,5,P W Flynn,14th,2 3/4 l,6,8-12t1,47,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Morning Soldier (IRE),J A Heffernan,0,T Mullins,13th,9 1/2 l,5,10-2,65,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Akmaam (FR),D W O'Connor,0,J F Levins,12th,2 1/4 l,6,9-11p,60,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Highland Mist (IRE),C Horgan,7,A Slattery,11th,1 l,3,8-9t1,55,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Dromore Glory (IRE),L F Roche,0,P W Flynn,10th,1/2 l,5,9-4,53,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Sovereign City (IRE),R P Cleary,0,D J Bunyan,9th,3/4 l,3,8-12,58,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Storm Eric (IRE),J J G Ryan,5,Jamie Flynn,8th,1/2 l,5,9-5t,54,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Pandion Power (IRE),B M Coen,0,J P Murtagh,7th,1 l,3,9-0,60,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,You Are The Deal (IRE),S T McCullagh,3,L Comer,6th,3/4 l,4,10-0,63,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Cannes Do (IRE),C D Hayes,0,P Byrne,5th,3/4 l,5,8-12,47,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Comfort Line (IRE),Adam Caffrey,3,A McGuinness,4th,3/4 l,7,9-13,62,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,He Knows When (IRE),R C Colgan,0,L Comer,3rd,1 1/4 l,4,9-0t,49,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Doctor Grace (IRE),R P Whelan,0,M Halford & T Collins,2nd,1/2 l,4,9-10p,59,True,123,48
N/A,N/A,19:20,Good (Good To Firm In Places),1m 1f,Smaoineamh Sile,J A Powell,3,J C McConnell,1st,N/A,6,9-7,56,True,123,48
N/A,N/A,19:50,Good (Good To Firm In Places),1m 4f 180y,Teofimo (IRE),R P Cleary,0,J S Bolger,7th,2 1/2 l,3,9-8t,-,True,123,49
N/A,N/A,19:50,Good (Good To Firm In Places),1m 4f 180y,Ich Liebe Berlin (IRE),J A Heffernan,0,L Comer,6th,6 l,3,9-8,-,True,123,49
N/A,N/A,19:50,Good (Good To Firm In Places),1m 4f 180y,Timurshah (IRE),R P Whelan,0,M Halford & T Collins,5th,2 l,3,9-8,-,True,123,49
N/A,N/A,19:50,Good (Good To Firm In Places),1m 4f 180y,Ephesus (IRE),H J Horgan,5,A P O'Brien,4th,4 l,3,9-8,-,True,123,49
N/A,N/A,19:50,Good (Good To Firm In Places),1m 4f 180y,Rosso (IRE),D P McDonogh,0,J P O'Brien,3rd,3 3/4 l,3,9-8,-,True,123,49
N/A,N/A,19:50,Good (Good To Firm In Places),1m 4f 180y,Realt Na Ri (IRE),N M Crosse,0,Mrs J Harrington,2nd,1 3/4 l,3,9-3,-,True,123,49
N/A,N/A,19:50,Good (Good To Firm In Places),1m 4f 180y,Blackpool (IRE),M Crehan,3,A P O'Brien,1st,N/A,3,9-8b1,-,True,123,49
N/A,N/A,19:50,Good (Good To Firm In Places),1m 4f 180y,Teofimo (IRE),R P Cleary,0,J S Bolger,7th,2 1/2 l,3,9-8t,-,True,123,49
N/A,N/A,19:50,Good (Good To Firm In Places),1m 4f 180y,Ich Liebe Berlin (IRE),J A Heffernan,0,L Comer,6th,6 l,3,9-8,-,True,123,49
N/A,N/A,19:50,Good (Good To Firm In Places),1m 4f 180y,Timurshah (IRE),R P Whelan,0,M Halford & T Collins,5th,2 l,3,9-8,-,True,123,49
N/A,N/A,19:50,Good (Good To Firm In Places),1m 4f 180y,Ephesus (IRE),H J Horgan,5,A P O'Brien,4th,4 l,3,9-8,-,True,123,49
N/A,N/A,19:50,Good (Good To Firm In Places),1m 4f 180y,Rosso (IRE),D P McDonogh,0,J P O'Brien,3rd,3 3/4 l,3,9-8,-,True,123,49
N/A,N/A,19:50,Good (Good To Firm In Places),1m 4f 180y,Realt Na Ri (IRE),N M Crosse,0,Mrs J Harrington,2nd,1 3/4 l,3,9-3,-,True,123,49
N/A,N/A,19:50,Good (Good To Firm In Places),1m 4f 180y,Blackpool (IRE),M Crehan,3,A P O'Brien,1st,N/A,3,9-8b1,-,True,123,49
N/A,N/A,20:20,Good (Good To Firm In Places)  (Turf),1m 7f,Rio Doce (IRE),Mr I Ryan,7,J A Kinsella,NR,N/A,4,11-7,-,True,123,50
N/A,N/A,20:20,Good (Good To Firm In Places)  (Turf),1m 7f,Night Of Peace (IRE),Mr M Chaybyn,7,L Comer,14th,9 1/2 l,5,11-7,-,True,123,50
