track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Dundalk Racing Results | 16th February 2024 16:57,N/A,16:57,Standard,1m,Stall The Ball (IRE),G F Carroll,0,M Mulvany,9th,3/4 l,3,9-8,-,True,102,13
Dundalk Racing Results | 16th February 2024 16:57,N/A,16:57,Standard,1m,Hanoi (IRE),L F Roche,0,P Roche,8th,2 1/4 l,3,9-8,-,True,102,13
Dundalk Racing Results | 16th February 2024 16:57,N/A,16:57,Standard,1m,Dark Blue Diamond (IRE),J M Sheridan,0,D Hogan,7th,Neck,3,9-8,-,True,102,13
Dundalk Racing Results | 16th February 2024 16:57,N/A,16:57,Standard,1m,Highland Mist (IRE),C Horgan,7,A Slattery,6th,1 3/4 l,3,9-8,-,True,102,13
Dundalk Racing Results | 16th February 2024 16:57,N/A,16:57,Standard,1m,Enniscoffee (IRE),D P McDonogh,0,E & P Harty,5th,3 l,3,9-3,-,True,102,13
Dundalk Racing Results | 16th February 2024 16:57,N/A,16:57,Standard,1m,Hoover Dam (IRE),R C Colgan,0,L Comer,4th,2 1/4 l,3,9-8,-,True,102,13
Dundalk Racing Results | 16th February 2024 16:57,N/A,16:57,Standard,1m,Armada Rising (IRE),R Whearty,5,G P Cromwell,3rd,3/4 l,3,9-3,-,True,102,13
Dundalk Racing Results | 16th February 2024 16:57,N/A,16:57,Standard,1m,Al Mudhaffar (IRE),D McMonagle,0,J P O'Brien,2nd,1 1/2 l,3,9-8,-,True,102,13
Dundalk Racing Results | 16th February 2024 16:57,N/A,16:57,Standard,1m,Badda Bing (FR),J A Heffernan,0,J Halley,1st,N/A,3,9-8,-,True,102,13
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,Oriental Dancer,N G McCullagh,0,M Halford & T Collins,NR,N/A,4,9-11h,65,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,Akmaam (FR),D W O'Connor,0,J F Levins,13th,1 1/4 l,6,9-12,66,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,Penguin Island,S R Markey,10,Robert Widger,12th,Neck,5,9-11,65,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,Mullacash Buzz (IRE),J Cleary,7,Thomas Dowling,11th,Head,6,9-11t,65,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,El Bello,J Coen,5,D Hogan,10th,1/2 l,5,10-2p,70,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,Jalo (IRE),J Kearney,5,G A Kingston,9th,1 1/2 l,4,9-7tb,61,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,Mere Accountant (IRE),S B Kelly,0,J P Murtagh,8th,Head,4,10-0p1,68,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,Bungle Inthedesert (IRE),Siobhan Rutledge,3,J C McConnell,7th,Head,5,9-7,61,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,Un Bacio Ancora (IRE),K G Kennedy,7,P J F Murphy,6th,Neck,5,9-3t,57,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,Bucky Larson (IRE),R C Colgan,0,R Donohoe,5th,1 1/4 l,9,9-7,61,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,Skontonovski,C J MacRedmond,5,A McGuinness,4th,Neck,7,10-2v,70,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,Macadam's Rock (IRE),J M Sheridan,0,Miss H McLoughlin,3rd,Head,6,10-0,68,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,James Henry (IRE),S T McCullagh,3,L Breen,2nd,Short Head,5,10-1b,69,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,Winemaker (FR),D E Sheehy,3,D Dias,1st,N/A,4,9-12,66,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,Oriental Dancer,N G McCullagh,0,M Halford & T Collins,NR,N/A,4,9-11h,65,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,Akmaam (FR),D W O'Connor,0,J F Levins,13th,1 1/4 l,6,9-12,66,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,Penguin Island,S R Markey,10,Robert Widger,12th,Neck,5,9-11,65,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,Mullacash Buzz (IRE),J Cleary,7,Thomas Dowling,11th,Head,6,9-11t,65,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,El Bello,J Coen,5,D Hogan,10th,1/2 l,5,10-2p,70,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,Jalo (IRE),J Kearney,5,G A Kingston,9th,1 1/2 l,4,9-7tb,61,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,Mere Accountant (IRE),S B Kelly,0,J P Murtagh,8th,Head,4,10-0p1,68,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,Bungle Inthedesert (IRE),Siobhan Rutledge,3,J C McConnell,7th,Head,5,9-7,61,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,Un Bacio Ancora (IRE),K G Kennedy,7,P J F Murphy,6th,Neck,5,9-3t,57,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,Bucky Larson (IRE),R C Colgan,0,R Donohoe,5th,1 1/4 l,9,9-7,61,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,Skontonovski,C J MacRedmond,5,A McGuinness,4th,Neck,7,10-2v,70,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,Macadam's Rock (IRE),J M Sheridan,0,Miss H McLoughlin,3rd,Head,6,10-0,68,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,James Henry (IRE),S T McCullagh,3,L Breen,2nd,Short Head,5,10-1b,69,True,102,14
Dundalk Racing Results | 16th February 2024 17:30,N/A,17:30,Standard,7f,Winemaker (FR),D E Sheehy,3,D Dias,1st,N/A,4,9-12,66,True,102,14
Dundalk Racing Results | 16th February 2024 18:00,N/A,18:00,Standard,6f,Happy Henry (IRE),W J Lee,0,W McCreery,8th,1 1/4 l,3,9-8,-,True,102,15
Dundalk Racing Results | 16th February 2024 18:00,N/A,18:00,Standard,6f,Enola Nation (IRE),S Foley,0,Ciaran Murphy,7th,2 l,3,9-3t,-,True,102,15
Dundalk Racing Results | 16th February 2024 18:00,N/A,18:00,Standard,6f,Whatswrongnow (IRE),G M Ryan,0,K P Cotter,6th,3 l,3,9-8,-,True,102,15
Dundalk Racing Results | 16th February 2024 18:00,N/A,18:00,Standard,6f,Genesis (IRE),R P Cleary,0,Barry J Fitzgerald,5th,3 l,3,9-8,-,True,102,15
Dundalk Racing Results | 16th February 2024 18:00,N/A,18:00,Standard,6f,Late Night Talking (IRE),J A Heffernan,0,Miss Jennifer Anne Lynch,4th,1/2 l,3,9-8t,-,True,102,15
Dundalk Racing Results | 16th February 2024 18:00,N/A,18:00,Standard,6f,Staysound Susie (IRE),C Horgan,7,A Slattery,3rd,1 1/2 l,3,9-3h1,-,True,102,15
Dundalk Racing Results | 16th February 2024 18:00,N/A,18:00,Standard,6f,Miss Black Jack,N M Crosse,0,John O'Donoghue,2nd,1/2 l,3,9-3,-,True,102,15
Dundalk Racing Results | 16th February 2024 18:00,N/A,18:00,Standard,6f,Ohailbhic (IRE),D McMonagle,0,J Feane,1st,N/A,3,9-8,-,True,102,15
Dundalk Racing Results | 16th February 2024 18:00,N/A,18:00,Standard,6f,Happy Henry (IRE),W J Lee,0,W McCreery,8th,1 1/4 l,3,9-8,-,True,102,15
Dundalk Racing Results | 16th February 2024 18:00,N/A,18:00,Standard,6f,Enola Nation (IRE),S Foley,0,Ciaran Murphy,7th,2 l,3,9-3t,-,True,102,15
Dundalk Racing Results | 16th February 2024 18:00,N/A,18:00,Standard,6f,Whatswrongnow (IRE),G M Ryan,0,K P Cotter,6th,3 l,3,9-8,-,True,102,15
Dundalk Racing Results | 16th February 2024 18:00,N/A,18:00,Standard,6f,Genesis (IRE),R P Cleary,0,Barry J Fitzgerald,5th,3 l,3,9-8,-,True,102,15
Dundalk Racing Results | 16th February 2024 18:00,N/A,18:00,Standard,6f,Late Night Talking (IRE),J A Heffernan,0,Miss Jennifer Anne Lynch,4th,1/2 l,3,9-8t,-,True,102,15
Dundalk Racing Results | 16th February 2024 18:00,N/A,18:00,Standard,6f,Staysound Susie (IRE),C Horgan,7,A Slattery,3rd,1 1/2 l,3,9-3h1,-,True,102,15
Dundalk Racing Results | 16th February 2024 18:00,N/A,18:00,Standard,6f,Miss Black Jack,N M Crosse,0,John O'Donoghue,2nd,1/2 l,3,9-3,-,True,102,15
Dundalk Racing Results | 16th February 2024 18:00,N/A,18:00,Standard,6f,Ohailbhic (IRE),D McMonagle,0,J Feane,1st,N/A,3,9-8,-,True,102,15
Dundalk Racing Results | 16th February 2024 18:30,N/A,18:30,Standard,6f,Cool Dan (IRE),D P McDonogh,0,L Breen,NR,N/A,3,9-7b,65,True,102,16
Dundalk Racing Results | 16th February 2024 18:30,N/A,18:30,Standard,6f,The Poacher Daly (IRE),M W Hassett,7,J P O'Brien,7th,5 1/2 l,3,10-1,73,True,102,16
Dundalk Racing Results | 16th February 2024 18:30,N/A,18:30,Standard,6f,Hispanolita (IRE),J A Heffernan,0,A McNamara,6th,1 3/4 l,3,9-0,58,True,102,16
Dundalk Racing Results | 16th February 2024 18:30,N/A,18:30,Standard,6f,Smart Impression (IRE),O McSweeney,5,Daniel Murphy,5th,3/4 l,3,10-1p1,73,True,102,16
Dundalk Racing Results | 16th February 2024 18:30,N/A,18:30,Standard,6f,Sophia Klimt (IRE),R P Cleary,0,P Martin,4th,1/2 l,3,8-7t,51,True,102,16
Dundalk Racing Results | 16th February 2024 18:30,N/A,18:30,Standard,6f,Coulstar (IRE),D E Sheehy,3,J P Murtagh,3rd,1 3/4 l,3,9-10,68,True,102,16
Dundalk Racing Results | 16th February 2024 18:30,N/A,18:30,Standard,6f,Mary Shoelaces (IRE),C T Keane,0,E & P Harty,2nd,Head,3,9-12b,70,True,102,16
Dundalk Racing Results | 16th February 2024 18:30,N/A,18:30,Standard,6f,Bruce Lightning (IRE),J Kearney,5,P Martin,1st,N/A,3,9-13h,71,True,102,16
Dundalk Racing Results | 16th February 2024 18:30,N/A,18:30,Standard,6f,Cool Dan (IRE),D P McDonogh,0,L Breen,NR,N/A,3,9-7b,65,True,102,16
Dundalk Racing Results | 16th February 2024 18:30,N/A,18:30,Standard,6f,The Poacher Daly (IRE),M W Hassett,7,J P O'Brien,7th,5 1/2 l,3,10-1,73,True,102,16
Dundalk Racing Results | 16th February 2024 18:30,N/A,18:30,Standard,6f,Hispanolita (IRE),J A Heffernan,0,A McNamara,6th,1 3/4 l,3,9-0,58,True,102,16
Dundalk Racing Results | 16th February 2024 18:30,N/A,18:30,Standard,6f,Smart Impression (IRE),O McSweeney,5,Daniel Murphy,5th,3/4 l,3,10-1p1,73,True,102,16
Dundalk Racing Results | 16th February 2024 18:30,N/A,18:30,Standard,6f,Sophia Klimt (IRE),R P Cleary,0,P Martin,4th,1/2 l,3,8-7t,51,True,102,16
Dundalk Racing Results | 16th February 2024 18:30,N/A,18:30,Standard,6f,Coulstar (IRE),D E Sheehy,3,J P Murtagh,3rd,1 3/4 l,3,9-10,68,True,102,16
Dundalk Racing Results | 16th February 2024 18:30,N/A,18:30,Standard,6f,Mary Shoelaces (IRE),C T Keane,0,E & P Harty,2nd,Head,3,9-12b,70,True,102,16
Dundalk Racing Results | 16th February 2024 18:30,N/A,18:30,Standard,6f,Bruce Lightning (IRE),J Kearney,5,P Martin,1st,N/A,3,9-13h,71,True,102,16
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,Lough Alina (IRE),R P Cleary,0,M Rice,13th,18 l,7,9-6,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,Ash Court (IRE),S P Bird,7,L Lennon,12th,Head,5,9-6,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,Perseids (USA),J A Heffernan,0,Miss Jennifer Anne Lynch,11th,7 l,4,9-4b,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,Kiss My Lucky Egg,S Foley,0,A Sexton,10th,8 l,6,9-6,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,Sweet Maisie (IRE),J Cleary,7,L Comer,9th,2 3/4 l,5,9-6,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,Gringo (IRE),P A Harnett,5,L Comer,8th,1/2 l,5,9-11,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,Scatchwah (IRE),R C Colgan,0,S Lavery,7th,1 1/4 l,4,9-9,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,Hungry Rock (IRE),G M Ryan,0,M M McNiff,6th,3/4 l,4,9-9,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,Churchmouse (IRE),N M Crosse,0,L Comer,5th,4 l,5,9-6t1,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,Zazir (IRE),J M Sheridan,0,D Hogan,4th,Neck,4,9-9t,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,Path To The Moon (IRE),O McSweeney,5,L Comer,3rd,4 1/4 l,5,9-6,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,Sea Wave (IRE),C T Keane,0,R P Cody,2nd,1 1/4 l,4,9-4,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,How About No (FR),D McMonagle,0,J P O'Brien,1st,N/A,4,9-9,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,Lough Alina (IRE),R P Cleary,0,M Rice,13th,18 l,7,9-6,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,Ash Court (IRE),S P Bird,7,L Lennon,12th,Head,5,9-6,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,Perseids (USA),J A Heffernan,0,Miss Jennifer Anne Lynch,11th,7 l,4,9-4b,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,Kiss My Lucky Egg,S Foley,0,A Sexton,10th,8 l,6,9-6,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,Sweet Maisie (IRE),J Cleary,7,L Comer,9th,2 3/4 l,5,9-6,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,Gringo (IRE),P A Harnett,5,L Comer,8th,1/2 l,5,9-11,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,Scatchwah (IRE),R C Colgan,0,S Lavery,7th,1 1/4 l,4,9-9,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,Hungry Rock (IRE),G M Ryan,0,M M McNiff,6th,3/4 l,4,9-9,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,Churchmouse (IRE),N M Crosse,0,L Comer,5th,4 l,5,9-6t1,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,Zazir (IRE),J M Sheridan,0,D Hogan,4th,Neck,4,9-9t,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,Path To The Moon (IRE),O McSweeney,5,L Comer,3rd,4 1/4 l,5,9-6,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,Sea Wave (IRE),C T Keane,0,R P Cody,2nd,1 1/4 l,4,9-4,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:00,N/A,19:00,Standard,1m 4f,How About No (FR),D McMonagle,0,J P O'Brien,1st,N/A,4,9-9,-,True,102,17
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Picpoul (IRE),J A Powell,3,M Rice,NR,N/A,6,10-0,65,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Doctor Grace (IRE),S Foley,0,M Halford & T Collins,NR,N/A,4,9-12p,63,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Curley Rose,C J MacRedmond,5,J Larkin,14th,3 1/2 l,5,9-9,60,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Indigo Desert,J J G Ryan,5,P Stafford,13th,16 l,6,10-0t1,65,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Victory Star,C M Hogan,7,Kevin Coleman,12th,Neck,7,9-12,63,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Mads Black Eights (IRE),D P McDonogh,0,H P Finegan,11th,1 1/4 l,8,9-51,56,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,San Martino (IRE),Aileen O'Sullivan,10,S Millar,10th,Head,6,10-2,67,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Doctor Nightingale (IRE),J Coen,5,G Elliott,9th,1/2 l,4,10-1p,66,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Hi Sur Multi,J A Heffernan,0,Paul Traynor,8th,Neck,7,9-5t,56,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Barretstown (IRE),C G O'Dwyer,5,C O'Dwyer,7th,7 l,6,9-9p,60,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Dark Street (IRE),N M Crosse,0,L Comer,6th,Nose,6,9-9,60,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Relevant Range (IRE),W J Lee,0,G Scott,5th,Neck,5,10-1,66,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Spirit Of Paradise (IRE),R Whearty,5,G A Kingston,4th,Neck,4,9-4p,55,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Highland King (IRE),D W O'Connor,0,J C McConnell,3rd,Neck,5,9-6,57,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Hasten Slowly (IRE),K G Kennedy,7,J C McConnell,2nd,1 1/4 l,4,10-0,65,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Wrecking Ball Paul (IRE),R M Mulligan,10,Paul Mulligan,1st,N/A,6,10-2t,67,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Picpoul (IRE),J A Powell,3,M Rice,NR,N/A,6,10-0,65,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Doctor Grace (IRE),S Foley,0,M Halford & T Collins,NR,N/A,4,9-12p,63,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Curley Rose,C J MacRedmond,5,J Larkin,14th,3 1/2 l,5,9-9,60,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Indigo Desert,J J G Ryan,5,P Stafford,13th,16 l,6,10-0t1,65,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Victory Star,C M Hogan,7,Kevin Coleman,12th,Neck,7,9-12,63,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Mads Black Eights (IRE),D P McDonogh,0,H P Finegan,11th,1 1/4 l,8,9-51,56,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,San Martino (IRE),Aileen O'Sullivan,10,S Millar,10th,Head,6,10-2,67,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Doctor Nightingale (IRE),J Coen,5,G Elliott,9th,1/2 l,4,10-1p,66,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Hi Sur Multi,J A Heffernan,0,Paul Traynor,8th,Neck,7,9-5t,56,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Barretstown (IRE),C G O'Dwyer,5,C O'Dwyer,7th,7 l,6,9-9p,60,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Dark Street (IRE),N M Crosse,0,L Comer,6th,Nose,6,9-9,60,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Relevant Range (IRE),W J Lee,0,G Scott,5th,Neck,5,10-1,66,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Spirit Of Paradise (IRE),R Whearty,5,G A Kingston,4th,Neck,4,9-4p,55,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Highland King (IRE),D W O'Connor,0,J C McConnell,3rd,Neck,5,9-6,57,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Hasten Slowly (IRE),K G Kennedy,7,J C McConnell,2nd,1 1/4 l,4,10-0,65,True,102,18
Dundalk Racing Results | 16th February 2024 19:30,N/A,19:30,Standard,1m 2f 150y,Wrecking Ball Paul (IRE),R M Mulligan,10,Paul Mulligan,1st,N/A,6,10-2t,67,True,102,18
N/A,N/A,13:42,Heavy,2m,Lark In The Mornin (GER),J J Slevin,0,J P O'Brien,NR,N/A,4,11-7,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Rauzan (IRE),S O'Callaghan,5,E Doyle,13th,29 l,4,11-7,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Getting There (IRE),D J O'Keeffe,0,W J Burke,12th,7 l,4,11-7h1,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Dalmatic (IRE),P Byrnes,5,W J O'Doherty,11th,5 l,4,11-7,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Someone's Wish (IRE),Sam Ewing,0,G Elliott,10th,41 l,4,11-7,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Kobalt St Georges (FR),P T Enright,0,R Tyner,9th,17 l,4,11-7,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Gooloogong (IRE),M P O'Connor,3,J Halley,8th,1 1/4 l,4,11-7,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Duke Silver (IRE),J J Slevin,0,J P O'Brien,7th,13 l,4,11-7,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Wing Back (IRE),R Deegan,0,S Curling,6th,1/2 l,4,11-7,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Club Manager,S Fitzgerald,0,G P Cromwell,5th,36 l,4,11-7,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Pinot Gris (IRE),K M Donoghue,0,G P Cromwell,4th,31 l,4,11-7t1,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Barrier (FR),J W Kennedy,0,G Elliott,3rd,1/2 l,4,11-0,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Pigeon House (IRE),P Townend,0,Mrs J Harrington,2nd,6 l,4,11-7,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Karl Des Tourelles (FR),B Hayes,0,P Fenton,1st,N/A,4,11-7,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Lark In The Mornin (GER),J J Slevin,0,J P O'Brien,NR,N/A,4,11-7,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Rauzan (IRE),S O'Callaghan,5,E Doyle,13th,29 l,4,11-7,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Getting There (IRE),D J O'Keeffe,0,W J Burke,12th,7 l,4,11-7h1,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Dalmatic (IRE),P Byrnes,5,W J O'Doherty,11th,5 l,4,11-7,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Someone's Wish (IRE),Sam Ewing,0,G Elliott,10th,41 l,4,11-7,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Kobalt St Georges (FR),P T Enright,0,R Tyner,9th,17 l,4,11-7,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Gooloogong (IRE),M P O'Connor,3,J Halley,8th,1 1/4 l,4,11-7,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Duke Silver (IRE),J J Slevin,0,J P O'Brien,7th,13 l,4,11-7,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Wing Back (IRE),R Deegan,0,S Curling,6th,1/2 l,4,11-7,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Club Manager,S Fitzgerald,0,G P Cromwell,5th,36 l,4,11-7,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Pinot Gris (IRE),K M Donoghue,0,G P Cromwell,4th,31 l,4,11-7t1,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Barrier (FR),J W Kennedy,0,G Elliott,3rd,1/2 l,4,11-0,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Pigeon House (IRE),P Townend,0,Mrs J Harrington,2nd,6 l,4,11-7,-,True,102,19
N/A,N/A,13:42,Heavy,2m,Karl Des Tourelles (FR),B Hayes,0,P Fenton,1st,N/A,4,11-7,-,True,102,19
N/A,N/A,14:17,Heavy,2m,Dreamings Free (IRE),Mr P J O'Neill,0,John F O'Neill,5th,13 l,5,11-1,-,True,102,20
N/A,N/A,14:17,Heavy,2m,Brilliant Question (IRE),R P Geoghegan,0,K A Heffernan,4th,86 l,7,10-8t,-,True,102,20
N/A,N/A,14:17,Heavy,2m,Doyen Ta Win (IRE),K C Sexton,0,D Queally,3rd,84 l,6,10-8,-,True,102,20
N/A,N/A,14:17,Heavy,2m,What's Up Darling (IRE),J W Kennedy,0,G Elliott,2nd,9 1/2 l,7,11-8,-,True,102,20
N/A,N/A,14:17,Heavy,2m,Lantry Lady (FR),Rachael Blackmore,0,H De Bromhead,1st,N/A,6,10-8t1,-,True,102,20
N/A,N/A,14:17,Heavy,2m,Dreamings Free (IRE),Mr P J O'Neill,0,John F O'Neill,5th,13 l,5,11-1,-,True,102,20
N/A,N/A,14:17,Heavy,2m,Brilliant Question (IRE),R P Geoghegan,0,K A Heffernan,4th,86 l,7,10-8t,-,True,102,20
