track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Curragh Racing Results | 20th July 2025 17:25,2025-07-20,17:25,Yielding (Good To Yielding In Places),1m 1f,Metamorphic,S Foley,0,Mrs J Harrington,6th,2 1/4 l,3,9-3,-,True,7,25
Curragh Racing Results | 20th July 2025 17:25,2025-07-20,17:25,Yielding (Good To Yielding In Places),1m 1f,Rest Your Mind (IRE),J A Heffernan,0,John E & Kiely,5th,1 1/4 l,3,9-3,-,True,7,25
Curragh Racing Results | 20th July 2025 17:25,2025-07-20,17:25,Yielding (Good To Yielding In Places),1m 1f,Carmel's Phoenix (IRE),R P Whelan,0,M Fahey,4th,Neck,3,9-3h1,-,True,7,25
Curragh Racing Results | 20th July 2025 17:25,2025-07-20,17:25,Yielding (Good To Yielding In Places),1m 1f,Sunlight Dance (IRE),D P McDonogh,0,J S Bolger,3rd,3 1/4 l,3,9-3,-,True,7,25
Curragh Racing Results | 20th July 2025 17:25,2025-07-20,17:25,Yielding (Good To Yielding In Places),1m 1f,Noli Timere (IRE),D McMonagle,0,M O'Callaghan,2nd,4 3/4 l,3,9-3,77,True,7,25
Curragh Racing Results | 20th July 2025 17:25,2025-07-20,17:25,Yielding (Good To Yielding In Places),1m 1f,Queen Of The Bogs (IRE),G F Carroll,0,J J Murphy,1st,N/A,3,9-3,-,True,7,25
Ballinrobe Racing Results | 21st July 2025 17:30,2025-07-21,17:30,Good To Yielding (Yielding In Places),1m 1f 135y,Pulse Of Shanghai (IRE),Zoe McMullan,10,G A Kingston,7th,7 1/2 l,9,8-8p,35,True,7,26
Ballinrobe Racing Results | 21st July 2025 17:30,2025-07-21,17:30,Good To Yielding (Yielding In Places),1m 1f 135y,Share The Treasure (IRE),R Whearty,3,T Hogan,6th,7 1/2 l,4,9-2,41,True,7,26
Ballinrobe Racing Results | 21st July 2025 17:30,2025-07-21,17:30,Good To Yielding (Yielding In Places),1m 1f 135y,Takeachancejimmy (IRE),R C Colgan,0,N Slevin,5th,2 1/2 l,11,9-6,55,True,7,26
Ballinrobe Racing Results | 21st July 2025 17:30,2025-07-21,17:30,Good To Yielding (Yielding In Places),1m 1f 135y,Captain Hanley (IRE),Adam Caffrey,0,A McGuinness,4th,2 1/2 l,5,9-0t,61,True,7,26
Ballinrobe Racing Results | 21st July 2025 17:30,2025-07-21,17:30,Good To Yielding (Yielding In Places),1m 1f 135y,May Night,K G Kennedy,5,R Hurley,3rd,1/2 l,7,9-6,51,True,7,26
Ballinrobe Racing Results | 21st July 2025 17:30,2025-07-21,17:30,Good To Yielding (Yielding In Places),1m 1f 135y,Capital Theory,Nicola Burns,7,H D McGuigan,2nd,1/2 l,6,9-10,86,True,7,26
Ballinrobe Racing Results | 21st July 2025 17:30,2025-07-21,17:30,Good To Yielding (Yielding In Places),1m 1f 135y,Bucaneer's Spirit (IRE),J J G Ryan,3,J Davison,1st,N/A,4,9-10,74,True,7,26
Ballinrobe Racing Results | 21st July 2025 17:30,2025-07-21,17:30,Good To Yielding (Yielding In Places),1m 1f 135y,Pulse Of Shanghai (IRE),Zoe McMullan,10,G A Kingston,7th,7 1/2 l,9,8-8p,35,True,7,26
Ballinrobe Racing Results | 21st July 2025 17:30,2025-07-21,17:30,Good To Yielding (Yielding In Places),1m 1f 135y,Share The Treasure (IRE),R Whearty,3,T Hogan,6th,7 1/2 l,4,9-2,41,True,7,26
Ballinrobe Racing Results | 21st July 2025 17:30,2025-07-21,17:30,Good To Yielding (Yielding In Places),1m 1f 135y,Takeachancejimmy (IRE),R C Colgan,0,N Slevin,5th,2 1/2 l,11,9-6,55,True,7,26
Ballinrobe Racing Results | 21st July 2025 17:30,2025-07-21,17:30,Good To Yielding (Yielding In Places),1m 1f 135y,Captain Hanley (IRE),Adam Caffrey,0,A McGuinness,4th,2 1/2 l,5,9-0t,61,True,7,26
Ballinrobe Racing Results | 21st July 2025 17:30,2025-07-21,17:30,Good To Yielding (Yielding In Places),1m 1f 135y,May Night,K G Kennedy,5,R Hurley,3rd,1/2 l,7,9-6,51,True,7,26
Ballinrobe Racing Results | 21st July 2025 17:30,2025-07-21,17:30,Good To Yielding (Yielding In Places),1m 1f 135y,Capital Theory,Nicola Burns,7,H D McGuigan,2nd,1/2 l,6,9-10,86,True,7,26
Ballinrobe Racing Results | 21st July 2025 17:30,2025-07-21,17:30,Good To Yielding (Yielding In Places),1m 1f 135y,Bucaneer's Spirit (IRE),J J G Ryan,3,J Davison,1st,N/A,4,9-10,74,True,7,26
Ballinrobe Racing Results | 21st July 2025 18:00,2025-07-21,18:00,Good To Yielding (Yielding In Places),1m 1f 135y,Love Of My Life (IRE),J J G Ryan,3,Thomas Coyle,9th,39 l,4,9-12,-,True,7,27
Ballinrobe Racing Results | 21st July 2025 18:00,2025-07-21,18:00,Good To Yielding (Yielding In Places),1m 1f 135y,Duchess Anne (IRE),G F Carroll,0,Mrs D Foster,8th,3/4 l,4,9-12,-,True,7,27
Ballinrobe Racing Results | 21st July 2025 18:00,2025-07-21,18:00,Good To Yielding (Yielding In Places),1m 1f 135y,Little Boo Thing (IRE),M P Sheehy,0,J P O'Brien,7th,Head,3,9-3,-,True,7,27
Ballinrobe Racing Results | 21st July 2025 18:00,2025-07-21,18:00,Good To Yielding (Yielding In Places),1m 1f 135y,Mighty Day (IRE),L T McAteer,0,J M Barrett,6th,3/4 l,3,9-8,70,True,7,27
Ballinrobe Racing Results | 21st July 2025 18:00,2025-07-21,18:00,Good To Yielding (Yielding In Places),1m 1f 135y,Show Your Workings (IRE),P A Harnett,5,Sean Davis,5th,3 3/4 l,3,9-8,-,True,7,27
Ballinrobe Racing Results | 21st July 2025 18:00,2025-07-21,18:00,Good To Yielding (Yielding In Places),1m 1f 135y,Paddydaddy (IRE),B M Coen,0,A Oliver,4th,Nose,3,9-8t,66,True,7,27
Ballinrobe Racing Results | 21st July 2025 18:00,2025-07-21,18:00,Good To Yielding (Yielding In Places),1m 1f 135y,Faire La Nouba (IRE),D W O'Connor,0,John F O'Neill,3rd,Short Head,3,9-8,67,True,7,27
Ballinrobe Racing Results | 21st July 2025 18:00,2025-07-21,18:00,Good To Yielding (Yielding In Places),1m 1f 135y,Minella Study,S D Bowen,0,J Nallen,2nd,5 l,3,9-8,69,True,7,27
Ballinrobe Racing Results | 21st July 2025 18:00,2025-07-21,18:00,Good To Yielding (Yielding In Places),1m 1f 135y,Kashel Spring (IRE),D McMonagle,0,J P O'Brien,1st,N/A,3,9-3,69,True,7,27
Ballinrobe Racing Results | 21st July 2025 18:00,2025-07-21,18:00,Good To Yielding (Yielding In Places),1m 1f 135y,Love Of My Life (IRE),J J G Ryan,3,Thomas Coyle,9th,39 l,4,9-12,-,True,7,27
Ballinrobe Racing Results | 21st July 2025 18:00,2025-07-21,18:00,Good To Yielding (Yielding In Places),1m 1f 135y,Duchess Anne (IRE),G F Carroll,0,Mrs D Foster,8th,3/4 l,4,9-12,-,True,7,27
Ballinrobe Racing Results | 21st July 2025 18:00,2025-07-21,18:00,Good To Yielding (Yielding In Places),1m 1f 135y,Little Boo Thing (IRE),M P Sheehy,0,J P O'Brien,7th,Head,3,9-3,-,True,7,27
Ballinrobe Racing Results | 21st July 2025 18:00,2025-07-21,18:00,Good To Yielding (Yielding In Places),1m 1f 135y,Mighty Day (IRE),L T McAteer,0,J M Barrett,6th,3/4 l,3,9-8,70,True,7,27
Ballinrobe Racing Results | 21st July 2025 18:00,2025-07-21,18:00,Good To Yielding (Yielding In Places),1m 1f 135y,Show Your Workings (IRE),P A Harnett,5,Sean Davis,5th,3 3/4 l,3,9-8,-,True,7,27
Ballinrobe Racing Results | 21st July 2025 18:00,2025-07-21,18:00,Good To Yielding (Yielding In Places),1m 1f 135y,Paddydaddy (IRE),B M Coen,0,A Oliver,4th,Nose,3,9-8t,66,True,7,27
Ballinrobe Racing Results | 21st July 2025 18:00,2025-07-21,18:00,Good To Yielding (Yielding In Places),1m 1f 135y,Faire La Nouba (IRE),D W O'Connor,0,John F O'Neill,3rd,Short Head,3,9-8,67,True,7,27
Ballinrobe Racing Results | 21st July 2025 18:00,2025-07-21,18:00,Good To Yielding (Yielding In Places),1m 1f 135y,Minella Study,S D Bowen,0,J Nallen,2nd,5 l,3,9-8,69,True,7,27
Ballinrobe Racing Results | 21st July 2025 18:00,2025-07-21,18:00,Good To Yielding (Yielding In Places),1m 1f 135y,Kashel Spring (IRE),D McMonagle,0,J P O'Brien,1st,N/A,3,9-3,69,True,7,27
Ballinrobe Racing Results | 21st July 2025 18:30,2025-07-21,18:30,Good To Yielding (Yielding In Places),1m 1f 135y,Eutropia,R C Colgan,0,Kevin Coleman,12th,2 1/2 l,3,9-13,66,True,7,28
Ballinrobe Racing Results | 21st July 2025 18:30,2025-07-21,18:30,Good To Yielding (Yielding In Places),1m 1f 135y,Alba Chiara (IRE),W M Lordan,0,N Lupini,11th,17 l,3,9-13,66,True,7,28
Ballinrobe Racing Results | 21st July 2025 18:30,2025-07-21,18:30,Good To Yielding (Yielding In Places),1m 1f 135y,Methgal (IRE),C D Hayes,0,P J F Murphy,10th,9 l,3,9-12tp1,65,True,7,28
Ballinrobe Racing Results | 21st July 2025 18:30,2025-07-21,18:30,Good To Yielding (Yielding In Places),1m 1f 135y,Think About It (IRE),R M Mulligan,7,J P Murtagh,9th,1 1/2 l,3,9-13,66,True,7,28
Ballinrobe Racing Results | 21st July 2025 18:30,2025-07-21,18:30,Good To Yielding (Yielding In Places),1m 1f 135y,School Of Athens (IRE),B M Coen,0,J P Murtagh,8th,2 1/2 l,3,10-0b,67,True,7,28
Ballinrobe Racing Results | 21st July 2025 18:30,2025-07-21,18:30,Good To Yielding (Yielding In Places),1m 1f 135y,Far Eclipse (IRE),G F Carroll,0,G P Cromwell,7th,2 1/2 l,3,9-10,63,True,7,28
Ballinrobe Racing Results | 21st July 2025 18:30,2025-07-21,18:30,Good To Yielding (Yielding In Places),1m 1f 135y,Sottsands (IRE),S Coen,7,A McGuinness,6th,1 1/4 l,3,9-8v,61,True,7,28
Ballinrobe Racing Results | 21st July 2025 18:30,2025-07-21,18:30,Good To Yielding (Yielding In Places),1m 1f 135y,Georg Zhukov (IRE),R Whearty,3,N Meade,5th,9 l,3,10-0,67,True,7,28
Ballinrobe Racing Results | 21st July 2025 18:30,2025-07-21,18:30,Good To Yielding (Yielding In Places),1m 1f 135y,Tickling (IRE),K J Leonard,0,M A Molloy,4th,3/4 l,3,8-12,51,True,7,28
Ballinrobe Racing Results | 21st July 2025 18:30,2025-07-21,18:30,Good To Yielding (Yielding In Places),1m 1f 135y,Eagles Dream (IRE),S Foley,0,J J Murphy,3rd,Neck,3,10-0,67,True,7,28
Ballinrobe Racing Results | 21st July 2025 18:30,2025-07-21,18:30,Good To Yielding (Yielding In Places),1m 1f 135y,Boyne Valley (IRE),W Joyce,3,M Mulvany,2nd,1/2 l,3,9-5,58,True,7,28
Ballinrobe Racing Results | 21st July 2025 18:30,2025-07-21,18:30,Good To Yielding (Yielding In Places),1m 1f 135y,Galaxy Wonder (IRE),Nicola Burns,7,A McNamara,1st,N/A,3,9-0v1,53,True,7,28
Ballinrobe Racing Results | 21st July 2025 18:30,2025-07-21,18:30,Good To Yielding (Yielding In Places),1m 1f 135y,Eutropia,R C Colgan,0,Kevin Coleman,12th,2 1/2 l,3,9-13,66,True,7,28
Ballinrobe Racing Results | 21st July 2025 18:30,2025-07-21,18:30,Good To Yielding (Yielding In Places),1m 1f 135y,Alba Chiara (IRE),W M Lordan,0,N Lupini,11th,17 l,3,9-13,66,True,7,28
Ballinrobe Racing Results | 21st July 2025 18:30,2025-07-21,18:30,Good To Yielding (Yielding In Places),1m 1f 135y,Methgal (IRE),C D Hayes,0,P J F Murphy,10th,9 l,3,9-12tp1,65,True,7,28
Ballinrobe Racing Results | 21st July 2025 18:30,2025-07-21,18:30,Good To Yielding (Yielding In Places),1m 1f 135y,Think About It (IRE),R M Mulligan,7,J P Murtagh,9th,1 1/2 l,3,9-13,66,True,7,28
Ballinrobe Racing Results | 21st July 2025 18:30,2025-07-21,18:30,Good To Yielding (Yielding In Places),1m 1f 135y,School Of Athens (IRE),B M Coen,0,J P Murtagh,8th,2 1/2 l,3,10-0b,67,True,7,28
Ballinrobe Racing Results | 21st July 2025 18:30,2025-07-21,18:30,Good To Yielding (Yielding In Places),1m 1f 135y,Far Eclipse (IRE),G F Carroll,0,G P Cromwell,7th,2 1/2 l,3,9-10,63,True,7,28
Ballinrobe Racing Results | 21st July 2025 18:30,2025-07-21,18:30,Good To Yielding (Yielding In Places),1m 1f 135y,Sottsands (IRE),S Coen,7,A McGuinness,6th,1 1/4 l,3,9-8v,61,True,7,28
Ballinrobe Racing Results | 21st July 2025 18:30,2025-07-21,18:30,Good To Yielding (Yielding In Places),1m 1f 135y,Georg Zhukov (IRE),R Whearty,3,N Meade,5th,9 l,3,10-0,67,True,7,28
Ballinrobe Racing Results | 21st July 2025 18:30,2025-07-21,18:30,Good To Yielding (Yielding In Places),1m 1f 135y,Tickling (IRE),K J Leonard,0,M A Molloy,4th,3/4 l,3,8-12,51,True,7,28
Ballinrobe Racing Results | 21st July 2025 18:30,2025-07-21,18:30,Good To Yielding (Yielding In Places),1m 1f 135y,Eagles Dream (IRE),S Foley,0,J J Murphy,3rd,Neck,3,10-0,67,True,7,28
Ballinrobe Racing Results | 21st July 2025 18:30,2025-07-21,18:30,Good To Yielding (Yielding In Places),1m 1f 135y,Boyne Valley (IRE),W Joyce,3,M Mulvany,2nd,1/2 l,3,9-5,58,True,7,28
Ballinrobe Racing Results | 21st July 2025 18:30,2025-07-21,18:30,Good To Yielding (Yielding In Places),1m 1f 135y,Galaxy Wonder (IRE),Nicola Burns,7,A McNamara,1st,N/A,3,9-0v1,53,True,7,28
Ballinrobe Racing Results | 21st July 2025 19:00,2025-07-21,19:00,Good To Yielding (Yielding In Places),1m 1f 135y,Deuteronomy (IRE),Nicola Burns,7,R P Burns,9th,1 l,6,9-7b,63,True,7,29
Ballinrobe Racing Results | 21st July 2025 19:00,2025-07-21,19:00,Good To Yielding (Yielding In Places),1m 1f 135y,Alto Sax (IRE),B M Coen,0,Peter Fahey,8th,4 3/4 l,4,9-6b,62,True,7,29
Ballinrobe Racing Results | 21st July 2025 19:00,2025-07-21,19:00,Good To Yielding (Yielding In Places),1m 1f 135y,Explorers Way (IRE),R C Colgan,0,A Kinirons,7th,4 1/2 l,6,9-5h1,61,True,7,29
Ballinrobe Racing Results | 21st July 2025 19:00,2025-07-21,19:00,Good To Yielding (Yielding In Places),1m 1f 135y,Comfort Line (IRE),Adam Caffrey,0,A McGuinness,5th,1 1/4 l,8,10-1v,71,True,7,29
Ballinrobe Racing Results | 21st July 2025 19:00,2025-07-21,19:00,Good To Yielding (Yielding In Places),1m 1f 135y,Mythical Rock (IRE),L T McAteer,0,P J F Murphy,5th,Dead Heat,4,9-6p1,62,True,7,29
Ballinrobe Racing Results | 21st July 2025 19:00,2025-07-21,19:00,Good To Yielding (Yielding In Places),1m 1f 135y,Stormie Outlook (IRE),S Foley,0,E J O'Grady,4th,5 1/2 l,6,10-0,70,True,7,29
Ballinrobe Racing Results | 21st July 2025 19:00,2025-07-21,19:00,Good To Yielding (Yielding In Places),1m 1f 135y,Brewel Hill (IRE),G Brouder,5,P McCreery,3rd,3/4 l,9,9-10,66,True,7,29
Ballinrobe Racing Results | 21st July 2025 19:00,2025-07-21,19:00,Good To Yielding (Yielding In Places),1m 1f 135y,Lunar Landscape,J J G Ryan,3,Thomas Coyle,2nd,10 l,5,9-5,61,True,7,29
Ballinrobe Racing Results | 21st July 2025 19:00,2025-07-21,19:00,Good To Yielding (Yielding In Places),1m 1f 135y,Grizabella (IRE),R Whearty,3,P W Flynn,1st,N/A,6,9-6t,62,True,7,29
Ballinrobe Racing Results | 21st July 2025 19:00,2025-07-21,19:00,Good To Yielding (Yielding In Places),1m 1f 135y,Deuteronomy (IRE),Nicola Burns,7,R P Burns,9th,1 l,6,9-7b,63,True,7,29
Ballinrobe Racing Results | 21st July 2025 19:00,2025-07-21,19:00,Good To Yielding (Yielding In Places),1m 1f 135y,Alto Sax (IRE),B M Coen,0,Peter Fahey,8th,4 3/4 l,4,9-6b,62,True,7,29
Ballinrobe Racing Results | 21st July 2025 19:00,2025-07-21,19:00,Good To Yielding (Yielding In Places),1m 1f 135y,Explorers Way (IRE),R C Colgan,0,A Kinirons,7th,4 1/2 l,6,9-5h1,61,True,7,29
Ballinrobe Racing Results | 21st July 2025 19:00,2025-07-21,19:00,Good To Yielding (Yielding In Places),1m 1f 135y,Comfort Line (IRE),Adam Caffrey,0,A McGuinness,5th,1 1/4 l,8,10-1v,71,True,7,29
Ballinrobe Racing Results | 21st July 2025 19:00,2025-07-21,19:00,Good To Yielding (Yielding In Places),1m 1f 135y,Mythical Rock (IRE),L T McAteer,0,P J F Murphy,5th,Dead Heat,4,9-6p1,62,True,7,29
Ballinrobe Racing Results | 21st July 2025 19:00,2025-07-21,19:00,Good To Yielding (Yielding In Places),1m 1f 135y,Stormie Outlook (IRE),S Foley,0,E J O'Grady,4th,5 1/2 l,6,10-0,70,True,7,29
Ballinrobe Racing Results | 21st July 2025 19:00,2025-07-21,19:00,Good To Yielding (Yielding In Places),1m 1f 135y,Brewel Hill (IRE),G Brouder,5,P McCreery,3rd,3/4 l,9,9-10,66,True,7,29
Ballinrobe Racing Results | 21st July 2025 19:00,2025-07-21,19:00,Good To Yielding (Yielding In Places),1m 1f 135y,Lunar Landscape,J J G Ryan,3,Thomas Coyle,2nd,10 l,5,9-5,61,True,7,29
Ballinrobe Racing Results | 21st July 2025 19:00,2025-07-21,19:00,Good To Yielding (Yielding In Places),1m 1f 135y,Grizabella (IRE),R Whearty,3,P W Flynn,1st,N/A,6,9-6t,62,True,7,29
Ballinrobe Racing Results | 21st July 2025 19:30,2025-07-21,19:30,Good To Yielding (Yielding In Places),1m 4f 184y,Dutch Gold (IRE),C D Hayes,0,N Meade,10th,2 l,5,9-0p,85,True,7,30
Ballinrobe Racing Results | 21st July 2025 19:30,2025-07-21,19:30,Good To Yielding (Yielding In Places),1m 4f 184y,Shanroe,R C Colgan,0,K Thornton,9th,Short Head,11,9-13t,98,True,7,30
Ballinrobe Racing Results | 21st July 2025 19:30,2025-07-21,19:30,Good To Yielding (Yielding In Places),1m 4f 184y,Star Harbour (IRE),Adam Caffrey,0,A McGuinness,8th,2 1/2 l,7,9-13v,98,True,7,30
Ballinrobe Racing Results | 21st July 2025 19:30,2025-07-21,19:30,Good To Yielding (Yielding In Places),1m 4f 184y,Action Plan (IRE),K G Kennedy,5,Gerard O'Leary,7th,2 1/4 l,4,8-7b,78,True,7,30
Ballinrobe Racing Results | 21st July 2025 19:30,2025-07-21,19:30,Good To Yielding (Yielding In Places),1m 4f 184y,Derry Lad (IRE),M W Hassett,3,E Mullins,6th,1/2 l,7,8-8tp1,79,True,7,30
Ballinrobe Racing Results | 21st July 2025 19:30,2025-07-21,19:30,Good To Yielding (Yielding In Places),1m 4f 184y,La Dame Blanche (IRE),R M Mulligan,7,Dermot Kilmartin,5th,2 1/4 l,6,8-8h,79,True,7,30
Ballinrobe Racing Results | 21st July 2025 19:30,2025-07-21,19:30,Good To Yielding (Yielding In Places),1m 4f 184y,Last Ammo (IRE),W M Lordan,0,Laura Hourigan,4th,3 1/4 l,6,8-7tp,77,True,7,30
Ballinrobe Racing Results | 21st July 2025 19:30,2025-07-21,19:30,Good To Yielding (Yielding In Places),1m 4f 184y,Shaool (IRE),B M Coen,0,J P Murtagh,3rd,1 1/4 l,4,9-0,85,True,7,30
Ballinrobe Racing Results | 21st July 2025 19:30,2025-07-21,19:30,Good To Yielding (Yielding In Places),1m 4f 184y,Cristal Clere (IRE),S D Bowen,0,J Nallen,2nd,1 3/4 l,7,9-13,98,True,7,30
Ballinrobe Racing Results | 21st July 2025 19:30,2025-07-21,19:30,Good To Yielding (Yielding In Places),1m 4f 184y,San Salvador (IRE),D McMonagle,0,J P O'Brien,1st,N/A,9,10-0,99,True,7,30
Ballinrobe Racing Results | 21st July 2025 19:30,2025-07-21,19:30,Good To Yielding (Yielding In Places),1m 4f 184y,Dutch Gold (IRE),C D Hayes,0,N Meade,10th,2 l,5,9-0p,85,True,7,30
Ballinrobe Racing Results | 21st July 2025 19:30,2025-07-21,19:30,Good To Yielding (Yielding In Places),1m 4f 184y,Shanroe,R C Colgan,0,K Thornton,9th,Short Head,11,9-13t,98,True,7,30
Ballinrobe Racing Results | 21st July 2025 19:30,2025-07-21,19:30,Good To Yielding (Yielding In Places),1m 4f 184y,Star Harbour (IRE),Adam Caffrey,0,A McGuinness,8th,2 1/2 l,7,9-13v,98,True,7,30
Ballinrobe Racing Results | 21st July 2025 19:30,2025-07-21,19:30,Good To Yielding (Yielding In Places),1m 4f 184y,Action Plan (IRE),K G Kennedy,5,Gerard O'Leary,7th,2 1/4 l,4,8-7b,78,True,7,30
Ballinrobe Racing Results | 21st July 2025 19:30,2025-07-21,19:30,Good To Yielding (Yielding In Places),1m 4f 184y,Derry Lad (IRE),M W Hassett,3,E Mullins,6th,1/2 l,7,8-8tp1,79,True,7,30
Ballinrobe Racing Results | 21st July 2025 19:30,2025-07-21,19:30,Good To Yielding (Yielding In Places),1m 4f 184y,La Dame Blanche (IRE),R M Mulligan,7,Dermot Kilmartin,5th,2 1/4 l,6,8-8h,79,True,7,30
Ballinrobe Racing Results | 21st July 2025 19:30,2025-07-21,19:30,Good To Yielding (Yielding In Places),1m 4f 184y,Last Ammo (IRE),W M Lordan,0,Laura Hourigan,4th,3 1/4 l,6,8-7tp,77,True,7,30
Ballinrobe Racing Results | 21st July 2025 19:30,2025-07-21,19:30,Good To Yielding (Yielding In Places),1m 4f 184y,Shaool (IRE),B M Coen,0,J P Murtagh,3rd,1 1/4 l,4,9-0,85,True,7,30
Ballinrobe Racing Results | 21st July 2025 19:30,2025-07-21,19:30,Good To Yielding (Yielding In Places),1m 4f 184y,Cristal Clere (IRE),S D Bowen,0,J Nallen,2nd,1 3/4 l,7,9-13,98,True,7,30
Ballinrobe Racing Results | 21st July 2025 19:30,2025-07-21,19:30,Good To Yielding (Yielding In Places),1m 4f 184y,San Salvador (IRE),D McMonagle,0,J P O'Brien,1st,N/A,9,10-0,99,True,7,30
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,I Do Believe (IRE),J Kearney,0,Ian Donoghue,14th,57 l,3,9-3,58,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,Itsalonglongroad,P A Harnett,2,C Coakley,13th,21 l,11,9-7v,51,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,Glyde Ranger (IRE),J J G Ryan,0,T G McCourt,12th,13 l,5,9-8v,52,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,Wasittheway (IRE),W Joyce,0,T G McCourt,11th,1 3/4 l,3,8-9p,50,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,Beer With The Boys,Nicola Burns,4,H D McGuigan,10th,Neck,10,9-10tv,54,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,Bambeano (IRE),C Geerdharry,7,C Moore,9th,4 1/2 l,8,10-2tb,60,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,You Make Me Smile (IRE),K G Kennedy,2,P A Fahy,8th,Short Head,7,9-2,46,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,Mayo For Sam (IRE),R Donaghue-Leahy,7,M Flannery,7th,1 l,5,8-13b,43,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,Serotonin,R Whearty,0,P W Flynn,6th,4 1/4 l,5,9-11b,55,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,Jazzy Rock (IRE),S Coen,4,Francis Casey,5th,3/4 l,6,9-4,48,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,Viceregent,A S Grant,7,H D McGuigan,4th,2 l,8,10-0,58,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,Pegasus Of Harry,M W Hassett,0,E O'Connell,3rd,9 l,4,9-5t,49,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,Bhean Saibhre (IRE),J Cleary,2,A A Howard,2nd,1/2 l,4,8-12t,42,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,Steps In The Sand (IRE),P McGettigan,7,Ciaran Murphy,1st,N/A,6,9-9,53,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,I Do Believe (IRE),J Kearney,0,Ian Donoghue,14th,57 l,3,9-3,58,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,Itsalonglongroad,P A Harnett,2,C Coakley,13th,21 l,11,9-7v,51,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,Glyde Ranger (IRE),J J G Ryan,0,T G McCourt,12th,13 l,5,9-8v,52,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,Wasittheway (IRE),W Joyce,0,T G McCourt,11th,1 3/4 l,3,8-9p,50,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,Beer With The Boys,Nicola Burns,4,H D McGuigan,10th,Neck,10,9-10tv,54,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,Bambeano (IRE),C Geerdharry,7,C Moore,9th,4 1/2 l,8,10-2tb,60,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,You Make Me Smile (IRE),K G Kennedy,2,P A Fahy,8th,Short Head,7,9-2,46,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,Mayo For Sam (IRE),R Donaghue-Leahy,7,M Flannery,7th,1 l,5,8-13b,43,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,Serotonin,R Whearty,0,P W Flynn,6th,4 1/4 l,5,9-11b,55,True,7,31
Ballinrobe Racing Results | 21st July 2025 20:00,2025-07-21,20:00,Good To Yielding (Yielding In Places),1m 4f 184y,Jazzy Rock (IRE),S Coen,4,Francis Casey,5th,3/4 l,6,9-4,48,True,7,31
