track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Navan Racing Results | 13th July 2025 12:30,2025-07-13,12:30,Good (Good To Firm In Places),5f 180y,Star Of Sapphire (IRE),S Foley,0,N Meade,1st,N/A,2,8-10,-,True,5,31
Navan Racing Results | 13th July 2025 13:05,2025-07-13,13:05,Good (Good To Firm In Places),5f 180y,Chico Chico (IRE),R C Colgan,0,D Kinsella,12th,1 l,3,9-8,-,True,5,32
Navan Racing Results | 13th July 2025 13:05,2025-07-13,13:05,Good (Good To Firm In Places),5f 180y,Anjaaline (IRE),W Joyce,3,P Magee,11th,Neck,4,9-9,-,True,5,32
Navan Racing Results | 13th July 2025 13:05,2025-07-13,13:05,Good (Good To Firm In Places),5f 180y,Micheil Cee (IRE),R P Whelan,0,M O'Callaghan,10th,3 l,3,9-8t1,-,True,5,32
Navan Racing Results | 13th July 2025 13:05,2025-07-13,13:05,Good (Good To Firm In Places),5f 180y,She's A Gift,D W O'Connor,0,J C McConnell,9th,7 1/2 l,3,9-3,-,True,5,32
Navan Racing Results | 13th July 2025 13:05,2025-07-13,13:05,Good (Good To Firm In Places),5f 180y,Turners Cross (IRE),S Foley,0,Mrs J Harrington,8th,1 1/4 l,3,9-8p1,72,True,5,32
Navan Racing Results | 13th July 2025 13:05,2025-07-13,13:05,Good (Good To Firm In Places),5f 180y,Woolridge,R Whearty,3,A Oliver,7th,1 1/2 l,3,9-8,-,True,5,32
Navan Racing Results | 13th July 2025 13:05,2025-07-13,13:05,Good (Good To Firm In Places),5f 180y,Amicitia (IRE),N G McCullagh,0,J P Murtagh,6th,1/2 l,3,9-3,-,True,5,32
Navan Racing Results | 13th July 2025 13:05,2025-07-13,13:05,Good (Good To Firm In Places),5f 180y,Pete's Dream (IRE),A J Slattery,0,A Slattery,5th,Head,3,9-8,-,True,5,32
Navan Racing Results | 13th July 2025 13:05,2025-07-13,13:05,Good (Good To Firm In Places),5f 180y,Phoenix Pairc (IRE),N M Crosse,0,W McCreery,4th,3/4 l,3,9-3,-,True,5,32
Navan Racing Results | 13th July 2025 13:05,2025-07-13,13:05,Good (Good To Firm In Places),5f 180y,Sun Soldier (IRE),D McMonagle,0,A Oliver,3rd,2 3/4 l,3,9-8,77,True,5,32
Navan Racing Results | 13th July 2025 13:05,2025-07-13,13:05,Good (Good To Firm In Places),5f 180y,Washington Street (IRE),J Kearney,3,G M Lyons,2nd,1/2 l,3,9-8,75,True,5,32
Navan Racing Results | 13th July 2025 13:05,2025-07-13,13:05,Good (Good To Firm In Places),5f 180y,Zuheila (IRE),B M Coen,0,J P Murtagh,1st,N/A,3,9-3,-,True,5,32
Navan Racing Results | 13th July 2025 13:05,2025-07-13,13:05,Good (Good To Firm In Places),5f 180y,Chico Chico (IRE),R C Colgan,0,D Kinsella,12th,1 l,3,9-8,-,True,5,32
Navan Racing Results | 13th July 2025 13:05,2025-07-13,13:05,Good (Good To Firm In Places),5f 180y,Anjaaline (IRE),W Joyce,3,P Magee,11th,Neck,4,9-9,-,True,5,32
Navan Racing Results | 13th July 2025 13:05,2025-07-13,13:05,Good (Good To Firm In Places),5f 180y,Micheil Cee (IRE),R P Whelan,0,M O'Callaghan,10th,3 l,3,9-8t1,-,True,5,32
Navan Racing Results | 13th July 2025 13:05,2025-07-13,13:05,Good (Good To Firm In Places),5f 180y,She's A Gift,D W O'Connor,0,J C McConnell,9th,7 1/2 l,3,9-3,-,True,5,32
Navan Racing Results | 13th July 2025 13:05,2025-07-13,13:05,Good (Good To Firm In Places),5f 180y,Turners Cross (IRE),S Foley,0,Mrs J Harrington,8th,1 1/4 l,3,9-8p1,72,True,5,32
Navan Racing Results | 13th July 2025 13:05,2025-07-13,13:05,Good (Good To Firm In Places),5f 180y,Woolridge,R Whearty,3,A Oliver,7th,1 1/2 l,3,9-8,-,True,5,32
Navan Racing Results | 13th July 2025 13:05,2025-07-13,13:05,Good (Good To Firm In Places),5f 180y,Amicitia (IRE),N G McCullagh,0,J P Murtagh,6th,1/2 l,3,9-3,-,True,5,32
Navan Racing Results | 13th July 2025 13:05,2025-07-13,13:05,Good (Good To Firm In Places),5f 180y,Pete's Dream (IRE),A J Slattery,0,A Slattery,5th,Head,3,9-8,-,True,5,32
Navan Racing Results | 13th July 2025 13:05,2025-07-13,13:05,Good (Good To Firm In Places),5f 180y,Phoenix Pairc (IRE),N M Crosse,0,W McCreery,4th,3/4 l,3,9-3,-,True,5,32
Navan Racing Results | 13th July 2025 13:05,2025-07-13,13:05,Good (Good To Firm In Places),5f 180y,Sun Soldier (IRE),D McMonagle,0,A Oliver,3rd,2 3/4 l,3,9-8,77,True,5,32
Navan Racing Results | 13th July 2025 13:05,2025-07-13,13:05,Good (Good To Firm In Places),5f 180y,Washington Street (IRE),J Kearney,3,G M Lyons,2nd,1/2 l,3,9-8,75,True,5,32
Navan Racing Results | 13th July 2025 13:05,2025-07-13,13:05,Good (Good To Firm In Places),5f 180y,Zuheila (IRE),B M Coen,0,J P Murtagh,1st,N/A,3,9-3,-,True,5,32
Navan Racing Results | 13th July 2025 13:40,2025-07-13,13:40,Good (Good To Firm In Places),5f 180y,Raising The Flag (IRE),J Cleary,5,M C Grassick,9th,Nose,3,9-0p1,56,True,5,33
Navan Racing Results | 13th July 2025 13:40,2025-07-13,13:40,Good (Good To Firm In Places),5f 180y,McIntosh (IRE),P A Harnett,5,Sean Davis,8th,2 3/4 l,3,10-4t,74,True,5,33
Navan Racing Results | 13th July 2025 13:40,2025-07-13,13:40,Good (Good To Firm In Places),5f 180y,Carmina Burana (IRE),N M Crosse,0,A Kinirons,7th,1 1/2 l,3,8-7v,40,True,5,33
Navan Racing Results | 13th July 2025 13:40,2025-07-13,13:40,Good (Good To Firm In Places),5f 180y,This Ain't Texas,L T McAteer,0,D Marnane,6th,Neck,3,10-3,73,True,5,33
Navan Racing Results | 13th July 2025 13:40,2025-07-13,13:40,Good (Good To Firm In Places),5f 180y,Bluebelardo (IRE),R C Colgan,0,M C Grassick,5th,1/2 l,3,9-8b1,64,True,5,33
Navan Racing Results | 13th July 2025 13:40,2025-07-13,13:40,Good (Good To Firm In Places),5f 180y,El Fontenaro (IRE),R P Whelan,0,J P Fahey,4th,1 l,3,9-5,61,True,5,33
Navan Racing Results | 13th July 2025 13:40,2025-07-13,13:40,Good (Good To Firm In Places),5f 180y,Send Harry (IRE),J A Heffernan,0,Miss E McCutcheon,3rd,1/2 l,3,9-8h,64,True,5,33
Navan Racing Results | 13th July 2025 13:40,2025-07-13,13:40,Good (Good To Firm In Places),5f 180y,Skillman Ave (IRE),S Coen,7,G P Cromwell,2nd,1 1/4 l,3,10-3v,73,True,5,33
Navan Racing Results | 13th July 2025 13:40,2025-07-13,13:40,Good (Good To Firm In Places),5f 180y,Bundle Of Interest (IRE),D McMonagle,0,W McCreery,1st,N/A,3,9-13v,69,True,5,33
Navan Racing Results | 13th July 2025 13:40,2025-07-13,13:40,Good (Good To Firm In Places),5f 180y,Raising The Flag (IRE),J Cleary,5,M C Grassick,9th,Nose,3,9-0p1,56,True,5,33
Navan Racing Results | 13th July 2025 13:40,2025-07-13,13:40,Good (Good To Firm In Places),5f 180y,McIntosh (IRE),P A Harnett,5,Sean Davis,8th,2 3/4 l,3,10-4t,74,True,5,33
Navan Racing Results | 13th July 2025 13:40,2025-07-13,13:40,Good (Good To Firm In Places),5f 180y,Carmina Burana (IRE),N M Crosse,0,A Kinirons,7th,1 1/2 l,3,8-7v,40,True,5,33
Navan Racing Results | 13th July 2025 13:40,2025-07-13,13:40,Good (Good To Firm In Places),5f 180y,This Ain't Texas,L T McAteer,0,D Marnane,6th,Neck,3,10-3,73,True,5,33
Navan Racing Results | 13th July 2025 13:40,2025-07-13,13:40,Good (Good To Firm In Places),5f 180y,Bluebelardo (IRE),R C Colgan,0,M C Grassick,5th,1/2 l,3,9-8b1,64,True,5,33
Navan Racing Results | 13th July 2025 13:40,2025-07-13,13:40,Good (Good To Firm In Places),5f 180y,El Fontenaro (IRE),R P Whelan,0,J P Fahey,4th,1 l,3,9-5,61,True,5,33
Navan Racing Results | 13th July 2025 13:40,2025-07-13,13:40,Good (Good To Firm In Places),5f 180y,Send Harry (IRE),J A Heffernan,0,Miss E McCutcheon,3rd,1/2 l,3,9-8h,64,True,5,33
Navan Racing Results | 13th July 2025 13:40,2025-07-13,13:40,Good (Good To Firm In Places),5f 180y,Skillman Ave (IRE),S Coen,7,G P Cromwell,2nd,1 1/4 l,3,10-3v,73,True,5,33
Navan Racing Results | 13th July 2025 13:40,2025-07-13,13:40,Good (Good To Firm In Places),5f 180y,Bundle Of Interest (IRE),D McMonagle,0,W McCreery,1st,N/A,3,9-13v,69,True,5,33
Navan Racing Results | 13th July 2025 14:15,2025-07-13,14:15,Good (Good To Firm In Places),5f,Twinkling Toes (IRE),N G McCullagh,0,Charles Weld,10th,2 1/2 l,3,9-5ht,66,True,5,34
Navan Racing Results | 13th July 2025 14:15,2025-07-13,14:15,Good (Good To Firm In Places),5f,Pansy Poe (IRE),S Foley,0,Eoghan O'Neill,9th,3 1/2 l,4,9-7tp1,63,True,5,34
Navan Racing Results | 13th July 2025 14:15,2025-07-13,14:15,Good (Good To Firm In Places),5f,Eruption (IRE),Jessica O'Gorman,7,J C McConnell,8th,1/2 l,6,8-9b,51,True,5,34
Navan Racing Results | 13th July 2025 14:15,2025-07-13,14:15,Good (Good To Firm In Places),5f,Only Spoofing (IRE),J M Sheridan,0,Kevin Coleman,7th,Short Head,11,9-8,64,True,5,34
Navan Racing Results | 13th July 2025 14:15,2025-07-13,14:15,Good (Good To Firm In Places),5f,Mint Man,M W Hassett,3,P J F Murphy,6th,1/2 l,4,10-0t,70,True,5,34
Navan Racing Results | 13th July 2025 14:15,2025-07-13,14:15,Good (Good To Firm In Places),5f,Devil's Angel,J Kearney,3,Kevin Coleman,5th,1 l,9,9-9,65,True,5,34
Navan Racing Results | 13th July 2025 14:15,2025-07-13,14:15,Good (Good To Firm In Places),5f,Ballysax Lil' Mick (IRE),K J Leonard,0,Miss K Brown,4th,1 3/4 l,7,8-7p,45,True,5,34
Navan Racing Results | 13th July 2025 14:15,2025-07-13,14:15,Good (Good To Firm In Places),5f,Viamonte (IRE),A Browne-Souza,10,W P Browne,3rd,Short Head,4,9-11t,67,True,5,34
Navan Racing Results | 13th July 2025 14:15,2025-07-13,14:15,Good (Good To Firm In Places),5f,Best Suggestion (IRE),B M Coen,0,A Oliver,2nd,Head,3,9-11t1,72,True,5,34
Navan Racing Results | 13th July 2025 14:15,2025-07-13,14:15,Good (Good To Firm In Places),5f,My Girl Sioux (IRE),J S Dalton,10,A Slattery,1st,N/A,5,9-10,66,True,5,34
Navan Racing Results | 13th July 2025 14:15,2025-07-13,14:15,Good (Good To Firm In Places),5f,Twinkling Toes (IRE),N G McCullagh,0,Charles Weld,10th,2 1/2 l,3,9-5ht,66,True,5,34
Navan Racing Results | 13th July 2025 14:15,2025-07-13,14:15,Good (Good To Firm In Places),5f,Pansy Poe (IRE),S Foley,0,Eoghan O'Neill,9th,3 1/2 l,4,9-7tp1,63,True,5,34
Navan Racing Results | 13th July 2025 14:15,2025-07-13,14:15,Good (Good To Firm In Places),5f,Eruption (IRE),Jessica O'Gorman,7,J C McConnell,8th,1/2 l,6,8-9b,51,True,5,34
Navan Racing Results | 13th July 2025 14:15,2025-07-13,14:15,Good (Good To Firm In Places),5f,Only Spoofing (IRE),J M Sheridan,0,Kevin Coleman,7th,Short Head,11,9-8,64,True,5,34
Navan Racing Results | 13th July 2025 14:15,2025-07-13,14:15,Good (Good To Firm In Places),5f,Mint Man,M W Hassett,3,P J F Murphy,6th,1/2 l,4,10-0t,70,True,5,34
Navan Racing Results | 13th July 2025 14:15,2025-07-13,14:15,Good (Good To Firm In Places),5f,Devil's Angel,J Kearney,3,Kevin Coleman,5th,1 l,9,9-9,65,True,5,34
Navan Racing Results | 13th July 2025 14:15,2025-07-13,14:15,Good (Good To Firm In Places),5f,Ballysax Lil' Mick (IRE),K J Leonard,0,Miss K Brown,4th,1 3/4 l,7,8-7p,45,True,5,34
Navan Racing Results | 13th July 2025 14:15,2025-07-13,14:15,Good (Good To Firm In Places),5f,Viamonte (IRE),A Browne-Souza,10,W P Browne,3rd,Short Head,4,9-11t,67,True,5,34
Navan Racing Results | 13th July 2025 14:15,2025-07-13,14:15,Good (Good To Firm In Places),5f,Best Suggestion (IRE),B M Coen,0,A Oliver,2nd,Head,3,9-11t1,72,True,5,34
Navan Racing Results | 13th July 2025 14:15,2025-07-13,14:15,Good (Good To Firm In Places),5f,My Girl Sioux (IRE),J S Dalton,10,A Slattery,1st,N/A,5,9-10,66,True,5,34
Navan Racing Results | 13th July 2025 14:50,2025-07-13,14:50,Good (Good To Firm In Places),1m 2f 40y,Wellwhatshappenin (IRE),P McGettigan,7,P J Hayes,4th,13 l,3,9-5,56,True,5,35
Navan Racing Results | 13th July 2025 14:50,2025-07-13,14:50,Good (Good To Firm In Places),1m 2f 40y,Professor Longhair (IRE),G M Ryan,0,Donnacha O'Brien,3rd,8 l,3,9-10t1,-,True,5,35
Navan Racing Results | 13th July 2025 14:50,2025-07-13,14:50,Good (Good To Firm In Places),1m 2f 40y,Nautical Force,B M Coen,0,J P Murtagh,2nd,2 l,3,9-10,100,True,5,35
Navan Racing Results | 13th July 2025 14:50,2025-07-13,14:50,Good (Good To Firm In Places),1m 2f 40y,Rock Of Cashel (IRE),W M Lordan,0,A P O'Brien,1st,N/A,3,9-10b,99,True,5,35
Navan Racing Results | 13th July 2025 14:50,2025-07-13,14:50,Good (Good To Firm In Places),1m 2f 40y,Wellwhatshappenin (IRE),P McGettigan,7,P J Hayes,4th,13 l,3,9-5,56,True,5,35
Navan Racing Results | 13th July 2025 14:50,2025-07-13,14:50,Good (Good To Firm In Places),1m 2f 40y,Professor Longhair (IRE),G M Ryan,0,Donnacha O'Brien,3rd,8 l,3,9-10t1,-,True,5,35
Navan Racing Results | 13th July 2025 14:50,2025-07-13,14:50,Good (Good To Firm In Places),1m 2f 40y,Nautical Force,B M Coen,0,J P Murtagh,2nd,2 l,3,9-10,100,True,5,35
Navan Racing Results | 13th July 2025 14:50,2025-07-13,14:50,Good (Good To Firm In Places),1m 2f 40y,Rock Of Cashel (IRE),W M Lordan,0,A P O'Brien,1st,N/A,3,9-10b,99,True,5,35
Navan Racing Results | 13th July 2025 15:25,2025-07-13,15:25,Good (Good To Firm In Places),1m 2f 40y,Theophilos (IRE),R Whearty,0,G Keane,5th,14 l,6,9-12p1,70,True,5,36
Navan Racing Results | 13th July 2025 15:25,2025-07-13,15:25,Good (Good To Firm In Places),1m 2f 40y,Eastern Wind,J J G Ryan,0,T G McCourt,4th,4 1/2 l,6,9-4p,62,True,5,36
Navan Racing Results | 13th July 2025 15:25,2025-07-13,15:25,Good (Good To Firm In Places),1m 2f 40y,Daonethatgotaway,K G Kennedy,2,M Fahey,3rd,2 1/4 l,5,10-0tp,72,True,5,36
Navan Racing Results | 13th July 2025 15:25,2025-07-13,15:25,Good (Good To Firm In Places),1m 2f 40y,Red King (IRE),J Kearney,0,A Oliver,2nd,3 1/4 l,3,9-12b,80,True,5,36
Navan Racing Results | 13th July 2025 15:25,2025-07-13,15:25,Good (Good To Firm In Places),1m 2f 40y,Dancing Steve (IRE),S Coen,7,A McGuinness,1st,N/A,4,9-6v,64,True,5,36
Navan Racing Results | 13th July 2025 15:25,2025-07-13,15:25,Good (Good To Firm In Places),1m 2f 40y,Theophilos (IRE),R Whearty,0,G Keane,5th,14 l,6,9-12p1,70,True,5,36
Navan Racing Results | 13th July 2025 15:25,2025-07-13,15:25,Good (Good To Firm In Places),1m 2f 40y,Eastern Wind,J J G Ryan,0,T G McCourt,4th,4 1/2 l,6,9-4p,62,True,5,36
Navan Racing Results | 13th July 2025 15:25,2025-07-13,15:25,Good (Good To Firm In Places),1m 2f 40y,Daonethatgotaway,K G Kennedy,2,M Fahey,3rd,2 1/4 l,5,10-0tp,72,True,5,36
Navan Racing Results | 13th July 2025 15:25,2025-07-13,15:25,Good (Good To Firm In Places),1m 2f 40y,Red King (IRE),J Kearney,0,A Oliver,2nd,3 1/4 l,3,9-12b,80,True,5,36
Navan Racing Results | 13th July 2025 15:25,2025-07-13,15:25,Good (Good To Firm In Places),1m 2f 40y,Dancing Steve (IRE),S Coen,7,A McGuinness,1st,N/A,4,9-6v,64,True,5,36
Navan Racing Results | 13th July 2025 16:00,2025-07-13,16:00,Good (Good To Firm In Places),1m 2f 40y,Paint The Moon,R Whearty,3,K H Clarke,11th,4 1/4 l,4,9-10,51,True,5,37
Navan Racing Results | 13th July 2025 16:00,2025-07-13,16:00,Good (Good To Firm In Places),1m 2f 40y,Madam Alkaterina (IRE),J A Heffernan,0,K Dempsey,10th,23 l,4,9-3,44,True,5,37
Navan Racing Results | 13th July 2025 16:00,2025-07-13,16:00,Good (Good To Firm In Places),1m 2f 40y,Wonderwalk (IRE),K J Leonard,0,V C Ward,9th,2 l,4,8-13h,40,True,5,37
Navan Racing Results | 13th July 2025 16:00,2025-07-13,16:00,Good (Good To Firm In Places),1m 2f 40y,Ranko Express (IRE),S Coen,7,A Slattery,8th,2 3/4 l,5,10-2p1,57,True,5,37
Navan Racing Results | 13th July 2025 16:00,2025-07-13,16:00,Good (Good To Firm In Places),1m 2f 40y,Kartayaz (IRE),R M Mulligan,7,G A Kingston,7th,1 1/2 l,8,9-0,41,True,5,37
Navan Racing Results | 13th July 2025 16:00,2025-07-13,16:00,Good (Good To Firm In Places),1m 2f 40y,Lisnadill,B M Coen,0,A Oliver,6th,1 1/4 l,3,9-8,59,True,5,37
Navan Racing Results | 13th July 2025 16:00,2025-07-13,16:00,Good (Good To Firm In Places),1m 2f 40y,Chopsticks (IRE),D W O'Connor,0,J C McConnell,5th,4 1/2 l,5,9-11p,52,True,5,37
Navan Racing Results | 13th July 2025 16:00,2025-07-13,16:00,Good (Good To Firm In Places),1m 2f 40y,Asisaid (IRE),D McMonagle,0,Aidan Melia,4th,Short Head,6,9-7,48,True,5,37
Navan Racing Results | 13th July 2025 16:00,2025-07-13,16:00,Good (Good To Firm In Places),1m 2f 40y,Warazam (IRE),R P Whelan,0,J P Fahey,3rd,1/2 l,4,9-10,51,True,5,37
Navan Racing Results | 13th July 2025 16:00,2025-07-13,16:00,Good (Good To Firm In Places),1m 2f 40y,Clever And Classy (IRE),D P McDonogh,0,J S Bolger,2nd,1 1/4 l,3,9-8,59,True,5,37
Navan Racing Results | 13th July 2025 16:00,2025-07-13,16:00,Good (Good To Firm In Places),1m 2f 40y,Tartaraghan (IRE),K G Kennedy,5,J C McConnell,1st,N/A,4,10-1,56,True,5,37
Navan Racing Results | 13th July 2025 16:00,2025-07-13,16:00,Good (Good To Firm In Places),1m 2f 40y,Paint The Moon,R Whearty,3,K H Clarke,11th,4 1/4 l,4,9-10,51,True,5,37
Navan Racing Results | 13th July 2025 16:00,2025-07-13,16:00,Good (Good To Firm In Places),1m 2f 40y,Madam Alkaterina (IRE),J A Heffernan,0,K Dempsey,10th,23 l,4,9-3,44,True,5,37
Navan Racing Results | 13th July 2025 16:00,2025-07-13,16:00,Good (Good To Firm In Places),1m 2f 40y,Wonderwalk (IRE),K J Leonard,0,V C Ward,9th,2 l,4,8-13h,40,True,5,37
Navan Racing Results | 13th July 2025 16:00,2025-07-13,16:00,Good (Good To Firm In Places),1m 2f 40y,Ranko Express (IRE),S Coen,7,A Slattery,8th,2 3/4 l,5,10-2p1,57,True,5,37
Navan Racing Results | 13th July 2025 16:00,2025-07-13,16:00,Good (Good To Firm In Places),1m 2f 40y,Kartayaz (IRE),R M Mulligan,7,G A Kingston,7th,1 1/2 l,8,9-0,41,True,5,37
Navan Racing Results | 13th July 2025 16:00,2025-07-13,16:00,Good (Good To Firm In Places),1m 2f 40y,Lisnadill,B M Coen,0,A Oliver,6th,1 1/4 l,3,9-8,59,True,5,37
Navan Racing Results | 13th July 2025 16:00,2025-07-13,16:00,Good (Good To Firm In Places),1m 2f 40y,Chopsticks (IRE),D W O'Connor,0,J C McConnell,5th,4 1/2 l,5,9-11p,52,True,5,37
Navan Racing Results | 13th July 2025 16:00,2025-07-13,16:00,Good (Good To Firm In Places),1m 2f 40y,Asisaid (IRE),D McMonagle,0,Aidan Melia,4th,Short Head,6,9-7,48,True,5,37
Navan Racing Results | 13th July 2025 16:00,2025-07-13,16:00,Good (Good To Firm In Places),1m 2f 40y,Warazam (IRE),R P Whelan,0,J P Fahey,3rd,1/2 l,4,9-10,51,True,5,37
Navan Racing Results | 13th July 2025 16:00,2025-07-13,16:00,Good (Good To Firm In Places),1m 2f 40y,Clever And Classy (IRE),D P McDonogh,0,J S Bolger,2nd,1 1/4 l,3,9-8,59,True,5,37
Navan Racing Results | 13th July 2025 16:00,2025-07-13,16:00,Good (Good To Firm In Places),1m 2f 40y,Tartaraghan (IRE),K G Kennedy,5,J C McConnell,1st,N/A,4,10-1,56,True,5,37
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Gangster Walk (IRE),G B Noonan,5,D Hogan,13th,54 l,4,10-13,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Highland Prince (IRE),R Deegan,0,L P Cusack,12th,31 l,4,10-13,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Tribal Moon (IRE),J J Slevin,0,Daniel Murphy,11th,11 l,4,11-7tp,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Sugar In My Tea (IRE),P T Enright,0,P J Gilligan,10th,25 l,4,10-6,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Boston Queen (IRE),K C Sexton,0,G Elliott,9th,23 l,4,10-6,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Buckle And Bolts (IRE),J G Gilligan,5,P J Gilligan,8th,1 1/4 l,4,10-13,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Georginas Jet (IRE),D J Gilligan,0,P J Gilligan,7th,2 1/4 l,4,10-6,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Crystabel (IRE),D E Mullins,0,J P Ryan,6th,1/2 l,4,10-6,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Barrow Ranger (IRE),P Hanlon,7,J J Hanlon,5th,6 1/2 l,4,10-13,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Eponine Etoile (IRE),E Finegan,7,Ciaran Murphy,4th,2 1/2 l,4,10-6tp,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Le Roi Arthur (IRE),K E Buckley,0,E Buckley,3rd,13 l,4,10-13,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Tatateo (IRE),D King,0,D Hogan,2nd,Neck,4,11-7t,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Killeaney Bear (IRE),C M Quirke,0,A Slattery,1st,N/A,4,11-7t,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Gangster Walk (IRE),G B Noonan,5,D Hogan,13th,54 l,4,10-13,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Highland Prince (IRE),R Deegan,0,L P Cusack,12th,31 l,4,10-13,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Tribal Moon (IRE),J J Slevin,0,Daniel Murphy,11th,11 l,4,11-7tp,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Sugar In My Tea (IRE),P T Enright,0,P J Gilligan,10th,25 l,4,10-6,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Boston Queen (IRE),K C Sexton,0,G Elliott,9th,23 l,4,10-6,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Buckle And Bolts (IRE),J G Gilligan,5,P J Gilligan,8th,1 1/4 l,4,10-13,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Georginas Jet (IRE),D J Gilligan,0,P J Gilligan,7th,2 1/4 l,4,10-6,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Crystabel (IRE),D E Mullins,0,J P Ryan,6th,1/2 l,4,10-6,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Barrow Ranger (IRE),P Hanlon,7,J J Hanlon,5th,6 1/2 l,4,10-13,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Eponine Etoile (IRE),E Finegan,7,Ciaran Murphy,4th,2 1/2 l,4,10-6tp,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Le Roi Arthur (IRE),K E Buckley,0,E Buckley,3rd,13 l,4,10-13,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Tatateo (IRE),D King,0,D Hogan,2nd,Neck,4,11-7t,-,True,5,38
Sligo Racing Results | 13th July 2025 13:50,2025-07-13,13:50,Good,2m 1f 90y,Killeaney Bear (IRE),C M Quirke,0,A Slattery,1st,N/A,4,11-7t,-,True,5,38
Sligo Racing Results | 13th July 2025 14:25,2025-07-13,14:25,Good,2m 1f 90y,Daring Move (IRE),A P Kelly,5,N Lee,RO,N/A,5,11-12h,-,True,5,39
Sligo Racing Results | 13th July 2025 14:25,2025-07-13,14:25,Good,2m 1f 90y,Ben Purple (IRE),D King,0,J P Ryan,PU,N/A,5,11-12,83,True,5,39
Sligo Racing Results | 13th July 2025 14:25,2025-07-13,14:25,Good,2m 1f 90y,Restless Lady (IRE),G B Noonan,5,N Lee,8th,33 l,7,11-5,92,True,5,39
Sligo Racing Results | 13th July 2025 14:25,2025-07-13,14:25,Good,2m 1f 90y,Installment (IRE),D E Mullins,0,W J Lanigan,7th,5 l,5,11-12,-,True,5,39
Sligo Racing Results | 13th July 2025 14:25,2025-07-13,14:25,Good,2m 1f 90y,Kazbek (IRE),J Coen,3,Peter Fahey,6th,42 l,5,11-12,-,True,5,39
Sligo Racing Results | 13th July 2025 14:25,2025-07-13,14:25,Good,2m 1f 90y,Way Down We Go (IRE),Cian Cullinan,7,Charlie Keegan,5th,1/2 l,7,11-12,100,True,5,39
Sligo Racing Results | 13th July 2025 14:25,2025-07-13,14:25,Good,2m 1f 90y,Ovidstown Hill,D J Gilligan,0,G Elliott,4th,1/2 l,6,11-12,-,True,5,39
Sligo Racing Results | 13th July 2025 14:25,2025-07-13,14:25,Good,2m 1f 90y,Emily's Light (IRE),J P Shinnick,3,Miss M Harding,3rd,3 3/4 l,6,11-5p1,-,True,5,39
Sligo Racing Results | 13th July 2025 14:25,2025-07-13,14:25,Good,2m 1f 90y,Red Or White (IRE),H E Sexton,7,J P Ryan,2nd,10 l,6,11-12,-,True,5,39
