track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Listowel Racing Results | 5th June 2023 15:20,N/A,15:20,Good (Good To Yielding In Places),2m,Inchiquin Star (IRE),A. M. McCurtin,0,P. Kiely,8th,29 l,4,10-11,96,True,61,23
Listowel Racing Results | 5th June 2023 15:20,N/A,15:20,Good (Good To Yielding In Places),2m,Milajess (IRE),B. W. Harvey,5,Michael C. Griffin,7th,Neck,6,11-1tp,95,True,61,23
Listowel Racing Results | 5th June 2023 15:20,N/A,15:20,Good (Good To Yielding In Places),2m,Johanna Yeats (IRE),Phillip Enright,0,Brendan Maurice Walsh,6th,3 1/4 l,9,10-5t,85,True,61,23
Listowel Racing Results | 5th June 2023 15:20,N/A,15:20,Good (Good To Yielding In Places),2m,Mullins Cross (IRE),S. F. O'Keeffe,0,John Joseph Hanlon,5th,10 l,7,10-0,80,True,61,23
Listowel Racing Results | 5th June 2023 15:20,N/A,15:20,Good (Good To Yielding In Places),2m,Hi Ski (IRE),Shane O'Callaghan,7,Ross O'Sullivan,4th,2 1/2 l,8,11-3,97,True,61,23
Listowel Racing Results | 5th June 2023 15:20,N/A,15:20,Good (Good To Yielding In Places),2m,Betty Dutton (IRE),D. J. O'Keeffe,0,E. J. O'Grady,3rd,3/4 l,5,11-6,100,True,61,23
Listowel Racing Results | 5th June 2023 15:20,N/A,15:20,Good (Good To Yielding In Places),2m,Red Ball Of Fire (IRE),D. King,5,Mark McNiff,2nd,1 1/4 l,6,11-12b1,106,True,61,23
Listowel Racing Results | 5th June 2023 15:20,N/A,15:20,Good (Good To Yielding In Places),2m,Taylors Three Rock (IRE),M. M. McDonagh,5,Eric McNamara,1st,N/A,7,10-2ht1,82,True,61,23
Listowel Racing Results | 5th June 2023 15:20,N/A,15:20,Good (Good To Yielding In Places),2m,Bint Freya (IRE),Donagh Meyler,0,Thomas Cooper,F,N/A,6,11-3,97,True,61,23
Listowel Racing Results | 5th June 2023 15:20,N/A,15:20,Good (Good To Yielding In Places),2m,Forge Road (IRE),A. P. Kelly,7,Eoin Christopher McCarthy,10th,11 l,5,10-12t1,92,True,61,23
Listowel Racing Results | 5th June 2023 15:20,N/A,15:20,Good (Good To Yielding In Places),2m,Brogue Belle (IRE),J. J. Slevin,0,Norman Lee,9th,45 l,5,10-3ht,83,True,61,23
Listowel Racing Results | 5th June 2023 15:20,N/A,15:20,Good (Good To Yielding In Places),2m,Inchiquin Star (IRE),A. M. McCurtin,0,P. Kiely,8th,29 l,4,10-11,96,True,61,23
Listowel Racing Results | 5th June 2023 15:20,N/A,15:20,Good (Good To Yielding In Places),2m,Milajess (IRE),B. W. Harvey,5,Michael C. Griffin,7th,Neck,6,11-1tp,95,True,61,23
Listowel Racing Results | 5th June 2023 15:20,N/A,15:20,Good (Good To Yielding In Places),2m,Johanna Yeats (IRE),Phillip Enright,0,Brendan Maurice Walsh,6th,3 1/4 l,9,10-5t,85,True,61,23
Listowel Racing Results | 5th June 2023 15:20,N/A,15:20,Good (Good To Yielding In Places),2m,Mullins Cross (IRE),S. F. O'Keeffe,0,John Joseph Hanlon,5th,10 l,7,10-0,80,True,61,23
Listowel Racing Results | 5th June 2023 15:20,N/A,15:20,Good (Good To Yielding In Places),2m,Hi Ski (IRE),Shane O'Callaghan,7,Ross O'Sullivan,4th,2 1/2 l,8,11-3,97,True,61,23
Listowel Racing Results | 5th June 2023 15:20,N/A,15:20,Good (Good To Yielding In Places),2m,Betty Dutton (IRE),D. J. O'Keeffe,0,E. J. O'Grady,3rd,3/4 l,5,11-6,100,True,61,23
Listowel Racing Results | 5th June 2023 15:20,N/A,15:20,Good (Good To Yielding In Places),2m,Red Ball Of Fire (IRE),D. King,5,Mark McNiff,2nd,1 1/4 l,6,11-12b1,106,True,61,23
Listowel Racing Results | 5th June 2023 15:20,N/A,15:20,Good (Good To Yielding In Places),2m,Taylors Three Rock (IRE),M. M. McDonagh,5,Eric McNamara,1st,N/A,7,10-2ht1,82,True,61,23
Listowel Racing Results | 5th June 2023 15:50,N/A,15:50,Good (Good To Yielding In Places),2m,Fascinating Shadow (IRE),J. S. McGarvey,0,John Joseph Hanlon,11th,23 l,5,10-8t1,114,True,61,24
Listowel Racing Results | 5th June 2023 15:50,N/A,15:50,Good (Good To Yielding In Places),2m,Must Meet Cecil (IRE),D. J. O'Keeffe,0,Cian Michael Collins,10th,4 1/2 l,5,10-1,107,True,61,24
Listowel Racing Results | 5th June 2023 15:50,N/A,15:50,Good (Good To Yielding In Places),2m,Annexation (FR),M. P. O'Connor,5,Henry de Bromhead,9th,2 1/2 l,7,11-12t,132,True,61,24
Listowel Racing Results | 5th June 2023 15:50,N/A,15:50,Good (Good To Yielding In Places),2m,Snapius (IRE),Gavin Peter Brouder,5,James A. Nash,8th,1 1/2 l,4,10-0p,119,True,61,24
Listowel Racing Results | 5th June 2023 15:50,N/A,15:50,Good (Good To Yielding In Places),2m,Wouldn't You Agree (IRE),M. M. McDonagh,5,Eoin Griffin,7th,1 1/4 l,9,10-12,118,True,61,24
Listowel Racing Results | 5th June 2023 15:50,N/A,15:50,Good (Good To Yielding In Places),2m,Nodoubtaboutthat (IRE),S. F. O'Keeffe,0,Shane Crawley,6th,5 1/2 l,8,10-5,111,True,61,24
Listowel Racing Results | 5th June 2023 15:50,N/A,15:50,Good (Good To Yielding In Places),2m,Boom Boom Boom,Phillip Enright,0,Charles Byrnes,5th,2 1/2 l,6,10-1p1,107,True,61,24
Listowel Racing Results | 5th June 2023 15:50,N/A,15:50,Good (Good To Yielding In Places),2m,Bal De Rio (FR),D. King,5,Denis Hogan,4th,1 3/4 l,10,10-4,110,True,61,24
Listowel Racing Results | 5th June 2023 15:50,N/A,15:50,Good (Good To Yielding In Places),2m,Weddell Sea (IRE),Patrick O'Hanlon,5,Andrew McNamara,3rd,2 l,5,10-10t,116,True,61,24
Listowel Racing Results | 5th June 2023 15:50,N/A,15:50,Good (Good To Yielding In Places),2m,Grange Walk (IRE),D. E. Mullins,0,John Patrick Ryan,2nd,2 1/2 l,8,10-7,113,True,61,24
Listowel Racing Results | 5th June 2023 15:50,N/A,15:50,Good (Good To Yielding In Places),2m,Glan (IRE),D. J. Gilligan,7,Gordon Elliott,1st,N/A,8,11-7,127,True,61,24
Listowel Racing Results | 5th June 2023 15:50,N/A,15:50,Good (Good To Yielding In Places),2m,Fascinating Shadow (IRE),J. S. McGarvey,0,John Joseph Hanlon,11th,23 l,5,10-8t1,114,True,61,24
Listowel Racing Results | 5th June 2023 15:50,N/A,15:50,Good (Good To Yielding In Places),2m,Must Meet Cecil (IRE),D. J. O'Keeffe,0,Cian Michael Collins,10th,4 1/2 l,5,10-1,107,True,61,24
Listowel Racing Results | 5th June 2023 15:50,N/A,15:50,Good (Good To Yielding In Places),2m,Annexation (FR),M. P. O'Connor,5,Henry de Bromhead,9th,2 1/2 l,7,11-12t,132,True,61,24
Listowel Racing Results | 5th June 2023 15:50,N/A,15:50,Good (Good To Yielding In Places),2m,Snapius (IRE),Gavin Peter Brouder,5,James A. Nash,8th,1 1/2 l,4,10-0p,119,True,61,24
Listowel Racing Results | 5th June 2023 15:50,N/A,15:50,Good (Good To Yielding In Places),2m,Wouldn't You Agree (IRE),M. M. McDonagh,5,Eoin Griffin,7th,1 1/4 l,9,10-12,118,True,61,24
Listowel Racing Results | 5th June 2023 15:50,N/A,15:50,Good (Good To Yielding In Places),2m,Nodoubtaboutthat (IRE),S. F. O'Keeffe,0,Shane Crawley,6th,5 1/2 l,8,10-5,111,True,61,24
Listowel Racing Results | 5th June 2023 15:50,N/A,15:50,Good (Good To Yielding In Places),2m,Boom Boom Boom,Phillip Enright,0,Charles Byrnes,5th,2 1/2 l,6,10-1p1,107,True,61,24
Listowel Racing Results | 5th June 2023 15:50,N/A,15:50,Good (Good To Yielding In Places),2m,Bal De Rio (FR),D. King,5,Denis Hogan,4th,1 3/4 l,10,10-4,110,True,61,24
Listowel Racing Results | 5th June 2023 15:50,N/A,15:50,Good (Good To Yielding In Places),2m,Weddell Sea (IRE),Patrick O'Hanlon,5,Andrew McNamara,3rd,2 l,5,10-10t,116,True,61,24
Listowel Racing Results | 5th June 2023 15:50,N/A,15:50,Good (Good To Yielding In Places),2m,Grange Walk (IRE),D. E. Mullins,0,John Patrick Ryan,2nd,2 1/2 l,8,10-7,113,True,61,24
Listowel Racing Results | 5th June 2023 15:50,N/A,15:50,Good (Good To Yielding In Places),2m,Glan (IRE),D. J. Gilligan,7,Gordon Elliott,1st,N/A,8,11-7,127,True,61,24
Listowel Racing Results | 5th June 2023 16:20,N/A,16:20,Good (Good To Yielding In Places),2m 3f,Jeremys Flame (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,4th,19 l,9,11-5h,-,True,61,25
Listowel Racing Results | 5th June 2023 16:20,N/A,16:20,Good (Good To Yielding In Places),2m 3f,Effernock Fizz (IRE),D. J. O'Keeffe,0,Cian Michael Collins,3rd,9 1/2 l,8,10-13tp,-,True,61,25
Listowel Racing Results | 5th June 2023 16:20,N/A,16:20,Good (Good To Yielding In Places),2m 3f,Dancing On My Own (IRE),M. P. O'Connor,5,Henry de Bromhead,2nd,3 1/2 l,9,11-2t,-,True,61,25
Listowel Racing Results | 5th June 2023 16:20,N/A,16:20,Good (Good To Yielding In Places),2m 3f,Easy Game (FR),P. Townend,0,W. P. Mullins,1st,N/A,9,11-12,-,True,61,25
Listowel Racing Results | 5th June 2023 16:20,N/A,16:20,Good (Good To Yielding In Places),2m 3f,Jeremys Flame (IRE),Keith Donoghue,0,Gavin Patrick Cromwell,4th,19 l,9,11-5h,-,True,61,25
Listowel Racing Results | 5th June 2023 16:20,N/A,16:20,Good (Good To Yielding In Places),2m 3f,Effernock Fizz (IRE),D. J. O'Keeffe,0,Cian Michael Collins,3rd,9 1/2 l,8,10-13tp,-,True,61,25
Listowel Racing Results | 5th June 2023 16:20,N/A,16:20,Good (Good To Yielding In Places),2m 3f,Dancing On My Own (IRE),M. P. O'Connor,5,Henry de Bromhead,2nd,3 1/2 l,9,11-2t,-,True,61,25
Listowel Racing Results | 5th June 2023 16:20,N/A,16:20,Good (Good To Yielding In Places),2m 3f,Easy Game (FR),P. Townend,0,W. P. Mullins,1st,N/A,9,11-12,-,True,61,25
Listowel Racing Results | 5th June 2023 16:50,N/A,16:50,Good (Good To Yielding In Places),3m,Daicheadacuig (IRE),Mr P. W. Gleeson,7,Brian Mortell,PU,N/A,8,11-7,-,True,61,26
Listowel Racing Results | 5th June 2023 16:50,N/A,16:50,Good (Good To Yielding In Places),3m,Russian Diamond (IRE),Mr T. Hamilton,0,John Joseph Hanlon,F,N/A,9,11-11p,-,True,61,26
Listowel Racing Results | 5th June 2023 16:50,N/A,16:50,Good (Good To Yielding In Places),3m,Chateau Elan (IRE),Mr I. Cribbin,7,Ross O'Sullivan,7th,1 1/2 l,6,11-7t1,-,True,61,26
Listowel Racing Results | 5th June 2023 16:50,N/A,16:50,Good (Good To Yielding In Places),3m,Getawayrooney (IRE),Mr Adam Feeney,7,Ruaidhri Tierney,6th,3 3/4 l,9,11-0tp,-,True,61,26
Listowel Racing Results | 5th June 2023 16:50,N/A,16:50,Good (Good To Yielding In Places),3m,Rust To Riches (IRE),Mr D. McGill,7,Neill McCluskey,5th,2 l,6,11-7tp1,-,True,61,26
Listowel Racing Results | 5th June 2023 16:50,N/A,16:50,Good (Good To Yielding In Places),3m,All Hell Let Loose (IRE),Mr D. T. Hyde,7,T. E. Hyde,4th,1 1/4 l,14,11-7p,-,True,61,26
Listowel Racing Results | 5th June 2023 16:50,N/A,16:50,Good (Good To Yielding In Places),3m,Woodbrook Boy (IRE),Ms C. L. McGoldrick,7,Mary E Doyle,3rd,1 1/2 l,9,11-7t,-,True,61,26
Listowel Racing Results | 5th June 2023 16:50,N/A,16:50,Good (Good To Yielding In Places),3m,Lanziano (FR),Mr J. P. Sutton,7,Dermot Anthony McLoughlin,2nd,11 l,7,11-7p,-,True,61,26
Listowel Racing Results | 5th June 2023 16:50,N/A,16:50,Good (Good To Yielding In Places),3m,Nice To Meet (IRE),Mr T. Power Roche,7,Michael John O'Connor,1st,N/A,7,11-7p,-,True,61,26
Listowel Racing Results | 5th June 2023 16:50,N/A,16:50,Good (Good To Yielding In Places),3m,Daicheadacuig (IRE),Mr P. W. Gleeson,7,Brian Mortell,PU,N/A,8,11-7,-,True,61,26
Listowel Racing Results | 5th June 2023 16:50,N/A,16:50,Good (Good To Yielding In Places),3m,Russian Diamond (IRE),Mr T. Hamilton,0,John Joseph Hanlon,F,N/A,9,11-11p,-,True,61,26
Listowel Racing Results | 5th June 2023 16:50,N/A,16:50,Good (Good To Yielding In Places),3m,Chateau Elan (IRE),Mr I. Cribbin,7,Ross O'Sullivan,7th,1 1/2 l,6,11-7t1,-,True,61,26
Listowel Racing Results | 5th June 2023 16:50,N/A,16:50,Good (Good To Yielding In Places),3m,Getawayrooney (IRE),Mr Adam Feeney,7,Ruaidhri Tierney,6th,3 3/4 l,9,11-0tp,-,True,61,26
Listowel Racing Results | 5th June 2023 16:50,N/A,16:50,Good (Good To Yielding In Places),3m,Rust To Riches (IRE),Mr D. McGill,7,Neill McCluskey,5th,2 l,6,11-7tp1,-,True,61,26
Listowel Racing Results | 5th June 2023 16:50,N/A,16:50,Good (Good To Yielding In Places),3m,All Hell Let Loose (IRE),Mr D. T. Hyde,7,T. E. Hyde,4th,1 1/4 l,14,11-7p,-,True,61,26
Listowel Racing Results | 5th June 2023 16:50,N/A,16:50,Good (Good To Yielding In Places),3m,Woodbrook Boy (IRE),Ms C. L. McGoldrick,7,Mary E Doyle,3rd,1 1/2 l,9,11-7t,-,True,61,26
Listowel Racing Results | 5th June 2023 16:50,N/A,16:50,Good (Good To Yielding In Places),3m,Lanziano (FR),Mr J. P. Sutton,7,Dermot Anthony McLoughlin,2nd,11 l,7,11-7p,-,True,61,26
Listowel Racing Results | 5th June 2023 16:50,N/A,16:50,Good (Good To Yielding In Places),3m,Nice To Meet (IRE),Mr T. Power Roche,7,Michael John O'Connor,1st,N/A,7,11-7p,-,True,61,26
Listowel Racing Results | 5th June 2023 17:20,N/A,17:20,Good (Good To Yielding In Places)  Flat (Turf),2m 4f,Aisling's Court (IRE),S. E. Lewis,7,D. Hassett,11th,3 1/4 l,4,10-8,-,True,61,27
Listowel Racing Results | 5th June 2023 17:20,N/A,17:20,Good (Good To Yielding In Places)  Flat (Turf),2m 4f,Trooper Thorn (IRE),A. P. Kelly,7,David Kenneth Budds,10th,15 l,5,11-7t1,-,True,61,27
Listowel Racing Results | 5th June 2023 17:20,N/A,17:20,Good (Good To Yielding In Places)  Flat (Turf),2m 4f,Wilmeaulpalwinbos (IRE),Miss H. Heffernan,7,James Andrew Fahey,9th,27 l,5,11-7,-,True,61,27
Listowel Racing Results | 5th June 2023 17:20,N/A,17:20,Good (Good To Yielding In Places)  Flat (Turf),2m 4f,Fisichella (IRE),Mr S. Cotter,7,Denis Paul Murphy,8th,9 l,5,11-7,-,True,61,27
Listowel Racing Results | 5th June 2023 17:20,N/A,17:20,Good (Good To Yielding In Places)  Flat (Turf),2m 4f,Churchroad Prince (IRE),Mr J. L. Gleeson,5,Jonathan Sweeney,7th,4 3/4 l,5,11-7,-,True,61,27
Listowel Racing Results | 5th June 2023 17:20,N/A,17:20,Good (Good To Yielding In Places)  Flat (Turf),2m 4f,Watergrangedreamer (IRE),Mr D. A. McCarthy,7,Eoin Christopher McCarthy,6th,2 1/4 l,6,11-7,-,True,61,27
Listowel Racing Results | 5th June 2023 17:20,N/A,17:20,Good (Good To Yielding In Places)  Flat (Turf),2m 4f,Upton Fox,Mr R. W. Barron,7,Declan Queally,5th,1 l,5,11-7h1,-,True,61,27
Listowel Racing Results | 5th June 2023 17:20,N/A,17:20,Good (Good To Yielding In Places)  Flat (Turf),2m 4f,Cap Bernat (IRE),Mr P. McNeilly,7,Robin McNeilly,4th,11 l,10,11-7t,-,True,61,27
Listowel Racing Results | 5th June 2023 17:20,N/A,17:20,Good (Good To Yielding In Places)  Flat (Turf),2m 4f,Great Universe,Mr John Reddington,7,Martin Brassil,3rd,3 1/2 l,7,12-0h,-,True,61,27
Listowel Racing Results | 5th June 2023 17:20,N/A,17:20,Good (Good To Yielding In Places)  Flat (Turf),2m 4f,Kinbara (IRE),Mr A. Harvey,7,John McConnell,2nd,6 1/2 l,5,12-0,-,True,61,27
Listowel Racing Results | 5th June 2023 17:20,N/A,17:20,Good (Good To Yielding In Places)  Flat (Turf),2m 4f,High Class Hero,Miss J. Townend,0,W. P. Mullins,1st,N/A,6,11-7,-,True,61,27
Listowel Racing Results | 5th June 2023 17:20,N/A,17:20,Good (Good To Yielding In Places)  Flat (Turf),2m 4f,Aisling's Court (IRE),S. E. Lewis,7,D. Hassett,11th,3 1/4 l,4,10-8,-,True,61,27
Listowel Racing Results | 5th June 2023 17:20,N/A,17:20,Good (Good To Yielding In Places)  Flat (Turf),2m 4f,Trooper Thorn (IRE),A. P. Kelly,7,David Kenneth Budds,10th,15 l,5,11-7t1,-,True,61,27
Listowel Racing Results | 5th June 2023 17:20,N/A,17:20,Good (Good To Yielding In Places)  Flat (Turf),2m 4f,Wilmeaulpalwinbos (IRE),Miss H. Heffernan,7,James Andrew Fahey,9th,27 l,5,11-7,-,True,61,27
Listowel Racing Results | 5th June 2023 17:20,N/A,17:20,Good (Good To Yielding In Places)  Flat (Turf),2m 4f,Fisichella (IRE),Mr S. Cotter,7,Denis Paul Murphy,8th,9 l,5,11-7,-,True,61,27
Listowel Racing Results | 5th June 2023 17:20,N/A,17:20,Good (Good To Yielding In Places)  Flat (Turf),2m 4f,Churchroad Prince (IRE),Mr J. L. Gleeson,5,Jonathan Sweeney,7th,4 3/4 l,5,11-7,-,True,61,27
Listowel Racing Results | 5th June 2023 17:20,N/A,17:20,Good (Good To Yielding In Places)  Flat (Turf),2m 4f,Watergrangedreamer (IRE),Mr D. A. McCarthy,7,Eoin Christopher McCarthy,6th,2 1/4 l,6,11-7,-,True,61,27
Listowel Racing Results | 5th June 2023 17:20,N/A,17:20,Good (Good To Yielding In Places)  Flat (Turf),2m 4f,Upton Fox,Mr R. W. Barron,7,Declan Queally,5th,1 l,5,11-7h1,-,True,61,27
Listowel Racing Results | 5th June 2023 17:20,N/A,17:20,Good (Good To Yielding In Places)  Flat (Turf),2m 4f,Cap Bernat (IRE),Mr P. McNeilly,7,Robin McNeilly,4th,11 l,10,11-7t,-,True,61,27
Listowel Racing Results | 5th June 2023 17:20,N/A,17:20,Good (Good To Yielding In Places)  Flat (Turf),2m 4f,Great Universe,Mr John Reddington,7,Martin Brassil,3rd,3 1/2 l,7,12-0h,-,True,61,27
Listowel Racing Results | 5th June 2023 17:20,N/A,17:20,Good (Good To Yielding In Places)  Flat (Turf),2m 4f,Kinbara (IRE),Mr A. Harvey,7,John McConnell,2nd,6 1/2 l,5,12-0,-,True,61,27
Listowel Racing Results | 5th June 2023 17:20,N/A,17:20,Good (Good To Yielding In Places)  Flat (Turf),2m 4f,High Class Hero,Miss J. Townend,0,W. P. Mullins,1st,N/A,6,11-7,-,True,61,27
Curragh Racing Results | 7th June 2023 17:00,N/A,17:00,Good (Good To Firm In Places)  (Turf),7f,Chandigah (IRE),C. D. Hayes,0,Darren Bunyan,8th,2 1/2 l,2,9-5,-,True,61,28
Curragh Racing Results | 7th June 2023 17:00,N/A,17:00,Good (Good To Firm In Places)  (Turf),7f,Huxley (IRE),G. M. Ryan,0,Donnacha Aidan O'Brien,7th,1/2 l,2,9-5,-,True,61,28
Curragh Racing Results | 7th June 2023 17:00,N/A,17:00,Good (Good To Firm In Places)  (Turf),7f,Glengarriff (IRE),P. A. Harnett,7,W. P. Browne,6th,1 3/4 l,2,9-5,-,True,61,28
Curragh Racing Results | 7th June 2023 17:00,N/A,17:00,Good (Good To Firm In Places)  (Turf),7f,Meriwether Lewis (USA),W. M. Lordan,0,Aidan O'Brien,5th,1 1/2 l,2,9-5,-,True,61,28
Curragh Racing Results | 7th June 2023 17:00,N/A,17:00,Good (Good To Firm In Places)  (Turf),7f,Chicago Fireball (IRE),Ben Martin Coen,0,John Patrick Murtagh,4th,3/4 l,2,9-5,-,True,61,28
Curragh Racing Results | 7th June 2023 17:00,N/A,17:00,Good (Good To Firm In Places)  (Turf),7f,Portland (IRE),Ryan Moore,0,Aidan O'Brien,3rd,1/2 l,2,9-5,-,True,61,28
Curragh Racing Results | 7th June 2023 17:00,N/A,17:00,Good (Good To Firm In Places)  (Turf),7f,School Of Law (IRE),William James Lee,0,M. D. O'Callaghan,2nd,1 l,2,9-5,-,True,61,28
Curragh Racing Results | 7th June 2023 17:00,N/A,17:00,Good (Good To Firm In Places)  (Turf),7f,Islandsinthestream (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,1st,N/A,2,9-5,-,True,61,28
Curragh Racing Results | 7th June 2023 17:00,N/A,17:00,Good (Good To Firm In Places)  (Turf),7f,Chandigah (IRE),C. D. Hayes,0,Darren Bunyan,8th,2 1/2 l,2,9-5,-,True,61,28
Curragh Racing Results | 7th June 2023 17:00,N/A,17:00,Good (Good To Firm In Places)  (Turf),7f,Huxley (IRE),G. M. Ryan,0,Donnacha Aidan O'Brien,7th,1/2 l,2,9-5,-,True,61,28
Curragh Racing Results | 7th June 2023 17:00,N/A,17:00,Good (Good To Firm In Places)  (Turf),7f,Glengarriff (IRE),P. A. Harnett,7,W. P. Browne,6th,1 3/4 l,2,9-5,-,True,61,28
Curragh Racing Results | 7th June 2023 17:00,N/A,17:00,Good (Good To Firm In Places)  (Turf),7f,Meriwether Lewis (USA),W. M. Lordan,0,Aidan O'Brien,5th,1 1/2 l,2,9-5,-,True,61,28
Curragh Racing Results | 7th June 2023 17:00,N/A,17:00,Good (Good To Firm In Places)  (Turf),7f,Chicago Fireball (IRE),Ben Martin Coen,0,John Patrick Murtagh,4th,3/4 l,2,9-5,-,True,61,28
Curragh Racing Results | 7th June 2023 17:00,N/A,17:00,Good (Good To Firm In Places)  (Turf),7f,Portland (IRE),Ryan Moore,0,Aidan O'Brien,3rd,1/2 l,2,9-5,-,True,61,28
Curragh Racing Results | 7th June 2023 17:00,N/A,17:00,Good (Good To Firm In Places)  (Turf),7f,School Of Law (IRE),William James Lee,0,M. D. O'Callaghan,2nd,1 l,2,9-5,-,True,61,28
Curragh Racing Results | 7th June 2023 17:00,N/A,17:00,Good (Good To Firm In Places)  (Turf),7f,Islandsinthestream (IRE),Declan McDonogh,0,Joseph Patrick O'Brien,1st,N/A,2,9-5,-,True,61,28
Curragh Racing Results | 7th June 2023 17:30,N/A,17:30,Good (Good To Firm In Places),6f,Glor Alainn (IRE),R. P. Cleary,0,J. S. Bolger,8th,2 3/4 l,2,9-0,-,True,61,29
Curragh Racing Results | 7th June 2023 17:30,N/A,17:30,Good (Good To Firm In Places),6f,Branding,William James Lee,0,M. D. O'Callaghan,7th,4 1/2 l,2,9-5,-,True,61,29
Curragh Racing Results | 7th June 2023 17:30,N/A,17:30,Good (Good To Firm In Places),6f,Mountain Bear (IRE),W. M. Lordan,0,Aidan O'Brien,6th,1/2 l,2,9-5,-,True,61,29
Curragh Racing Results | 7th June 2023 17:30,N/A,17:30,Good (Good To Firm In Places),6f,Slurricane (IRE),C. D. Hayes,0,Ross O'Sullivan,5th,1 1/2 l,2,9-5,-,True,61,29
Curragh Racing Results | 7th June 2023 17:30,N/A,17:30,Good (Good To Firm In Places),6f,Alabama (IRE),Ryan Moore,0,Aidan O'Brien,4th,3/4 l,2,9-5,-,True,61,29
Curragh Racing Results | 7th June 2023 17:30,N/A,17:30,Good (Good To Firm In Places),6f,Mythology (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,3rd,1/2 l,2,9-5,-,True,61,29
Curragh Racing Results | 7th June 2023 17:30,N/A,17:30,Good (Good To Firm In Places),6f,My Mate Alfie (IRE),G. F. Carroll,0,G. M. Lyons,2nd,Neck,2,9-5,-,True,61,29
Curragh Racing Results | 7th June 2023 17:30,N/A,17:30,Good (Good To Firm In Places),6f,The Liffey (IRE),Seamie Heffernan,0,Aidan O'Brien,1st,N/A,2,9-5,-,True,61,29
Curragh Racing Results | 7th June 2023 17:30,N/A,17:30,Good (Good To Firm In Places),6f,Glor Alainn (IRE),R. P. Cleary,0,J. S. Bolger,8th,2 3/4 l,2,9-0,-,True,61,29
Curragh Racing Results | 7th June 2023 17:30,N/A,17:30,Good (Good To Firm In Places),6f,Branding,William James Lee,0,M. D. O'Callaghan,7th,4 1/2 l,2,9-5,-,True,61,29
Curragh Racing Results | 7th June 2023 17:30,N/A,17:30,Good (Good To Firm In Places),6f,Mountain Bear (IRE),W. M. Lordan,0,Aidan O'Brien,6th,1/2 l,2,9-5,-,True,61,29
Curragh Racing Results | 7th June 2023 17:30,N/A,17:30,Good (Good To Firm In Places),6f,Slurricane (IRE),C. D. Hayes,0,Ross O'Sullivan,5th,1 1/2 l,2,9-5,-,True,61,29
Curragh Racing Results | 7th June 2023 17:30,N/A,17:30,Good (Good To Firm In Places),6f,Alabama (IRE),Ryan Moore,0,Aidan O'Brien,4th,3/4 l,2,9-5,-,True,61,29
Curragh Racing Results | 7th June 2023 17:30,N/A,17:30,Good (Good To Firm In Places),6f,Mythology (IRE),D. B. McMonagle,0,Joseph Patrick O'Brien,3rd,1/2 l,2,9-5,-,True,61,29
Curragh Racing Results | 7th June 2023 17:30,N/A,17:30,Good (Good To Firm In Places),6f,My Mate Alfie (IRE),G. F. Carroll,0,G. M. Lyons,2nd,Neck,2,9-5,-,True,61,29
Curragh Racing Results | 7th June 2023 17:30,N/A,17:30,Good (Good To Firm In Places),6f,The Liffey (IRE),Seamie Heffernan,0,Aidan O'Brien,1st,N/A,2,9-5,-,True,61,29
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,Macintosh Lady (IRE),R. C. Colgan,0,Ms Margaret Mullins,13th,66 l,5,10-2,-,True,61,30
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,All Time Great (USA),Ryan Moore,0,Aidan O'Brien,12th,14 l,3,9-1,-,True,61,30
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,You Make Me Smile (IRE),R. P. Cleary,0,P. A. Fahy,11th,7 l,5,10-2,-,True,61,30
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,Kermiya (IRE),Ben Martin Coen,0,John Patrick Murtagh,10th,Short Head,3,9-1,-,True,61,30
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,Portunalia (USA),G. F. Carroll,0,G. M. Lyons,9th,5 l,3,9-1,-,True,61,30
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,Tender Camilla (USA),L. F. Roche,0,Noel Meade,8th,1 1/4 l,3,9-1,-,True,61,30
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,Diana Moon (FR),M. P. Sheehy,0,Joseph Patrick O'Brien,7th,Neck,3,9-1h1,-,True,61,30
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,Kitty Mcfee (IRE),G. P. Halpin,0,John S. O'Donoghue,6th,5 l,3,9-1,-,True,61,30
Curragh Racing Results | 7th June 2023 18:00,N/A,18:00,Good (Good To Firm In Places),1m 4f,Angelic Appeal (IRE),N. G. McCullagh,0,Mrs J. Harrington,5th,4 1/2 l,3,9-1,-,True,61,30
