track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Wexford Racing Results | 28th May 2025 16:55,N/A,16:55,Good (Good To Yielding In Places),2m 1f,Tasmanian Girl (IRE),C M Quirke,3,Aengus King,5th,62 l,5,10-10,89,True,177,31
Wexford Racing Results | 28th May 2025 16:55,N/A,16:55,Good (Good To Yielding In Places),2m 1f,Single Edition (IRE),P Cleary,7,N Slevin,4th,5 l,7,10-6ht,99,True,177,31
Wexford Racing Results | 28th May 2025 16:55,N/A,16:55,Good (Good To Yielding In Places),2m 1f,Rockview Roman (IRE),D A Kidd,7,J C McConnell,3rd,2 1/4 l,9,10-6,92,True,177,31
Wexford Racing Results | 28th May 2025 16:55,N/A,16:55,Good (Good To Yielding In Places),2m 1f,Must Meet Cecil (IRE),C P Millar,5,C Collins,2nd,22 l,7,11-4p,110,True,177,31
Wexford Racing Results | 28th May 2025 16:55,N/A,16:55,Good (Good To Yielding In Places),2m 1f,Beacon Edge (IRE),Mr J M Halford,7,G Elliott,1st,N/A,11,12-0b,142,True,177,31
Wexford Racing Results | 28th May 2025 17:30,N/A,17:30,Good (Good To Yielding In Places),2m 1f,Jake Peter (IRE),C M Quirke,3,M A Cahill,10th,7 1/2 l,11,10-13,115,True,177,32
Wexford Racing Results | 28th May 2025 17:30,N/A,17:30,Good (Good To Yielding In Places),2m 1f,Duke Of Leggagh (IRE),S W Flanagan,0,M Mulvany,9th,Head,5,11-6t,122,True,177,32
Wexford Racing Results | 28th May 2025 17:30,N/A,17:30,Good (Good To Yielding In Places),2m 1f,The Big Doyen (IRE),K C Sexton,0,D Queally,8th,1 l,8,11-12,128,True,177,32
Wexford Racing Results | 28th May 2025 17:30,N/A,17:30,Good (Good To Yielding In Places),2m 1f,Any Road (IRE),P T Enright,0,E J O'Grady,7th,2 1/2 l,8,11-10,126,True,177,32
Wexford Racing Results | 28th May 2025 17:30,N/A,17:30,Good (Good To Yielding In Places),2m 1f,Arctic Bresil,D J O'Keeffe,0,H De Bromhead,6th,3 l,8,11-9tp1,125,True,177,32
Wexford Racing Results | 28th May 2025 17:30,N/A,17:30,Good (Good To Yielding In Places),2m 1f,Club Manager,D Meyler,0,R O'Sullivan,5th,6 l,5,10-13,113,True,177,32
Wexford Racing Results | 28th May 2025 17:30,N/A,17:30,Good (Good To Yielding In Places),2m 1f,Grimaud (FR),Sam Ewing,0,G Elliott,4th,4 3/4 l,5,11-7,123,True,177,32
Wexford Racing Results | 28th May 2025 17:30,N/A,17:30,Good (Good To Yielding In Places),2m 1f,Black Heather (IRE),K M Donoghue,0,G P Cromwell,3rd,1/2 l,6,11-4,120,True,177,32
Wexford Racing Results | 28th May 2025 17:30,N/A,17:30,Good (Good To Yielding In Places),2m 1f,Farfromnowhere (IRE),S F O'Keeffe,0,P Nolan,2nd,4 1/4 l,7,11-9,-,True,177,32
Wexford Racing Results | 28th May 2025 17:30,N/A,17:30,Good (Good To Yielding In Places),2m 1f,Sunchart,Mr A P Ryan,7,A Slattery,1st,N/A,8,11-9,-,True,177,32
Wexford Racing Results | 28th May 2025 17:30,N/A,17:30,Good (Good To Yielding In Places),2m 1f,Jake Peter (IRE),C M Quirke,3,M A Cahill,10th,7 1/2 l,11,10-13,115,True,177,32
Wexford Racing Results | 28th May 2025 17:30,N/A,17:30,Good (Good To Yielding In Places),2m 1f,Duke Of Leggagh (IRE),S W Flanagan,0,M Mulvany,9th,Head,5,11-6t,122,True,177,32
Wexford Racing Results | 28th May 2025 17:30,N/A,17:30,Good (Good To Yielding In Places),2m 1f,The Big Doyen (IRE),K C Sexton,0,D Queally,8th,1 l,8,11-12,128,True,177,32
Wexford Racing Results | 28th May 2025 17:30,N/A,17:30,Good (Good To Yielding In Places),2m 1f,Any Road (IRE),P T Enright,0,E J O'Grady,7th,2 1/2 l,8,11-10,126,True,177,32
Wexford Racing Results | 28th May 2025 17:30,N/A,17:30,Good (Good To Yielding In Places),2m 1f,Arctic Bresil,D J O'Keeffe,0,H De Bromhead,6th,3 l,8,11-9tp1,125,True,177,32
Wexford Racing Results | 28th May 2025 17:30,N/A,17:30,Good (Good To Yielding In Places),2m 1f,Club Manager,D Meyler,0,R O'Sullivan,5th,6 l,5,10-13,113,True,177,32
Wexford Racing Results | 28th May 2025 17:30,N/A,17:30,Good (Good To Yielding In Places),2m 1f,Grimaud (FR),Sam Ewing,0,G Elliott,4th,4 3/4 l,5,11-7,123,True,177,32
Wexford Racing Results | 28th May 2025 17:30,N/A,17:30,Good (Good To Yielding In Places),2m 1f,Black Heather (IRE),K M Donoghue,0,G P Cromwell,3rd,1/2 l,6,11-4,120,True,177,32
Wexford Racing Results | 28th May 2025 17:30,N/A,17:30,Good (Good To Yielding In Places),2m 1f,Farfromnowhere (IRE),S F O'Keeffe,0,P Nolan,2nd,4 1/4 l,7,11-9,-,True,177,32
Wexford Racing Results | 28th May 2025 17:30,N/A,17:30,Good (Good To Yielding In Places),2m 1f,Sunchart,Mr A P Ryan,7,A Slattery,1st,N/A,8,11-9,-,True,177,32
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,Keep It Cool (IRE),A Leahy,7,J J Hanlon,PU,N/A,5,11-12,96,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,Pension Plan (IRE),D King,0,P W Flynn,PU,N/A,5,10-2,72,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,Getaway Blondie (IRE),Sam Ewing,0,A Sexton,PU,N/A,5,10-6p,76,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,Chesterbaylad (IRE),C D Smithers,7,Ms H P Markham,10th,9 l,4,11-3h,93,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,Sallap (IRE),P T Enright,0,S Curling,9th,2 1/2 l,5,11-0,84,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,Pepperpots (IRE),Mr B J Walsh,7,B J Walsh,8th,6 1/2 l,7,11-4p1,88,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,Paul's Dream (IRE),D E Mullins,0,A Mullins,7th,9 l,6,11-7,91,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,Depeche Mo (IRE),P Hanlon,7,Eric Larkin,6th,3 1/2 l,7,10-8h,78,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,My Good Pal (IRE),Mr B M Coonan,7,G P Cromwell,5th,1/2 l,6,11-0t,84,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,Pleasureofpressure (IRE),D Robinson,0,P J Rothwell,4th,Neck,5,10-12,82,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,Amron Diamond (IRE),S D Torrens,0,J Motherway,3rd,Nose,6,10-2p1,72,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,Stonecarthy (IRE),D Meyler,0,K Purcell,2nd,3 3/4 l,6,11-1,85,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,Onebrightbluerose (IRE),D J O'Keeffe,0,Patrick Cronin,1st,N/A,6,10-11,81,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,Keep It Cool (IRE),A Leahy,7,J J Hanlon,PU,N/A,5,11-12,96,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,Pension Plan (IRE),D King,0,P W Flynn,PU,N/A,5,10-2,72,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,Getaway Blondie (IRE),Sam Ewing,0,A Sexton,PU,N/A,5,10-6p,76,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,Chesterbaylad (IRE),C D Smithers,7,Ms H P Markham,10th,9 l,4,11-3h,93,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,Sallap (IRE),P T Enright,0,S Curling,9th,2 1/2 l,5,11-0,84,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,Pepperpots (IRE),Mr B J Walsh,7,B J Walsh,8th,6 1/2 l,7,11-4p1,88,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,Paul's Dream (IRE),D E Mullins,0,A Mullins,7th,9 l,6,11-7,91,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,Depeche Mo (IRE),P Hanlon,7,Eric Larkin,6th,3 1/2 l,7,10-8h,78,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,My Good Pal (IRE),Mr B M Coonan,7,G P Cromwell,5th,1/2 l,6,11-0t,84,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,Pleasureofpressure (IRE),D Robinson,0,P J Rothwell,4th,Neck,5,10-12,82,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,Amron Diamond (IRE),S D Torrens,0,J Motherway,3rd,Nose,6,10-2p1,72,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,Stonecarthy (IRE),D Meyler,0,K Purcell,2nd,3 3/4 l,6,11-1,85,True,177,33
Wexford Racing Results | 28th May 2025 18:00,N/A,18:00,Good,2m 1f,Onebrightbluerose (IRE),D J O'Keeffe,0,Patrick Cronin,1st,N/A,6,10-11,81,True,177,33
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,Mrs Wemyss (IRE),P Hanlon,7,E Sheehy,RO,N/A,7,10-7p,79,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,Gortmore Lady (IRE),E Walsh,0,A J Martin,PU,N/A,5,11-2,88,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,Buckaway Freddie (IRE),B W Harvey,0,J C McConnell,PU,N/A,5,11-11,97,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,You Played Well (IRE),D Meyler,0,K Purcell,10th,27 l,4,11-7,99,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,Fear The Deere (IRE),C M Quirke,3,T Doyle,9th,Short Head,7,10-13,85,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,Polly Poppins (IRE),T Power Roche,5,Bernard Crowley,8th,4 3/4 l,5,11-9h,95,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,Special Protector (IRE),P T Enright,0,E Doyle,7th,4 1/2 l,7,10-3ht1,75,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,Pampar Lady (IRE),K M Donoghue,0,G P Cromwell,6th,4 1/2 l,6,11-12,98,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,Hay Baby (IRE),J Coen,3,Peter Fahey,5th,3 3/4 l,6,11-6,92,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,Ballycommon Chapel (IRE),C Owens,7,R Donohoe,4th,3/4 l,7,10-13,85,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,Only A Dollar (IRE),S F O'Keeffe,0,S Aherne,3rd,3 3/4 l,7,11-8h,94,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,Telnobody (IRE),S O'Callaghan,5,R O'Sullivan,2nd,3 3/4 l,5,11-4,90,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,Hatfield Hammer (IRE),J C Gainford,0,P Nolan,1st,N/A,6,11-4p,90,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,Mrs Wemyss (IRE),P Hanlon,7,E Sheehy,RO,N/A,7,10-7p,79,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,Gortmore Lady (IRE),E Walsh,0,A J Martin,PU,N/A,5,11-2,88,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,Buckaway Freddie (IRE),B W Harvey,0,J C McConnell,PU,N/A,5,11-11,97,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,You Played Well (IRE),D Meyler,0,K Purcell,10th,27 l,4,11-7,99,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,Fear The Deere (IRE),C M Quirke,3,T Doyle,9th,Short Head,7,10-13,85,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,Polly Poppins (IRE),T Power Roche,5,Bernard Crowley,8th,4 3/4 l,5,11-9h,95,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,Special Protector (IRE),P T Enright,0,E Doyle,7th,4 1/2 l,7,10-3ht1,75,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,Pampar Lady (IRE),K M Donoghue,0,G P Cromwell,6th,4 1/2 l,6,11-12,98,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,Hay Baby (IRE),J Coen,3,Peter Fahey,5th,3 3/4 l,6,11-6,92,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,Ballycommon Chapel (IRE),C Owens,7,R Donohoe,4th,3/4 l,7,10-13,85,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,Only A Dollar (IRE),S F O'Keeffe,0,S Aherne,3rd,3 3/4 l,7,11-8h,94,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,Telnobody (IRE),S O'Callaghan,5,R O'Sullivan,2nd,3 3/4 l,5,11-4,90,True,177,34
Wexford Racing Results | 28th May 2025 18:30,N/A,18:30,Good,2m 1f,Hatfield Hammer (IRE),J C Gainford,0,P Nolan,1st,N/A,6,11-4p,90,True,177,34
Wexford Racing Results | 28th May 2025 19:00,N/A,19:00,Good,2m 4f,Conflict Lady (IRE),S F O'Keeffe,0,Liz Doyle,6th,2 1/4 l,5,10-11,-,True,177,35
Wexford Racing Results | 28th May 2025 19:00,N/A,19:00,Good,2m 4f,Banana Three (IRE),S D Torrens,0,R O'Sullivan,5th,18 l,5,11-12b,116,True,177,35
Wexford Racing Results | 28th May 2025 19:00,N/A,19:00,Good,2m 4f,Colorado Charlie (IRE),P T Enright,0,J Halley,4th,Short Head,5,11-4,102,True,177,35
Wexford Racing Results | 28th May 2025 19:00,N/A,19:00,Good,2m 4f,Cappa Hill (IRE),D J O'Keeffe,0,Sean Allen,3rd,1 1/4 l,5,11-4t,106,True,177,35
Wexford Racing Results | 28th May 2025 19:00,N/A,19:00,Good,2m 4f,Kalaroun (IRE),C G O'Dwyer,5,C O'Dwyer,2nd,6 l,7,11-12t,83,True,177,35
Wexford Racing Results | 28th May 2025 19:00,N/A,19:00,Good,2m 4f,Avalo (IRE),J Coen,3,Peter Fahey,1st,N/A,6,11-4,105,True,177,35
Wexford Racing Results | 28th May 2025 19:00,N/A,19:00,Good,2m 4f,Conflict Lady (IRE),S F O'Keeffe,0,Liz Doyle,6th,2 1/4 l,5,10-11,-,True,177,35
Wexford Racing Results | 28th May 2025 19:00,N/A,19:00,Good,2m 4f,Banana Three (IRE),S D Torrens,0,R O'Sullivan,5th,18 l,5,11-12b,116,True,177,35
Wexford Racing Results | 28th May 2025 19:00,N/A,19:00,Good,2m 4f,Colorado Charlie (IRE),P T Enright,0,J Halley,4th,Short Head,5,11-4,102,True,177,35
Wexford Racing Results | 28th May 2025 19:00,N/A,19:00,Good,2m 4f,Cappa Hill (IRE),D J O'Keeffe,0,Sean Allen,3rd,1 1/4 l,5,11-4t,106,True,177,35
Wexford Racing Results | 28th May 2025 19:00,N/A,19:00,Good,2m 4f,Kalaroun (IRE),C G O'Dwyer,5,C O'Dwyer,2nd,6 l,7,11-12t,83,True,177,35
Wexford Racing Results | 28th May 2025 19:00,N/A,19:00,Good,2m 4f,Avalo (IRE),J Coen,3,Peter Fahey,1st,N/A,6,11-4,105,True,177,35
Wexford Racing Results | 28th May 2025 19:30,N/A,19:30,Good,3m,Ash Tree Meadow (FR),D J Gilligan,0,G Elliott,4th,34 l,9,11-5t,138,True,177,36
Wexford Racing Results | 28th May 2025 19:30,N/A,19:30,Good,3m,So Des Flos (FR),Sam Ewing,0,G Elliott,3rd,32 l,8,11-5p,-,True,177,36
Wexford Racing Results | 28th May 2025 19:30,N/A,19:30,Good,3m,Tag Man (IRE),D J O'Keeffe,0,H De Bromhead,2nd,11 l,9,11-10t,133,True,177,36
Wexford Racing Results | 28th May 2025 19:30,N/A,19:30,Good,3m,Lieutenant Mayne (IRE),T Power Roche,5,J C McConnell,1st,N/A,6,11-10,122,True,177,36
Wexford Racing Results | 28th May 2025 19:30,N/A,19:30,Good,3m,Ash Tree Meadow (FR),D J Gilligan,0,G Elliott,4th,34 l,9,11-5t,138,True,177,36
Wexford Racing Results | 28th May 2025 19:30,N/A,19:30,Good,3m,So Des Flos (FR),Sam Ewing,0,G Elliott,3rd,32 l,8,11-5p,-,True,177,36
Wexford Racing Results | 28th May 2025 19:30,N/A,19:30,Good,3m,Tag Man (IRE),D J O'Keeffe,0,H De Bromhead,2nd,11 l,9,11-10t,133,True,177,36
Wexford Racing Results | 28th May 2025 19:30,N/A,19:30,Good,3m,Lieutenant Mayne (IRE),T Power Roche,5,J C McConnell,1st,N/A,6,11-10,122,True,177,36
Wexford Racing Results | 28th May 2025 20:00,N/A,20:00,Good,3m,Diamonds Diva (IRE),D Meyler,0,Mrs J Harrington,9th,32 l,5,11-12,98,True,177,37
Wexford Racing Results | 28th May 2025 20:00,N/A,20:00,Good,3m,Native Song (IRE),C M Quirke,3,P Kiely,8th,3 1/4 l,8,10-5p,77,True,177,37
Wexford Racing Results | 28th May 2025 20:00,N/A,20:00,Good,3m,Fireworks (FR),P Hanlon,7,J J Hanlon,7th,12 l,7,10-8,80,True,177,37
Wexford Racing Results | 28th May 2025 20:00,N/A,20:00,Good,3m,No Fussing (IRE),Mr D Doyle,7,T Doyle,6th,7 l,9,11-4,90,True,177,37
Wexford Racing Results | 28th May 2025 20:00,N/A,20:00,Good,3m,Ashlia Dancer (IRE),Cian Cullinan,7,P G Fahey,5th,2 1/2 l,9,12-0,100,True,177,37
Wexford Racing Results | 28th May 2025 20:00,N/A,20:00,Good,3m,Twoplustwo Equals (IRE),M P O'Connor,0,Paul Tobin,4th,3 1/2 l,8,11-2tp1,88,True,177,37
Wexford Racing Results | 28th May 2025 20:00,N/A,20:00,Good,3m,Ashdale Flyer (IRE),C D Smithers,7,Mrs J Harrington,3rd,3/4 l,6,11-9p,95,True,177,37
Wexford Racing Results | 28th May 2025 20:00,N/A,20:00,Good,3m,Captain Kate (IRE),P M O'Brien,7,E Sheehy,2nd,1 1/2 l,6,10-0p,72,True,177,37
Wexford Racing Results | 28th May 2025 20:00,N/A,20:00,Good,3m,Arnacoeur (FR),C G O'Dwyer,5,C O'Dwyer,1st,N/A,7,11-4h,90,True,177,37
Wexford Racing Results | 28th May 2025 20:00,N/A,20:00,Good,3m,Diamonds Diva (IRE),D Meyler,0,Mrs J Harrington,9th,32 l,5,11-12,98,True,177,37
Wexford Racing Results | 28th May 2025 20:00,N/A,20:00,Good,3m,Native Song (IRE),C M Quirke,3,P Kiely,8th,3 1/4 l,8,10-5p,77,True,177,37
Wexford Racing Results | 28th May 2025 20:00,N/A,20:00,Good,3m,Fireworks (FR),P Hanlon,7,J J Hanlon,7th,12 l,7,10-8,80,True,177,37
Wexford Racing Results | 28th May 2025 20:00,N/A,20:00,Good,3m,No Fussing (IRE),Mr D Doyle,7,T Doyle,6th,7 l,9,11-4,90,True,177,37
Wexford Racing Results | 28th May 2025 20:00,N/A,20:00,Good,3m,Ashlia Dancer (IRE),Cian Cullinan,7,P G Fahey,5th,2 1/2 l,9,12-0,100,True,177,37
Wexford Racing Results | 28th May 2025 20:00,N/A,20:00,Good,3m,Twoplustwo Equals (IRE),M P O'Connor,0,Paul Tobin,4th,3 1/2 l,8,11-2tp1,88,True,177,37
Wexford Racing Results | 28th May 2025 20:00,N/A,20:00,Good,3m,Ashdale Flyer (IRE),C D Smithers,7,Mrs J Harrington,3rd,3/4 l,6,11-9p,95,True,177,37
Wexford Racing Results | 28th May 2025 20:00,N/A,20:00,Good,3m,Captain Kate (IRE),P M O'Brien,7,E Sheehy,2nd,1 1/2 l,6,10-0p,72,True,177,37
Wexford Racing Results | 28th May 2025 20:00,N/A,20:00,Good,3m,Arnacoeur (FR),C G O'Dwyer,5,C O'Dwyer,1st,N/A,7,11-4h,90,True,177,37
Wexford Racing Results | 28th May 2025 20:30,N/A,20:30,Good,2m 4f,Portnablagh (IRE),Mr R Guiney,7,Paul Traynor,12th,5 l,5,12-0t,-,True,177,38
Wexford Racing Results | 28th May 2025 20:30,N/A,20:30,Good,2m 4f,Woodie Campelltown (IRE),Mr P W Mullins,0,Rosemary Connors,11th,22 l,5,12-0,-,True,177,38
Wexford Racing Results | 28th May 2025 20:30,N/A,20:30,Good,2m 4f,Absolute Bliss,Mr E P O'Brien,5,Paul Tobin,10th,14 l,5,11-7,-,True,177,38
Wexford Racing Results | 28th May 2025 20:30,N/A,20:30,Good,2m 4f,Cappaho (IRE),Mr D L Queally,0,E Seymour,9th,2 l,5,11-7,-,True,177,38
Wexford Racing Results | 28th May 2025 20:30,N/A,20:30,Good,2m 4f,Kazbek (IRE),Mr H C Swan,0,Peter Fahey,8th,1 3/4 l,5,12-0,-,True,177,38
Wexford Racing Results | 28th May 2025 20:30,N/A,20:30,Good,2m 4f,Lakewood Rose (IRE),Miss N C Hennessy,7,Miss N Hennessy,7th,1/2 l,7,11-7,-,True,177,38
Wexford Racing Results | 28th May 2025 20:30,N/A,20:30,Good,2m 4f,Kevlar (FR),Mr J H Williamson,7,A J Martin,6th,6 l,5,12-0,-,True,177,38
Wexford Racing Results | 28th May 2025 20:30,N/A,20:30,Good,2m 4f,Hawk's Rock (IRE),Mr P J Cody,7,R P Cody,5th,2 l,5,12-0,-,True,177,38
Wexford Racing Results | 28th May 2025 20:30,N/A,20:30,Good,2m 4f,Passing Diamond (IRE),Mr B O'Neill,0,D M O'Brien,4th,1 3/4 l,5,12-0,-,True,177,38
Wexford Racing Results | 28th May 2025 20:30,N/A,20:30,Good,2m 4f,Times A Wastin (IRE),Mr J M Halford,7,N Slevin,3rd,3 3/4 l,6,12-0,-,True,177,38
Wexford Racing Results | 28th May 2025 20:30,N/A,20:30,Good,2m 4f,Thedeviluno (IRE),Mr J W Hendrick,7,P Nolan,2nd,2 1/4 l,6,12-0,-,True,177,38
Wexford Racing Results | 28th May 2025 20:30,N/A,20:30,Good,2m 4f,Strong Link (IRE),Mr J L Gleeson,0,R O'Sullivan,1st,N/A,5,12-0,-,True,177,38
Wexford Racing Results | 28th May 2025 20:30,N/A,20:30,Good,2m 4f,Portnablagh (IRE),Mr R Guiney,7,Paul Traynor,12th,5 l,5,12-0t,-,True,177,38
Wexford Racing Results | 28th May 2025 20:30,N/A,20:30,Good,2m 4f,Woodie Campelltown (IRE),Mr P W Mullins,0,Rosemary Connors,11th,22 l,5,12-0,-,True,177,38
Wexford Racing Results | 28th May 2025 20:30,N/A,20:30,Good,2m 4f,Absolute Bliss,Mr E P O'Brien,5,Paul Tobin,10th,14 l,5,11-7,-,True,177,38
Wexford Racing Results | 28th May 2025 20:30,N/A,20:30,Good,2m 4f,Cappaho (IRE),Mr D L Queally,0,E Seymour,9th,2 l,5,11-7,-,True,177,38
Wexford Racing Results | 28th May 2025 20:30,N/A,20:30,Good,2m 4f,Kazbek (IRE),Mr H C Swan,0,Peter Fahey,8th,1 3/4 l,5,12-0,-,True,177,38
Wexford Racing Results | 28th May 2025 20:30,N/A,20:30,Good,2m 4f,Lakewood Rose (IRE),Miss N C Hennessy,7,Miss N Hennessy,7th,1/2 l,7,11-7,-,True,177,38
Wexford Racing Results | 28th May 2025 20:30,N/A,20:30,Good,2m 4f,Kevlar (FR),Mr J H Williamson,7,A J Martin,6th,6 l,5,12-0,-,True,177,38
Wexford Racing Results | 28th May 2025 20:30,N/A,20:30,Good,2m 4f,Hawk's Rock (IRE),Mr P J Cody,7,R P Cody,5th,2 l,5,12-0,-,True,177,38
Wexford Racing Results | 28th May 2025 20:30,N/A,20:30,Good,2m 4f,Passing Diamond (IRE),Mr B O'Neill,0,D M O'Brien,4th,1 3/4 l,5,12-0,-,True,177,38
Wexford Racing Results | 28th May 2025 20:30,N/A,20:30,Good,2m 4f,Times A Wastin (IRE),Mr J M Halford,7,N Slevin,3rd,3 3/4 l,6,12-0,-,True,177,38
Wexford Racing Results | 28th May 2025 20:30,N/A,20:30,Good,2m 4f,Thedeviluno (IRE),Mr J W Hendrick,7,P Nolan,2nd,2 1/4 l,6,12-0,-,True,177,38
Wexford Racing Results | 28th May 2025 20:30,N/A,20:30,Good,2m 4f,Strong Link (IRE),Mr J L Gleeson,0,R O'Sullivan,1st,N/A,5,12-0,-,True,177,38
Limerick Racing Results | 29th May 2025 17:10,N/A,17:10,Good (Good To Firm In Places),2m 200y,Saint Peregrine (IRE),D King,0,J P Ryan,10th,3 l,6,11-6,-,True,177,39
Limerick Racing Results | 29th May 2025 17:10,N/A,17:10,Good (Good To Firm In Places),2m 200y,Harrowhill (IRE),L Quinlan,3,R Hackett,9th,1/2 l,5,11-6,-,True,177,39
Limerick Racing Results | 29th May 2025 17:10,N/A,17:10,Good (Good To Firm In Places),2m 200y,Cocovic (IRE),J Coen,3,E McNamara,8th,2 1/4 l,5,11-12,-,True,177,39
Limerick Racing Results | 29th May 2025 17:10,N/A,17:10,Good (Good To Firm In Places),2m 200y,Ifallgoeswell (IRE),P Byrnes,0,C Byrnes,7th,Head,5,11-12,-,True,177,39
Limerick Racing Results | 29th May 2025 17:10,N/A,17:10,Good (Good To Firm In Places),2m 200y,Stickman (IRE),A McCurtin,0,Donncha Duggan,6th,2 1/4 l,7,11-8,-,True,177,39
Limerick Racing Results | 29th May 2025 17:10,N/A,17:10,Good (Good To Firm In Places),2m 200y,Cool Morning (IRE),D E Mullins,0,Ms M Mullins,5th,10 l,4,10-9,-,True,177,39
Limerick Racing Results | 29th May 2025 17:10,N/A,17:10,Good (Good To Firm In Places),2m 200y,Ocean Of Mercy (IRE),R J Condon,5,P Hennessy,4th,2 1/2 l,9,11-6,-,True,177,39
Limerick Racing Results | 29th May 2025 17:10,N/A,17:10,Good (Good To Firm In Places),2m 200y,De Temps En Temps (IRE),K M Donoghue,0,G P Cromwell,3rd,2 1/4 l,6,11-10,-,True,177,39
Limerick Racing Results | 29th May 2025 17:10,N/A,17:10,Good (Good To Firm In Places),2m 200y,The Man's Room (IRE),C Stone-Walsh,3,Colm Murphy,2nd,2 l,5,11-6,-,True,177,39
Limerick Racing Results | 29th May 2025 17:10,N/A,17:10,Good (Good To Firm In Places),2m 200y,Elusive Ogie (IRE),D J O'Keeffe,0,E McCarthy,1st,N/A,4,10-12,107,True,177,39
