track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Wexford Racing Results | 18th May 2024 14:50,N/A,14:50,Soft (Yielding In Places),2m 1f 55y,Diamond Dollar (IRE),P Byrnes,3,C Byrnes,9th,1 l,5,11-11,92,True,115,13
Wexford Racing Results | 18th May 2024 14:50,N/A,14:50,Soft (Yielding In Places),2m 1f 55y,The Striker Dylan (IRE),R Deegan,0,L P Cusack,8th,1 1/4 l,6,11-11,92,True,115,13
Wexford Racing Results | 18th May 2024 14:50,N/A,14:50,Soft (Yielding In Places),2m 1f 55y,The Riastrad (IRE),J P Shinnick,7,D Kinsella,7th,1 3/4 l,6,11-5h,86,True,115,13
Wexford Racing Results | 18th May 2024 14:50,N/A,14:50,Soft (Yielding In Places),2m 1f 55y,Ladyeze Man (IRE),K M Donoghue,0,J P Flavin,6th,3 1/2 l,6,11-10t1,91,True,115,13
Wexford Racing Results | 18th May 2024 14:50,N/A,14:50,Soft (Yielding In Places),2m 1f 55y,Sunwalk,C G O'Dwyer,5,S Neville,5th,1 1/4 l,6,11-1t,82,True,115,13
Wexford Racing Results | 18th May 2024 14:50,N/A,14:50,Soft (Yielding In Places),2m 1f 55y,Chosen Shant (IRE),E Walsh,0,Ciaran Murphy,4th,3/4 l,8,11-10t,91,True,115,13
Wexford Racing Results | 18th May 2024 14:50,N/A,14:50,Soft (Yielding In Places),2m 1f 55y,Toon Town (IRE),S W Flanagan,0,Brendan Walsh,3rd,3 l,7,11-6,87,True,115,13
Wexford Racing Results | 18th May 2024 14:50,N/A,14:50,Soft (Yielding In Places),2m 1f 55y,Rightfolksplease (IRE),D Meyler,0,P W Flynn,2nd,Neck,6,11-4,85,True,115,13
Wexford Racing Results | 18th May 2024 14:50,N/A,14:50,Soft (Yielding In Places),2m 1f 55y,A Nod To Getaway (IRE),D J O'Keeffe,0,P O'Flynn,1st,N/A,7,11-2tp,83,True,115,13
Wexford Racing Results | 18th May 2024 14:50,N/A,14:50,Soft (Yielding In Places),2m 1f 55y,Blackstone Cliff (IRE),R A Doyle,0,G Keane,NR,N/A,8,11-4ht,85,True,115,13
Wexford Racing Results | 18th May 2024 14:50,N/A,14:50,Soft (Yielding In Places),2m 1f 55y,Champagne Vacation (IRE),P T Enright,0,S Aherne,NR,N/A,9,12-0,95,True,115,13
Wexford Racing Results | 18th May 2024 14:50,N/A,14:50,Soft (Yielding In Places),2m 1f 55y,Bigira (FR),D Butler,7,M Fahey,NR,N/A,5,11-8,89,True,115,13
Wexford Racing Results | 18th May 2024 14:50,N/A,14:50,Soft (Yielding In Places),2m 1f 55y,Inchiquin Maid (IRE),Sam Ewing,0,D Budds,NR,N/A,5,11-7t,88,True,115,13
Wexford Racing Results | 18th May 2024 14:50,N/A,14:50,Soft (Yielding In Places),2m 1f 55y,Lacken Run (IRE),P K Donovan,5,G M Doyle,11th,7 l,6,11-4,85,True,115,13
Wexford Racing Results | 18th May 2024 14:50,N/A,14:50,Soft (Yielding In Places),2m 1f 55y,Hesasmoothoperator (IRE),K E Buckley,0,T Gibney,10th,3/4 l,6,11-11,92,True,115,13
Wexford Racing Results | 18th May 2024 14:50,N/A,14:50,Soft (Yielding In Places),2m 1f 55y,Diamond Dollar (IRE),P Byrnes,3,C Byrnes,9th,1 l,5,11-11,92,True,115,13
Wexford Racing Results | 18th May 2024 14:50,N/A,14:50,Soft (Yielding In Places),2m 1f 55y,The Striker Dylan (IRE),R Deegan,0,L P Cusack,8th,1 1/4 l,6,11-11,92,True,115,13
Wexford Racing Results | 18th May 2024 14:50,N/A,14:50,Soft (Yielding In Places),2m 1f 55y,The Riastrad (IRE),J P Shinnick,7,D Kinsella,7th,1 3/4 l,6,11-5h,86,True,115,13
Wexford Racing Results | 18th May 2024 14:50,N/A,14:50,Soft (Yielding In Places),2m 1f 55y,Ladyeze Man (IRE),K M Donoghue,0,J P Flavin,6th,3 1/2 l,6,11-10t1,91,True,115,13
Wexford Racing Results | 18th May 2024 14:50,N/A,14:50,Soft (Yielding In Places),2m 1f 55y,Sunwalk,C G O'Dwyer,5,S Neville,5th,1 1/4 l,6,11-1t,82,True,115,13
Wexford Racing Results | 18th May 2024 14:50,N/A,14:50,Soft (Yielding In Places),2m 1f 55y,Chosen Shant (IRE),E Walsh,0,Ciaran Murphy,4th,3/4 l,8,11-10t,91,True,115,13
Wexford Racing Results | 18th May 2024 14:50,N/A,14:50,Soft (Yielding In Places),2m 1f 55y,Toon Town (IRE),S W Flanagan,0,Brendan Walsh,3rd,3 l,7,11-6,87,True,115,13
Wexford Racing Results | 18th May 2024 14:50,N/A,14:50,Soft (Yielding In Places),2m 1f 55y,Rightfolksplease (IRE),D Meyler,0,P W Flynn,2nd,Neck,6,11-4,85,True,115,13
Wexford Racing Results | 18th May 2024 14:50,N/A,14:50,Soft (Yielding In Places),2m 1f 55y,A Nod To Getaway (IRE),D J O'Keeffe,0,P O'Flynn,1st,N/A,7,11-2tp,83,True,115,13
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Lisamaria (IRE),Non Runner,0,P W Flynn,NR,N/A,5,11-6,87,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Hi Sur Multi,J P Shinnick,7,H Smyth,PU,N/A,7,11-6t,87,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Chance Another One (IRE),J S McGarvey,0,S M Duffy,12th,1 1/4 l,5,11-13,94,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Moudan (IRE),E Walsh,0,Ciaran Murphy,11th,3/4 l,5,12-0,95,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,The Miracle Man (IRE),Sam Ewing,0,Peter Fahey,10th,2 1/2 l,6,11-12,93,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Tullabrack Lad (IRE),B P Kennedy,7,F J Flood,9th,2 1/2 l,5,11-0,81,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Shean Glory (IRE),Mr S Tobin,7,S Aherne,8th,8 1/2 l,8,10-13,80,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Papa Barns (IRE),D Meyler,0,Tom Dreaper,7th,1 1/4 l,7,10-13,80,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Kate Ill Know (IRE),S Fitzgerald,0,D Budds,6th,4 l,11,10-13t,80,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Onebrightbluerose (IRE),Kevin A Murphy,7,Patrick Cronin,5th,2 1/4 l,5,11-7p,88,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Depeche Mo (IRE),M J M O'Sullivan,0,Eric Larkin,4th,8 l,6,11-3ht,84,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Fromheretoeternity (IRE),K C Sexton,0,D Queally,2nd,Dead Heat,7,11-6t1,87,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Breagagh (IRE),Mr N Gault,7,S Millar,2nd,Neck,6,11-10p,91,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Junot (IRE),D J O'Keeffe,0,M Winters,1st,N/A,5,11-9tp,90,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Lisamaria (IRE),Non Runner,0,P W Flynn,NR,N/A,5,11-6,87,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Hi Sur Multi,J P Shinnick,7,H Smyth,PU,N/A,7,11-6t,87,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Chance Another One (IRE),J S McGarvey,0,S M Duffy,12th,1 1/4 l,5,11-13,94,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Moudan (IRE),E Walsh,0,Ciaran Murphy,11th,3/4 l,5,12-0,95,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,The Miracle Man (IRE),Sam Ewing,0,Peter Fahey,10th,2 1/2 l,6,11-12,93,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Tullabrack Lad (IRE),B P Kennedy,7,F J Flood,9th,2 1/2 l,5,11-0,81,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Shean Glory (IRE),Mr S Tobin,7,S Aherne,8th,8 1/2 l,8,10-13,80,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Papa Barns (IRE),D Meyler,0,Tom Dreaper,7th,1 1/4 l,7,10-13,80,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Kate Ill Know (IRE),S Fitzgerald,0,D Budds,6th,4 l,11,10-13t,80,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Onebrightbluerose (IRE),Kevin A Murphy,7,Patrick Cronin,5th,2 1/4 l,5,11-7p,88,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Depeche Mo (IRE),M J M O'Sullivan,0,Eric Larkin,4th,8 l,6,11-3ht,84,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Fromheretoeternity (IRE),K C Sexton,0,D Queally,2nd,Dead Heat,7,11-6t1,87,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Breagagh (IRE),Mr N Gault,7,S Millar,2nd,Neck,6,11-10p,91,True,115,14
Wexford Racing Results | 18th May 2024 15:25,N/A,15:25,Soft (Yielding In Places),2m 1f 55y,Junot (IRE),D J O'Keeffe,0,M Winters,1st,N/A,5,11-9tp,90,True,115,14
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Meyo,D J O'Keeffe,0,T Gibney,NR,N/A,6,11-10,111,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Hand Over Fist (FR),M P O'Connor,3,H De Bromhead,NR,N/A,7,11-8,109,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Walkonthebriteside (IRE),D King,0,J C McConnell,NR,N/A,6,10-2t,89,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Western Zara (IRE),C Stone-Walsh,5,P Nolan,PU,N/A,8,12-0p,115,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Themanintheboots (IRE),Sam Ewing,0,G Elliott,PU,N/A,6,11-10p,111,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Kinturk Jack (IRE),S F O'Keeffe,0,T Gibney,PU,N/A,7,10-2,89,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,El Capitaine (IRE),K M Donoghue,0,Tom Dreaper,PU,N/A,6,11-11p1,112,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Rockbrook (IRE),S D Torrens,0,P J Rothwell,PU,N/A,7,10-8,95,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Loup De Tallane (FR),R A Doyle,0,E Griffin,PU,N/A,8,10-8t,95,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Ranger Billy (IRE),M J M O'Sullivan,0,E Doyle,PU,N/A,8,10-3,90,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Reve Inoui (IRE),P T Enright,0,J P Flavin,5th,4 l,6,11-6,107,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,King Of Cong (IRE),J P Shinnick,7,T O'Brien,4th,27 l,6,11-8,109,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Tranquil Sea (IRE),S W Flanagan,0,P Nolan,3rd,6 1/2 l,4,11-1,113,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Cloudy Fountain (IRE),Mr Alan O'Sullivan,7,W J Burke,2nd,3/4 l,6,10-2,89,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Plain Or Battered (IRE),C Owens,7,P J Rothwell,1st,N/A,7,10-1p,88,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Meyo,D J O'Keeffe,0,T Gibney,NR,N/A,6,11-10,111,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Hand Over Fist (FR),M P O'Connor,3,H De Bromhead,NR,N/A,7,11-8,109,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Walkonthebriteside (IRE),D King,0,J C McConnell,NR,N/A,6,10-2t,89,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Western Zara (IRE),C Stone-Walsh,5,P Nolan,PU,N/A,8,12-0p,115,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Themanintheboots (IRE),Sam Ewing,0,G Elliott,PU,N/A,6,11-10p,111,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Kinturk Jack (IRE),S F O'Keeffe,0,T Gibney,PU,N/A,7,10-2,89,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,El Capitaine (IRE),K M Donoghue,0,Tom Dreaper,PU,N/A,6,11-11p1,112,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Rockbrook (IRE),S D Torrens,0,P J Rothwell,PU,N/A,7,10-8,95,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Loup De Tallane (FR),R A Doyle,0,E Griffin,PU,N/A,8,10-8t,95,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Ranger Billy (IRE),M J M O'Sullivan,0,E Doyle,PU,N/A,8,10-3,90,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Reve Inoui (IRE),P T Enright,0,J P Flavin,5th,4 l,6,11-6,107,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,King Of Cong (IRE),J P Shinnick,7,T O'Brien,4th,27 l,6,11-8,109,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Tranquil Sea (IRE),S W Flanagan,0,P Nolan,3rd,6 1/2 l,4,11-1,113,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Cloudy Fountain (IRE),Mr Alan O'Sullivan,7,W J Burke,2nd,3/4 l,6,10-2,89,True,115,15
Wexford Racing Results | 18th May 2024 16:00,N/A,16:00,Soft (Yielding In Places),3m 50y,Plain Or Battered (IRE),C Owens,7,P J Rothwell,1st,N/A,7,10-1p,88,True,115,15
Wexford Racing Results | 18th May 2024 16:35,N/A,16:35,Soft (Yielding In Places),2m,Man River (IRE),D J O'Keeffe,0,P F O'Donnell,7th,6 1/2 l,7,11-6t,-,True,115,16
Wexford Racing Results | 18th May 2024 16:35,N/A,16:35,Soft (Yielding In Places),2m,Charlie Luciano (IRE),Sam Ewing,0,N Meade,6th,1 l,5,11-6,-,True,115,16
Wexford Racing Results | 18th May 2024 16:35,N/A,16:35,Soft (Yielding In Places),2m,Bua Boy (IRE),D King,0,D Hogan,5th,Neck,9,11-6,-,True,115,16
Wexford Racing Results | 18th May 2024 16:35,N/A,16:35,Soft (Yielding In Places),2m,Starman (FR),J P O'Sullivan,0,A McCann,4th,2 1/2 l,8,11-6h,-,True,115,16
Wexford Racing Results | 18th May 2024 16:35,N/A,16:35,Soft (Yielding In Places),2m,Summer Tide (IRE),P Byrnes,3,C Byrnes,3rd,4 1/4 l,9,11-12,-,True,115,16
Wexford Racing Results | 18th May 2024 16:35,N/A,16:35,Soft (Yielding In Places),2m,Magic Tricks (FR),J S McGarvey,0,G Elliott,2nd,8 l,8,11-12,-,True,115,16
Wexford Racing Results | 18th May 2024 16:35,N/A,16:35,Soft (Yielding In Places),2m,Dreal Deal (IRE),S D Torrens,0,J C McConnell,1st,N/A,9,11-12t,-,True,115,16
Wexford Racing Results | 18th May 2024 16:35,N/A,16:35,Soft (Yielding In Places),2m,Man River (IRE),D J O'Keeffe,0,P F O'Donnell,7th,6 1/2 l,7,11-6t,-,True,115,16
Wexford Racing Results | 18th May 2024 16:35,N/A,16:35,Soft (Yielding In Places),2m,Charlie Luciano (IRE),Sam Ewing,0,N Meade,6th,1 l,5,11-6,-,True,115,16
Wexford Racing Results | 18th May 2024 16:35,N/A,16:35,Soft (Yielding In Places),2m,Bua Boy (IRE),D King,0,D Hogan,5th,Neck,9,11-6,-,True,115,16
Wexford Racing Results | 18th May 2024 16:35,N/A,16:35,Soft (Yielding In Places),2m,Starman (FR),J P O'Sullivan,0,A McCann,4th,2 1/2 l,8,11-6h,-,True,115,16
Wexford Racing Results | 18th May 2024 16:35,N/A,16:35,Soft (Yielding In Places),2m,Summer Tide (IRE),P Byrnes,3,C Byrnes,3rd,4 1/4 l,9,11-12,-,True,115,16
Wexford Racing Results | 18th May 2024 16:35,N/A,16:35,Soft (Yielding In Places),2m,Magic Tricks (FR),J S McGarvey,0,G Elliott,2nd,8 l,8,11-12,-,True,115,16
Wexford Racing Results | 18th May 2024 16:35,N/A,16:35,Soft (Yielding In Places),2m,Dreal Deal (IRE),S D Torrens,0,J C McConnell,1st,N/A,9,11-12t,-,True,115,16
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Fox Le Bel (FR),A P Kelly,5,Liz Doyle,NR,N/A,9,10-6b,87,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Glenmalure Lodge (IRE),S D Torrens,0,P J Rothwell,NR,N/A,10,10-4tp,85,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Seangoell (IRE),C M Quirke,5,N Lee,NR,N/A,10,10-2tp,83,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Favori Logique (FR),T P Harney,7,R O'Sullivan,NR,N/A,9,11-13,108,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Greenhill Damsel (IRE),R Deegan,0,G J Power,PU,N/A,9,10-6,87,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Western Comandor (IRE),D P Maxwell,7,A McNamara,PU,N/A,6,11-4tp,99,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Nuttorridge (IRE),P T Enright,0,M M McNiff,PU,N/A,9,10-9tb,90,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Dr Val (IRE),Sam Ewing,0,E Sheehy,PU,N/A,6,11-4p,99,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Ballerina Boxer (IRE),P M O'Brien,7,D Harvey,PU,N/A,6,10-0ht,81,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Eddies Pride (IRE),G B Noonan,5,N Lee,7th,19 l,10,10-9ht,90,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Nephin Beg (IRE),C Stone-Walsh,5,S Doyle,6th,Short Head,6,11-7p,102,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Morrie In D Quarry (IRE),K C Sexton,0,D Queally,5th,13 l,6,10-4ht1,85,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Pictures Of Home,S O'Callaghan,5,T M Walsh,4th,19 l,8,11-7,102,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Atacanter (IRE),D J O'Keeffe,0,R O'Sullivan,3rd,Neck,7,12-0p,109,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Hunt Museum (IRE),J S McGarvey,0,F J Flood,2nd,12 l,6,10-7,88,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Mahler Appeal (IRE),S W Flanagan,0,G J Power,1st,N/A,8,10-6p,87,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Fox Le Bel (FR),A P Kelly,5,Liz Doyle,NR,N/A,9,10-6b,87,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Glenmalure Lodge (IRE),S D Torrens,0,P J Rothwell,NR,N/A,10,10-4tp,85,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Seangoell (IRE),C M Quirke,5,N Lee,NR,N/A,10,10-2tp,83,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Favori Logique (FR),T P Harney,7,R O'Sullivan,NR,N/A,9,11-13,108,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Greenhill Damsel (IRE),R Deegan,0,G J Power,PU,N/A,9,10-6,87,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Western Comandor (IRE),D P Maxwell,7,A McNamara,PU,N/A,6,11-4tp,99,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Nuttorridge (IRE),P T Enright,0,M M McNiff,PU,N/A,9,10-9tb,90,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Dr Val (IRE),Sam Ewing,0,E Sheehy,PU,N/A,6,11-4p,99,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Ballerina Boxer (IRE),P M O'Brien,7,D Harvey,PU,N/A,6,10-0ht,81,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Eddies Pride (IRE),G B Noonan,5,N Lee,7th,19 l,10,10-9ht,90,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Nephin Beg (IRE),C Stone-Walsh,5,S Doyle,6th,Short Head,6,11-7p,102,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Morrie In D Quarry (IRE),K C Sexton,0,D Queally,5th,13 l,6,10-4ht1,85,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Pictures Of Home,S O'Callaghan,5,T M Walsh,4th,19 l,8,11-7,102,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Atacanter (IRE),D J O'Keeffe,0,R O'Sullivan,3rd,Neck,7,12-0p,109,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Hunt Museum (IRE),J S McGarvey,0,F J Flood,2nd,12 l,6,10-7,88,True,115,17
Wexford Racing Results | 18th May 2024 17:10,N/A,17:10,Soft (Yielding In Places),3m 1f 50y,Mahler Appeal (IRE),S W Flanagan,0,G J Power,1st,N/A,8,10-6p,87,True,115,17
Wexford Racing Results | 18th May 2024 17:45,N/A,17:45,Soft (Yielding In Places),2m,Wild Mandate (IRE),Mr J C Barry,3,M M McNiff,NR,N/A,5,11-11,-,True,115,18
Wexford Racing Results | 18th May 2024 17:45,N/A,17:45,Soft (Yielding In Places),2m,Former Flame (IRE),Mr R A Berry,7,Liz Doyle,NR,N/A,4,11-5,-,True,115,18
Wexford Racing Results | 18th May 2024 17:45,N/A,17:45,Soft (Yielding In Places),2m,Shannon Bank (IRE),Mr T Hamilton,0,S Fahey,NR,N/A,5,11-11,-,True,115,18
Wexford Racing Results | 18th May 2024 17:45,N/A,17:45,Soft (Yielding In Places),2m,Ballymores Dream (IRE),Mr Alan O'Sullivan,7,J Beamish,NR,N/A,6,11-11,-,True,115,18
Wexford Racing Results | 18th May 2024 17:45,N/A,17:45,Soft (Yielding In Places),2m,Book Early (IRE),Mr D Doyle,7,P Fenton,11th,17 l,5,11-11,-,True,115,18
Wexford Racing Results | 18th May 2024 17:45,N/A,17:45,Soft (Yielding In Places),2m,G'day My Lady (IRE),Mr J P Berry,7,J A Berry,10th,15 l,4,11-5,-,True,115,18
Wexford Racing Results | 18th May 2024 17:45,N/A,17:45,Soft (Yielding In Places),2m,Valianco (IRE),Mr S Cleary,7,E Sheehy,9th,6 1/2 l,5,11-11,-,True,115,18
Wexford Racing Results | 18th May 2024 17:45,N/A,17:45,Soft (Yielding In Places),2m,Saidekelly (IRE),Miss A B O'Connor,3,J J Mangan,8th,1 1/2 l,4,11-5,-,True,115,18
