track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Kilbeggan Racing Results | 23rd August 2024 19:25,N/A,19:25,Good To Yielding (Yielding In Places),3m 1f 100y,Goodnightngodbless (IRE),C G O'Dwyer,5,J Motherway,UR,N/A,11,10-9tp,110,True,135,36
Kilbeggan Racing Results | 23rd August 2024 19:25,N/A,19:25,Good To Yielding (Yielding In Places),3m 1f 100y,Motown Maggie (IRE),J W Kennedy,0,G Elliott,PU,N/A,7,11-10p,125,True,135,36
Kilbeggan Racing Results | 23rd August 2024 19:25,N/A,19:25,Good To Yielding (Yielding In Places),3m 1f 100y,Hascoeur Clermont (FR),K M Donoghue,0,G P Cromwell,PU,N/A,7,11-9,124,True,135,36
Kilbeggan Racing Results | 23rd August 2024 19:25,N/A,19:25,Good To Yielding (Yielding In Places),3m 1f 100y,Paidi's Passion (IRE),K C Sexton,0,P W Flynn,PU,N/A,8,11-9,124,True,135,36
Kilbeggan Racing Results | 23rd August 2024 19:25,N/A,19:25,Good To Yielding (Yielding In Places),3m 1f 100y,Sweet Will (IRE),P K Donovan,5,D Hogan,PU,N/A,7,11-3p,118,True,135,36
Kilbeggan Racing Results | 23rd August 2024 19:25,N/A,19:25,Good To Yielding (Yielding In Places),3m 1f 100y,Donacheady Gale (IRE),J J Slevin,0,J P Ryan,PU,N/A,10,11-3,118,True,135,36
Kilbeggan Racing Results | 23rd August 2024 19:25,N/A,19:25,Good To Yielding (Yielding In Places),3m 1f 100y,Freewheelin Dylan (IRE),R A Doyle,0,D A McLoughlin,8th,16 l,12,11-5tv,120,True,135,36
Kilbeggan Racing Results | 23rd August 2024 19:25,N/A,19:25,Good To Yielding (Yielding In Places),3m 1f 100y,A Wave Of The Sea (IRE),M P Walsh,0,J P Broderick,7th,Neck,8,11-3,118,True,135,36
Kilbeggan Racing Results | 23rd August 2024 19:25,N/A,19:25,Good To Yielding (Yielding In Places),3m 1f 100y,Streets Of Doyen (IRE),A Harvey,5,J C McConnell,6th,24 l,10,11-12tv,127,True,135,36
Kilbeggan Racing Results | 23rd August 2024 19:25,N/A,19:25,Good To Yielding (Yielding In Places),3m 1f 100y,Menindee (IRE),D J O'Keeffe,0,D M Christie,5th,Neck,8,11-1t,116,True,135,36
Kilbeggan Racing Results | 23rd August 2024 19:25,N/A,19:25,Good To Yielding (Yielding In Places),3m 1f 100y,The Short Go (IRE),Rachael Blackmore,0,H De Bromhead,4th,7 l,7,11-9h,124,True,135,36
Kilbeggan Racing Results | 23rd August 2024 19:25,N/A,19:25,Good To Yielding (Yielding In Places),3m 1f 100y,Macgiloney (IRE),D King,0,D Hogan,3rd,3 l,11,11-7,122,True,135,36
Kilbeggan Racing Results | 23rd August 2024 19:25,N/A,19:25,Good To Yielding (Yielding In Places),3m 1f 100y,Sphagnum (IRE),D P Maxwell,7,J P Broderick,2nd,1 l,7,11-7tp,122,True,135,36
Kilbeggan Racing Results | 23rd August 2024 19:25,N/A,19:25,Good To Yielding (Yielding In Places),3m 1f 100y,Invictus Machin (FR),K E Buckley,0,G P Cromwell,1st,N/A,6,10-13h,114,True,135,36
Kilbeggan Racing Results | 23rd August 2024 20:00,N/A,20:00,Good To Yielding,2m,Wild River Fall (IRE),Mr J Dunne,0,V Wilson,PU,N/A,7,12-0,-,True,135,37
Kilbeggan Racing Results | 23rd August 2024 20:00,N/A,20:00,Good To Yielding,2m,Sunrise Quest (IRE),Mr P J O'Neill,0,J Conheady,11th,14 l,5,12-0,-,True,135,37
Kilbeggan Racing Results | 23rd August 2024 20:00,N/A,20:00,Good To Yielding,2m,El Toro Rocco (IRE),Mr F J Gillen,4,E Mullins,10th,60 l,5,12-0p,-,True,135,37
Kilbeggan Racing Results | 23rd August 2024 20:00,N/A,20:00,Good To Yielding,2m,Clahada Rosie (IRE),Miss G Benson,2,R Donohoe,9th,8 1/2 l,5,11-7,-,True,135,37
Kilbeggan Racing Results | 23rd August 2024 20:00,N/A,20:00,Good To Yielding,2m,On Cloud Wine,Mr C Mullins,0,W P Mullins,8th,1 l,5,12-0,-,True,135,37
Kilbeggan Racing Results | 23rd August 2024 20:00,N/A,20:00,Good To Yielding,2m,Nohilltoosteep (IRE),Mr L P Barnett,4,Ms M Mullins,7th,29 l,5,12-0t1,-,True,135,37
Kilbeggan Racing Results | 23rd August 2024 20:00,N/A,20:00,Good To Yielding,2m,Navy Guitar (IRE),Mr S Cavanagh,0,A Murray,6th,4 3/4 l,5,12-0,-,True,135,37
Kilbeggan Racing Results | 23rd August 2024 20:00,N/A,20:00,Good To Yielding,2m,People Pleaser (IRE),Mr B J Walsh,0,S Doyle,5th,1 1/2 l,5,12-0,-,True,135,37
Kilbeggan Racing Results | 23rd August 2024 20:00,N/A,20:00,Good To Yielding,2m,Leave In Secret (IRE),Mr F R Buckley,4,T Gibney,4th,7 l,5,12-0,-,True,135,37
Kilbeggan Racing Results | 23rd August 2024 20:00,N/A,20:00,Good To Yielding,2m,Bayrann (IRE),Mr D Doyle,0,T Doyle,3rd,3 1/4 l,5,12-0,-,True,135,37
Kilbeggan Racing Results | 23rd August 2024 20:00,N/A,20:00,Good To Yielding,2m,Cailin Deas (IRE),Mr Alan O'Sullivan,2,James Andrew Fahey,2nd,3/4 l,6,11-7t1,-,True,135,37
Kilbeggan Racing Results | 23rd August 2024 20:00,N/A,20:00,Good To Yielding,2m,Miss Dishy (IRE),Mr E Finegan,2,Ciaran Murphy,1st,N/A,5,11-7,-,True,135,37
Kilbeggan Racing Results | 23rd August 2024 20:00,N/A,20:00,Good To Yielding,2m,Wild River Fall (IRE),Mr J Dunne,0,V Wilson,PU,N/A,7,12-0,-,True,135,37
Kilbeggan Racing Results | 23rd August 2024 20:00,N/A,20:00,Good To Yielding,2m,Sunrise Quest (IRE),Mr P J O'Neill,0,J Conheady,11th,14 l,5,12-0,-,True,135,37
Kilbeggan Racing Results | 23rd August 2024 20:00,N/A,20:00,Good To Yielding,2m,El Toro Rocco (IRE),Mr F J Gillen,4,E Mullins,10th,60 l,5,12-0p,-,True,135,37
Kilbeggan Racing Results | 23rd August 2024 20:00,N/A,20:00,Good To Yielding,2m,Clahada Rosie (IRE),Miss G Benson,2,R Donohoe,9th,8 1/2 l,5,11-7,-,True,135,37
Kilbeggan Racing Results | 23rd August 2024 20:00,N/A,20:00,Good To Yielding,2m,On Cloud Wine,Mr C Mullins,0,W P Mullins,8th,1 l,5,12-0,-,True,135,37
Kilbeggan Racing Results | 23rd August 2024 20:00,N/A,20:00,Good To Yielding,2m,Nohilltoosteep (IRE),Mr L P Barnett,4,Ms M Mullins,7th,29 l,5,12-0t1,-,True,135,37
Kilbeggan Racing Results | 23rd August 2024 20:00,N/A,20:00,Good To Yielding,2m,Navy Guitar (IRE),Mr S Cavanagh,0,A Murray,6th,4 3/4 l,5,12-0,-,True,135,37
Kilbeggan Racing Results | 23rd August 2024 20:00,N/A,20:00,Good To Yielding,2m,People Pleaser (IRE),Mr B J Walsh,0,S Doyle,5th,1 1/2 l,5,12-0,-,True,135,37
Kilbeggan Racing Results | 23rd August 2024 20:00,N/A,20:00,Good To Yielding,2m,Leave In Secret (IRE),Mr F R Buckley,4,T Gibney,4th,7 l,5,12-0,-,True,135,37
Kilbeggan Racing Results | 23rd August 2024 20:00,N/A,20:00,Good To Yielding,2m,Bayrann (IRE),Mr D Doyle,0,T Doyle,3rd,3 1/4 l,5,12-0,-,True,135,37
Kilbeggan Racing Results | 23rd August 2024 20:00,N/A,20:00,Good To Yielding,2m,Cailin Deas (IRE),Mr Alan O'Sullivan,2,James Andrew Fahey,2nd,3/4 l,6,11-7t1,-,True,135,37
Kilbeggan Racing Results | 23rd August 2024 20:00,N/A,20:00,Good To Yielding,2m,Miss Dishy (IRE),Mr E Finegan,2,Ciaran Murphy,1st,N/A,5,11-7,-,True,135,37
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Snapper Rocks (IRE),Adam Caffrey,3,A McGuinness,UR,N/A,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Micasso (IRE),R C Colgan,0,D Kinsella,14th,4 1/2 l,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Dancing Bay (IRE),N M Crosse,0,John O'Donoghue,13th,2 l,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Desmond Castle (IRE),M P Sheehy,0,J P O'Brien,12th,3/4 l,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Far Eclipse (IRE),R P Cleary,0,T G McCourt,11th,1 1/4 l,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Scott Key (IRE),A J Slattery,0,A Slattery,10th,2 3/4 l,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Navajo Point (IRE),M W Hassett,5,M Hassett,9th,2 3/4 l,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Fixation (IRE),R P Whelan,0,M Halford & T Collins,8th,3/4 l,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Kitty Rickets (IRE),C D Hayes,0,David J Geary,7th,2 1/4 l,2,9-2,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Broadstone,S Foley,0,Mrs J Harrington,6th,1 3/4 l,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Tribal Nation,D McMonagle,0,J P O'Brien,5th,1/2 l,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Nautical Force,B M Coen,0,J P Murtagh,4th,2 1/4 l,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Thrice (IRE),W M Lordan,0,A P O'Brien,3rd,Neck,2,9-7b1,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Storm Piece,J J G Ryan,3,G M Lyons,2nd,1/2 l,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Officer (IRE),R L Moore,0,A P O'Brien,1st,N/A,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Snapper Rocks (IRE),Adam Caffrey,3,A McGuinness,UR,N/A,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Micasso (IRE),R C Colgan,0,D Kinsella,14th,4 1/2 l,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Dancing Bay (IRE),N M Crosse,0,John O'Donoghue,13th,2 l,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Desmond Castle (IRE),M P Sheehy,0,J P O'Brien,12th,3/4 l,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Far Eclipse (IRE),R P Cleary,0,T G McCourt,11th,1 1/4 l,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Scott Key (IRE),A J Slattery,0,A Slattery,10th,2 3/4 l,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Navajo Point (IRE),M W Hassett,5,M Hassett,9th,2 3/4 l,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Fixation (IRE),R P Whelan,0,M Halford & T Collins,8th,3/4 l,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Kitty Rickets (IRE),C D Hayes,0,David J Geary,7th,2 1/4 l,2,9-2,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Broadstone,S Foley,0,Mrs J Harrington,6th,1 3/4 l,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Tribal Nation,D McMonagle,0,J P O'Brien,5th,1/2 l,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Nautical Force,B M Coen,0,J P Murtagh,4th,2 1/4 l,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Thrice (IRE),W M Lordan,0,A P O'Brien,3rd,Neck,2,9-7b1,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Storm Piece,J J G Ryan,3,G M Lyons,2nd,1/2 l,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 13:45,N/A,13:45,Good (Good To Yielding Places),7f,Officer (IRE),R L Moore,0,A P O'Brien,1st,N/A,2,9-7,-,True,135,38
Curragh Racing Results | 24th August 2024 14:20,N/A,14:20,Good (Good To Yielding Places),6f,Desert Power (IRE),B M Coen,0,E Lynam,NR,N/A,3,9-8,-,True,135,39
Curragh Racing Results | 24th August 2024 14:20,N/A,14:20,Good (Good To Yielding Places),6f,Eccellente,Neve Bennett,7,D J Bunyan,17th,4 3/4 l,3,9-3b1,-,True,135,39
Curragh Racing Results | 24th August 2024 14:20,N/A,14:20,Good (Good To Yielding Places),6f,Profit Surge (IRE),R P Cleary,0,J Geoghegan,16th,Neck,3,9-3,-,True,135,39
Curragh Racing Results | 24th August 2024 14:20,N/A,14:20,Good (Good To Yielding Places),6f,Belle Pearl,S Foley,0,R O'Sullivan,15th,2 1/2 l,3,9-3,-,True,135,39
Curragh Racing Results | 24th August 2024 14:20,N/A,14:20,Good (Good To Yielding Places),6f,Somptueuse (IRE),R C Colgan,0,M C Grassick,14th,Neck,3,9-3,-,True,135,39
Curragh Racing Results | 24th August 2024 14:20,N/A,14:20,Good (Good To Yielding Places),6f,Life In A Day (IRE),W M Lordan,0,W P Browne,13th,3/4 l,5,9-6,-,True,135,39
Curragh Racing Results | 24th August 2024 14:20,N/A,14:20,Good (Good To Yielding Places),6f,Red Hugh O'Donnell (IRE),S T McCullagh,3,P Twomey,12th,1 l,3,9-8tp,-,True,135,39
Curragh Racing Results | 24th August 2024 14:20,N/A,14:20,Good (Good To Yielding Places),6f,Benji Bee (IRE),N M Crosse,0,Mrs J Harrington,11th,Short Head,3,9-8,-,True,135,39
