track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Navan Racing Results | 17th May 2025 14:40,N/A,14:40,Good (Good To Firm In Places),5f,Best Suggestion (IRE),C D Hayes,0,A Oliver,3rd,3/4 l,3,9-8,-,True,175,29
Navan Racing Results | 17th May 2025 14:40,N/A,14:40,Good (Good To Firm In Places),5f,Sun Soldier (IRE),B M Coen,0,A Oliver,2nd,1 1/4 l,3,9-8,-,True,175,29
Navan Racing Results | 17th May 2025 14:40,N/A,14:40,Good (Good To Firm In Places),5f,Seattle (FR),W M Lordan,0,A P O'Brien,1st,N/A,3,9-8,-,True,175,29
Navan Racing Results | 17th May 2025 14:40,N/A,14:40,Good (Good To Firm In Places),5f,Elegant Grand (USA),R Whearty,3,A Murray,10th,3 1/4 l,3,9-8,-,True,175,29
Navan Racing Results | 17th May 2025 14:40,N/A,14:40,Good (Good To Firm In Places),5f,Mercury Power (IRE),W J Lee,0,E Lynam,9th,1 1/2 l,3,9-3,-,True,175,29
Navan Racing Results | 17th May 2025 14:40,N/A,14:40,Good (Good To Firm In Places),5f,Lady Astronaut (USA),M W Hassett,5,J P O'Brien,8th,1/2 l,3,9-3,-,True,175,29
Navan Racing Results | 17th May 2025 14:40,N/A,14:40,Good (Good To Firm In Places),5f,Remarkable News (IRE),N M Crosse,0,J Feane,7th,Neck,3,9-3,-,True,175,29
Navan Racing Results | 17th May 2025 14:40,N/A,14:40,Good (Good To Firm In Places),5f,Sci Fi (IRE),D P McDonogh,0,J P O'Brien,6th,1 1/2 l,3,9-3,-,True,175,29
Navan Racing Results | 17th May 2025 14:40,N/A,14:40,Good (Good To Firm In Places),5f,Mini Mai (IRE),G F Carroll,0,G M Lyons,5th,1 1/4 l,3,9-3t1,-,True,175,29
Navan Racing Results | 17th May 2025 14:40,N/A,14:40,Good (Good To Firm In Places),5f,Lil' Angel (IRE),C T Keane,0,G M Lyons,4th,1/2 l,3,9-3,-,True,175,29
Navan Racing Results | 17th May 2025 14:40,N/A,14:40,Good (Good To Firm In Places),5f,Best Suggestion (IRE),C D Hayes,0,A Oliver,3rd,3/4 l,3,9-8,-,True,175,29
Navan Racing Results | 17th May 2025 14:40,N/A,14:40,Good (Good To Firm In Places),5f,Sun Soldier (IRE),B M Coen,0,A Oliver,2nd,1 1/4 l,3,9-8,-,True,175,29
Navan Racing Results | 17th May 2025 14:40,N/A,14:40,Good (Good To Firm In Places),5f,Seattle (FR),W M Lordan,0,A P O'Brien,1st,N/A,3,9-8,-,True,175,29
Navan Racing Results | 17th May 2025 15:15,N/A,15:15,Good (Good To Firm In Places),5f,Mickey The Steel,W Joyce,5,Joseph Murray,9th,1/2 l,7,9-6tp,82,True,175,30
Navan Racing Results | 17th May 2025 15:15,N/A,15:15,Good (Good To Firm In Places),5f,Cuban Grey,J M Sheridan,0,P J McKenna,8th,1/2 l,5,9-0p,76,True,175,30
Navan Racing Results | 17th May 2025 15:15,N/A,15:15,Good (Good To Firm In Places),5f,Emerald Harmony (IRE),P McGettigan,7,J P Murtagh,7th,Neck,4,9-6p,82,True,175,30
Navan Racing Results | 17th May 2025 15:15,N/A,15:15,Good (Good To Firm In Places),5f,Merlin The Wizard,G F Carroll,0,J Feane,6th,1 1/2 l,5,9-13h1,89,True,175,30
Navan Racing Results | 17th May 2025 15:15,N/A,15:15,Good (Good To Firm In Places),5f,Moral Turpitude (IRE),C T Keane,0,Daniel Murphy,5th,2 1/2 l,4,9-8tb1,84,True,175,30
Navan Racing Results | 17th May 2025 15:15,N/A,15:15,Good (Good To Firm In Places),5f,Only Spoofing (IRE),C D Hayes,0,Kevin Coleman,4th,3/4 l,11,8-8,70,True,175,30
Navan Racing Results | 17th May 2025 15:15,N/A,15:15,Good (Good To Firm In Places),5f,Bold Optimist (IRE),B M Coen,0,Daniel McLoughlin,3rd,3 l,5,9-8,84,True,175,30
Navan Racing Results | 17th May 2025 15:15,N/A,15:15,Good (Good To Firm In Places),5f,Harry's Hill,M W Hassett,5,M Hassett,2nd,1 1/4 l,7,9-5t,81,True,175,30
Navan Racing Results | 17th May 2025 15:15,N/A,15:15,Good (Good To Firm In Places),5f,The Highway Rat (IRE),W J Lee,0,A Oliver,1st,N/A,7,10-4,94,True,175,30
Navan Racing Results | 17th May 2025 15:15,N/A,15:15,Good (Good To Firm In Places),5f,Mickey The Steel,W Joyce,5,Joseph Murray,9th,1/2 l,7,9-6tp,82,True,175,30
Navan Racing Results | 17th May 2025 15:15,N/A,15:15,Good (Good To Firm In Places),5f,Cuban Grey,J M Sheridan,0,P J McKenna,8th,1/2 l,5,9-0p,76,True,175,30
Navan Racing Results | 17th May 2025 15:15,N/A,15:15,Good (Good To Firm In Places),5f,Emerald Harmony (IRE),P McGettigan,7,J P Murtagh,7th,Neck,4,9-6p,82,True,175,30
Navan Racing Results | 17th May 2025 15:15,N/A,15:15,Good (Good To Firm In Places),5f,Merlin The Wizard,G F Carroll,0,J Feane,6th,1 1/2 l,5,9-13h1,89,True,175,30
Navan Racing Results | 17th May 2025 15:15,N/A,15:15,Good (Good To Firm In Places),5f,Moral Turpitude (IRE),C T Keane,0,Daniel Murphy,5th,2 1/2 l,4,9-8tb1,84,True,175,30
Navan Racing Results | 17th May 2025 15:15,N/A,15:15,Good (Good To Firm In Places),5f,Only Spoofing (IRE),C D Hayes,0,Kevin Coleman,4th,3/4 l,11,8-8,70,True,175,30
Navan Racing Results | 17th May 2025 15:15,N/A,15:15,Good (Good To Firm In Places),5f,Bold Optimist (IRE),B M Coen,0,Daniel McLoughlin,3rd,3 l,5,9-8,84,True,175,30
Navan Racing Results | 17th May 2025 15:15,N/A,15:15,Good (Good To Firm In Places),5f,Harry's Hill,M W Hassett,5,M Hassett,2nd,1 1/4 l,7,9-5t,81,True,175,30
Navan Racing Results | 17th May 2025 15:15,N/A,15:15,Good (Good To Firm In Places),5f,The Highway Rat (IRE),W J Lee,0,A Oliver,1st,N/A,7,10-4,94,True,175,30
Navan Racing Results | 17th May 2025 15:50,N/A,15:50,Good (Good To Firm In Places),1m 5f,Butterfly Wings (USA),W M Lordan,0,A P O'Brien,7th,Short Head,3,9-0t,93,True,175,31
Navan Racing Results | 17th May 2025 15:50,N/A,15:50,Good (Good To Firm In Places),1m 5f,Bonnie Moon (FR),C D Hayes,0,Mrs J Harrington,6th,3 l,3,9-0,-,True,175,31
Navan Racing Results | 17th May 2025 15:50,N/A,15:50,Good (Good To Firm In Places),1m 5f,Umala (IRE),C T Keane,0,A Murray,5th,1/2 l,3,9-0,-,True,175,31
Navan Racing Results | 17th May 2025 15:50,N/A,15:50,Good (Good To Firm In Places),1m 5f,Medici Venus (USA),G M Ryan,0,A P O'Brien,4th,1 1/4 l,3,9-0b,93,True,175,31
Navan Racing Results | 17th May 2025 15:50,N/A,15:50,Good (Good To Firm In Places),1m 5f,Delta,D P McDonogh,0,J P O'Brien,3rd,1/2 l,3,9-5t,-,True,175,31
Navan Racing Results | 17th May 2025 15:50,N/A,15:50,Good (Good To Firm In Places),1m 5f,What's Your Game (IRE),B M Coen,0,A Murray,2nd,3 l,3,9-5,86,True,175,31
Navan Racing Results | 17th May 2025 15:50,N/A,15:50,Good (Good To Firm In Places),1m 5f,Carmers (IRE),W J Lee,0,P Twomey,1st,N/A,3,9-5b,-,True,175,31
Navan Racing Results | 17th May 2025 15:50,N/A,15:50,Good (Good To Firm In Places),1m 5f,Butterfly Wings (USA),W M Lordan,0,A P O'Brien,7th,Short Head,3,9-0t,93,True,175,31
Navan Racing Results | 17th May 2025 15:50,N/A,15:50,Good (Good To Firm In Places),1m 5f,Bonnie Moon (FR),C D Hayes,0,Mrs J Harrington,6th,3 l,3,9-0,-,True,175,31
Navan Racing Results | 17th May 2025 15:50,N/A,15:50,Good (Good To Firm In Places),1m 5f,Umala (IRE),C T Keane,0,A Murray,5th,1/2 l,3,9-0,-,True,175,31
Navan Racing Results | 17th May 2025 15:50,N/A,15:50,Good (Good To Firm In Places),1m 5f,Medici Venus (USA),G M Ryan,0,A P O'Brien,4th,1 1/4 l,3,9-0b,93,True,175,31
Navan Racing Results | 17th May 2025 15:50,N/A,15:50,Good (Good To Firm In Places),1m 5f,Delta,D P McDonogh,0,J P O'Brien,3rd,1/2 l,3,9-5t,-,True,175,31
Navan Racing Results | 17th May 2025 15:50,N/A,15:50,Good (Good To Firm In Places),1m 5f,What's Your Game (IRE),B M Coen,0,A Murray,2nd,3 l,3,9-5,86,True,175,31
Navan Racing Results | 17th May 2025 15:50,N/A,15:50,Good (Good To Firm In Places),1m 5f,Carmers (IRE),W J Lee,0,P Twomey,1st,N/A,3,9-5b,-,True,175,31
Navan Racing Results | 17th May 2025 16:25,N/A,16:25,Good (Good To Firm In Places),1m 5f,Burvea (IRE),R C Colgan,0,D Broad,12th,Head,5,9-11t1,55,True,175,32
Navan Racing Results | 17th May 2025 16:25,N/A,16:25,Good (Good To Firm In Places),1m 5f,Obama Army,Adam Caffrey,0,A McGuinness,11th,4 1/2 l,5,10-0t,58,True,175,32
Navan Racing Results | 17th May 2025 16:25,N/A,16:25,Good (Good To Firm In Places),1m 5f,Highland Bells (IRE),W Joyce,5,M Mulvany,10th,2 l,4,9-1,45,True,175,32
Navan Racing Results | 17th May 2025 16:25,N/A,16:25,Good (Good To Firm In Places),1m 5f,A Mere Bagatelle (IRE),W J Lee,0,J J Hanlon,9th,1 1/2 l,8,10-0b,58,True,175,32
Navan Racing Results | 17th May 2025 16:25,N/A,16:25,Good (Good To Firm In Places),1m 5f,Red Secret (CAN),P McGettigan,7,K Smith,8th,2 l,9,10-2tb,60,True,175,32
Navan Racing Results | 17th May 2025 16:25,N/A,16:25,Good (Good To Firm In Places),1m 5f,Sunny Dude (IRE),R P Cleary,0,D Buckley,7th,3/4 l,5,8-10p1,40,True,175,32
Navan Racing Results | 17th May 2025 16:25,N/A,16:25,Good (Good To Firm In Places),1m 5f,Cleopatra's Needle (IRE),C D Hayes,0,H Rogers,6th,1/2 l,7,9-10ht,54,True,175,32
Navan Racing Results | 17th May 2025 16:25,N/A,16:25,Good (Good To Firm In Places),1m 5f,Maxwell Smart (IRE),R Whearty,3,T G McCourt,5th,Neck,4,8-12,42,True,175,32
Navan Racing Results | 17th May 2025 16:25,N/A,16:25,Good (Good To Firm In Places),1m 5f,Waystar (IRE),R Coakley,0,J C McConnell,4th,1 1/2 l,4,9-9,53,True,175,32
Navan Racing Results | 17th May 2025 16:25,N/A,16:25,Good (Good To Firm In Places),1m 5f,Bright Start (USA),Nicola Burns,7,S M Duffy,3rd,1/2 l,8,9-5p,49,True,175,32
Navan Racing Results | 17th May 2025 16:25,N/A,16:25,Good (Good To Firm In Places),1m 5f,Fine Print (IRE),J Kearney,5,J C McConnell,2nd,2 l,4,9-13tp,57,True,175,32
Navan Racing Results | 17th May 2025 16:25,N/A,16:25,Good (Good To Firm In Places),1m 5f,Makaiah (IRE),J M Sheridan,0,Gerard O'Leary,1st,N/A,4,10-0,58,True,175,32
Navan Racing Results | 17th May 2025 16:25,N/A,16:25,Good (Good To Firm In Places),1m 5f,Burvea (IRE),R C Colgan,0,D Broad,12th,Head,5,9-11t1,55,True,175,32
Navan Racing Results | 17th May 2025 16:25,N/A,16:25,Good (Good To Firm In Places),1m 5f,Obama Army,Adam Caffrey,0,A McGuinness,11th,4 1/2 l,5,10-0t,58,True,175,32
Navan Racing Results | 17th May 2025 16:25,N/A,16:25,Good (Good To Firm In Places),1m 5f,Highland Bells (IRE),W Joyce,5,M Mulvany,10th,2 l,4,9-1,45,True,175,32
Navan Racing Results | 17th May 2025 16:25,N/A,16:25,Good (Good To Firm In Places),1m 5f,A Mere Bagatelle (IRE),W J Lee,0,J J Hanlon,9th,1 1/2 l,8,10-0b,58,True,175,32
Navan Racing Results | 17th May 2025 16:25,N/A,16:25,Good (Good To Firm In Places),1m 5f,Red Secret (CAN),P McGettigan,7,K Smith,8th,2 l,9,10-2tb,60,True,175,32
Navan Racing Results | 17th May 2025 16:25,N/A,16:25,Good (Good To Firm In Places),1m 5f,Sunny Dude (IRE),R P Cleary,0,D Buckley,7th,3/4 l,5,8-10p1,40,True,175,32
Navan Racing Results | 17th May 2025 16:25,N/A,16:25,Good (Good To Firm In Places),1m 5f,Cleopatra's Needle (IRE),C D Hayes,0,H Rogers,6th,1/2 l,7,9-10ht,54,True,175,32
Navan Racing Results | 17th May 2025 16:25,N/A,16:25,Good (Good To Firm In Places),1m 5f,Maxwell Smart (IRE),R Whearty,3,T G McCourt,5th,Neck,4,8-12,42,True,175,32
Navan Racing Results | 17th May 2025 16:25,N/A,16:25,Good (Good To Firm In Places),1m 5f,Waystar (IRE),R Coakley,0,J C McConnell,4th,1 1/2 l,4,9-9,53,True,175,32
Navan Racing Results | 17th May 2025 16:25,N/A,16:25,Good (Good To Firm In Places),1m 5f,Bright Start (USA),Nicola Burns,7,S M Duffy,3rd,1/2 l,8,9-5p,49,True,175,32
Navan Racing Results | 17th May 2025 16:25,N/A,16:25,Good (Good To Firm In Places),1m 5f,Fine Print (IRE),J Kearney,5,J C McConnell,2nd,2 l,4,9-13tp,57,True,175,32
Navan Racing Results | 17th May 2025 16:25,N/A,16:25,Good (Good To Firm In Places),1m 5f,Makaiah (IRE),J M Sheridan,0,Gerard O'Leary,1st,N/A,4,10-0,58,True,175,32
Navan Racing Results | 17th May 2025 17:00,N/A,17:00,Good (Good To Firm In Places),1m 2f 40y,Heishybrid,C D Hayes,0,N Meade,7th,1/2 l,3,8-7t,72,True,175,33
Navan Racing Results | 17th May 2025 17:00,N/A,17:00,Good (Good To Firm In Places),1m 2f 40y,Dignam (IRE),D P McDonogh,0,J P O'Brien,6th,2 1/2 l,3,9-9,88,True,175,33
Navan Racing Results | 17th May 2025 17:00,N/A,17:00,Good (Good To Firm In Places),1m 2f 40y,Kibris (IRE),S T McCullagh,0,J P O'Brien,5th,2 l,3,9-12t1,91,True,175,33
Navan Racing Results | 17th May 2025 17:00,N/A,17:00,Good (Good To Firm In Places),1m 2f 40y,Dahlia Noir (IRE),G M Ryan,0,Donnacha O'Brien,4th,5 l,3,9-2,81,True,175,33
Navan Racing Results | 17th May 2025 17:00,N/A,17:00,Good (Good To Firm In Places),1m 2f 40y,Light As Air (IRE),W M Lordan,0,A P O'Brien,3rd,1/2 l,3,9-7,86,True,175,33
Navan Racing Results | 17th May 2025 17:00,N/A,17:00,Good (Good To Firm In Places),1m 2f 40y,Dakota Blue (FR),B M Coen,0,J P Murtagh,2nd,Short Head,3,9-11,90,True,175,33
Navan Racing Results | 17th May 2025 17:00,N/A,17:00,Good (Good To Firm In Places),1m 2f 40y,Sunriseontheboyne (IRE),W Joyce,5,M Mulvany,1st,N/A,3,8-9,74,True,175,33
Navan Racing Results | 17th May 2025 17:00,N/A,17:00,Good (Good To Firm In Places),1m 2f 40y,Heishybrid,C D Hayes,0,N Meade,7th,1/2 l,3,8-7t,72,True,175,33
Navan Racing Results | 17th May 2025 17:00,N/A,17:00,Good (Good To Firm In Places),1m 2f 40y,Dignam (IRE),D P McDonogh,0,J P O'Brien,6th,2 1/2 l,3,9-9,88,True,175,33
Navan Racing Results | 17th May 2025 17:00,N/A,17:00,Good (Good To Firm In Places),1m 2f 40y,Kibris (IRE),S T McCullagh,0,J P O'Brien,5th,2 l,3,9-12t1,91,True,175,33
Navan Racing Results | 17th May 2025 17:00,N/A,17:00,Good (Good To Firm In Places),1m 2f 40y,Dahlia Noir (IRE),G M Ryan,0,Donnacha O'Brien,4th,5 l,3,9-2,81,True,175,33
Navan Racing Results | 17th May 2025 17:00,N/A,17:00,Good (Good To Firm In Places),1m 2f 40y,Light As Air (IRE),W M Lordan,0,A P O'Brien,3rd,1/2 l,3,9-7,86,True,175,33
Navan Racing Results | 17th May 2025 17:00,N/A,17:00,Good (Good To Firm In Places),1m 2f 40y,Dakota Blue (FR),B M Coen,0,J P Murtagh,2nd,Short Head,3,9-11,90,True,175,33
Navan Racing Results | 17th May 2025 17:00,N/A,17:00,Good (Good To Firm In Places),1m 2f 40y,Sunriseontheboyne (IRE),W Joyce,5,M Mulvany,1st,N/A,3,8-9,74,True,175,33
Navan Racing Results | 17th May 2025 17:30,N/A,17:30,Good (Good To Firm In Places),1m 2f 40y,Nancee Spain (IRE),N M Crosse,0,Daniel McLoughlin,NR,N/A,3,9-3,-,True,175,34
Navan Racing Results | 17th May 2025 17:30,N/A,17:30,Good (Good To Firm In Places),1m 2f 40y,Buck Lake (IRE),L F Roche,0,M J Smith,10th,24 l,3,9-8h1,-,True,175,34
Navan Racing Results | 17th May 2025 17:30,N/A,17:30,Good (Good To Firm In Places),1m 2f 40y,Blackjack Hills (IRE),R C Colgan,0,M J Smith,9th,14 l,3,9-8,-,True,175,34
Navan Racing Results | 17th May 2025 17:30,N/A,17:30,Good (Good To Firm In Places),1m 2f 40y,Alexa Next (IRE),M W Hassett,5,M Hassett,8th,3 l,3,9-3,-,True,175,34
Navan Racing Results | 17th May 2025 17:30,N/A,17:30,Good (Good To Firm In Places),1m 2f 40y,Kilcrea Rock (IRE),D P McDonogh,0,J P O'Brien,7th,12 l,3,9-8,83,True,175,34
Navan Racing Results | 17th May 2025 17:30,N/A,17:30,Good (Good To Firm In Places),1m 2f 40y,Down To Business,G F Carroll,0,A Oliver,6th,3 3/4 l,3,9-8,-,True,175,34
Navan Racing Results | 17th May 2025 17:30,N/A,17:30,Good (Good To Firm In Places),1m 2f 40y,Happy Pharoah (IRE),G M Ryan,0,Donnacha O'Brien,5th,Nose,3,9-8,-,True,175,34
Navan Racing Results | 17th May 2025 17:30,N/A,17:30,Good (Good To Firm In Places),1m 2f 40y,Edelak (IRE),B M Coen,0,J P Murtagh,4th,1/2 l,3,9-8,-,True,175,34
Navan Racing Results | 17th May 2025 17:30,N/A,17:30,Good (Good To Firm In Places),1m 2f 40y,Master Vintner (IRE),W J Lee,0,A Oliver,3rd,1 3/4 l,3,9-8,-,True,175,34
Navan Racing Results | 17th May 2025 17:30,N/A,17:30,Good (Good To Firm In Places),1m 2f 40y,Carthusian (IRE),S T McCullagh,0,Mrs J Harrington,2nd,3 1/4 l,3,9-8,-,True,175,34
Navan Racing Results | 17th May 2025 17:30,N/A,17:30,Good (Good To Firm In Places),1m 2f 40y,Scandinavia (USA),W M Lordan,0,A P O'Brien,1st,N/A,3,9-8,89,True,175,34
Navan Racing Results | 17th May 2025 17:30,N/A,17:30,Good (Good To Firm In Places),1m 2f 40y,Nancee Spain (IRE),N M Crosse,0,Daniel McLoughlin,NR,N/A,3,9-3,-,True,175,34
Navan Racing Results | 17th May 2025 17:30,N/A,17:30,Good (Good To Firm In Places),1m 2f 40y,Buck Lake (IRE),L F Roche,0,M J Smith,10th,24 l,3,9-8h1,-,True,175,34
Navan Racing Results | 17th May 2025 17:30,N/A,17:30,Good (Good To Firm In Places),1m 2f 40y,Blackjack Hills (IRE),R C Colgan,0,M J Smith,9th,14 l,3,9-8,-,True,175,34
Navan Racing Results | 17th May 2025 17:30,N/A,17:30,Good (Good To Firm In Places),1m 2f 40y,Alexa Next (IRE),M W Hassett,5,M Hassett,8th,3 l,3,9-3,-,True,175,34
Navan Racing Results | 17th May 2025 17:30,N/A,17:30,Good (Good To Firm In Places),1m 2f 40y,Kilcrea Rock (IRE),D P McDonogh,0,J P O'Brien,7th,12 l,3,9-8,83,True,175,34
Navan Racing Results | 17th May 2025 17:30,N/A,17:30,Good (Good To Firm In Places),1m 2f 40y,Down To Business,G F Carroll,0,A Oliver,6th,3 3/4 l,3,9-8,-,True,175,34
Navan Racing Results | 17th May 2025 17:30,N/A,17:30,Good (Good To Firm In Places),1m 2f 40y,Happy Pharoah (IRE),G M Ryan,0,Donnacha O'Brien,5th,Nose,3,9-8,-,True,175,34
Navan Racing Results | 17th May 2025 17:30,N/A,17:30,Good (Good To Firm In Places),1m 2f 40y,Edelak (IRE),B M Coen,0,J P Murtagh,4th,1/2 l,3,9-8,-,True,175,34
Navan Racing Results | 17th May 2025 17:30,N/A,17:30,Good (Good To Firm In Places),1m 2f 40y,Master Vintner (IRE),W J Lee,0,A Oliver,3rd,1 3/4 l,3,9-8,-,True,175,34
Navan Racing Results | 17th May 2025 17:30,N/A,17:30,Good (Good To Firm In Places),1m 2f 40y,Carthusian (IRE),S T McCullagh,0,Mrs J Harrington,2nd,3 1/4 l,3,9-8,-,True,175,34
Navan Racing Results | 17th May 2025 17:30,N/A,17:30,Good (Good To Firm In Places),1m 2f 40y,Scandinavia (USA),W M Lordan,0,A P O'Brien,1st,N/A,3,9-8,89,True,175,34
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Pippa Mo Chroi (IRE),P T Enright,0,P D Fitzgerald,PU,N/A,7,11-7,-,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Naughty Aimee (IRE),A Balfe,7,P Downey,PU,N/A,7,11-7,-,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Dafhney Blue (IRE),J G Gilligan,5,R P Rath,PU,N/A,5,11-7,-,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,My Lady O (FR),J Coen,3,Peter Fahey,PU,N/A,5,11-7,-,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Laurie Blue (IRE),J C Gainford,0,E D Delany,PU,N/A,7,11-7,102,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Silver Lafanta (IRE),R Deegan,0,R Murphy,PU,N/A,5,11-7,-,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Baroness Orczy (IRE),D King,0,B Connell,8th,1 l,5,11-7,100,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Nashville Notions (IRE),C M Quirke,3,P Kiely,7th,3 1/2 l,5,11-7,100,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Get Down To It (IRE),D J O'Keeffe,0,P W Flynn,6th,1 3/4 l,6,11-7,91,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Auntie Lacey (IRE),S F O'Keeffe,0,P Nolan,5th,10 l,5,11-7,-,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Danielle D (IRE),Cian Cullinan,7,M Magnussen,4th,13 l,6,11-7,100,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Western Princess (IRE),B Hayes,0,W P Mullins,3rd,6 1/2 l,6,11-7ht1,-,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Voodoo Angel (IRE),K E Buckley,0,E & P Harty,2nd,18 l,6,11-7,-,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Kilbuny Supersonic (IRE),Mr L J Murphy,7,Richard J O'Hara,1st,N/A,5,11-7,-,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Pippa Mo Chroi (IRE),P T Enright,0,P D Fitzgerald,PU,N/A,7,11-7,-,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Naughty Aimee (IRE),A Balfe,7,P Downey,PU,N/A,7,11-7,-,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Dafhney Blue (IRE),J G Gilligan,5,R P Rath,PU,N/A,5,11-7,-,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,My Lady O (FR),J Coen,3,Peter Fahey,PU,N/A,5,11-7,-,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Laurie Blue (IRE),J C Gainford,0,E D Delany,PU,N/A,7,11-7,102,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Silver Lafanta (IRE),R Deegan,0,R Murphy,PU,N/A,5,11-7,-,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Baroness Orczy (IRE),D King,0,B Connell,8th,1 l,5,11-7,100,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Nashville Notions (IRE),C M Quirke,3,P Kiely,7th,3 1/2 l,5,11-7,100,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Get Down To It (IRE),D J O'Keeffe,0,P W Flynn,6th,1 3/4 l,6,11-7,91,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Auntie Lacey (IRE),S F O'Keeffe,0,P Nolan,5th,10 l,5,11-7,-,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Danielle D (IRE),Cian Cullinan,7,M Magnussen,4th,13 l,6,11-7,100,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Western Princess (IRE),B Hayes,0,W P Mullins,3rd,6 1/2 l,6,11-7ht1,-,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Voodoo Angel (IRE),K E Buckley,0,E & P Harty,2nd,18 l,6,11-7,-,True,175,35
Wexford Racing Results | 17th May 2025 14:25,N/A,14:25,Good (Good To Yielding In Places),2m 4f,Kilbuny Supersonic (IRE),Mr L J Murphy,7,Richard J O'Hara,1st,N/A,5,11-7,-,True,175,35
