track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Leopardstown Racing Results | 11th May 2025 16:05,N/A,16:05,Good (Good To Firm In Places),1m 2f,Katherine (IRE),S T McCullagh,0,A Sexton,6th,3 1/4 l,8,10-2,-,True,174,8
Leopardstown Racing Results | 11th May 2025 16:05,N/A,16:05,Good (Good To Firm In Places),1m 2f,Lady Mcc (IRE),W J Lee,0,N Lupini,5th,26 l,3,9-1,-,True,174,8
Leopardstown Racing Results | 11th May 2025 16:05,N/A,16:05,Good (Good To Firm In Places),1m 2f,Metamorphic,K G Kennedy,5,Mrs J Harrington,4th,1 l,3,9-1,-,True,174,8
Leopardstown Racing Results | 11th May 2025 16:05,N/A,16:05,Good (Good To Firm In Places),1m 2f,Etawa (IRE),C D Hayes,0,D K Weld,3rd,1 1/4 l,3,9-1,-,True,174,8
Leopardstown Racing Results | 11th May 2025 16:05,N/A,16:05,Good (Good To Firm In Places),1m 2f,Diamond Exchange (IRE),D McMonagle,0,Mrs J Harrington,2nd,4 l,3,9-1,-,True,174,8
Leopardstown Racing Results | 11th May 2025 16:05,N/A,16:05,Good (Good To Firm In Places),1m 2f,Butterfly Wings (USA),W M Lordan,0,A P O'Brien,1st,N/A,3,9-1t1,83,True,174,8
Leopardstown Racing Results | 11th May 2025 16:05,N/A,16:05,Good (Good To Firm In Places),1m 2f,Katherine (IRE),S T McCullagh,0,A Sexton,6th,3 1/4 l,8,10-2,-,True,174,8
Leopardstown Racing Results | 11th May 2025 16:05,N/A,16:05,Good (Good To Firm In Places),1m 2f,Lady Mcc (IRE),W J Lee,0,N Lupini,5th,26 l,3,9-1,-,True,174,8
Leopardstown Racing Results | 11th May 2025 16:05,N/A,16:05,Good (Good To Firm In Places),1m 2f,Metamorphic,K G Kennedy,5,Mrs J Harrington,4th,1 l,3,9-1,-,True,174,8
Leopardstown Racing Results | 11th May 2025 16:05,N/A,16:05,Good (Good To Firm In Places),1m 2f,Etawa (IRE),C D Hayes,0,D K Weld,3rd,1 1/4 l,3,9-1,-,True,174,8
Leopardstown Racing Results | 11th May 2025 16:05,N/A,16:05,Good (Good To Firm In Places),1m 2f,Diamond Exchange (IRE),D McMonagle,0,Mrs J Harrington,2nd,4 l,3,9-1,-,True,174,8
Leopardstown Racing Results | 11th May 2025 16:05,N/A,16:05,Good (Good To Firm In Places),1m 2f,Butterfly Wings (USA),W M Lordan,0,A P O'Brien,1st,N/A,3,9-1t1,83,True,174,8
Leopardstown Racing Results | 11th May 2025 16:40,N/A,16:40,Good (Good To Firm In Places),1m 2f,Eyetrap,Nicola Burns,7,R P Burns,NR,N/A,5,8-13,75,True,174,9
Leopardstown Racing Results | 11th May 2025 16:40,N/A,16:40,Good (Good To Firm In Places),1m 2f,Sidiza (IRE),C D Hayes,0,D K Weld,NR,N/A,4,9-6,82,True,174,9
Leopardstown Racing Results | 11th May 2025 16:40,N/A,16:40,Good (Good To Firm In Places),1m 2f,Fivecromwellplace (IRE),W Joyce,5,P F McEnery,10th,41 l,4,8-8v,70,True,174,9
Leopardstown Racing Results | 11th May 2025 16:40,N/A,16:40,Good (Good To Firm In Places),1m 2f,Northern Ruler,J A Powell,3,M O'Callaghan,9th,2 3/4 l,4,9-9p,85,True,174,9
Leopardstown Racing Results | 11th May 2025 16:40,N/A,16:40,Good (Good To Firm In Places),1m 2f,San Andreas (IRE),J Pietropaolo,7,J P O'Brien,8th,1 3/4 l,9,9-11,87,True,174,9
Leopardstown Racing Results | 11th May 2025 16:40,N/A,16:40,Good (Good To Firm In Places),1m 2f,Walhaan (IRE),D S O'Sullivan,7,Ciaran Murphy,7th,2 1/4 l,9,10-1tp,91,True,174,9
Leopardstown Racing Results | 11th May 2025 16:40,N/A,16:40,Good (Good To Firm In Places),1m 2f,Jungle Cove (IRE),K G Kennedy,5,Mrs J Harrington,6th,3/4 l,8,9-8p,84,True,174,9
Leopardstown Racing Results | 11th May 2025 16:40,N/A,16:40,Good (Good To Firm In Places),1m 2f,Neo Smart (IRE),R Coakley,0,J S Bolger,5th,3 3/4 l,4,8-13t,75,True,174,9
Leopardstown Racing Results | 11th May 2025 16:40,N/A,16:40,Good (Good To Firm In Places),1m 2f,Masoun (FR),D McMonagle,0,J P O'Brien,4th,2 1/2 l,4,9-11,87,True,174,9
Leopardstown Racing Results | 11th May 2025 16:40,N/A,16:40,Good (Good To Firm In Places),1m 2f,Lady Lunette (IRE),B M Coen,0,R P Cody,3rd,Short Head,5,9-10p,86,True,174,9
Leopardstown Racing Results | 11th May 2025 16:40,N/A,16:40,Good (Good To Firm In Places),1m 2f,Ceallach (IRE),L T McAteer,0,D Marnane,2nd,Neck,6,9-8t,84,True,174,9
Leopardstown Racing Results | 11th May 2025 16:40,N/A,16:40,Good (Good To Firm In Places),1m 2f,Cloud Seeker,A J Slattery,0,A Slattery,1st,N/A,4,9-8,84,True,174,9
Leopardstown Racing Results | 11th May 2025 16:40,N/A,16:40,Good (Good To Firm In Places),1m 2f,Eyetrap,Nicola Burns,7,R P Burns,NR,N/A,5,8-13,75,True,174,9
Leopardstown Racing Results | 11th May 2025 16:40,N/A,16:40,Good (Good To Firm In Places),1m 2f,Sidiza (IRE),C D Hayes,0,D K Weld,NR,N/A,4,9-6,82,True,174,9
Leopardstown Racing Results | 11th May 2025 16:40,N/A,16:40,Good (Good To Firm In Places),1m 2f,Fivecromwellplace (IRE),W Joyce,5,P F McEnery,10th,41 l,4,8-8v,70,True,174,9
Leopardstown Racing Results | 11th May 2025 16:40,N/A,16:40,Good (Good To Firm In Places),1m 2f,Northern Ruler,J A Powell,3,M O'Callaghan,9th,2 3/4 l,4,9-9p,85,True,174,9
Leopardstown Racing Results | 11th May 2025 16:40,N/A,16:40,Good (Good To Firm In Places),1m 2f,San Andreas (IRE),J Pietropaolo,7,J P O'Brien,8th,1 3/4 l,9,9-11,87,True,174,9
Leopardstown Racing Results | 11th May 2025 16:40,N/A,16:40,Good (Good To Firm In Places),1m 2f,Walhaan (IRE),D S O'Sullivan,7,Ciaran Murphy,7th,2 1/4 l,9,10-1tp,91,True,174,9
Leopardstown Racing Results | 11th May 2025 16:40,N/A,16:40,Good (Good To Firm In Places),1m 2f,Jungle Cove (IRE),K G Kennedy,5,Mrs J Harrington,6th,3/4 l,8,9-8p,84,True,174,9
Leopardstown Racing Results | 11th May 2025 16:40,N/A,16:40,Good (Good To Firm In Places),1m 2f,Neo Smart (IRE),R Coakley,0,J S Bolger,5th,3 3/4 l,4,8-13t,75,True,174,9
Leopardstown Racing Results | 11th May 2025 16:40,N/A,16:40,Good (Good To Firm In Places),1m 2f,Masoun (FR),D McMonagle,0,J P O'Brien,4th,2 1/2 l,4,9-11,87,True,174,9
Leopardstown Racing Results | 11th May 2025 16:40,N/A,16:40,Good (Good To Firm In Places),1m 2f,Lady Lunette (IRE),B M Coen,0,R P Cody,3rd,Short Head,5,9-10p,86,True,174,9
Leopardstown Racing Results | 11th May 2025 16:40,N/A,16:40,Good (Good To Firm In Places),1m 2f,Ceallach (IRE),L T McAteer,0,D Marnane,2nd,Neck,6,9-8t,84,True,174,9
Leopardstown Racing Results | 11th May 2025 16:40,N/A,16:40,Good (Good To Firm In Places),1m 2f,Cloud Seeker,A J Slattery,0,A Slattery,1st,N/A,4,9-8,84,True,174,9
Leopardstown Racing Results | 11th May 2025 17:15,N/A,17:15,Good (Good To Firm In Places),1m 4f,Lily Parr,R C Colgan,0,S Lavery,NR,N/A,3,9-6,74,True,174,10
Leopardstown Racing Results | 11th May 2025 17:15,N/A,17:15,Good (Good To Firm In Places),1m 4f,Palmezzano (IRE),D McMonagle,0,J P O'Brien,PU,N/A,3,9-6,74,True,174,10
Leopardstown Racing Results | 11th May 2025 17:15,N/A,17:15,Good (Good To Firm In Places),1m 4f,Drucker (USA),A J Slattery,0,A Slattery,9th,4 1/2 l,3,9-1,69,True,174,10
Leopardstown Racing Results | 11th May 2025 17:15,N/A,17:15,Good (Good To Firm In Places),1m 4f,Green Asset (IRE),R Coakley,0,J S Bolger,8th,6 l,3,9-4p1,72,True,174,10
Leopardstown Racing Results | 11th May 2025 17:15,N/A,17:15,Good (Good To Firm In Places),1m 4f,Happiest (IRE),W M Lordan,0,A P O'Brien,7th,Neck,3,9-10,78,True,174,10
Leopardstown Racing Results | 11th May 2025 17:15,N/A,17:15,Good (Good To Firm In Places),1m 4f,Heishybrid,C D Hayes,0,N Meade,6th,3 1/2 l,3,9-5t,73,True,174,10
Leopardstown Racing Results | 11th May 2025 17:15,N/A,17:15,Good (Good To Firm In Places),1m 4f,Berto Ramirez,L T McAteer,0,D Marnane,5th,3/4 l,3,9-9,77,True,174,10
Leopardstown Racing Results | 11th May 2025 17:15,N/A,17:15,Good (Good To Firm In Places),1m 4f,Junkyard Dog (IRE),S T McCullagh,0,J P O'Brien,4th,3 1/2 l,3,9-8p1,76,True,174,10
Leopardstown Racing Results | 11th May 2025 17:15,N/A,17:15,Good (Good To Firm In Places),1m 4f,Booklight (IRE),J A Heffernan,0,N Lupini,3rd,Neck,3,9-2,70,True,174,10
Leopardstown Racing Results | 11th May 2025 17:15,N/A,17:15,Good (Good To Firm In Places),1m 4f,Nuit (IRE),W J Lee,0,H De Bromhead,2nd,Short Head,3,9-7,75,True,174,10
Leopardstown Racing Results | 11th May 2025 17:15,N/A,17:15,Good (Good To Firm In Places),1m 4f,Mister Adam,J M Sheridan,0,Gerard O'Leary,1st,N/A,3,10-1,83,True,174,10
Leopardstown Racing Results | 11th May 2025 17:15,N/A,17:15,Good (Good To Firm In Places),1m 4f,Lily Parr,R C Colgan,0,S Lavery,NR,N/A,3,9-6,74,True,174,10
Leopardstown Racing Results | 11th May 2025 17:15,N/A,17:15,Good (Good To Firm In Places),1m 4f,Palmezzano (IRE),D McMonagle,0,J P O'Brien,PU,N/A,3,9-6,74,True,174,10
Leopardstown Racing Results | 11th May 2025 17:15,N/A,17:15,Good (Good To Firm In Places),1m 4f,Drucker (USA),A J Slattery,0,A Slattery,9th,4 1/2 l,3,9-1,69,True,174,10
Leopardstown Racing Results | 11th May 2025 17:15,N/A,17:15,Good (Good To Firm In Places),1m 4f,Green Asset (IRE),R Coakley,0,J S Bolger,8th,6 l,3,9-4p1,72,True,174,10
Leopardstown Racing Results | 11th May 2025 17:15,N/A,17:15,Good (Good To Firm In Places),1m 4f,Happiest (IRE),W M Lordan,0,A P O'Brien,7th,Neck,3,9-10,78,True,174,10
Leopardstown Racing Results | 11th May 2025 17:15,N/A,17:15,Good (Good To Firm In Places),1m 4f,Heishybrid,C D Hayes,0,N Meade,6th,3 1/2 l,3,9-5t,73,True,174,10
Leopardstown Racing Results | 11th May 2025 17:15,N/A,17:15,Good (Good To Firm In Places),1m 4f,Berto Ramirez,L T McAteer,0,D Marnane,5th,3/4 l,3,9-9,77,True,174,10
Leopardstown Racing Results | 11th May 2025 17:15,N/A,17:15,Good (Good To Firm In Places),1m 4f,Junkyard Dog (IRE),S T McCullagh,0,J P O'Brien,4th,3 1/2 l,3,9-8p1,76,True,174,10
Leopardstown Racing Results | 11th May 2025 17:15,N/A,17:15,Good (Good To Firm In Places),1m 4f,Booklight (IRE),J A Heffernan,0,N Lupini,3rd,Neck,3,9-2,70,True,174,10
Leopardstown Racing Results | 11th May 2025 17:15,N/A,17:15,Good (Good To Firm In Places),1m 4f,Nuit (IRE),W J Lee,0,H De Bromhead,2nd,Short Head,3,9-7,75,True,174,10
Leopardstown Racing Results | 11th May 2025 17:15,N/A,17:15,Good (Good To Firm In Places),1m 4f,Mister Adam,J M Sheridan,0,Gerard O'Leary,1st,N/A,3,10-1,83,True,174,10
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,The Eggler (IRE),T E O'Connor,7,M Fahey,F,N/A,4,10-13,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Niigata,P Hanlon,7,J J Hanlon,13th,2 1/2 l,4,11-7,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Uno Me I Like My T (IRE),T Power Roche,5,C Collins,12th,34 l,4,10-6,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Day Trader (FR),K M Donoghue,0,A J Martin,11th,1/2 l,4,11-7,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Tatateo (IRE),P T Enright,0,D Hogan,10th,1 1/4 l,4,11-7,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Brandyandportpaddy (IRE),J G Gilligan,5,P J Gilligan,9th,1/2 l,4,10-13,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Gerrys Wish (IRE),D J Gilligan,0,G Elliott,8th,8 l,4,10-6,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Woodview Lad (IRE),Sam Ewing,0,G Elliott,7th,1 l,4,10-13,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Elusive Ogie (IRE),D J O'Keeffe,0,E McCarthy,6th,Neck,4,10-13,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Young Churchill (IRE),D Meyler,0,N Meade,5th,1 1/4 l,4,10-13t1,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Synchronize (IRE),T P Harney,7,J Morrison,4th,2 1/2 l,4,10-13,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Breezethroughlife (IRE),J C Gainford,0,C Collins,3rd,4 1/2 l,4,10-13t1,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Lodge Man (IRE),P K Donovan,3,P M J Doyle,2nd,2 1/4 l,4,10-13,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Autumn Twist (IRE),D King,0,D Hogan,1st,N/A,4,10-13p,113,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,The Eggler (IRE),T E O'Connor,7,M Fahey,F,N/A,4,10-13,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Niigata,P Hanlon,7,J J Hanlon,13th,2 1/2 l,4,11-7,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Uno Me I Like My T (IRE),T Power Roche,5,C Collins,12th,34 l,4,10-6,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Day Trader (FR),K M Donoghue,0,A J Martin,11th,1/2 l,4,11-7,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Tatateo (IRE),P T Enright,0,D Hogan,10th,1 1/4 l,4,11-7,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Brandyandportpaddy (IRE),J G Gilligan,5,P J Gilligan,9th,1/2 l,4,10-13,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Gerrys Wish (IRE),D J Gilligan,0,G Elliott,8th,8 l,4,10-6,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Woodview Lad (IRE),Sam Ewing,0,G Elliott,7th,1 l,4,10-13,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Elusive Ogie (IRE),D J O'Keeffe,0,E McCarthy,6th,Neck,4,10-13,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Young Churchill (IRE),D Meyler,0,N Meade,5th,1 1/4 l,4,10-13t1,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Synchronize (IRE),T P Harney,7,J Morrison,4th,2 1/2 l,4,10-13,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Breezethroughlife (IRE),J C Gainford,0,C Collins,3rd,4 1/2 l,4,10-13t1,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Lodge Man (IRE),P K Donovan,3,P M J Doyle,2nd,2 1/4 l,4,10-13,-,True,174,11
Killarney Racing Results | 11th May 2025 13:20,N/A,13:20,Good (Good To Yielding In Places),2m 1f,Autumn Twist (IRE),D King,0,D Hogan,1st,N/A,4,10-13p,113,True,174,11
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Akmaam (FR),A McCurtin,0,Donncha Duggan,NR,N/A,7,11-12,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Moment Of Prayer (IRE),Kevin A Murphy,7,Ian O'Connor,UR,N/A,9,11-4ht1,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Chasing Blues (IRE),K M Donoghue,0,G P Cromwell,S,N/A,5,11-4h1,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Red Or White (IRE),S F O'Keeffe,0,J P Ryan,PU,N/A,6,11-4,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Eyeeye,J G Gilligan,5,P J Gilligan,PU,N/A,5,11-4,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Status Green (IRE),C M Quirke,3,J G Murphy,F,N/A,5,11-12,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Dragon Of Malta (IRE),B W Harvey,0,P F O'Donnell,11th,50 l,8,11-12t,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Harrowhill (IRE),Conor Clarke,7,R Hackett,10th,19 l,5,11-4,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Grey Fable (IRE),D Meyler,0,K Thornton,9th,5 l,5,11-12ht,109,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Western Princess (IRE),B Hayes,0,W P Mullins,8th,9 1/2 l,6,10-11h1,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Glory Sky (IRE),P T Enright,0,R Hackett,7th,1 1/4 l,5,11-5,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Westminster Moon (IRE),D King,0,A J Martin,6th,23 l,5,11-12t,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Back To Cali (IRE),A Leahy,7,J J Hanlon,5th,Neck,5,11-4,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Ifallgoeswell (IRE),P Byrnes,0,C Byrnes,4th,27 l,5,11-4,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Dream Diamond (IRE),Sam Ewing,0,M Kennedy,3rd,Neck,5,11-4,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Wholelotofbusiness (IRE),G B Noonan,5,E McCarthy,2nd,1/2 l,6,11-4t,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Romany Brown (IRE),J J Doyle,0,P M J Doyle,1st,N/A,5,11-4,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Akmaam (FR),A McCurtin,0,Donncha Duggan,NR,N/A,7,11-12,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Moment Of Prayer (IRE),Kevin A Murphy,7,Ian O'Connor,UR,N/A,9,11-4ht1,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Chasing Blues (IRE),K M Donoghue,0,G P Cromwell,S,N/A,5,11-4h1,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Red Or White (IRE),S F O'Keeffe,0,J P Ryan,PU,N/A,6,11-4,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Eyeeye,J G Gilligan,5,P J Gilligan,PU,N/A,5,11-4,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Status Green (IRE),C M Quirke,3,J G Murphy,F,N/A,5,11-12,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Dragon Of Malta (IRE),B W Harvey,0,P F O'Donnell,11th,50 l,8,11-12t,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Harrowhill (IRE),Conor Clarke,7,R Hackett,10th,19 l,5,11-4,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Grey Fable (IRE),D Meyler,0,K Thornton,9th,5 l,5,11-12ht,109,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Western Princess (IRE),B Hayes,0,W P Mullins,8th,9 1/2 l,6,10-11h1,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Glory Sky (IRE),P T Enright,0,R Hackett,7th,1 1/4 l,5,11-5,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Westminster Moon (IRE),D King,0,A J Martin,6th,23 l,5,11-12t,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Back To Cali (IRE),A Leahy,7,J J Hanlon,5th,Neck,5,11-4,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Ifallgoeswell (IRE),P Byrnes,0,C Byrnes,4th,27 l,5,11-4,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Dream Diamond (IRE),Sam Ewing,0,M Kennedy,3rd,Neck,5,11-4,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Wholelotofbusiness (IRE),G B Noonan,5,E McCarthy,2nd,1/2 l,6,11-4t,-,True,174,12
Killarney Racing Results | 11th May 2025 13:55,N/A,13:55,Good (Good To Yielding In Places),2m 1f,Romany Brown (IRE),J J Doyle,0,P M J Doyle,1st,N/A,5,11-4,-,True,174,12
Killarney Racing Results | 11th May 2025 14:30,N/A,14:30,Yielding,2m 1f,Speculatrix,D J Gilligan,0,G Elliott,NR,N/A,6,11-0,121,True,174,13
Killarney Racing Results | 11th May 2025 14:30,N/A,14:30,Yielding,2m 1f,Mozzies Sister (IRE),S Fitzgerald,0,D Queally,NR,N/A,6,11-0v,132,True,174,13
Killarney Racing Results | 11th May 2025 14:30,N/A,14:30,Yielding,2m 1f,Hasten Slowly (IRE),A Harvey,0,J C McConnell,UR,N/A,5,11-0,118,True,174,13
Killarney Racing Results | 11th May 2025 14:30,N/A,14:30,Yielding,2m 1f,Redwood Queen (IRE),P Byrnes,0,C Byrnes,5th,19 l,8,11-0,129,True,174,13
Killarney Racing Results | 11th May 2025 14:30,N/A,14:30,Yielding,2m 1f,Adela Icon (IRE),B Hayes,0,W P Mullins,4th,4 l,7,11-0h,119,True,174,13
Killarney Racing Results | 11th May 2025 14:30,N/A,14:30,Yielding,2m 1f,Royal Eagle (IRE),Sam Ewing,0,G Elliott,3rd,11 l,7,11-0,133,True,174,13
Killarney Racing Results | 11th May 2025 14:30,N/A,14:30,Yielding,2m 1f,Royal Hollow (IRE),C M Quirke,0,A Slattery,2nd,3/4 l,7,11-4,126,True,174,13
Killarney Racing Results | 11th May 2025 14:30,N/A,14:30,Yielding,2m 1f,Stormalong (IRE),D J O'Keeffe,0,D Budds,1st,N/A,7,11-0tp1,121,True,174,13
Killarney Racing Results | 11th May 2025 14:30,N/A,14:30,Yielding,2m 1f,Speculatrix,D J Gilligan,0,G Elliott,NR,N/A,6,11-0,121,True,174,13
Killarney Racing Results | 11th May 2025 14:30,N/A,14:30,Yielding,2m 1f,Mozzies Sister (IRE),S Fitzgerald,0,D Queally,NR,N/A,6,11-0v,132,True,174,13
Killarney Racing Results | 11th May 2025 14:30,N/A,14:30,Yielding,2m 1f,Hasten Slowly (IRE),A Harvey,0,J C McConnell,UR,N/A,5,11-0,118,True,174,13
Killarney Racing Results | 11th May 2025 14:30,N/A,14:30,Yielding,2m 1f,Redwood Queen (IRE),P Byrnes,0,C Byrnes,5th,19 l,8,11-0,129,True,174,13
Killarney Racing Results | 11th May 2025 14:30,N/A,14:30,Yielding,2m 1f,Adela Icon (IRE),B Hayes,0,W P Mullins,4th,4 l,7,11-0h,119,True,174,13
Killarney Racing Results | 11th May 2025 14:30,N/A,14:30,Yielding,2m 1f,Royal Eagle (IRE),Sam Ewing,0,G Elliott,3rd,11 l,7,11-0,133,True,174,13
Killarney Racing Results | 11th May 2025 14:30,N/A,14:30,Yielding,2m 1f,Royal Hollow (IRE),C M Quirke,0,A Slattery,2nd,3/4 l,7,11-4,126,True,174,13
Killarney Racing Results | 11th May 2025 14:30,N/A,14:30,Yielding,2m 1f,Stormalong (IRE),D J O'Keeffe,0,D Budds,1st,N/A,7,11-0tp1,121,True,174,13
Killarney Racing Results | 11th May 2025 15:05,N/A,15:05,Yielding,2m 1f,Shanroe,D Meyler,0,K Thornton,PU,N/A,11,11-11t,128,True,174,14
Killarney Racing Results | 11th May 2025 15:05,N/A,15:05,Yielding,2m 1f,Must Meet Cecil (IRE),T Power Roche,5,C Collins,8th,16 l,7,10-9p,112,True,174,14
Killarney Racing Results | 11th May 2025 15:05,N/A,15:05,Yielding,2m 1f,Frankendael,C P McNamara,0,E McNamara,7th,2 l,6,11-6h,123,True,174,14
Killarney Racing Results | 11th May 2025 15:05,N/A,15:05,Yielding,2m 1f,First Dare (IRE),T P Harney,7,Liz Doyle,6th,Head,7,11-1,118,True,174,14
Killarney Racing Results | 11th May 2025 15:05,N/A,15:05,Yielding,2m 1f,Fast Felix (IRE),G B Noonan,5,E McCarthy,5th,2 1/2 l,7,10-3ht,106,True,174,14
