combo_index,indices,names,tracks,history_count,p_mean,d_mean,expected_net_profit,expected_gross_return,l15_std,l15_sharpe,classification
110,"(0, 2, 238, 3)",sky lord|whinney hill|onemorenomore|night moon,down royal|down royal|southwell (aw)|down royal,0|2|0|0,0.11217949379987213,4.5,-11.285612362886711,3.714387637113289,15.385733351577148,-0.7335115008820724,NO_L15
111,"(0, 2, 238, 4)",sky lord|whinney hill|onemorenomore|spinola bay,down royal|down royal|southwell (aw)|down royal,0|2|0|3,0.11214466154987214,3.8125,-12.014334553661637,2.9856654463383605,10.441759506450415,-1.1506044116645056,NO_L15
112,"(0, 2, 238, 156)",sky lord|whinney hill|onemorenomore|ring of gold,down royal|down royal|southwell (aw)|newcastle (aw),0|2|0|0,0.11077166879987213,4.75,-11.144422202593539,3.8555777974064602,16.796906653067225,-0.6634806296645397,NO_L15
113,"(0, 2, 238, 157)",sky lord|whinney hill|onemorenomore|ana emaraaty,down royal|down royal|southwell (aw)|newcastle (aw),0|2|0|0,0.10957771304987213,4.75,-11.24897818546007,3.751021814539931,16.362767329768662,-0.6874740658931748,NO_L15
114,"(0, 2, 238, 158)",sky lord|whinney hill|onemorenomore|asadjumeirah,down royal|down royal|southwell (aw)|newcastle (aw),0|2|0|0,0.10844920529987213,4.375,-11.674515451126728,3.3254845488732703,13.398351086215198,-0.8713397175521078,NO_L15
115,"(0, 2, 239, 3)",sky lord|whinney hill|zu run|night moon,down royal|down royal|southwell (aw)|down royal,0|2|0|0,0.11196826042487212,10.75,-3.840119309141647,11.159880690858351,80.0163915589248,-0.04799165813811722,NO_L15
116,"(0, 2, 239, 4)",sky lord|whinney hill|zu run|spinola bay,down royal|down royal|southwell (aw)|down royal,0|2|0|3,0.11193342817487213,10.0625,-5.719721832032599,9.280278167967401,55.265498237703135,-0.10349534545823565,NO_L15
117,"(0, 2, 239, 156)",sky lord|whinney hill|zu run|ring of gold,down royal|down royal|southwell (aw)|newcastle (aw),0|2|0|0,0.11056043542487212,11.0,-3.475945712050808,11.524054287949191,87.04407512967958,-0.03993316841924383,NO_L15
118,"(0, 2, 239, 157)",sky lord|whinney hill|zu run|ana emaraaty,down royal|down royal|southwell (aw)|newcastle (aw),0|2|0|0,0.10936647967487212,11.0,-3.7456283039453773,11.254371696054623,84.81612689786033,-0.044161746603402954,NO_L15
119,"(0, 2, 239, 158)",sky lord|whinney hill|zu run|asadjumeirah,down royal|down royal|southwell (aw)|newcastle (aw),0|2|0|0,0.10823797192487213,10.625,-4.843222048525345,10.156777951474652,69.92839719518858,-0.06925973199423743,NO_L15
120,"(0, 2, 3, 4)",sky lord|whinney hill|night moon|spinola bay,down royal|down royal|down royal|down royal,0|2|0|3,0.11182429417487214,4.3125,-11.527761609552817,3.4722383904471834,13.656556369210886,-0.8441192126254097,NO_L15
121,"(0, 2, 3, 156)",sky lord|whinney hill|night moon|ring of gold,down royal|down royal|down royal|newcastle (aw),0|2|0|0,0.11045130142487213,5.25,-10.551649724310392,4.448350275689608,21.810525035696898,-0.4837870572597723,NO_L15
122,"(0, 2, 3, 157)",sky lord|whinney hill|night moon|ana emaraaty,down royal|down royal|down royal|newcastle (aw),0|2|0|0,0.10925734567487214,5.25,-10.668969977809393,4.331030022190605,21.248643116166356,-0.5021012362757529,NO_L15
123,"(0, 2, 3, 158)",sky lord|whinney hill|night moon|asadjumeirah,down royal|down royal|down royal|newcastle (aw),0|2|0|0,0.10812883792487213,4.875,-11.146457143178164,3.853542856821834,17.439503748457813,-0.6391499038018128,NO_L15
124,"(0, 2, 4, 156)",sky lord|whinney hill|spinola bay|ring of gold,down royal|down royal|down royal|newcastle (aw),0|2|3|0,0.11041646917487213,4.5625,-11.393823523883826,3.6061764761161745,14.919133600158029,-0.7637054422358105,NO_L15
125,"(0, 2, 4, 157)",sky lord|whinney hill|spinola bay|ana emaraaty,down royal|down royal|down royal|newcastle (aw),0|2|3|0,0.10922251342487213,4.5625,-11.493009105664484,3.5069908943355155,14.532828125724556,-0.7908308696860393,NO_L15
126,"(0, 2, 4, 158)",sky lord|whinney hill|spinola bay|asadjumeirah,down royal|down royal|down royal|newcastle (aw),0|2|3|0,0.10809400567487214,4.1875,-11.89668912575839,3.103310874241608,11.884539642494497,-1.0010222931328743,NO_L15
127,"(0, 2, 156, 157)",sky lord|whinney hill|ring of gold|ana emaraaty,down royal|down royal|newcastle (aw)|newcastle (aw),0|2|0|0,0.10784952067487213,5.5,-10.509312130110283,4.490687869889715,23.16145297785085,-0.4537414876415686,NO_L15
128,"(0, 2, 156, 158)",sky lord|whinney hill|ring of gold|asadjumeirah,down royal|down royal|newcastle (aw)|newcastle (aw),0|2|0|0,0.10672101292487213,5.125,-11.001099453761674,3.9989005462383234,19.02331545929498,-0.5782955908659143,NO_L15
129,"(0, 2, 157, 158)",sky lord|whinney hill|ana emaraaty|asadjumeirah,down royal|down royal|newcastle (aw)|newcastle (aw),0|2|0|0,0.10552705717487214,5.125,-11.10874162976453,3.8912583702354695,18.53273287448666,-0.5994119542432693,NO_L15
130,"(0, 238, 239, 3)",sky lord|onemorenomore|zu run|night moon,down royal|southwell (aw)|southwell (aw)|down royal,0|0|0|0,0.11121207254987214,10.625,-4.331181160253075,10.668818839746923,73.7097502978455,-0.05875994889077345,NO_L15
131,"(0, 238, 239, 4)",sky lord|onemorenomore|zu run|spinola bay,down royal|southwell (aw)|southwell (aw)|down royal,0|0|0|3,0.11117724029987215,9.9375,-6.134878243139306,8.865121756860695,50.88524919236917,-0.1205629989144143,NO_L15
132,"(0, 238, 239, 156)",sky lord|onemorenomore|zu run|ring of gold,down royal|southwell (aw)|southwell (aw)|newcastle (aw),0|0|0|0,0.10980424754987214,10.875,-3.9817142667278227,11.018285733272176,80.19151854585695,-0.04965256100557452,NO_L15
133,"(0, 238, 239, 157)",sky lord|onemorenomore|zu run|ana emaraaty,down royal|southwell (aw)|southwell (aw)|newcastle (aw),0|0|0|0,0.10861029179987214,10.875,-4.24050605828026,10.75949394171974,78.13840325362091,-0.054269167038344314,NO_L15
134,"(0, 238, 239, 158)",sky lord|onemorenomore|zu run|asadjumeirah,down royal|southwell (aw)|southwell (aw)|newcastle (aw),0|0|0|0,0.10748178404987214,10.5,-5.293774827173011,9.706225172826988,64.41052888001254,-0.0821880353914582,NO_L15
135,"(0, 238, 3, 4)",sky lord|onemorenomore|night moon|spinola bay,down royal|southwell (aw)|down royal|down royal,0|0|0|3,0.11106810629987214,4.1875,-11.708367465683923,3.2916325343160766,12.536041812904056,-0.9339764209809701,NO_L15
136,"(0, 238, 3, 156)",sky lord|onemorenomore|night moon|ring of gold,down royal|southwell (aw)|down royal|newcastle (aw),0|0|0|0,0.10969511354987213,5.125,-10.771674660401665,4.228325339598335,20.058583157030537,-0.5370107437835753,NO_L15
137,"(0, 238, 3, 157)",sky lord|onemorenomore|night moon|ana emaraaty,down royal|southwell (aw)|down royal|newcastle (aw),0|0|0|0,0.10850115779987213,5.125,-10.884257079515548,4.115742920484451,19.54139157426258,-0.5569847489188486,NO_L15
138,"(0, 238, 3, 158)",sky lord|onemorenomore|night moon|asadjumeirah,down royal|southwell (aw)|down royal|newcastle (aw),0|0|0|0,0.10737265004987213,4.75,-11.342461511996632,3.657538488003365,16.028579381052992,-0.7076398501918573,NO_L15
139,"(0, 238, 4, 156)",sky lord|onemorenomore|spinola bay|ring of gold,down royal|southwell (aw)|down royal|newcastle (aw),0|0|3|0,0.10966028129987214,4.4375,-11.579838305147922,3.4201616948520783,13.701867571515036,-0.8451284647664655,NO_L15
140,"(0, 238, 4, 157)",sky lord|onemorenomore|spinola bay|ana emaraaty,down royal|southwell (aw)|down royal|newcastle (aw),0|0|3|0,0.10846632554987215,4.4375,-11.675018398994032,3.324981601005967,13.346603029819274,-0.8747557991280215,NO_L15
141,"(0, 238, 4, 158)",sky lord|onemorenomore|spinola bay|asadjumeirah,down royal|southwell (aw)|down royal|newcastle (aw),0|0|3|0,0.10733781779987214,4.0625,-12.062396297137592,2.937603702862404,10.903944513254796,-1.1062415332795015,NO_L15
142,"(0, 238, 156, 157)",sky lord|onemorenomore|ring of gold|ana emaraaty,down royal|southwell (aw)|newcastle (aw)|newcastle (aw),0|0|0|0,0.10709333279987213,5.375,-10.731046817958838,4.268953182041163,21.306515752140022,-0.5036509461609655,NO_L15
143,"(0, 238, 156, 158)",sky lord|onemorenomore|ring of gold|asadjumeirah,down royal|southwell (aw)|newcastle (aw)|newcastle (aw),0|0|0|0,0.10596482504987213,5.0,-11.202973914388842,3.797026085611157,17.49039754276625,-0.640521399642069,NO_L15
144,"(0, 238, 157, 158)",sky lord|onemorenomore|ana emaraaty|asadjumeirah,down royal|southwell (aw)|newcastle (aw)|newcastle (aw),0|0|0|0,0.10477086929987213,5.0,-11.30626909328297,3.6937309067170303,17.038916103028996,-0.6635556525378432,NO_L15
145,"(0, 239, 3, 4)",sky lord|zu run|night moon|spinola bay,down royal|southwell (aw)|down royal|down royal,0|0|0|3,0.11085687292487213,10.4375,-4.930536985235289,10.069463014764711,65.71773162775182,-0.07502597644671566,NO_L15
146,"(0, 239, 3, 156)",sky lord|zu run|night moon|ring of gold,down royal|southwell (aw)|down royal|newcastle (aw),0|0|0|0,0.10948388017487212,11.375,-2.514513180457104,12.485486819542894,103.38124742098024,-0.02432272044675297,NO_L15
147,"(0, 239, 3, 157)",sky lord|zu run|night moon|ana emaraaty,down royal|southwell (aw)|down royal|newcastle (aw),0|0|0|0,0.10828992442487212,11.375,-2.8048984626379516,12.19510153736205,100.73665883375682,-0.027843870296182894,NO_L15
148,"(0, 239, 3, 158)",sky lord|zu run|night moon|asadjumeirah,down royal|southwell (aw)|down royal|newcastle (aw),0|0|0|0,0.10716141667487213,11.0,-3.9867510508999002,11.013248949100099,83.08757812249281,-0.04798251605098402,NO_L15
149,"(0, 239, 4, 156)",sky lord|zu run|spinola bay|ring of gold,down royal|southwell (aw)|down royal|newcastle (aw),0|0|3|0,0.10944904792487213,10.6875,-4.599020067722974,10.400979932277025,71.50868918063111,-0.06431414308414798,NO_L15
150,"(0, 239, 4, 157)",sky lord|zu run|spinola bay|ana emaraaty,down royal|southwell (aw)|down royal|newcastle (aw),0|0|3|0,0.10825509217487214,10.6875,-4.844519308430747,10.155480691569254,69.67703352754002,-0.06952820840910139,NO_L15
151,"(0, 239, 4, 158)",sky lord|zu run|spinola bay|asadjumeirah,down royal|southwell (aw)|down royal|newcastle (aw),0|0|3|0,0.10712658442487213,10.3125,-5.843688105374545,9.156311894625453,57.41728280625898,-0.10177576889336067,NO_L15
152,"(0, 239, 156, 157)",sky lord|zu run|ring of gold|ana emaraaty,down royal|southwell (aw)|newcastle (aw)|newcastle (aw),0|0|0|0,0.10688209942487212,11.625,-2.4097212636994323,12.590278736300569,109.55122506282244,-0.021996296822035275,NO_L15
153,"(0, 239, 156, 158)",sky lord|zu run|ring of gold|asadjumeirah,down royal|southwell (aw)|newcastle (aw)|newcastle (aw),0|0|0|0,0.10575359167487212,11.25,-3.626968895649764,11.373031104350236,90.3749811223476,-0.0401324442960564,NO_L15
154,"(0, 239, 157, 158)",sky lord|zu run|ana emaraaty|asadjumeirah,down royal|southwell (aw)|newcastle (aw)|newcastle (aw),0|0|0|0,0.10455963592487212,11.25,-3.893399479635973,11.106600520364026,88.06248208373134,-0.04421178449108511,NO_L15
155,"(0, 3, 4, 156)",sky lord|night moon|spinola bay|ring of gold,down royal|down royal|down royal|newcastle (aw),0|0|3|0,0.10933991392487213,4.9375,-11.040221742177964,3.959778257822034,17.834242237426515,-0.6190463040257028,NO_L15
156,"(0, 3, 4, 157)",sky lord|night moon|spinola bay|ana emaraaty,down royal|down royal|down royal|newcastle (aw),0|0|3|0,0.10814595817487213,4.9375,-11.147021491287866,3.8529785087121313,17.37373427184081,-0.6416019329451157,NO_L15
157,"(0, 3, 4, 158)",sky lord|night moon|spinola bay|asadjumeirah,down royal|down royal|down royal|newcastle (aw),0|0|3|0,0.10701745042487214,4.5625,-11.581690765719815,3.418309234280183,14.235895340625362,-0.8135554869294963,NO_L15
158,"(0, 3, 156, 157)",sky lord|night moon|ring of gold|ana emaraaty,down royal|down royal|newcastle (aw)|newcastle (aw),0|0|0|0,0.10677296542487213,5.875,-10.087809171278625,4.912190828721375,27.593631814292863,-0.36558468414633893,NO_L15
159,"(0, 3, 156, 158)",sky lord|night moon|ring of gold|asadjumeirah,down royal|down royal|newcastle (aw)|newcastle (aw),0|0|0|0,0.10564445767487213,5.5,-10.61734947177864,4.382650528221359,22.68885963998558,-0.4679543018137067,NO_L15
160,"(0, 3, 157, 158)",sky lord|night moon|ana emaraaty|asadjumeirah,down royal|down royal|newcastle (aw)|newcastle (aw),0|0|0|0,0.10445050192487214,5.5,-10.733255001436886,4.266744998563111,22.10490401294318,-0.48555990087775075,NO_L15
161,"(0, 4, 156, 157)",sky lord|spinola bay|ring of gold|ana emaraaty,down royal|down royal|newcastle (aw)|newcastle (aw),0|3|0|0,0.10673813317487213,5.1875,-11.001680703409013,3.998319296590987,18.952116213101046,-0.5804987991686054,NO_L15
162,"(0, 4, 156, 158)",sky lord|spinola bay|ring of gold|asadjumeirah,down royal|down royal|newcastle (aw)|newcastle (aw),0|3|0|0,0.10560962542487214,4.8125,-11.449367792508644,3.5506322074913546,15.543509430635092,-0.736601206027694,NO_L15
163,"(0, 4, 157, 158)",sky lord|spinola bay|ana emaraaty|asadjumeirah,down royal|down royal|newcastle (aw)|newcastle (aw),0|3|0|0,0.10441566967487213,4.8125,-11.547357330102397,3.452642669897604,15.141632701437233,-0.7626229983115579,NO_L15
164,"(0, 156, 157, 158)",sky lord|ring of gold|ana emaraaty|asadjumeirah,down royal|newcastle (aw)|newcastle (aw)|newcastle (aw),0|0|0|0,0.10304267692487214,5.75,-10.575522411796527,4.424477588203473,24.087290490481337,-0.43904989712212317,NO_L15
165,"(237, 1, 155, 2)",beattie is back|microscope|betsen|whinney hill,southwell (aw)|down royal|newcastle (aw)|down royal,0|1|14|2,0.1119291274655349,72.5,567.4591287548279,582.4591287548279,6921.158425054312,0.08198903910372128,L15_CANDIDATE
166,"(237, 1, 155, 238)",beattie is back|microscope|betsen|onemorenomore,southwell (aw)|down royal|newcastle (aw)|southwell (aw),0|1|14|0,0.11117293959053491,72.375,543.8968482441643,558.8968482441643,6379.896398567712,0.08525167405010985,L15_CANDIDATE
167,"(237, 1, 155, 239)",beattie is back|microscope|betsen|zu run,southwell (aw)|down royal|newcastle (aw)|southwell (aw),0|1|14|0,0.11096170621553492,78.625,1428.1491446820235,1443.1491446820235,32179.157025100147,0.04438118573361164,L15_CANDIDATE
168,"(237, 1, 155, 3)",beattie is back|microscope|betsen|night moon,southwell (aw)|down royal|newcastle (aw)|down royal,0|1|14|0,0.1108525722155349,72.875,612.2494637647912,627.2494637647912,8210.426474162026,0.0745697517286736,L15_CANDIDATE
169,"(237, 1, 155, 4)",beattie is back|microscope|betsen|spinola bay,southwell (aw)|down royal|newcastle (aw)|down royal,0|1|14|3,0.11081773996553491,72.1875,515.1383730297526,530.1383730297526,5694.511693266551,0.09046225572578516,L15_CANDIDATE
170,"(237, 1, 155, 156)",beattie is back|microscope|betsen|ring of gold,southwell (aw)|down royal|newcastle (aw)|newcastle (aw),0|1|14|0,0.1094447472155349,73.125,631.0647690219897,646.0647690219898,8923.734543796529,0.0707175640338477,L15_CANDIDATE
171,"(237, 1, 155, 157)",beattie is back|microscope|betsen|ana emaraaty,southwell (aw)|down royal|newcastle (aw)|newcastle (aw),0|1|14|0,0.1082507914655349,73.125,617.1314132554455,632.1314132554455,8695.875564526772,0.0709682893546591,L15_CANDIDATE
172,"(237, 1, 155, 158)",beattie is back|microscope|betsen|asadjumeirah,southwell (aw)|down royal|newcastle (aw)|newcastle (aw),0|1|14|0,0.10712228371553491,72.75,560.4233995014652,575.4233995014652,7181.481276940697,0.07803729869782587,L15_CANDIDATE
173,"(237, 1, 2, 238)",beattie is back|microscope|whinney hill|onemorenomore,southwell (aw)|down royal|down royal|southwell (aw),0|1|2|0,0.1085427512405349,72.625,565.5168604438255,580.5168604438255,7095.010227271241,0.07970627840255062,L15_CANDIDATE
174,"(237, 1, 2, 239)",beattie is back|microscope|whinney hill|zu run,southwell (aw)|down royal|down royal|southwell (aw),0|1|2|0,0.10833151786553491,78.875,1483.91392032609,1498.91392032609,35773.16825209241,0.041481199257191716,L15_CANDIDATE
175,"(237, 1, 2, 3)",beattie is back|microscope|whinney hill|night moon,southwell (aw)|down royal|down royal|down royal,0|1|2|0,0.1082223838655349,73.125,636.5088628194937,651.5088628194937,9129.652869239992,0.06971884604331957,L15_CANDIDATE
176,"(237, 1, 2, 4)",beattie is back|microscope|whinney hill|spinola bay,southwell (aw)|down royal|down royal|down royal,0|1|2|3,0.10818755161553491,72.4375,535.6478974905937,550.6478974905937,6333.202331537364,0.08457773326192894,L15_CANDIDATE
177,"(237, 1, 2, 156)",beattie is back|microscope|whinney hill|ring of gold,southwell (aw)|down royal|down royal|newcastle (aw),0|1|2|0,0.1068145588655349,73.375,656.0507074927949,671.0507074927949,9922.44593504432,0.06611784148661774,L15_CANDIDATE
178,"(237, 1, 2, 157)",beattie is back|microscope|whinney hill|ana emaraaty,southwell (aw)|down royal|down royal|newcastle (aw),0|1|2|0,0.1056206031155349,73.375,641.5793252619125,656.5793252619125,9669.112348941271,0.06635348748762473,L15_CANDIDATE
179,"(237, 1, 2, 158)",beattie is back|microscope|whinney hill|asadjumeirah,southwell (aw)|down royal|down royal|newcastle (aw),0|1|2|0,0.1044920953655349,73.0,582.6815725354331,597.6815725354331,7985.806050794205,0.0729646536403779,L15_CANDIDATE
180,"(237, 1, 238, 239)",beattie is back|microscope|onemorenomore|zu run,southwell (aw)|down royal|southwell (aw)|southwell (aw),0|1|0|0,0.1075753299905349,78.75,1423.3417383328192,1438.3417383328192,32982.89661850361,0.04315393383412892,L15_CANDIDATE
181,"(237, 1, 238, 3)",beattie is back|microscope|onemorenomore|night moon,southwell (aw)|down royal|southwell (aw)|down royal,0|1|0|0,0.1074661959905349,73.0,610.1580935817954,625.1580935817954,8416.377020278222,0.0724965257748904,L15_CANDIDATE
182,"(237, 1, 238, 4)",beattie is back|microscope|onemorenomore|spinola bay,southwell (aw)|down royal|southwell (aw)|down royal,0|1|0|3,0.10743136374053491,72.3125,513.3702744949081,528.3702744949081,5837.804177977405,0.08793893368872352,L15_CANDIDATE
183,"(237, 1, 238, 156)",beattie is back|microscope|onemorenomore|ring of gold,southwell (aw)|down royal|southwell (aw)|newcastle (aw),0|1|0|0,0.1060583709905349,73.25,628.9107648525468,643.9107648525468,9147.42924912852,0.06875273344283733,L15_CANDIDATE
184,"(237, 1, 238, 157)",beattie is back|microscope|onemorenomore|ana emaraaty,southwell (aw)|down royal|southwell (aw)|newcastle (aw),0|1|0|0,0.10486441524053491,73.25,615.0237916242774,630.0237916242774,8913.868920419936,0.06899627951846787,L15_CANDIDATE
185,"(237, 1, 238, 158)",beattie is back|microscope|onemorenomore|asadjumeirah,southwell (aw)|down royal|southwell (aw)|newcastle (aw),0|1|0|0,0.1037359074905349,72.875,558.5045523236668,573.5045523236668,7361.739248803839,0.07586584276459052,L15_CANDIDATE
186,"(237, 1, 239, 3)",beattie is back|microscope|zu run|night moon,southwell (aw)|down royal|southwell (aw)|down royal,0|1|0|0,0.10725496261553491,79.25,1599.0576273427007,1614.0576273427007,42417.11619488671,0.03769840504940936,L15_CANDIDATE
187,"(237, 1, 239, 4)",beattie is back|microscope|zu run|spinola bay,southwell (aw)|down royal|southwell (aw)|down royal,0|1|0|3,0.10722013036553492,78.5625,1349.4115602353324,1364.4115602353327,29450.55369098147,0.04581956503753468,L15_CANDIDATE
188,"(237, 1, 239, 156)",beattie is back|microscope|zu run|ring of gold,southwell (aw)|down royal|southwell (aw)|newcastle (aw),0|1|0|0,0.10584713761553491,79.5,1647.4266336357114,1662.4266336357114,46091.943871323776,0.035742181719106494,L15_CANDIDATE
189,"(237, 1, 239, 157)",beattie is back|microscope|zu run|ana emaraaty,southwell (aw)|down royal|southwell (aw)|newcastle (aw),0|1|0|0,0.1046531818655349,79.5,1611.6077849089872,1626.6077849089872,44915.75747703284,0.035880676970282965,L15_CANDIDATE
190,"(237, 1, 239, 158)",beattie is back|microscope|zu run|asadjumeirah,southwell (aw)|down royal|southwell (aw)|newcastle (aw),0|1|0|0,0.10352467411553491,79.125,1465.8269837667362,1480.8269837667362,37109.478407130664,0.03950006970416147,L15_CANDIDATE
191,"(237, 1, 3, 4)",beattie is back|microscope|night moon|spinola bay,southwell (aw)|down royal|down royal|down royal,0|1|0|3,0.10711099636553491,72.8125,577.9961836316924,592.9961836316924,7513.261999386602,0.07693012484841885,L15_CANDIDATE
192,"(237, 1, 3, 156)",beattie is back|microscope|night moon|ring of gold,southwell (aw)|down royal|down royal|newcastle (aw),0|1|0|0,0.1057380036155349,73.75,707.6419413064215,722.6419413064215,11768.198535454516,0.06013171337775112,L15_CANDIDATE
193,"(237, 1, 3, 157)",beattie is back|microscope|night moon|ana emaraaty,southwell (aw)|down royal|down royal|newcastle (aw),0|1|0|0,0.1045440478655349,73.75,692.0596362598111,707.0596362598111,11467.77820454279,0.06034818810723615,L15_CANDIDATE
194,"(237, 1, 3, 158)",beattie is back|microscope|night moon|asadjumeirah,southwell (aw)|down royal|down royal|newcastle (aw),0|1|0|0,0.1034155401155349,73.375,628.6404870105232,643.6404870105232,9472.164593641295,0.06636714140636157,L15_CANDIDATE
195,"(237, 1, 4, 156)",beattie is back|microscope|spinola bay|ring of gold,southwell (aw)|down royal|down royal|newcastle (aw),0|1|3|0,0.1057031713655349,73.0625,595.7856449225428,610.7856449225427,8166.165304691055,0.0729578232490951,L15_CANDIDATE
196,"(237, 1, 4, 157)",beattie is back|microscope|spinola bay|ana emaraaty,southwell (aw)|down royal|down royal|newcastle (aw),0|1|3|0,0.10450921561553492,73.0625,582.611960537818,597.611960537818,7957.638572427509,0.07321417720032113,L15_CANDIDATE
197,"(237, 1, 4, 158)",beattie is back|microscope|spinola bay|asadjumeirah,southwell (aw)|down royal|down royal|newcastle (aw),0|1|3|0,0.10338070786553491,72.6875,528.9957687318688,543.9957687318688,6571.557113021954,0.08049778152024736,L15_CANDIDATE
198,"(237, 1, 156, 157)",beattie is back|microscope|ring of gold|ana emaraaty,southwell (aw)|down royal|newcastle (aw)|newcastle (aw),0|1|0|0,0.1031362228655349,74.0,713.2651588506222,728.2651588506222,12462.788271971414,0.057231587609872396,L15_CANDIDATE
199,"(237, 1, 156, 158)",beattie is back|microscope|ring of gold|asadjumeirah,southwell (aw)|down royal|newcastle (aw)|newcastle (aw),0|1|0|0,0.1020077151155349,73.625,647.946683424235,662.946683424235,10294.451626619173,0.0629413500519822,L15_CANDIDATE
