combo_index,indices,names,tracks,history_count,p_mean,d_mean,expected_net_profit,expected_gross_return,l15_std,l15_sharpe,classification
98,"(0, 143, 146, 150)",unionville|daley t|eutropia|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|8|0,0.0853265197655349,11.75,-1.612298003249278,13.387701996750724,137.61998533906856,-0.011715580402634785,NO_L15
99,"(0, 143, 147, 148)",unionville|daley t|hardstyle|electrocution,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.0848550450905349,14.258333333333333,1.57823482635177,16.57823482635177,176.65242132750626,0.00893412507166142,L15_CANDIDATE
100,"(0, 143, 147, 149)",unionville|daley t|hardstyle|star of st louis,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.0848101274405349,10.258333333333333,-4.536185580357216,10.463814419642786,84.52706535948633,-0.05366548053058757,NO_L15
101,"(0, 143, 147, 1)",unionville|daley t|hardstyle|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|0|0,0.08466577914053491,13.508333333333333,0.30623227617200277,15.306232276172002,158.24719186991948,0.001935151408081404,L15_CANDIDATE
102,"(0, 143, 147, 150)",unionville|daley t|hardstyle|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.0845809829405349,11.258333333333333,-3.117725515552166,11.882274484447834,106.42261701943644,-0.029295704267287108,NO_L15
103,"(0, 143, 148, 149)",unionville|daley t|electrocution|star of st louis,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.0845344115405349,17.125,12.306444698533687,27.30644469853369,541.9572934604698,0.022707406740400872,L15_CANDIDATE
104,"(0, 143, 148, 1)",unionville|daley t|electrocution|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|0|0,0.08439006324053491,20.375,24.263340391835353,39.26334039183535,1011.3199637306363,0.023991754599929818,L15_CANDIDATE
105,"(0, 143, 148, 150)",unionville|daley t|electrocution|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.0843052670405349,18.125,15.808905564673019,30.80890556467302,681.2755259406821,0.023204863469658065,L15_CANDIDATE
106,"(0, 143, 149, 1)",unionville|daley t|star of st louis|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|0|0,0.08434514559053491,16.375,10.258123567387997,25.258123567387997,485.6160196727997,0.021123939803921122,L15_CANDIDATE
107,"(0, 143, 149, 150)",unionville|daley t|star of st louis|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.0842603493905349,14.125,4.744482815686381,19.744482815686382,327.0530833757758,0.014506766812025706,L15_CANDIDATE
108,"(0, 143, 1, 150)",unionville|daley t|conquest of power|spinning dancer,kempton (aw)|wolverhampton (aw)|kempton (aw)|wolverhampton (aw),2|0|0|0,0.08411600109053491,17.375,13.507138100738823,28.507138100738825,610.46285599634,0.022126060526145762,L15_CANDIDATE
109,"(0, 144, 145, 146)",unionville|trusty scout|relevant range|eutropia,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|8,0.08427356386553492,10.5,-5.004906121810907,9.995093878189095,69.16003792191788,-0.07236702396637605,NO_L15
110,"(0, 144, 145, 147)",unionville|trusty scout|relevant range|hardstyle,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08352802704053491,10.008333333333333,-6.155355083592093,8.84464491640791,53.352607334140465,-0.11537121410096984,NO_L15
111,"(0, 144, 145, 148)",unionville|trusty scout|relevant range|electrocution,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08325231114053491,16.875,8.308392189733702,23.308392189733706,344.3097321683458,0.0241305760874381,L15_CANDIDATE
112,"(0, 144, 145, 149)",unionville|trusty scout|relevant range|star of st louis,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08320739349053491,12.875,-0.1470489127129001,14.852951087287103,165.09365187291874,-0.0008906999817660547,NO_L15
113,"(0, 144, 145, 1)",unionville|trusty scout|relevant range|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|0|0,0.08306304519053492,16.125,6.549379572052769,21.54937957205277,308.4907640995794,0.021230391098317158,L15_CANDIDATE
114,"(0, 144, 145, 150)",unionville|trusty scout|relevant range|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08297824899053491,13.875,1.8144952298801924,16.814495229880194,207.6683710717419,0.008737465510592126,L15_CANDIDATE
115,"(0, 144, 146, 147)",unionville|trusty scout|eutropia|hardstyle,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|8|0,0.08327194576553491,10.258333333333333,-5.645995043349124,9.354004956650876,60.621041359190535,-0.0931358966583169,NO_L15
116,"(0, 144, 146, 148)",unionville|trusty scout|eutropia|electrocution,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|8|0,0.08299622986553491,17.125,9.56610374044369,24.56610374044369,390.4283246235668,0.024501561841515702,L15_CANDIDATE
117,"(0, 144, 146, 149)",unionville|trusty scout|eutropia|star of st louis,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|8|0,0.08295131221553492,13.125,0.6731797367056396,15.673179736705642,187.26225819796068,0.003594850041774038,L15_CANDIDATE
118,"(0, 144, 146, 1)",unionville|trusty scout|eutropia|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|8|0,0.08280696391553491,16.375,7.716080147218423,22.716080147218424,349.82030259904514,0.022057267945544006,L15_CANDIDATE
119,"(0, 144, 146, 150)",unionville|trusty scout|eutropia|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|8|0,0.08272216771553492,14.125,2.7362137971061626,17.736213797106164,235.52339415542116,0.011617588167486002,L15_CANDIDATE
120,"(0, 144, 147, 148)",unionville|trusty scout|hardstyle|electrocution,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08225069304053491,16.633333333333333,6.8910472260715,21.8910472260715,302.258924088627,0.02279849055523978,L15_CANDIDATE
121,"(0, 144, 147, 149)",unionville|trusty scout|hardstyle|star of st louis,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08220577539053492,12.633333333333333,-1.0713840232941383,13.928615976705863,144.8846022958866,-0.007394740409378588,NO_L15
122,"(0, 144, 147, 1)",unionville|trusty scout|hardstyle|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|0|0,0.0820614270905349,15.883333333333333,5.234597034372046,20.234597034372047,270.807273018935,0.019329602842705185,L15_CANDIDATE
123,"(0, 144, 147, 150)",unionville|trusty scout|hardstyle|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08197663089053492,13.633333333333333,0.7757887248519122,15.775788724851914,182.27322016009168,0.0042561859837146245,L15_CANDIDATE
124,"(0, 144, 148, 149)",unionville|trusty scout|electrocution|star of st louis,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08193005949053492,19.5,20.861730930169628,35.86173093016963,925.9224621873011,0.02253075368847634,L15_CANDIDATE
125,"(0, 144, 148, 1)",unionville|trusty scout|electrocution|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|0|0,0.0817857111905349,22.75,36.432456130760485,51.432456130760485,1727.4059034810323,0.021090848455098225,L15_CANDIDATE
126,"(0, 144, 148, 150)",unionville|trusty scout|electrocution|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08170091499053492,20.5,25.422768934626784,40.42276893462679,1163.8114093628928,0.021844406000920726,L15_CANDIDATE
127,"(0, 144, 149, 1)",unionville|trusty scout|star of st louis|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|0|0,0.08174079354053493,18.75,18.194329099985552,33.19432909998555,829.698537156224,0.021928843170371578,L15_CANDIDATE
128,"(0, 144, 149, 150)",unionville|trusty scout|star of st louis|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08165599734053491,16.5,11.014256010645175,26.014256010645177,558.9143996050976,0.019706516809062935,L15_CANDIDATE
129,"(0, 144, 1, 150)",unionville|trusty scout|conquest of power|spinning dancer,kempton (aw)|wolverhampton (aw)|kempton (aw)|wolverhampton (aw),2|0|0|0,0.0815116490405349,19.75,22.425319632074267,37.42531963207426,1042.8774050776221,0.021503313354847432,L15_CANDIDATE
130,"(0, 145, 146, 147)",unionville|relevant range|eutropia|hardstyle,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|8|0,0.0828987398405349,6.133333333333333,-10.633083578232942,4.36691642176706,14.555413625404833,-0.7305243156865081,NO_L15
131,"(0, 145, 146, 148)",unionville|relevant range|eutropia|electrocution,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|8|0,0.0826230239405349,13.0,-2.748012717817932,12.251987282182068,97.80431615430375,-0.02809704955640661,NO_L15
132,"(0, 145, 146, 149)",unionville|relevant range|eutropia|star of st louis,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|8|0,0.08257810629053491,9.0,-7.357589405583616,7.642410594416385,46.630392751278066,-0.15778527632885864,NO_L15
133,"(0, 145, 146, 1)",unionville|relevant range|eutropia|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|8|0,0.0824337579905349,12.25,-3.7069577873544675,11.293042212645535,87.58765346322507,-0.042322834792130684,NO_L15
134,"(0, 145, 146, 150)",unionville|relevant range|eutropia|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|8|0,0.08234896179053491,10.0,-6.288232048330646,8.711767951669355,58.802812521124864,-0.10693760687163736,NO_L15
135,"(0, 145, 147, 148)",unionville|relevant range|hardstyle|electrocution,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.0818774871155349,12.508333333333333,-4.134607064280652,10.86539293571935,75.53813771798964,-0.05473535871001467,NO_L15
136,"(0, 145, 147, 149)",unionville|relevant range|hardstyle|star of st louis,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08183256946553491,8.508333333333333,-8.261870206255656,6.738129793744348,35.917101395543426,-0.23002608465728763,NO_L15
137,"(0, 145, 147, 1)",unionville|relevant range|hardstyle|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|0|0,0.0816882211655349,11.758333333333333,-4.993214895056366,10.006785104943637,67.63209963342794,-0.07382906818093833,NO_L15
138,"(0, 145, 147, 150)",unionville|relevant range|hardstyle|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08160342496553491,9.508333333333333,-7.304402849675181,7.695597150324821,45.34728226810384,-0.16107697053353334,NO_L15
139,"(0, 145, 148, 149)",unionville|relevant range|electrocution|star of st louis,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08155685356553491,15.375,3.1069861268327785,18.106986126832783,232.97042154356978,0.013336397411513094,L15_CANDIDATE
140,"(0, 145, 148, 1)",unionville|relevant range|electrocution|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|0|0,0.0814125052655349,18.625,11.177948148556974,26.177948148556975,435.0976863761422,0.025690663266119122,L15_CANDIDATE
141,"(0, 145, 148, 150)",unionville|relevant range|electrocution|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08132770906553491,16.375,5.4711640337306235,20.471164033730627,292.976224671865,0.018674430117523556,L15_CANDIDATE
142,"(0, 145, 149, 1)",unionville|relevant range|star of st louis|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|0|0,0.08136758761553492,14.625,1.7243595252614972,16.724359525261498,208.72120499218315,0.008261544510180824,L15_CANDIDATE
143,"(0, 145, 149, 150)",unionville|relevant range|star of st louis|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.0812827914155349,12.375,-1.9973744640501276,13.002625535949875,140.45670330909581,-0.014220570588607713,NO_L15
144,"(0, 145, 1, 150)",unionville|relevant range|conquest of power|spinning dancer,kempton (aw)|wolverhampton (aw)|kempton (aw)|wolverhampton (aw),2|0|0|0,0.08113844311553489,15.625,3.9174599402291186,18.917459940229122,262.493913839308,0.01492400293374911,L15_CANDIDATE
145,"(0, 146, 147, 148)",unionville|eutropia|hardstyle|electrocution,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|8|0|0,0.08162140584053491,12.758333333333333,-3.5206939090013187,11.479306090998682,85.77326524661089,-0.04104651838633868,NO_L15
146,"(0, 146, 147, 149)",unionville|eutropia|hardstyle|star of st louis,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|8|0|0,0.08157648819053492,8.758333333333333,-7.861500854530463,7.138499145469536,40.84516324651328,-0.1924707904111891,NO_L15
147,"(0, 146, 147, 1)",unionville|eutropia|hardstyle|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|8|0|0,0.08143213989053491,12.008333333333333,-4.423725944301457,10.576274055698544,76.8056384563375,-0.05759636965736907,NO_L15
148,"(0, 146, 147, 150)",unionville|eutropia|hardstyle|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|8|0|0,0.08134734369053492,9.758333333333333,-6.854494320516955,8.145505679483044,51.53483139481683,-0.13300701942737614,NO_L15
149,"(0, 146, 148, 149)",unionville|eutropia|electrocution|star of st louis,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|8|0|0,0.08130077229053492,15.625,4.095577925229145,19.095577925229147,264.2076527047138,0.015501359946626842,L15_CANDIDATE
150,"(0, 146, 148, 1)",unionville|eutropia|electrocution|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|8|0|0,0.08115642399053491,18.875,12.584129974332907,27.584129974332907,493.33974160415994,0.025508040226830158,L15_CANDIDATE
151,"(0, 146, 148, 150)",unionville|eutropia|electrocution|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|8|0|0,0.08107162779053492,16.625,6.582077943693651,21.58207794369365,332.2278727506764,0.019811937779926233,L15_CANDIDATE
152,"(0, 146, 149, 1)",unionville|eutropia|star of st louis|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|8|0|0,0.0811115063405349,14.875,2.6414144884142092,17.64141448841421,236.715019117018,0.01115862651329466,L15_CANDIDATE
153,"(0, 146, 149, 150)",unionville|eutropia|star of st louis|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|8|0|0,0.08102671014053492,12.625,-1.2728813038538462,13.727118696146155,159.32503515815736,-0.007989210876936532,NO_L15
154,"(0, 146, 1, 150)",unionville|eutropia|conquest of power|spinning dancer,kempton (aw)|wolverhampton (aw)|kempton (aw)|wolverhampton (aw),2|8|0|0,0.0808823618405349,15.875,4.947985498320506,19.947985498320506,297.6696763924846,0.016622403592754503,L15_CANDIDATE
155,"(0, 147, 148, 149)",unionville|hardstyle|electrocution|star of st louis,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08055523546553492,15.133333333333333,1.9929185922030173,16.99291859220302,204.49085570885836,0.009745758974378852,L15_CANDIDATE
156,"(0, 147, 148, 1)",unionville|hardstyle|electrocution|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|0|0,0.0804108871655349,18.383333333333333,9.593288512067387,24.59328851206739,381.9898789216777,0.02511398610651245,L15_CANDIDATE
157,"(0, 147, 148, 150)",unionville|hardstyle|electrocution|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08032609096553492,16.133333333333333,4.2192488116277955,19.219248811627796,257.1873642687643,0.016405350331358513,L15_CANDIDATE
158,"(0, 147, 149, 1)",unionville|hardstyle|star of st louis|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|0|0,0.08036596951553493,14.383333333333333,0.6909085462256509,15.690908546225652,183.1993338432081,0.0037713485727899412,L15_CANDIDATE
159,"(0, 147, 149, 150)",unionville|hardstyle|star of st louis|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08028117331553491,12.133333333333333,-2.8138229821799383,12.186177017820063,123.25681150892935,-0.022828945092223895,NO_L15
160,"(0, 147, 1, 150)",unionville|hardstyle|conquest of power|spinning dancer,kempton (aw)|wolverhampton (aw)|kempton (aw)|wolverhampton (aw),2|0|0|0,0.0801368250155349,15.383333333333333,2.756136257655414,17.756136257655417,230.42197808860783,0.011961255955347945,L15_CANDIDATE
161,"(0, 148, 149, 1)",unionville|electrocution|star of st louis|conquest of power,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),2|0|0|0,0.08009025361553493,21.25,25.21318284099907,40.21318284099907,1169.6407473083773,0.021556347877774117,L15_CANDIDATE
162,"(0, 148, 149, 150)",unionville|electrocution|star of st louis|spinning dancer,kempton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),2|0|0|0,0.08000545741553491,19.0,16.55930154455782,31.55930154455782,787.9790051881222,0.021014901965064982,L15_CANDIDATE
163,"(0, 148, 1, 150)",unionville|electrocution|conquest of power|spinning dancer,kempton (aw)|wolverhampton (aw)|kempton (aw)|wolverhampton (aw),2|0|0|0,0.0798611091155349,22.25,30.31264204920976,45.31264204920976,1470.0954726221032,0.02061950574893159,L15_CANDIDATE
164,"(0, 149, 1, 150)",unionville|star of st louis|conquest of power|spinning dancer,kempton (aw)|wolverhampton (aw)|kempton (aw)|wolverhampton (aw),2|0|0|0,0.0798161914655349,18.25,14.203233656861663,29.203233656861663,706.0873778393259,0.020115405122131624,L15_CANDIDATE
165,"(141, 142, 143, 144)",ganthorpe|racing country|daley t|trusty scout,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|0|0,0.07989119386553492,18.125,17.587436627012615,32.587436627012615,755.6878745370692,0.023273413825498517,L15_CANDIDATE
166,"(141, 142, 143, 145)",ganthorpe|racing country|daley t|relevant range,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|0|0,0.07951798794053493,14.0,1.4097816210512932,16.409781621051295,190.0175678944197,0.007419217268556013,L15_CANDIDATE
167,"(141, 142, 143, 146)",ganthorpe|racing country|daley t|eutropia,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|0|8,0.07926190666553493,14.25,2.310560383761167,17.310560383761167,215.52056191703218,0.010720835001583984,L15_CANDIDATE
168,"(141, 142, 143, 147)",ganthorpe|racing country|daley t|hardstyle,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|0|0,0.07851636984053492,13.758333333333333,0.39467267816212726,15.394672678162129,166.76792484286696,0.002366598244440578,L15_CANDIDATE
169,"(141, 142, 143, 148)",ganthorpe|racing country|daley t|electrocution,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|0|0,0.07824065394053492,20.625,24.48171738717122,39.48171738717122,1065.3462226703953,0.022980057436919787,L15_CANDIDATE
170,"(141, 142, 143, 149)",ganthorpe|racing country|daley t|star of st louis,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|0|0,0.07819573629053492,16.625,10.400540219161057,25.40054021916106,511.5888133196312,0.020329882023168853,L15_CANDIDATE
171,"(141, 142, 143, 1)",ganthorpe|racing country|daley t|conquest of power,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),0|0|0|0,0.07805138799053493,19.875,21.552364795126838,36.552364795126834,954.6378865434102,0.022576481720377215,L15_CANDIDATE
172,"(141, 142, 143, 150)",ganthorpe|racing country|daley t|spinning dancer,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|0|0,0.07796659179053492,17.625,13.667176490417653,28.667176490417653,643.0961928124973,0.02125214959001085,L15_CANDIDATE
173,"(141, 142, 144, 145)",ganthorpe|racing country|trusty scout|relevant range,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|0|0,0.07691363589053492,16.375,6.671681043061155,21.671681043061156,325.0250976949534,0.020526664218782097,L15_CANDIDATE
174,"(141, 142, 144, 146)",ganthorpe|racing country|trusty scout|eutropia,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|0|8,0.07665755461553492,16.625,7.844709472885211,22.844709472885214,368.55756331034667,0.021284896183990435,L15_CANDIDATE
175,"(141, 142, 144, 147)",ganthorpe|racing country|trusty scout|hardstyle,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|0|0,0.07591201779053491,16.133333333333333,5.349767495948412,20.349767495948413,285.332078854927,0.018749267581190634,L15_CANDIDATE
176,"(141, 142, 144, 148)",ganthorpe|racing country|trusty scout|electrocution,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|0|0,0.07563630189053491,23.0,36.71683497554796,51.71683497554796,1819.6328757177905,0.0201781554210842,L15_CANDIDATE
177,"(141, 142, 144, 149)",ganthorpe|racing country|trusty scout|star of st louis,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|0|0,0.07559138424053491,19.0,18.379789490845095,33.3797894908451,874.0267102066362,0.02102886476604333,L15_CANDIDATE
178,"(141, 142, 144, 1)",ganthorpe|racing country|trusty scout|conquest of power,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),0|0|0|0,0.07544703594053492,22.25,32.902120404447885,47.902120404447885,1630.5760743657345,0.020178218558276242,L15_CANDIDATE
179,"(141, 142, 144, 150)",ganthorpe|racing country|trusty scout|spinning dancer,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|0|0,0.07536223974053491,20.0,22.63372772152762,37.63372772152763,1098.5784020973135,0.02060274230616332,L15_CANDIDATE
180,"(141, 142, 145, 146)",ganthorpe|racing country|relevant range|eutropia,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|0|8,0.07628434869053492,12.5,-3.640283795683401,11.3597162043166,92.34098657257667,-0.03942218868132051,NO_L15
181,"(141, 142, 145, 147)",ganthorpe|racing country|relevant range|hardstyle,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|0|0,0.07553881186553492,12.008333333333333,-4.933517198935439,10.066482801064561,71.32393274224296,-0.06917057163357271,NO_L15
182,"(141, 142, 145, 148)",ganthorpe|racing country|relevant range|electrocution,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|0|0,0.07526309596553492,18.875,11.325353669269294,26.325353669269294,458.38847210507925,0.024706890243682028,L15_CANDIDATE
183,"(141, 142, 145, 149)",ganthorpe|racing country|relevant range|star of st louis,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|0|0,0.07521817831553493,14.875,1.8204914492328157,16.820491449232815,219.92639658427925,0.008277730538522123,L15_CANDIDATE
184,"(141, 142, 145, 1)",ganthorpe|racing country|relevant range|conquest of power,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),0|0|0|0,0.07507383001553491,18.125,9.348026600013823,24.348026600013824,410.72278417696623,0.022759941644693568,L15_CANDIDATE
185,"(141, 142, 145, 150)",ganthorpe|racing country|relevant range|spinning dancer,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|0|0,0.07498903381553493,15.875,4.0254866219237115,19.02548662192371,276.56802497567037,0.014555141080672044,L15_CANDIDATE
186,"(141, 142, 146, 147)",ganthorpe|racing country|eutropia|hardstyle,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|8|0,0.07528273059053492,12.258333333333333,-4.360939500830396,10.639060499169604,80.98468526404763,-0.0538489405325428,NO_L15
187,"(141, 142, 146, 148)",ganthorpe|racing country|eutropia|electrocution,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|8|0,0.07500701469053492,19.125,12.739162228421558,27.739162228421556,519.7356422050646,0.024510849735787894,L15_CANDIDATE
188,"(141, 142, 146, 149)",ganthorpe|racing country|eutropia|star of st louis,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|8|0,0.07496209704053491,15.125,2.7425202596983023,17.742520259698303,249.41186880950545,0.010995949281760006,L15_CANDIDATE
189,"(141, 142, 146, 1)",ganthorpe|racing country|eutropia|conquest of power,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),0|0|8|0,0.07481774874053493,18.375,10.659528635759555,25.659528635759553,465.69901259950524,0.022889309075960193,L15_CANDIDATE
190,"(141, 142, 146, 150)",ganthorpe|racing country|eutropia|spinning dancer,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|8|0,0.07473295254053491,16.125,5.061601459811625,20.061601459811627,313.61858267439254,0.016139354424245706,L15_CANDIDATE
191,"(141, 142, 147, 148)",ganthorpe|racing country|hardstyle|electrocution,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|0|0,0.07426147786553491,18.633333333333333,9.732099286127323,24.732099286127323,402.44830652659454,0.02418223440948734,L15_CANDIDATE
192,"(141, 142, 147, 149)",ganthorpe|racing country|hardstyle|star of st louis,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|0|0,0.07421656021553491,14.633333333333333,0.7814353237428406,15.781435323742842,193.04372859990562,0.004047970526731852,L15_CANDIDATE
193,"(141, 142, 147, 1)",ganthorpe|racing country|hardstyle|conquest of power,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|kempton (aw),0|0|0|0,0.07407221191553492,17.883333333333333,7.870063863528178,22.870063863528177,360.59267707897305,0.0218253568743565,L15_CANDIDATE
194,"(141, 142, 147, 150)",ganthorpe|racing country|hardstyle|spinning dancer,wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw)|wolverhampton (aw),0|0|0|0,0.07398741571553491,15.633333333333333,2.857864247439577,17.85786424743958,242.78585968995532,0.011771131362794991,L15_CANDIDATE
