track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims
Newcastle (AW),13 Jan 2026 SKY Tapeta,5f,Standard,3:08,Classy Clarets,66,Greg Fairley,Iain Jardine,9- 2,5,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,1m,Standard,3:40,Bowood,88,Elle-May Croot,Ivan Furtado,9- 9,6,5
Newcastle (AW),13 Jan 2026 SKY Tapeta,1m,Standard,3:40,Criminal Shore,88,Ben Robinson,David O'Meara,9- 7,4,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,1m,Standard,3:40,Flying Fletcher,90,Shane Gray,Richard Fahey,9- 4,5,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,1m,Standard,3:40,The Green Man,89,Alistair Rawlinson,Philip Kirby,9- 4,7,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,1m,Standard,3:40,Eve's Boy,91,Paul Mulrennan,Michael Dods,9- 4,4,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,1m,Standard,3:40,Bajan Bandit,88,Hollie Doyle,Patrick Morris,9- 3,6,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,1m,Standard,3:40,Lessay,90,James Sullivan,Patrick Morris,8 -11,5,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,5f,Standard,4:15,Heavenly Heather,95,Tom Eaves,Tracy Waggott,9- 9,5,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,5f,Standard,4:15,Lethal Nymph,94,P J McDonald,Paul Midgley,9- 9,7,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,5f,Standard,4:15,King's Crown,92,Rhys Elliott,Michael Dods,9- 3,6,5
Newcastle (AW),13 Jan 2026 SKY Tapeta,5f,Standard,4:15,Monks Dream,94,Sean Kirrane,Tim Easterby,9- 3,5,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,5f,Standard,4:15,Farandaway,96,Sam James,Grant Tuer,8 -11,4,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,7f,Standard,4:45,Aisling Oscar,71,Conor Whiteley,Adrian Paul Keatley,9- 9,5,5
Newcastle (AW),13 Jan 2026 SKY Tapeta,7f,Standard,4:45,Believe In Lies,69,Lewis Chalkley,David & Nicola Barron,9- 6,5,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,7f,Standard,4:45,Wyvern,74,Alfie Redman,Patrick Morris,9- 6,7,3
Newcastle (AW),13 Jan 2026 SKY Tapeta,7f,Standard,4:45,Amaysmont,66,Donovan Goucher,Kevin Frost,9- 6,9,7
Newcastle (AW),13 Jan 2026 SKY Tapeta,7f,Standard,4:45,Pallas Lord,71,Jake Dickson,Donald Whillans,9- 6,8,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,7f,Standard,4:45,Moyowasi,71,Matthew Lloyd Slater,Ian Williams,9- 5,4,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,7f,Standard,4:45,Sovereign Class,73,Joe Bradnam,Grant Tuer,9- 2,4,0
Newcastle (AW),13 Jan 2026 SKY Tapeta,7f,Standard,4:45,Rain Cap,69,Kyle McHugh,John David Riches,9- 1,9,3
Southwell (AW),13 Jan 2026 SKY Tapeta,5f,Standard,4:30,Brazilian Belle,79,Alex Jary,Michael Dods,9- 9,4,0
Southwell (AW),13 Jan 2026 SKY Tapeta,5f,Standard,4:30,Emperor's Son,82,Warren Fentiman,Richard Fahey,9- 9,5,3
Southwell (AW),13 Jan 2026 SKY Tapeta,5f,Standard,4:30,Beaumadier,79,Harry Vigors,Mark Loughnane,9- 7,6,7
Southwell (AW),13 Jan 2026 SKY Tapeta,5f,Standard,4:30,Popular Dream,79,Taryn Langley,Derek Shaw,9- 7,6,3
Southwell (AW),13 Jan 2026 SKY Tapeta,5f,Standard,4:30,Hostility,82,Mason Paetel,David O'Meara,9- 6,4,3
Southwell (AW),13 Jan 2026 SKY Tapeta,5f,Standard,4:30,Birkenhead,79,Oisin McSweeney,Paul Midgley,9- 5,9,0
Southwell (AW),13 Jan 2026 SKY Tapeta,5f,Standard,4:30,Basholo,77,Zak Wheatley,Tony Culhane & Stella Barclay,9- 5,7,0
Southwell (AW),13 Jan 2026 SKY Tapeta,5f,Standard,4:30,Sam's Hope,81,Lillie Dingle,Martin Dunne,9- 4,6,10
Southwell (AW),13 Jan 2026 SKY Tapeta,5f,Standard,4:30,Honour Your Dreams,84,Jack Dace,Michael Attwater,9- 4,6,3
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,5:00,Call Glory,59,Ryan Kavanagh,Ian Williams,10- 0,5,5
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,5:00,Evoluir,52,Aiden Brookes,Micky Hammond,9- 9,5,3
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,5:00,For What Its Worth,46,J F Egan,Michael Wigham,9- 9,4,0
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,5:00,Galette,47,Olivia Tubb,Jonathan Portman,9- 9,4,5
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,5:00,Headshot,60,Myla Coppins,Tony Carroll,9- 9,8,7
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,5:00,Laurens Dream,55,Joanna Mason,Michael & David Easterby,9- 9,4,0
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,5:00,Lilac Wood,37,Lewis Edmunds,Derek Shaw,9- 9,4,0
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,5:00,My Boy Jack,55,Harry Vigors,Kevin Frost,9- 9,7,7
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,5:00,Our Nicola,52,Callum Rodriguez,David & Nicola Barron,9- 9,4,0
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,5:00,Purpendicular,46,Rob Hornby,Mike Murphy,9- 9,4,0
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,5:00,Zaramara,61,Liam Wright,Michael Appleby,9- 9,4,5
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,5:30,Pink Socks,64,Paddy Bradley,Ian Williams,9 -13,7,0
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,5:30,Aim For The Bull,60,Rob Hornby,Mike Murphy,9- 9,4,0
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,5:30,American Rose,59,William Cox,James Evans,9- 9,6,0
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,5:30,Anificas Beauty,58,Jason Hart,Peter Winks,9- 9,7,0
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,5:30,Captain Pickles,55,Stevie Donohoe,Tony Culhane & Stella Barclay,9- 9,4,0
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,5:30,Embarked,55,Kieran O'Neill,Scott Dixon,9- 9,8,0
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,5:30,Kodebreaker,57,Zak Wheatley,Michael Herrington,9- 9,7,3
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,5:30,Nutcracker,58,William Carson,Tony Carroll,9- 9,4,0
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,5:30,Sharp Call,60,Joanna Mason,Michael & David Easterby,9- 9,4,0
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,5:30,Wrath Of Hector,57,Lewis Edmunds,Jessica Macey,9- 9,9,0
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,6:00,Invited,95,Pat Cosgrave,George Boughey,9 -11,4,0
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,6:00,Secret Guest,96,David Nolan,Bryan Smart,9- 7,6,0
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,6:00,Good Morning Alex,96,Callum Rodriguez,David & Nicola Barron,9- 7,5,0
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,6:00,Shiplake,95,Rowan Scott,Kevin Philippart De Foy,9- 6,4,0
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,6:00,Candonomore,98,Marco Ghiani,Stuart Williams,9- 4,5,0
Southwell (AW),13 Jan 2026 SKY Tapeta,7f,Standard,6:00,The Turpinator,96,Oliver Stammers,Grant Tuer,9- 1,9,0
Southwell (AW),13 Jan 2026 SKY Tapeta,6f,Standard,6:30,Showtime Mahomes,77,Oliver Stammers,Grant Tuer,9- 9,7,0
Southwell (AW),13 Jan 2026 SKY Tapeta,6f,Standard,6:30,Ottawa,76,Darragh Keenan,Joseph Parr,9- 7,4,0
Southwell (AW),13 Jan 2026 SKY Tapeta,6f,Standard,6:30,Cargin Bhui,78,Callum Rodriguez,David & Nicola Barron,9- 7,5,0
Southwell (AW),13 Jan 2026 SKY Tapeta,6f,Standard,6:30,Pickering Castle,79,Luke Morris,David Simcock,9- 6,4,0
Southwell (AW),13 Jan 2026 SKY Tapeta,6f,Standard,6:30,Early Release,79,Pat Cosgrave,David Evans,9- 6,4,0
Southwell (AW),13 Jan 2026 SKY Tapeta,6f,Standard,6:30,Sub Thirteen,77,William Carson,Tony Carroll,9- 5,5,0
Southwell (AW),13 Jan 2026 SKY Tapeta,6f,Standard,6:30,Delagate This Lord,79,Jamie Gormley,Gary Harrison,9- 5,12,0
Southwell (AW),13 Jan 2026 SKY Tapeta,6f,Standard,6:30,Gustav Graves,77,Joanna Mason,Derek Shaw,9- 5,8,0
Southwell (AW),13 Jan 2026 SKY Tapeta,6f,Standard,6:30,Dapperling,74,Kieran O'Neill,Scott Dixon,9- 4,5,0
Southwell (AW),13 Jan 2026 SKY Tapeta,6f,Standard,6:30,Minnesota Lad,77,David Nolan,Ivan Furtado,9- 4,6,0
Southwell (AW),13 Jan 2026 SKY Tapeta,6f,Standard,6:30,Good Earth,79,Connor Planas,Michael Herrington,9- 4,9,3
Southwell (AW),13 Jan 2026 SKY Tapeta,6f,Standard,6:30,Clover Time,78,Robert Havlin,Michael Appleby,9- 4,4,0
Southwell (AW),13 Jan 2026 SKY Tapeta,6f,Standard,7:00,Avalon Mill Mehmas,24,Dougie Costello,Nick Kent,10- 2,4,0
Southwell (AW),13 Jan 2026 SKY Tapeta,6f,Standard,7:00,Marianne Mozart,59,Marco Ghiani,Ismail Mohammed,10- 2,4,0
Southwell (AW),13 Jan 2026 SKY Tapeta,6f,Standard,7:00,Autumn Affair,63,Charles Bishop,Harry Eustace,9- 0,3,0
Southwell (AW),13 Jan 2026 SKY Tapeta,6f,Standard,7:00,Love Alive,67,Darragh Keenan,Martin Dunne,9- 0,3,0
Southwell (AW),13 Jan 2026 SKY Tapeta,6f,Standard,7:00,Maybe Soon,-,Andrew Elliott,Tom Tate,9- 0,3,0
Southwell (AW),13 Jan 2026 SKY Tapeta,6f,Standard,7:00,Pantheon Princess,-,Saffie Osborne,Jamie Osborne,9- 0,3,0
Southwell (AW),13 Jan 2026 SKY Tapeta,6f,Standard,7:00,Power Of Chora,53,Lewis Edmunds,Joey Ramsden,9- 0,3,0
Southwell (AW),13 Jan 2026 SKY Tapeta,6f,Standard,7:00,Sequential,-,Luke Morris,Martin Dunne,9- 0,3,0
Southwell (AW),13 Jan 2026 SKY Tapeta,6f,Standard,7:00,Sirhana,38,Warren Fentiman,Richard Fahey,9- 0,3,5
Southwell (AW),13 Jan 2026 SKY Tapeta,6f,Standard,7:00,Starfinch,44,Kaiya Fraser,Harry Eustace,9- 0,3,0
Southwell (AW),13 Jan 2026 SKY Tapeta,6f,Standard,7:00,Tabby Kat,47,Alexandra Egan,Jane Chapple-Hyam,9- 0,3,7
Southwell (AW),13 Jan 2026 SKY Tapeta,6f,Standard,7:00,Thunder Pants,-,Oisin McSweeney,Richard Fahey,9- 0,3,0
Southwell (AW),13 Jan 2026 SKY Tapeta,5f,Standard,7:30,Alligator Alley,102,Luke Morris,Ruth Carr,9- 9,9,0
Southwell (AW),13 Jan 2026 SKY Tapeta,5f,Standard,7:30,Paddy's Day,102,Alex Jary,Nigel Tinkler,9- 7,6,3
Southwell (AW),13 Jan 2026 SKY Tapeta,5f,Standard,7:30,Ziggy's Triton,103,David Nolan,David O'Meara,9- 6,4,0
Southwell (AW),13 Jan 2026 SKY Tapeta,5f,Standard,7:30,Atomic Force,101,Harry Vigors,Edward Bethell,9- 5,7,7
Southwell (AW),13 Jan 2026 SKY Tapeta,5f,Standard,7:30,Spring Is Sprung,104,Jason Hart,Paul Midgley,9- 0,7,0
Southwell (AW),13 Jan 2026 SKY Tapeta,5f,Standard,7:30,Fidelius,103,Marco Ghiani,Robert Cowell,8 -13,5,0
Southwell (AW),13 Jan 2026 SKY Tapeta,5f,Standard,7:30,Juan Les Pins,101,Harry Davies,Michael Appleby,8- 8,9,0
Southwell (AW),13 Jan 2026 SKY Tapeta,1m4f,Standard,8:00,Machete,91,Mark Winn,David O'Meara,10- 0,7,0
Southwell (AW),13 Jan 2026 SKY Tapeta,1m4f,Standard,8:00,Cannon Rock,89,Pat Cosgrave,James Owen,9- 9,6,0
Southwell (AW),13 Jan 2026 SKY Tapeta,1m4f,Standard,8:00,Codiak,88,Callum Rodriguez,Edward Bethell,9- 8,4,0
Southwell (AW),13 Jan 2026 SKY Tapeta,1m4f,Standard,8:00,Robusto,93,Harry Vigors,Eve Johnson Houghton,9- 7,6,7
Southwell (AW),13 Jan 2026 SKY Tapeta,1m4f,Standard,8:00,Charlie's Choice,91,Taryn Langley,David Simcock,9- 6,6,5
Southwell (AW),13 Jan 2026 SKY Tapeta,1m4f,Standard,8:00,Moon Sniper,93,Lewis Edmunds,William Muir & Chris Grassick,8 -12,4,0
