track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims
Leicester,20 Jan 2026,1m7½f,Heavy,2:32,Annie McGrath,95,Danny McMenamin,L J Morgan,11- 1,6,0
Leicester,20 Jan 2026,1m7½f,Heavy,2:32,Celtic Queen,95,Conor O'Farrell,Tim Vaughan,11- 1,6,0
Leicester,20 Jan 2026,1m7½f,Heavy,3:02,Razzle Dazzle Boy,113,Mr Edward Vaughan,Tim Vaughan,12- 1,6,7
Leicester,20 Jan 2026,1m7½f,Heavy,3:02,Ilot de L'Isle,-,Harry Bannister,Richard J Bandey,11- 9,8,0
Leicester,20 Jan 2026,1m7½f,Heavy,3:02,Carrigmoorna Rowan,112,Tom Broughton,Ryan Potter,11- 9,9,5
Leicester,20 Jan 2026,1m7½f,Heavy,3:02,At The Oche,112,Sam Twiston-Davies,Nigel & Willy Twiston-Davies,11- 8,5,0
Leicester,20 Jan 2026,1m7½f,Heavy,3:02,Tigers Moon,112,Jack Andrews,T Ellis,11- 7,6,3
Leicester,20 Jan 2026,1m7½f,Heavy,3:02,Morning Air,103,Charlie Deutsch,Venetia Williams,11- 7,5,0
Leicester,20 Jan 2026,1m7½f,Heavy,3:02,Best Women,93,Kielan Woods,Alex Hales,11- 7,7,0
Leicester,20 Jan 2026,1m7½f,Heavy,3:02,Snapius,112,Alex Chadwick,James Owen,11- 5,7,3
Leicester,20 Jan 2026,1m7½f,Heavy,3:02,Zarakerjack,113,NON-RUNNER,Gary & Josh Moore,10 -12,4,3
Leicester,20 Jan 2026,1m7½f,Heavy,3:02,Comedaygoday,-,Sean Quinlan,Lizzie Quinlan,10 -12,9,0
Leicester,20 Jan 2026,1m7½f,Heavy,3:02,Bossofthebus,108,Conor Ring,Evan Williams,10- 6,7,0
Leicester,20 Jan 2026,2m6½f,Good To Soft,3:32,Hall Lane,108,Jonathan Burke,Fergal O'Brien,12- 0,8,0
Leicester,20 Jan 2026,2m6½f,Good To Soft,3:32,Devon Dude,82,Conor Ring,Evan Williams,11 -13,6,0
Leicester,20 Jan 2026,2m6½f,Good To Soft,3:32,Jeu d'Opale,112,Charlie Deutsch,Venetia Williams,11 -12,8,0
Leicester,20 Jan 2026,2m6½f,Good To Soft,3:32,Another Day Out,112,James Best,Martin Keighley,11 -12,8,0
Leicester,20 Jan 2026,2m6½f,Good To Soft,3:32,Le Galli Bier,104,Freddie Mitchell,Gary & Josh Moore,11- 7,5,3
Leicester,20 Jan 2026,2m6½f,Good To Soft,3:32,Mixedwave,109,Paul O'Brien,Pam Sly,11- 6,9,0
Leicester,20 Jan 2026,2m6½f,Good To Soft,3:32,Streamsforth Lad,-,NON-RUNNER,Gary Hanmer,11- 4,8,7
Leicester,20 Jan 2026,2m6½f,Good To Soft,3:32,Kapamazov,114,Danny McMenamin,L J Morgan,10 -12,9,0
Leicester,20 Jan 2026,2m6½f,Good To Soft,3:32,River Run Free,114,Jack Tudor,David Pipe,10 -10,7,0
Leicester,20 Jan 2026,2m6½f,Good To Soft,3:32,Nine Nine Nine,114,Shane Fenelon,Sarah-Jayne Davies,10- 7,9,5
Leicester,20 Jan 2026,2m4½f,Heavy,4:02,Kantagua Du Large,96,Miss Clara Brewitt,Clive Boultbee-Brooks,12- 0,6,3
Leicester,20 Jan 2026,2m4½f,Heavy,4:02,Sophie Power,95,Miss Megan Bevan,Harriet Dickin,11 -12,5,3
Leicester,20 Jan 2026,2m4½f,Heavy,4:02,Subtle Fortune,99,Miss Amber Jackson-Fennell,Mel Rowley,11 -11,8,3
Leicester,20 Jan 2026,2m4½f,Heavy,4:02,Walkinthecotswolds,99,Oscar Palmer,Harriet Dickin,11 -10,7,0
Leicester,20 Jan 2026,2m4½f,Heavy,4:02,Chosen Hero,98,Rian Corcoran,Lizzie Quinlan,11- 7,8,0
Leicester,20 Jan 2026,2m4½f,Heavy,4:02,Pearl Smoke,93,Nathan Andrews,Oliver Greenall & Josh Guerriero,11- 3,5,3
Leicester,20 Jan 2026,2m4½f,Heavy,4:02,After Many Days,98,Will Featherstone,Henry Daly,11- 0,7,0
Leicester,20 Jan 2026,2m4½f,Heavy,4:02,Take A Hike,102,Freddie Keighley,D J Jeffreys,10 -13,8,0
Leicester,20 Jan 2026,2m4½f,Heavy,4:02,Queen Of Steel,102,Mr Lucas Murphy,Fergal O'Brien,10 -13,6,5
Leicester,20 Jan 2026,2m4½f,Heavy,4:02,Natus Vincere,96,Miss Jemima Stewart,Olly Murphy,10 -12,7,5
Leicester,20 Jan 2026,2m4½f,Heavy,4:02,Shesupincourt,106,Roisin Leech,Ryan Potter,10- 2,9,3
Southwell (AW),20 Jan 2026 SKY Tapeta,7f,Standard,5:00,The English Rogue,56,Mr Simon Walker,Edward Bethell,11- 2,4,0
Southwell (AW),20 Jan 2026 SKY Tapeta,7f,Standard,5:00,Asian Journey,56,Miss Rebecca Hitchen,Sam England,11- 0,5,5
Southwell (AW),20 Jan 2026 SKY Tapeta,7f,Standard,5:00,Outrun The Storm,56,Mr Eireann Cagney,Richard Fahey,10 -13,8,0
Southwell (AW),20 Jan 2026 SKY Tapeta,7f,Standard,5:00,Zu Run,55,Miss Hope Regan,Mark Loughnane,10 -12,6,7
Southwell (AW),20 Jan 2026 SKY Tapeta,7f,Standard,5:00,No Knee Never,55,Mr Henry Callan,James Owen,10 -12,5,3
Southwell (AW),20 Jan 2026 SKY Tapeta,7f,Standard,5:00,Onemorenomore,56,Mr Fletcher Yarham,Philip McBride,10 -12,6,0
Southwell (AW),20 Jan 2026 SKY Tapeta,7f,Standard,5:00,Rainwater,57,Miss Isla Clarkson,Richard Fahey,10 -11,5,7
Southwell (AW),20 Jan 2026 SKY Tapeta,7f,Standard,5:00,Overlooked,57,Miss Hannah Dring,Harriet Bethell,10- 7,5,5
Southwell (AW),20 Jan 2026 SKY Tapeta,7f,Standard,5:00,Prince Of Bel Lir,54,Miss Sophie Dobson,K R Burke,10- 4,8,7
Southwell (AW),20 Jan 2026 SKY Tapeta,7f,Standard,5:00,Headshot,55,Mr William Pearman,Tony Carroll,10- 0,8,7
Southwell (AW),20 Jan 2026 SKY Tapeta,7f,Standard,5:00,Dequinto,51,Miss Sarah Bowen,Tony Carroll,9 -11,7,0
Southwell (AW),20 Jan 2026 SKY Tapeta,7f,Standard,5:00,Shoptilyoudrop,49,Miss Venetia Thompson,Philip Kirby,9 -11,4,7
Southwell (AW),20 Jan 2026 SKY Tapeta,6f,Standard,5:30,Ararat,88,Neil Callan,Robert Cowell,9- 9,6,0
Southwell (AW),20 Jan 2026 SKY Tapeta,6f,Standard,5:30,Gunlock,88,Darragh Keenan,Martin Dunne,9- 9,6,0
Southwell (AW),20 Jan 2026 SKY Tapeta,6f,Standard,5:30,Hierarchy,90,Callum Shepherd,Jamie Osborne,9- 8,7,0
Southwell (AW),20 Jan 2026 SKY Tapeta,6f,Standard,5:30,Hunky Dory,91,Alistair Rawlinson,Michael Appleby,9- 8,4,0
Southwell (AW),20 Jan 2026 SKY Tapeta,6f,Standard,5:30,Sergeant Pep,89,Rossa Ryan,Clive Cox,9- 8,6,0
Southwell (AW),20 Jan 2026 SKY Tapeta,6f,Standard,5:30,Bosh,89,Jason Watson,Michael Dods,9- 8,7,0
Southwell (AW),20 Jan 2026 SKY Tapeta,6f,Standard,5:30,Amazonian Dream,88,Lewis Edmunds,Rod Millman,9- 7,7,0
Southwell (AW),20 Jan 2026 SKY Tapeta,6f,Standard,5:30,Beattie Is Back,88,Harry Russell,Richard Fahey,9- 7,7,0
Southwell (AW),20 Jan 2026 SKY Tapeta,6f,Standard,5:30,Papa Cocktail,90,Callum Rodriguez,Michael Herrington,9- 6,7,0
Southwell (AW),20 Jan 2026 SKY Tapeta,6f,Standard,5:30,Hundred Caps,87,Dylan Hogan,Julie Camacho,9- 4,4,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m,Standard,6:00,Sweetstevie,-,Jack Dace,Patrick Owens,10- 0,4,5
Southwell (AW),20 Jan 2026 SKY Tapeta,1m,Standard,6:00,Kurios Lady,65,Hector Crouch,James Tate,9 -11,4,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m,Standard,6:00,Baggie Boy,41,Dylan Hogan,Jack Jones,8 -10,3,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m,Standard,6:00,Silver State,61,Rose Dawes,Jack Channon,8 -10,3,5
Southwell (AW),20 Jan 2026 SKY Tapeta,1m,Standard,6:00,Itica,79,Nicola Currie,Andrew Balding,8- 8,3,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m,Standard,6:00,Rajendra,62,Callum Shepherd,David Simcock,8- 8,3,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m,Standard,6:00,Big Moonrise,-,NON-RUNNER,David Evans,8- 6,3,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m,Standard,6:00,Rawson,64,Harry Davies,Michael Appleby,8- 6,3,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m,Standard,6:00,Si White,44,Kieran O'Neill,Sir Mark Prescott Bt,8- 6,3,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m,Standard,6:00,Poor Relation,67,Hollie Doyle,Ollie Sangster,8- 5,3,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m,Standard,6:00,Si Grass,80,Sean D Bowen,Charlie Johnston,8- 5,3,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m,Standard,6:00,Star Suepreme,55,Tyler Heard,Lemos De Souza,8- 2,3,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m,Standard,6:30,The Spotlight Kid,71,Hollie Doyle,Dean Ivory,9- 9,7,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m,Standard,6:30,Pebble Dash,65,Alistair Rawlinson,Gary Harrison,9- 9,4,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m,Standard,6:30,Ratafia,66,Billy Loughnane,Michael Herrington,9- 9,8,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m,Standard,6:30,Pride Eye,68,Rossa Ryan,Mark Rimell,9- 8,4,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m,Standard,6:30,Roaring Ralph,70,Lewis Edmunds,Michael Dods,9- 8,6,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m,Standard,6:30,How's The Guvnor,69,Darragh Keenan,Jennie Candlish,9- 7,5,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m,Standard,6:30,War Memorial,65,Oliver Stammers,Lawrence Mullaney,9- 7,5,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m,Standard,6:30,Whatacracker,68,Jack Garritty,Mark Walford,9- 7,6,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m,Standard,6:30,Timely Affair,72,Neil Callan,William Knight,9- 5,4,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m,Standard,6:30,Cable Beach,66,Hector Crouch,Tom Tate,9- 2,5,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m,Standard,6:30,Emperor's Logic,52,Kieran O'Neill,Dean Ivory,9- 0,4,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m,Standard,6:30,Evoluir,61,Aiden Brookes,Micky Hammond,9- 0,5,3
Southwell (AW),20 Jan 2026 SKY Tapeta,1m6f,Standard,7:00,Dollar's Dream,71,Rossa Ryan,Philip Kirby,9- 9,5,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m6f,Standard,7:00,Haliphon,71,Billy Loughnane,Ian Williams,9- 7,9,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m6f,Standard,7:00,Shibuya Song,-,Pat Cosgrave,James Owen,9- 6,7,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m6f,Standard,7:00,Smokey Malone,67,Dylan Hogan,Julia & Shelley Birkett,9- 4,8,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m6f,Standard,7:00,Innisfree Pearl,62,Hollie Doyle,Alan King,9- 3,5,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m6f,Standard,7:00,Destination Unkown,71,Sean D Bowen,Michael Chapman,9- 0,5,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m6f,Standard,7:00,Yurinov,62,Aiden Brookes,Philip Kirby,9- 0,6,3
Southwell (AW),20 Jan 2026 SKY Tapeta,1m6f,Standard,7:00,Socks Off,-,Alec Voikhansky,Kevin Frost,9- 0,9,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m6f,Standard,7:00,Manny Oh,52,Kieran O'Neill,Camilla Poulton,8 -11,4,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m6f,Standard,7:30,Achnamara,64,Billy Loughnane,Philip Kirby,9- 9,7,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m6f,Standard,7:30,Forglen,63,Alistair Rawlinson,William Stone,9- 6,5,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m6f,Standard,7:30,Hedonista,64,Callum Hutchinson,Bernard Llewellyn,9- 5,6,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m6f,Standard,7:30,Stintino Sunset,67,Dylan Hogan,Julia & Shelley Birkett,9- 3,6,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m6f,Standard,7:30,Flame Dancer,65,Georgia Dobie,Noel Williams,9- 1,4,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m6f,Standard,7:30,Abstract,60,Jack Doughty,Tony Carroll,9- 0,8,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m6f,Standard,7:30,Himself,67,Aiden Brookes,Philip Kirby,8 -13,4,3
Southwell (AW),20 Jan 2026 SKY Tapeta,1m6f,Standard,7:30,West Wickham,67,Lewis Edmunds,Jessica Macey,8 -13,4,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m3f,Standard,8:00,Jodhpur Blue,79,Billy Loughnane,Ian Williams,9- 9,5,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m3f,Standard,8:00,It's A Love Thing,82,Jonny Peate,Sam England,9- 7,8,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m3f,Standard,8:00,Brodie's Boy,82,Marco Ghiani,Tony Carroll,9- 6,5,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m3f,Standard,8:00,Bearwith,79,Aiden Brookes,Harriet Bethell,9- 6,8,3
Southwell (AW),20 Jan 2026 SKY Tapeta,1m3f,Standard,8:00,Boubyan,80,Hollie Doyle,Michael Appleby,9- 5,4,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m3f,Standard,8:00,Karthala,81,Darragh Keenan,Jennie Candlish,9- 4,4,0
Southwell (AW),20 Jan 2026 SKY Tapeta,1m3f,Standard,8:00,Dust Cover,84,Paddy Bradley,Ross Burdon,9- 4,4,0
Southwell (AW),20 Jan 2026 SKY Tapeta,5f,Standard,8:30,Catch Cunningham,68,Connor Planas,Michael Herrington,9- 9,7,3
Southwell (AW),20 Jan 2026 SKY Tapeta,5f,Standard,8:30,Special Acclaim,68,Finley Marsh,Jack Channon,9- 8,4,0
Southwell (AW),20 Jan 2026 SKY Tapeta,5f,Standard,8:30,Azucena,71,Billy Loughnane,Stephen Hanlon,9- 6,6,0
Southwell (AW),20 Jan 2026 SKY Tapeta,5f,Standard,8:30,Street Life,71,Ethan Tindall,Patrick Morris,9- 5,9,7
Southwell (AW),20 Jan 2026 SKY Tapeta,5f,Standard,8:30,Shalaa Asker,70,Hollie Doyle,Charlie Wallis,9- 5,8,0
Southwell (AW),20 Jan 2026 SKY Tapeta,5f,Standard,8:30,Stash The Cash,69,Duran Fentiman,Martin Dunne,9- 3,5,0
Southwell (AW),20 Jan 2026 SKY Tapeta,5f,Standard,8:30,Fortunate Star,67,Oliver Stammers,Stephen Hanlon,9- 2,6,0
Southwell (AW),20 Jan 2026 SKY Tapeta,5f,Standard,8:30,Juno Star,70,Jason Watson,Philip McBride,8 -11,4,0
Southwell (AW),20 Jan 2026 SKY Tapeta,5f,Standard,8:30,Tilsworth Turf,68,Jonny Peate,J R Jenkins,8- 9,6,0
