track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims,is_new,win_probability,actual_position,Race_id,inferred_position
Lingfield (AW),10 Jan 2026 SKY Polytrack,1m2f,Standard,1:47,Dream Pirate,83,George Wood,T J Kent,9- 4,6,0,True,0.024291163,1,Lingfield (AW)_2026-01-10_1:47,5
Lingfield (AW),10 Jan 2026 SKY Polytrack,1m2f,Standard,1:47,Meet Me In Meraki,83,Pat Cosgrave,David Evans,9- 8,5,0,True,0.023112357,4,Lingfield (AW)_2026-01-10_1:47,6
Lingfield (AW),10 Jan 2026 SKY Polytrack,1m2f,Standard,1:47,Dark Rosa,80,Rob Hornby,Georgina Nicholls,9 -10,4,0,True,0.02210763,5,Lingfield (AW)_2026-01-10_1:47,7
Lingfield (AW),10 Jan 2026 SKY Polytrack,1m2f,Standard,1:47,King Of Charm,79,Darragh Keenan,Martin Dunne,9- 3,5,0,True,0.020551084,10,Lingfield (AW)_2026-01-10_1:47,8
Lingfield (AW),10 Jan 2026 SKY Polytrack,1m2f,Standard,1:47,Alta Rica,79,Harry Davies,Marcus Tregoning,9- 7,4,0,True,0.020456191,3,Lingfield (AW)_2026-01-10_1:47,9
Lingfield (AW),10 Jan 2026 SKY Polytrack,1m2f,Standard,1:47,Flightofthephoenix,84,Ben Sanderson,Charles Hills,9- 7,4,0,True,0.017636184,7,Lingfield (AW)_2026-01-10_1:47,10
Lingfield (AW),10 Jan 2026 SKY Polytrack,5f,Standard,2:20,Faustus,80,Kieran O'Neill,Rachel Cook & John Bridger,9- 7,8,0,True,0.03839224,5,Lingfield (AW)_2026-01-10_2:20,1
Lingfield (AW),10 Jan 2026 SKY Polytrack,5f,Standard,2:20,Diamond Dreamer,77,Callum Hutchinson,Patrick Chamings,9- 6,6,0,True,0.028654274,,Lingfield (AW)_2026-01-10_2:20,2
Lingfield (AW),10 Jan 2026 SKY Polytrack,5f,Standard,2:20,Mick's Spirit,81,Darragh Keenan,Conrad Allen,9- 3,8,0,True,0.028045462,4,Lingfield (AW)_2026-01-10_2:20,3
Lingfield (AW),10 Jan 2026 SKY Polytrack,5f,Standard,2:20,Desdemona,76,Luke Morris,Michael Attwater,8 -11,4,0,True,0.0266598,6,Lingfield (AW)_2026-01-10_2:20,4
Lingfield (AW),10 Jan 2026 SKY Polytrack,5f,Standard,2:20,Manhattan Chute,78,Sean Levey,Jim & Suzi Best,9- 1,4,0,True,0.025450397,7,Lingfield (AW)_2026-01-10_2:20,5
Lingfield (AW),10 Jan 2026 SKY Polytrack,5f,Standard,2:20,Gogo Yubari,82,Harry Vigors,Tony Carroll,8 -13,5,7,True,0.02528474,1,Lingfield (AW)_2026-01-10_2:20,6
Lingfield (AW),10 Jan 2026 SKY Polytrack,5f,Standard,2:20,Level Up,79,Ryan Kavanagh,David Evans,9- 3,7,5,True,0.024925735,3,Lingfield (AW)_2026-01-10_2:20,7
Lingfield (AW),10 Jan 2026 SKY Polytrack,5f,Standard,2:20,Hint Of Humour,81,William Carson,Tony Carroll,9- 9,4,0,True,0.022002416,2,Lingfield (AW)_2026-01-10_2:20,8
Lingfield (AW),10 Jan 2026 SKY Polytrack,5f,Standard,3:00,Twilight Jet,101,Sean Levey,Jim & Suzi Best,9- 3,7,0,True,0.034555845,5,Lingfield (AW)_2026-01-10_3:00,1
Lingfield (AW),10 Jan 2026 SKY Polytrack,5f,Standard,3:00,The Thames Boatman,100,Finley Marsh,Richard Hughes,9- 0,6,0,True,0.02593746,1,Lingfield (AW)_2026-01-10_3:00,2
Lingfield (AW),10 Jan 2026 SKY Polytrack,5f,Standard,3:00,Baldomero,102,Harry Davies,Michael Appleby,9 -11,8,0,True,0.024903864,4,Lingfield (AW)_2026-01-10_3:00,3
Lingfield (AW),10 Jan 2026 SKY Polytrack,5f,Standard,3:00,Accrual,100,Harry Vigors,David Loughnane,9- 7,5,7,True,0.024346914,2,Lingfield (AW)_2026-01-10_3:00,4
Lingfield (AW),10 Jan 2026 SKY Polytrack,5f,Standard,3:00,Star Chorus,101,Rob Hornby,Mike Murphy,8 -11,4,0,True,0.021329237,3,Lingfield (AW)_2026-01-10_3:00,5
Lingfield (AW),10 Jan 2026 SKY Polytrack,1m4f,Standard,3:38,Tortured Soul,80,Jack Doughty,Tony Carroll,9 -11,6,0,True,0.064117864,5,Lingfield (AW)_2026-01-10_3:38,1
Lingfield (AW),10 Jan 2026 SKY Polytrack,1m4f,Standard,3:38,Damascus Steel,80,William Carson,Denis Quinn,9- 9,6,0,True,0.037215374,1,Lingfield (AW)_2026-01-10_3:38,2
Lingfield (AW),10 Jan 2026 SKY Polytrack,1m4f,Standard,3:38,Blue Universe,82,Luke Morris,Michael Attwater,9- 6,6,0,True,0.034698527,8,Lingfield (AW)_2026-01-10_3:38,3
Lingfield (AW),10 Jan 2026 SKY Polytrack,1m4f,Standard,3:38,Naasma,80,Paddy Bradley,Pat Phelan,9 -13,7,0,True,0.033190563,4,Lingfield (AW)_2026-01-10_3:38,4
Lingfield (AW),10 Jan 2026 SKY Polytrack,1m4f,Standard,3:38,Charlie's Choice,81,Taryn Langley,David Simcock,10- 2,6,5,True,0.03082779,3,Lingfield (AW)_2026-01-10_3:38,5
Lingfield (AW),10 Jan 2026 SKY Polytrack,1m4f,Standard,3:38,Raintown,82,Taylor Fisher,J S Moore,9- 7,6,3,True,0.03081864,7,Lingfield (AW)_2026-01-10_3:38,6
Lingfield (AW),10 Jan 2026 SKY Polytrack,1m4f,Standard,3:38,Wonder,81,Jonny Peate,James Fanshawe,10- 0,5,0,True,0.024220556,2,Lingfield (AW)_2026-01-10_3:38,7
Lingfield (AW),10 Jan 2026 SKY Polytrack,1m4f,Standard,3:38,Connie Moon,79,Rob Hornby,Denis Coakley,9- 3,4,0,True,0.019835139,6,Lingfield (AW)_2026-01-10_3:38,8
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m2f,Standard,3:10,Hackney Diamonds,51,Mr Jack Lander,Ian Williams,11- 1,4,5,True,0.07395696,4,Newcastle (AW)_2026-01-10_3:10,1
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m2f,Standard,3:10,Storm Asset,49,Miss Becky Smith,Micky Hammond,10- 4,7,0,True,0.0395517,,Newcastle (AW)_2026-01-10_3:10,2
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m2f,Standard,3:10,Alpine Sierra,52,Mr Eireann Cagney,Jim Goldie,10 -10,8,0,True,0.037632037,3,Newcastle (AW)_2026-01-10_3:10,3
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m2f,Standard,3:10,Time Turner,51,Mr Simon Walker,Edward Bethell,11- 1,4,0,True,0.035504885,2,Newcastle (AW)_2026-01-10_3:10,4
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m2f,Standard,3:10,Star Cast,50,Miss Amy Collier,Gemma Tutty,10 -12,4,0,True,0.03499368,1,Newcastle (AW)_2026-01-10_3:10,5
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m2f,Standard,3:10,Quintus Arrius,48,Mr Joshua Brown,Peter Niven,11- 0,6,5,True,0.03391249,8,Newcastle (AW)_2026-01-10_3:10,6
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m2f,Standard,3:10,Sir Maxi,50,Miss Rebecca Hitchen,Sam England,10- 6,8,5,True,0.03227628,7,Newcastle (AW)_2026-01-10_3:10,7
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m2f,Standard,3:10,Busby,49,Miss Natasha Cookson,Philip Kirby,10- 3,11,5,True,0.029878302,5,Newcastle (AW)_2026-01-10_3:10,8
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m2f,Standard,3:10,Woodshaw,45,Miss Hannah Crawford,Iain Jardine,10 -10,4,5,True,0.029032718,9,Newcastle (AW)_2026-01-10_3:10,9
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m2f,Standard,3:10,He's Our Cracker,45,Mr Freddie Robson,Jennie Candlish,11- 2,4,7,True,0.025079515,6,Newcastle (AW)_2026-01-10_3:10,10
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,3:47,Second Fiddle,83,Mohammed Tabti,Iain Jardine,9- 9,7,5,True,0.027882876,7,Newcastle (AW)_2026-01-10_3:47,1
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,3:47,Eligible,85,Joanna Mason,Michael & David Easterby,9 -13,10,0,True,0.025895497,1,Newcastle (AW)_2026-01-10_3:47,2
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,3:47,Tasever,81,Jason Hart,Patrick Morris,9- 3,6,0,True,0.025079643,6,Newcastle (AW)_2026-01-10_3:47,3
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,3:47,Sea Legend,80,Paul Mulrennan,Jim Goldie,9- 5,6,0,True,0.024920415,4,Newcastle (AW)_2026-01-10_3:47,4
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,3:47,Book Of Life,82,James Sullivan,Patrick Morris,8 -13,6,0,True,0.024896378,2,Newcastle (AW)_2026-01-10_3:47,5
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,3:47,Maui Breeze,83,Paula Muir,Wilf Storey,9- 7,4,3,True,0.024138732,9,Newcastle (AW)_2026-01-10_3:47,6
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,3:47,The English Rogue,79,Jason Watson,Edward Bethell,9- 7,4,0,True,0.022846267,10,Newcastle (AW)_2026-01-10_3:47,7
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,3:47,Far Ahead,78,Jack Garritty,Richard Fahey,9- 9,4,0,True,0.022163762,11,Newcastle (AW)_2026-01-10_3:47,8
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,3:47,Starliner,83,Kaiya Fraser,Linda Perratt,9- 7,5,0,True,0.020958673,3,Newcastle (AW)_2026-01-10_3:47,9
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,3:47,Just Typical,84,Billy Loughnane,Ian Williams,9- 6,5,0,True,0.019991428,5,Newcastle (AW)_2026-01-10_3:47,10
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,3:47,Mao Shang Wong,80,David Nolan,David O'Meara,9- 9,4,0,True,0.019430965,8,Newcastle (AW)_2026-01-10_3:47,11
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,4:20,Yorkstone,61,Joanna Mason,Michael & David Easterby,9- 9,6,0,True,0.048488557,9,Newcastle (AW)_2026-01-10_4:20,1
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,4:20,Catherine Chroi,57,Mohammed Tabti,Iain Jardine,9- 9,8,5,True,0.044319376,4,Newcastle (AW)_2026-01-10_4:20,2
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,4:20,Eagles Whistle,47,Jason Hart,Daragh Bourke,10- 0,6,0,True,0.04217521,1,Newcastle (AW)_2026-01-10_4:20,3
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,4:20,Barney's Bay,53,Cam Hardie,Derek Shaw,9- 9,8,0,True,0.039798286,7,Newcastle (AW)_2026-01-10_4:20,4
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,4:20,Galileo's Compass,60,Amie Waugh,Simon Waugh,9- 9,6,3,True,0.03874858,8,Newcastle (AW)_2026-01-10_4:20,5
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,4:20,Annalee Lass,60,David Nolan,Peter Niven,9- 9,6,0,True,0.038574096,3,Newcastle (AW)_2026-01-10_4:20,6
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,4:20,Miss Raincloud,54,Barry McHugh,Tracy Waggott,9- 9,4,0,True,0.03724706,6,Newcastle (AW)_2026-01-10_4:20,7
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,4:20,Relevant Range,64,Jordan Nason,Ivan Furtado,9- 9,7,3,True,0.03592717,2,Newcastle (AW)_2026-01-10_4:20,8
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,4:20,Wheres The Crumpet,59,Aiden Brookes,David Thompson,9- 9,8,3,True,0.03443681,,Newcastle (AW)_2026-01-10_4:20,9
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,4:20,Crownthorpe,63,Sean Kirrane,Alan Brown,9- 9,11,0,True,0.03306622,5,Newcastle (AW)_2026-01-10_4:20,10
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,4:20,One More Bottle,62,Paul Mulrennan,Lizzie Quinlan,9- 9,5,0,True,0.03138624,10,Newcastle (AW)_2026-01-10_4:20,11
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,4:50,Top Gun Tina,61,Mark Winn,David Thompson,9- 9,6,0,True,0.047637094,4,Newcastle (AW)_2026-01-10_4:50,1
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,4:50,Pink Socks,64,Billy Loughnane,Ian Williams,9- 9,7,0,True,0.04418843,1,Newcastle (AW)_2026-01-10_4:50,2
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,4:50,Madame Plaintiff,60,Sean Kirrane,Alan Brown,9- 9,5,0,True,0.042993795,6,Newcastle (AW)_2026-01-10_4:50,3
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,4:50,Anificas Beauty,59,Joanna Mason,Peter Winks,9- 9,7,0,True,0.038760386,8,Newcastle (AW)_2026-01-10_4:50,4
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,4:50,Freak Encounter,54,Jason Hart,Donald Whillans,9- 9,4,0,True,0.038292743,9,Newcastle (AW)_2026-01-10_4:50,5
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,4:50,Pop Favorite,58,Joey Haynes,Scott Dixon,9- 9,8,0,True,0.037817296,7,Newcastle (AW)_2026-01-10_4:50,6
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,4:50,Aye Up Tom,33,Tom Eaves,Sam England,9- 9,4,0,True,0.037289824,10,Newcastle (AW)_2026-01-10_4:50,7
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,4:50,Lady Sonata,43,David Nolan,Ivan Furtado,9- 9,4,0,True,0.037289824,5,Newcastle (AW)_2026-01-10_4:50,8
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,4:50,Al Baahy,68,Cieren Fallon,Kevin Frost,9- 9,7,0,True,0.03570908,3,Newcastle (AW)_2026-01-10_4:50,9
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,4:50,That Lucas Fella,63,Andrew Mullen,Iain Jardine,9- 9,4,0,True,0.03175309,2,Newcastle (AW)_2026-01-10_4:50,10
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,5:20,Al Muddy,73,Alex Jary,Seb Spencer,9- 4,6,3,True,0.036375605,4,Newcastle (AW)_2026-01-10_5:20,1
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,5:20,Multaneighttothree,-,Oliver Stammers,Grant Tuer,9- 4,4,0,True,0.03530331,3,Newcastle (AW)_2026-01-10_5:20,2
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,5:20,Rajstar,59,Paul Mulrennan,Ben Haslam,9- 4,4,0,True,0.03421035,5,Newcastle (AW)_2026-01-10_5:20,3
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,5:20,Ted Le Saux,88,Jason Watson,Andrew Balding,9- 4,4,0,True,0.020090329,1,Newcastle (AW)_2026-01-10_5:20,4
Newcastle (AW),10 Jan 2026 SKY Tapeta,1m,Standard,5:20,Inspired,89,Pierre-Louis Jamin,K R Burke,9 -11,4,0,True,0.019927805,2,Newcastle (AW)_2026-01-10_5:20,5
Newcastle (AW),10 Jan 2026 SKY Tapeta,7f,Standard,5:50,Bonito Cavalo,72,Paul Mulrennan,Jim Goldie,9- 5,7,0,True,0.04467798,11,Newcastle (AW)_2026-01-10_5:50,1
Newcastle (AW),10 Jan 2026 SKY Tapeta,7f,Standard,5:50,Siviez,72,Oliver Stammers,Grant Tuer,9- 5,4,0,True,0.03696056,,Newcastle (AW)_2026-01-10_5:50,2
Newcastle (AW),10 Jan 2026 SKY Tapeta,7f,Standard,5:50,Concert Boy,78,Jason Hart,Katie Scott,9- 7,6,0,True,0.03571893,3,Newcastle (AW)_2026-01-10_5:50,3
Newcastle (AW),10 Jan 2026 SKY Tapeta,7f,Standard,5:50,Goldmoyne,78,Cieren Fallon,James Owen,9- 9,6,0,True,0.0344827,2,Newcastle (AW)_2026-01-10_5:50,4
Newcastle (AW),10 Jan 2026 SKY Tapeta,7f,Standard,5:50,Angel Of England,77,Sean Kirrane,Alan Brown,9- 5,5,0,True,0.033451077,10,Newcastle (AW)_2026-01-10_5:50,5
Newcastle (AW),10 Jan 2026 SKY Tapeta,7f,Standard,5:50,Beelzebub,74,Kaiya Fraser,Gemma Tutty,9- 9,6,0,True,0.031966064,7,Newcastle (AW)_2026-01-10_5:50,6
Newcastle (AW),10 Jan 2026 SKY Tapeta,7f,Standard,5:50,Ridgemaster,75,Amie Waugh,Simon Waugh,8 -11,4,3,True,0.029449865,8,Newcastle (AW)_2026-01-10_5:50,7
Newcastle (AW),10 Jan 2026 SKY Tapeta,7f,Standard,5:50,Trais Fluors,77,Alex Jary,Linda Perratt,9- 2,12,3,True,0.02919045,4,Newcastle (AW)_2026-01-10_5:50,8
Newcastle (AW),10 Jan 2026 SKY Tapeta,7f,Standard,5:50,Carida,74,Aiden Brookes,Simon West,8 -13,4,3,True,0.02497898,9,Newcastle (AW)_2026-01-10_5:50,9
Newcastle (AW),10 Jan 2026 SKY Tapeta,7f,Standard,5:50,Storm The Dug,76,David Nolan,Lucinda Russell & Michael Scudamore,9- 9,4,0,True,0.024280926,6,Newcastle (AW)_2026-01-10_5:50,10
Newcastle (AW),10 Jan 2026 SKY Tapeta,7f,Standard,5:50,Front Gunner,76,Billy Loughnane,Stephen Hanlon,9- 7,5,0,True,0.023283502,5,Newcastle (AW)_2026-01-10_5:50,11
Newcastle (AW),10 Jan 2026 SKY Tapeta,7f,Standard,5:50,Lord Capulet,75,Tom Eaves,Kevin Ryan,9- 1,4,0,True,0.021217737,1,Newcastle (AW)_2026-01-10_5:50,12
Newcastle (AW),10 Jan 2026 SKY Tapeta,5f,Standard,6:20,See That Spark,71,Callum Rodriguez,Edward Bethell,9- 5,3,0,True,0.028670765,2,Newcastle (AW)_2026-01-10_6:20,1
Newcastle (AW),10 Jan 2026 SKY Tapeta,5f,Standard,6:20,Mereside Spark,73,Lewis Edmunds,David & Nicola Barron,8 -13,3,0,True,0.027737645,6,Newcastle (AW)_2026-01-10_6:20,2
Newcastle (AW),10 Jan 2026 SKY Tapeta,5f,Standard,6:20,Mad Unicorn,75,Jason Watson,Michael Keady,8 -13,3,0,True,0.022086702,3,Newcastle (AW)_2026-01-10_6:20,3
Newcastle (AW),10 Jan 2026 SKY Tapeta,5f,Standard,6:20,King Of Chaos,75,Cieren Fallon,Dylan Cunha,9- 9,3,0,True,0.018492684,4,Newcastle (AW)_2026-01-10_6:20,4
Newcastle (AW),10 Jan 2026 SKY Tapeta,5f,Standard,6:20,Justmyluck,76,Paul Mulrennan,Linda Perratt,9- 8,3,0,True,0.01800541,1,Newcastle (AW)_2026-01-10_6:20,5
Newcastle (AW),10 Jan 2026 SKY Tapeta,5f,Standard,6:20,Sound And Vision,82,Billy Loughnane,Ed Walker,9- 7,3,0,True,0.01620306,5,Newcastle (AW)_2026-01-10_6:20,6
Newcastle (AW),10 Jan 2026 SKY Tapeta,6f,Standard,6:50,Court Of Session,65,Billy Loughnane,Phil McEntee,9- 9,7,0,True,0.037879433,,Newcastle (AW)_2026-01-10_6:50,1
Newcastle (AW),10 Jan 2026 SKY Tapeta,6f,Standard,6:50,Flash The Dash,64,Tom Kiely-Marshall,Julie Camacho,9- 8,7,5,True,0.037339468,5,Newcastle (AW)_2026-01-10_6:50,2
Newcastle (AW),10 Jan 2026 SKY Tapeta,6f,Standard,6:50,Spartan Fighter,67,Cam Hardie,Antony Brittain,9- 4,9,0,True,0.034420006,1,Newcastle (AW)_2026-01-10_6:50,3
Newcastle (AW),10 Jan 2026 SKY Tapeta,6f,Standard,6:50,Fircombe Hall,66,Rhys Elliott,Philip Kirby,9- 1,8,5,True,0.03387499,2,Newcastle (AW)_2026-01-10_6:50,4
Newcastle (AW),10 Jan 2026 SKY Tapeta,6f,Standard,6:50,Pinpoint,61,Greg Fairley,Ewan Whillans,9- 2,5,0,True,0.033524387,6,Newcastle (AW)_2026-01-10_6:50,5
Newcastle (AW),10 Jan 2026 SKY Tapeta,6f,Standard,6:50,She'sashambles,62,Shane Gray,Phillip Makin,9- 0,5,0,True,0.033082712,7,Newcastle (AW)_2026-01-10_6:50,6
Newcastle (AW),10 Jan 2026 SKY Tapeta,6f,Standard,6:50,Penny Mountain,66,Kaiya Fraser,Gary Rutherford,9- 9,5,0,True,0.030828342,3,Newcastle (AW)_2026-01-10_6:50,7
Newcastle (AW),10 Jan 2026 SKY Tapeta,6f,Standard,6:50,Yorkshire Glory,66,Andrew Mullen,Ben Haslam,9- 6,5,0,True,0.030828342,4,Newcastle (AW)_2026-01-10_6:50,8
Newcastle (AW),10 Jan 2026 SKY Tapeta,6f,Standard,7:20,Poet,62,Joey Haynes,Scott Dixon,9- 0,7,0,True,0.061505772,8,Newcastle (AW)_2026-01-10_7:20,1
Newcastle (AW),10 Jan 2026 SKY Tapeta,6f,Standard,7:20,Athollblair Boy,65,Faye McManoman,Nigel Tinkler,9- 2,13,0,True,0.055872634,1,Newcastle (AW)_2026-01-10_7:20,2
Newcastle (AW),10 Jan 2026 SKY Tapeta,6f,Standard,7:20,Asadjumeirah,64,Cam Hardie,Antony Brittain,9- 9,8,0,True,0.052657116,4,Newcastle (AW)_2026-01-10_7:20,3
Newcastle (AW),10 Jan 2026 SKY Tapeta,6f,Standard,7:20,Bella Love,63,Jordan Nason,Ivan Furtado,9- 6,4,3,True,0.042607345,6,Newcastle (AW)_2026-01-10_7:20,4
Newcastle (AW),10 Jan 2026 SKY Tapeta,6f,Standard,7:20,Ramon Di Loria,65,Jason Hart,Ewan Whillans,9- 7,8,0,True,0.03730428,3,Newcastle (AW)_2026-01-10_7:20,5
Newcastle (AW),10 Jan 2026 SKY Tapeta,6f,Standard,7:20,Queen For Adaay,66,Lewis Edmunds,Derek Shaw,9- 0,5,0,True,0.035636716,7,Newcastle (AW)_2026-01-10_7:20,6
Newcastle (AW),10 Jan 2026 SKY Tapeta,6f,Standard,7:20,Superior Council,67,Cara Tuke,Iain Jardine,9- 4,7,7,True,0.03526923,2,Newcastle (AW)_2026-01-10_7:20,7
Newcastle (AW),10 Jan 2026 SKY Tapeta,6f,Standard,7:20,Instant Bond,67,Paul Mulrennan,Michael Wigham,9- 9,5,0,True,0.030643178,5,Newcastle (AW)_2026-01-10_7:20,8
Warwick,10 Jan 2026,2m3f,Soft,12:45,Blazing Saint,52,Jack Tudor,Christian Williams,11- 7,5,0,True,0.033975102,,Warwick_2026-01-10_12:45,1
Warwick,10 Jan 2026,2m3f,Soft,12:45,Mondoui'boy,-,Brendan Powell,Ben Pauling,11- 7,6,0,True,0.026796265,,Warwick_2026-01-10_12:45,2
Warwick,10 Jan 2026,2m3f,Soft,12:45,Georgemani,-,Charlie Todd,David Dennis,11- 7,5,0,True,0.02087147,,Warwick_2026-01-10_12:45,3
Warwick,10 Jan 2026,2m3f,Soft,12:45,So Proud,-,Kevin Brogan,Jonjo & A J O'Neill,11- 7,5,0,True,0.02087147,,Warwick_2026-01-10_12:45,4
Warwick,10 Jan 2026,2m3f,Soft,12:45,Blazing Gaden,-,Finn Lambert,D J Jeffreys,11- 7,5,3,True,0.019679371,,Warwick_2026-01-10_12:45,5
Warwick,10 Jan 2026,2m3f,Soft,12:45,A King Of Magic,-,NON-RUNNER,Paul Nicholls,11- 7,5,0,True,0.017217012,,Warwick_2026-01-10_12:45,6
Warwick,10 Jan 2026,2m3f,Soft,12:45,Ciao Bellisima,84,Nick Slatter,Henry Oliver,11- 0,6,3,True,0.016097987,,Warwick_2026-01-10_12:45,7
Warwick,10 Jan 2026,2m3f,Soft,12:45,Collanisi,81,Beau Morgan,Ben Pauling,11- 7,6,5,True,0.015624233,,Warwick_2026-01-10_12:45,8
Warwick,10 Jan 2026,2m3f,Soft,12:45,My Own Lovely Lee,107,James Best,Philip Hobbs & Johnson White,11- 7,6,0,True,0.014991699,,Warwick_2026-01-10_12:45,9
Warwick,10 Jan 2026,2m3f,Soft,12:45,Tao Enki,106,Jonathan Burke,Alastair Ralph,11- 7,6,0,True,0.014991699,,Warwick_2026-01-10_12:45,10
Warwick,10 Jan 2026,2m3f,Soft,12:45,Kilwaughter,111,Sean Houlihan,Philip Hobbs & Johnson White,11- 7,6,0,True,0.014985518,,Warwick_2026-01-10_12:45,11
Warwick,10 Jan 2026,2m3f,Soft,12:45,Gee Force Flyer,119,Sean Bowen,Olly Murphy,11- 7,6,0,True,0.014750816,,Warwick_2026-01-10_12:45,12
Warwick,10 Jan 2026,2m3f,Soft,12:45,Sutherland,115,Jack Andrews,T Ellis,11- 7,6,3,True,0.014574721,,Warwick_2026-01-10_12:45,13
Warwick,10 Jan 2026,2m3f,Soft,12:45,Johnny's Jury,123,NON-RUNNER,Jamie Snowden,11- 7,6,0,True,0.01448476,,Warwick_2026-01-10_12:45,14
Warwick,10 Jan 2026,2m3f,Soft,12:45,Yeld To Call,107,Ciaran Gethings,Jane Williams,11- 0,5,0,True,0.013141731,,Warwick_2026-01-10_12:45,15
Warwick,10 Jan 2026,2m3f,Soft,12:45,Shotgun Rider,112,James Turner,Nigel & Willy Twiston-Davies,11- 7,5,5,True,0.011732823,,Warwick_2026-01-10_12:45,16
Warwick,10 Jan 2026 ITV4,2m4f,Soft,1:15,Gold For Alec,-,Ben Poste,Tom Symonds,12- 2,6,0,True,0.026984314,,Warwick_2026-01-10_1:15,1
Warwick,10 Jan 2026 ITV4,2m4f,Soft,1:15,Rule Me In,106,Jack Tudor,Christian Williams,11- 6,7,0,True,0.015706267,,Warwick_2026-01-10_1:15,2
Warwick,10 Jan 2026 ITV4,2m4f,Soft,1:15,Dj Pete,118,James Best,Sarah-Jayne Davies,10 -13,8,0,True,0.014635111,,Warwick_2026-01-10_1:15,3
Warwick,10 Jan 2026 ITV4,2m4f,Soft,1:15,Jack Black,100,Tristan Durrell,Dan Skelton,11 -11,7,0,True,0.014560257,,Warwick_2026-01-10_1:15,4
Warwick,10 Jan 2026 ITV4,2m4f,Soft,1:15,Ideallko,118,Isabel Williams,Evan Williams,10 -13,8,0,True,0.014555251,,Warwick_2026-01-10_1:15,5
Warwick,10 Jan 2026 ITV4,2m4f,Soft,1:15,Moon Phases,116,Derek Fox,Lucinda Russell & Michael Scudamore,12- 0,7,0,True,0.014548488,,Warwick_2026-01-10_1:15,6
Warwick,10 Jan 2026 ITV4,2m4f,Soft,1:15,Pepe Le Moko,119,Ciaran Gethings,Jane Williams,12- 2,8,0,True,0.013979576,,Warwick_2026-01-10_1:15,7
Warwick,10 Jan 2026 ITV4,2m4f,Soft,1:15,Atreides,114,Bradley Harris,Neil Mulholland,11- 6,8,3,True,0.0137994075,,Warwick_2026-01-10_1:15,8
Warwick,10 Jan 2026 ITV4,2m4f,Soft,1:15,A Great Excuse,115,Jamie Brace,Max Comley,11- 6,6,5,True,0.013482372,,Warwick_2026-01-10_1:15,9
Warwick,10 Jan 2026 ITV4,2m4f,Soft,1:15,Le Galli Bier,108,Caoilin Quinn,Gary & Josh Moore,11- 3,5,0,True,0.013345595,,Warwick_2026-01-10_1:15,10
