track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims,is_new,label,win_probability,history_count,is_found_in_history,actual_position,Race_id,inferred_position,horse_name_norm,kelly_stake,odds_live,edge,ev,action,bet_roi,was_bet
Windsor,18 Jan 2026 SKY,2m4f,Soft,12:50,Harry Lowes,120,Harry Skelton,Dan Skelton,11 -10,5,0,True,0,0.0060738106,0,False,5,Windsor_2026-01-18_12:50,9,harry lowes,,,,,,0.0,False
Windsor,18 Jan 2026 SKY,2m4f,Soft,12:50,Lisbane Park,124,Brendan Powell,Joe Tizzard,11 -10,5,0,True,0,0.0059516192,0,False,3,Windsor_2026-01-18_12:50,10,lisbane park,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m½f,Soft,1:20,Salver,159,Caoilin Quinn,Gary & Josh Moore,11- 9,6,0,True,0,0.017777683,0,False,1,Windsor_2026-01-18_1:20,1,salver,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m½f,Soft,1:20,Wade Out,150,Sean Bowen,Olly Murphy,11- 9,7,0,True,0,0.016594227,0,False,4,Windsor_2026-01-18_1:20,2,wade out,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m½f,Soft,1:20,Doyen Quest,153,Harry Skelton,Dan Skelton,11- 7,8,0,True,0,0.01593543,0,False,2,Windsor_2026-01-18_1:20,3,doyen quest,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m½f,Soft,1:20,Jeriko Du Reponet,149,Nico de Boinville,Nicky Henderson,11- 4,7,0,True,0,0.01502828,0,False,5,Windsor_2026-01-18_1:20,4,jeriko du reponet,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m½f,Soft,1:20,Moon Rocket,151,Tom Bellamy,Kim Bailey & Mat Nicholls,11- 4,6,0,True,0,0.01472943,0,False,6,Windsor_2026-01-18_1:20,5,moon rocket,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m½f,Soft,1:20,Laurens Bay,148,Gavin Sheehan,Jamie Snowden,11- 4,7,0,True,0,0.013576842,0,False,3,Windsor_2026-01-18_1:20,6,laurens bay,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,2m,Soft,1:50,Hardy Du Seuil,-,Jonathan Burke,Jamie Snowden,11- 0,9,0,True,0,0.020115687,0,False,,Windsor_2026-01-18_1:50,1,hardy du seuil,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,2m,Soft,1:50,Mirabad,149,Harry Skelton,Dan Skelton,11 -11,7,0,True,0,0.009127746,0,False,UR,Windsor_2026-01-18_1:50,2,mirabad,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,2m,Soft,1:50,Sans Bruit,152,Harry Cobden,Paul Nicholls,11- 8,8,0,True,0,0.008731188,0,False,4,Windsor_2026-01-18_1:50,3,sans bruit,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,2m,Soft,1:50,Highlands Legacy,143,Jonjo O'Neill Jr,Jonjo & A J O'Neill,11- 0,7,0,True,0,0.008277691,0,False,1,Windsor_2026-01-18_1:50,4,highlands legacy,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,2m,Soft,1:50,Mighty Bandit,145,NON-RUNNER,Warren Greatrex,11- 7,6,0,True,0,0.0082433885,0,False,,Windsor_2026-01-18_1:50,5,mighty bandit,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,2m,Soft,1:50,Harper's Brook,151,NON-RUNNER,Dan Skelton,11- 5,10,0,True,0,0.007961348,0,False,,Windsor_2026-01-18_1:50,6,harper's brook,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,2m,Soft,1:50,Torneo,145,Gavin Sheehan,Jamie Snowden,10 -12,6,0,True,0,0.007929137,0,False,2,Windsor_2026-01-18_1:50,7,torneo,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,2m,Soft,1:50,Dr T J Eckleburg,152,Conor Ring,Evan Williams,10- 7,8,0,True,0,0.007812392,0,False,3,Windsor_2026-01-18_1:50,8,dr t j eckleburg,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,2m,Soft,1:50,Nells Son,149,Danny McMenamin,Nicky Richards,12- 0,11,0,True,0,0.0077786003,0,False,5,Windsor_2026-01-18_1:50,9,nells son,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m,Soft,2:25,Green Book,-,Charlie Deutsch,Venetia Williams,11- 3,9,0,True,0,0.017563006,0,False,13,Windsor_2026-01-18_2:25,1,green book,1.206646538884561,50/1,0.01182986802828,0.6033232694422805,STRONG BET,-1.206646538884561,True
Windsor,18 Jan 2026 ITV4,3m,Soft,2:25,Captain Teague,-,Harry Cobden,Paul Nicholls,11- 9,8,0,True,0,0.01689888,0,False,PU,Windsor_2026-01-18_2:25,2,captain teague,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m,Soft,2:25,Kap Boy,148,Sean Bowen,Olly Murphy,10- 4,7,0,True,0,0.008659097,0,False,9,Windsor_2026-01-18_2:25,3,kap boy,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m,Soft,2:25,Love Of Neymore,145,Charlie Price,Robbie Llewellyn,10- 3,8,0,True,0,0.008547963,0,False,4,Windsor_2026-01-18_2:25,4,love of neymore,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m,Soft,2:25,Go To War,149,Nico de Boinville,Nicky Henderson,10- 4,8,0,True,0,0.008093003,0,False,1,Windsor_2026-01-18_2:25,5,go to war,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m,Soft,2:25,Lord Snootie,113,Jack Tudor,Christian Williams,10- 7,9,0,True,0,0.007909416,0,False,PU,Windsor_2026-01-18_2:25,6,lord snootie,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m,Soft,2:25,Spike Jones,143,Benjamin Macey,Samuel Drinkwater,10- 2,9,7,True,0,0.007823402,0,False,7,Windsor_2026-01-18_2:25,7,spike jones,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m,Soft,2:25,Minella Missile,153,Isabel Williams,Evan Williams,10- 5,8,0,True,0,0.0076864506,0,False,5,Windsor_2026-01-18_2:25,8,minella missile,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m,Soft,2:25,Long Draw,146,NON-RUNNER,Olly Murphy,11- 6,7,0,True,0,0.0073731714,0,False,,Windsor_2026-01-18_2:25,9,long draw,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m,Soft,2:25,Royal Rambler,144,Gavin Sheehan,Emma Lavelle,11- 0,6,0,True,0,0.007146388,0,False,11,Windsor_2026-01-18_2:25,10,royal rambler,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m,Soft,2:25,Doughmore Bay,135,Ben Jones,Emma Lavelle,10 -12,8,0,True,0,0.0068854955,0,False,2,Windsor_2026-01-18_2:25,11,doughmore bay,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m,Soft,2:25,Lud'or,145,Caoilin Quinn,Tom Symonds,11- 9,6,0,True,0,0.0068609994,0,False,3,Windsor_2026-01-18_2:25,12,lud'or,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m,Soft,2:25,Nab Wood,143,Danny McMenamin,Nicky Richards,11- 4,9,0,True,0,0.006616822,0,False,10,Windsor_2026-01-18_2:25,13,nab wood,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m,Soft,2:25,Tranquil Sea,147,Harry Atkins,Dan Skelton,10- 7,6,7,True,0,0.0063657328,0,False,8,Windsor_2026-01-18_2:25,14,tranquil sea,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m,Soft,2:25,Keable,144,Callum Pritchard,Philip Hobbs & Johnson White,10 -12,9,3,True,0,0.0060181767,0,False,6,Windsor_2026-01-18_2:25,15,keable,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m,Soft,2:25,Botox Has,148,Jude Fernandes,Gary & Josh Moore,12- 0,10,10,True,0,0.005844229,0,False,12,Windsor_2026-01-18_2:25,16,botox has,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,2m6f,Soft,3:00,Handstands,165,Ben Jones,Ben Pauling,11 -10,7,0,True,0,0.00669396,0,False,3,Windsor_2026-01-18_3:00,1,handstands,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,2m6f,Soft,3:00,Protektorat,184,Harry Skelton,Dan Skelton,11- 2,11,0,True,0,0.0066934754,0,False,1,Windsor_2026-01-18_3:00,2,protektorat,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,2m6f,Soft,3:00,Matata,173,J J Slevin,Nigel & Willy Twiston-Davies,11- 6,8,0,True,0,0.0066341357,0,False,5,Windsor_2026-01-18_3:00,3,matata,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,2m6f,Soft,3:00,Resplendent Grey,161,Sean Bowen,Olly Murphy,11- 6,8,0,True,0,0.0064502596,0,False,2,Windsor_2026-01-18_3:00,4,resplendent grey,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,2m6f,Soft,3:00,Jungle Boogie,175,Charlie Deutsch,Venetia Williams,11- 2,12,0,True,0,0.00634421,0,False,,Windsor_2026-01-18_3:00,5,jungle boogie,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,2m6f,Soft,3:00,Eldorado Allen,161,Brendan Powell,Joe Tizzard,11- 2,12,0,True,0,0.0061593987,0,False,4,Windsor_2026-01-18_3:00,6,eldorado allen,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m4½f,Soft,3:35,Planned Paradise,138,Jack Tudor,Christian Williams,10- 7,10,0,True,0,0.018717134,0,False,6,Windsor_2026-01-18_3:35,1,planned paradise,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m4½f,Soft,3:35,Holokea,127,James Bowen,Mickey Bowen,12- 0,7,0,True,0,0.017965132,0,False,2,Windsor_2026-01-18_3:35,2,holokea,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m4½f,Soft,3:35,Yes Day,129,Jonjo O'Neill Jr,Jonjo & A J O'Neill,11 -13,8,0,True,0,0.017662035,0,False,12,Windsor_2026-01-18_3:35,3,yes day,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m4½f,Soft,3:35,Jacks Parrot,128,NON-RUNNER,Oliver Greenall & Josh Guerriero,11 -11,7,0,True,0,0.01676644,0,False,,Windsor_2026-01-18_3:35,4,jacks parrot,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m4½f,Soft,3:35,Hudson De Grugy,125,Jack Quinlan,Sam England,11 -13,9,0,True,0,0.016389959,0,False,14,Windsor_2026-01-18_3:35,5,hudson de grugy,1.5690786575618776,66/1,0.0154565957312065,1.0355919139908392,STRONG BET,-1.5690786575618776,True
Windsor,18 Jan 2026 ITV4,3m4½f,Soft,3:35,Havaila,128,Harry Cobden,Gary & Josh Moore,11- 7,7,0,True,0,0.015696885,0,False,3,Windsor_2026-01-18_3:35,6,havaila,0.0356935667520819,33/1,0.0003464375596525,0.011778877028187,BET,-0.0356935667520819,True
Windsor,18 Jan 2026 ITV4,3m4½f,Soft,3:35,Gold Clermont,129,Sean Bowen,Olly Murphy,11- 3,10,0,True,0,0.015391804,0,False,9,Windsor_2026-01-18_3:35,7,gold clermont,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m4½f,Soft,3:35,Gingerbred,124,James Davies,Carroll Gray,10- 7,8,0,True,0,0.015294435,0,False,PU,Windsor_2026-01-18_3:35,8,gingerbred,0.9983917210845612,50/1,0.00978815412828,0.4991958605422806,STRONG BET,-0.9983917210845612,True
Windsor,18 Jan 2026 ITV4,3m4½f,Soft,3:35,De Legislator,124,Derek Fox,Lucinda Russell & Michael Scudamore,11 -11,9,0,True,0,0.014693835,0,False,13,Windsor_2026-01-18_3:35,9,de legislator,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m4½f,Soft,3:35,Jupiter Des Bordes,123,Charlie Maggs,Richard Hobson,11 -13,7,5,True,0,0.014513629,0,False,10,Windsor_2026-01-18_3:35,10,jupiter des bordes,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m4½f,Soft,3:35,Express Surprise,124,Richard Patrick,Clive Boultbee-Brooks,11- 0,7,0,True,0,0.014179823,0,False,4,Windsor_2026-01-18_3:35,11,express surprise,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m4½f,Soft,3:35,Special John,129,Dylan Johnston,Sam Thomas,10 -12,7,0,True,0,0.014015588,0,False,5,Windsor_2026-01-18_3:35,12,special john,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m4½f,Soft,3:35,Rockinastorm,130,Sam Twiston-Davies,Henry Daly,11- 8,9,0,True,0,0.013921612,0,False,7,Windsor_2026-01-18_3:35,13,rockinastorm,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m4½f,Soft,3:35,Neo King,127,Ben Jones,Evan Williams,11- 3,8,0,True,0,0.013647724,0,False,1,Windsor_2026-01-18_3:35,14,neo king,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m4½f,Soft,3:35,Morfee,126,James Best,Seamus Mullins,11- 6,10,0,True,0,0.013363148,0,False,PU,Windsor_2026-01-18_3:35,15,morfee,1.55035619526041,80/1,0.0153121599531892,1.240284956208328,STRONG BET,-1.55035619526041,True
Windsor,18 Jan 2026 ITV4,3m4½f,Soft,3:35,Enjoy d'Allen,129,Miss Lily Jones,Neil King,11 -10,12,7,True,0,0.012801911,0,False,11,Windsor_2026-01-18_3:35,16,enjoy d'allen,,,,,,0.0,False
Windsor,18 Jan 2026 ITV4,3m4½f,Soft,3:35,Latenightrumble,127,Jack Andrews,T Ellis,11- 9,9,3,True,0,0.0127928015,0,False,8,Windsor_2026-01-18_3:35,17,latenightrumble,0.768741765784561,50/1,0.00753668397828,0.3843708828922805,STRONG BET,-0.768741765784561,True
Windsor,18 Jan 2026 SKY,2m,Soft,4:05,Lil Fortune,-,Finn Lambert,Georgina Nicholls,11- 4,5,0,True,0,0.015922485,0,False,,Windsor_2026-01-18_4:05,1,lil fortune,2.220093220365919,125/1,0.0220247343290269,2.775116525457399,STRONG BET,-2.220093220365919,True
Windsor,18 Jan 2026 SKY,2m,Soft,4:05,Eustace Grenier,111,Sean Bowen,Olly Murphy,11- 4,5,0,True,0,0.010755508,0,False,3,Windsor_2026-01-18_4:05,2,eustace grenier,,,,,,0.0,False
Windsor,18 Jan 2026 SKY,2m,Soft,4:05,St James's Finest,103,Harry Skelton,Dan Skelton,11- 4,5,0,True,0,0.010685966,0,False,1,Windsor_2026-01-18_4:05,3,st james's finest,,,,,,0.0,False
Windsor,18 Jan 2026 SKY,2m,Soft,4:05,Ti'mamzel,124,Caoilin Quinn,Gary & Josh Moore,11- 1,5,0,True,0,0.008973738,0,False,2,Windsor_2026-01-18_4:05,4,ti'mamzel,,,,,,0.0,False
Windsor,18 Jan 2026 SKY,2m,Soft,4:05,Old Clayesmorian,120,Ben Jones,Ben Pauling,11- 8,5,0,True,0,0.00883923,0,False,4,Windsor_2026-01-18_4:05,5,old clayesmorian,,,,,,0.0,False
Windsor,18 Jan 2026 SKY,2m,Soft,4:05,Tally Ho Back,127,Sam Twiston-Davies,Nigel & Willy Twiston-Davies,11- 4,5,0,True,0,0.008699694,0,False,6,Windsor_2026-01-18_4:05,6,tally ho back,,,,,,0.0,False
Windsor,18 Jan 2026 SKY,2m,Soft,4:05,Canty's Cove,102,Gavin Sheehan,Jamie Snowden,11- 8,5,0,True,0,0.008548989,0,False,5,Windsor_2026-01-18_4:05,7,canty's cove,,,,,,0.0,False
Windsor,18 Jan 2026 SKY,2m,Soft,4:05,Sassella Storm,114,Harry Cobden,Jim Boyle,11- 4,5,0,True,0,0.008517466,0,False,,Windsor_2026-01-18_4:05,8,sassella storm,,,,,,0.0,False
Windsor,18 Jan 2026 SKY,2m,Soft,4:05,Bass Hunter,126,NON-RUNNER,Chris Gordon,11 -11,6,0,True,0,0.008493005,0,False,,Windsor_2026-01-18_4:05,9,bass hunter,,,,,,0.0,False
