track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims,is_new,label,win_probability,history_count,is_found_in_history,actual_position,Race_id,inferred_position,was_bet,bet_roi,kelly_stake,action
Fairyhouse,15 Jan 2026,2m4f,Soft,2:43,Somersby Roost,97,Phillip Enright,Oliver McKiernan,11- 5,6,0,True,0,0.016086783,0,False,,Fairyhouse_2026-01-14_2:43,6,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,2:43,Under Cover,96,Eoghan Finegan,Anthony McCann,11 -12,7,7,True,0,0.01250745,0,False,,Fairyhouse_2026-01-14_2:43,7,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,2:43,Walk In The Clouds,79,Ben Harvey,Cian Collins,11- 5,6,0,True,0,0.010220089,0,False,,Fairyhouse_2026-01-14_2:43,8,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,2:43,Cry Before Dawn,85,Simon Torrens,Patrick T Foley,11- 5,6,0,True,0,0.009646763,0,False,,Fairyhouse_2026-01-14_2:43,9,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,2:43,Umpire's Call,90,Jordan Gainford,J P Dempsey,11 -12,7,0,True,0,0.008968702,0,False,,Fairyhouse_2026-01-14_2:43,10,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,2:43,Pat's Legacy,109,Keith Donoghue,Ian Patrick Donoghue,11 -12,6,0,True,0,0.007954752,0,False,,Fairyhouse_2026-01-14_2:43,11,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,2:43,Ersudaly,97,Eoin Staples,Colin Bowe,11- 5,6,5,True,0,0.007926718,0,False,,Fairyhouse_2026-01-14_2:43,12,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,2:43,Moorish Castle,81,Richard Condon,P A Fahy,11 -12,6,5,True,0,0.006707837,0,False,,Fairyhouse_2026-01-14_2:43,13,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,2:43,No Hard Feelings,86,Dylan O'Connor,John Joseph Hanlon,11 -12,6,7,True,0,0.006462088,0,False,,Fairyhouse_2026-01-14_2:43,14,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,2:43,Rough 'n' Smooth,98,James Smith,Thomas Gibney,11 -12,6,5,True,0,0.006098808,0,False,,Fairyhouse_2026-01-14_2:43,15,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:18,Blossom De Mai,104,Tiernan Power Roche,P J Rothwell,10- 7,9,3,True,0,0.02519932,0,False,,Fairyhouse_2026-01-14_3:18,1,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:18,Danesfort Mayfly,61,Danny Mullins,W J Lanigan,10 -12,9,0,True,0,0.023484726,0,False,,Fairyhouse_2026-01-14_3:18,2,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:18,Chanceawetmorning,102,Mr O McGill,Noel C Kelly,11 -12,6,5,True,0,0.020911437,0,False,,Fairyhouse_2026-01-14_3:18,3,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:18,Donnrua Dream,97,Liam Quinlan,Ray Hackett,11- 2,9,0,True,0,0.018517636,0,False,,Fairyhouse_2026-01-14_3:18,4,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:18,Chemdawg,102,Phillip Enright,Oliver McKiernan,10- 7,7,0,True,0,0.015927633,0,False,,Fairyhouse_2026-01-14_3:18,5,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:18,Driveonwill,102,Donagh Meyler,Ross O'Sullivan,11- 5,6,0,True,0,0.01083011,0,False,,Fairyhouse_2026-01-14_3:18,6,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:18,Rideau Canal,98,Paddy Cleary,Mrs Denise Foster,10- 0,11,7,True,0,0.009444119,0,False,,Fairyhouse_2026-01-14_3:18,7,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:18,Yoursimplythebest,101,Jordan Gainford,Gerard Keane,10- 5,6,0,True,0,0.008668775,0,False,,Fairyhouse_2026-01-14_3:18,8,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:18,Clever Court,101,Simon Torrens,P J Rothwell,10- 8,5,0,True,0,0.008562321,0,False,,Fairyhouse_2026-01-14_3:18,9,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:18,Shanroe Nelson,88,Ben Harvey,Karl Thornton,10 -10,7,0,True,0,0.008500409,0,False,,Fairyhouse_2026-01-14_3:18,10,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:18,Ladyeze Man,100,Mr J C Canavan,J P Flavin,10- 1,8,7,True,0,0.008400091,0,False,,Fairyhouse_2026-01-14_3:18,11,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:18,Sidiriya,104,,P J Rothwell,10- 8,7,0,True,0,0.008243654,0,False,,Fairyhouse_2026-01-14_3:18,12,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:18,Kanog Bay,97,Conor Stone-Walsh,Ian Patrick Donoghue,10- 8,5,0,True,0,0.008129456,0,False,,Fairyhouse_2026-01-14_3:18,13,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:18,Knocknagoran Lady,102,Daniel King,Cian Hughes,10 -13,7,0,True,0,0.007969991,0,False,,Fairyhouse_2026-01-14_3:18,14,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:18,Shanroe Nancy,106,,Karl Thornton,10 -11,7,0,True,0,0.007792967,0,False,,Fairyhouse_2026-01-14_3:18,15,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:18,My Good Pal,103,Mr B M Coonan,Gavin Cromwell,11- 6,7,7,True,0,0.0068902546,0,False,,Fairyhouse_2026-01-14_3:18,16,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:18,Blue Reed,110,Kevin Healy,Cian Collins,11- 7,7,7,True,0,0.0068659233,0,False,,Fairyhouse_2026-01-14_3:18,17,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:18,Three County Star,105,Darragh O'Keeffe,Brian Mortell,10 -10,5,0,True,0,0.006561479,0,False,,Fairyhouse_2026-01-14_3:18,18,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:18,Falcon Park,111,Dylan O'Connor,John Joseph Hanlon,11- 5,10,7,True,0,0.005977383,0,False,,Fairyhouse_2026-01-14_3:18,19,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:52,True Destiny,104,Conor Stone-Walsh,Noel C Kelly,11- 6,11,0,True,0,0.18111916,7,True,,Fairyhouse_2026-01-14_3:52,1,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:52,Not So Proper,-,Philip Byrnes,C Byrnes,10 -12,9,0,True,0,0.03542729,0,False,,Fairyhouse_2026-01-14_3:52,2,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:52,Thehardandthewild,52,Sean O'Keeffe,Denis Hickey,10 -12,8,0,True,0,0.028056437,0,False,,Fairyhouse_2026-01-14_3:52,3,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:52,Little Boy Sivola,97,Tiernan Power Roche,P J Rothwell,11- 3,5,3,True,0,0.018682841,0,False,,Fairyhouse_2026-01-14_3:52,4,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:52,Ballinearla Girl,103,Miss E Cody,Eoin Doyle,11- 4,7,7,True,0,0.013996057,0,False,,Fairyhouse_2026-01-14_3:52,5,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:52,Glens Sensation,108,Jack G Gilligan,Paul John Gilligan,11- 3,8,5,True,0,0.01254973,0,False,,Fairyhouse_2026-01-14_3:52,6,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:52,Larkins Lane,79,Dylan Robinson,P J Rothwell,10- 8,7,0,True,0,0.012047183,0,False,,Fairyhouse_2026-01-14_3:52,7,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:52,Shanroe Act,81,Daniel King,Karl Thornton,10- 6,8,0,True,0,0.011056581,0,False,,Fairyhouse_2026-01-14_3:52,8,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:52,Walkmethroughit,90,,J Motherway,11- 6,6,0,True,0,0.008504457,0,False,,Fairyhouse_2026-01-14_3:52,9,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:52,Doyen Wolf,99,Darragh O'Keeffe,J R Finn,10 -13,10,0,True,0,0.0076424736,0,False,,Fairyhouse_2026-01-14_3:52,10,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:52,Wakey Wakey Man,108,Jordan Gainford,Cian Collins,11- 2,6,0,True,0,0.0075421003,0,False,,Fairyhouse_2026-01-14_3:52,11,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:52,Warmer Days Ahead,99,James Duggan,Oliver McKiernan,12- 0,7,7,True,0,0.0068783686,0,False,,Fairyhouse_2026-01-14_3:52,12,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:52,Kinturk Maggie,102,James Smith,Thomas Gibney,11- 3,6,5,True,0,0.0065927873,0,False,,Fairyhouse_2026-01-14_3:52,13,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:52,Give Her Hollie,94,Finn Brickley,Cian Collins,10- 7,6,7,True,0,0.0060521266,0,False,,Fairyhouse_2026-01-14_3:52,14,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:52,Cosmo Renfro,106,Eoin Staples,Gavin Cromwell,11 -11,9,5,True,0,0.0060219746,0,False,,Fairyhouse_2026-01-14_3:52,15,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:52,Dearg Mor,95,Simon Torrens,Aidan Anthony Howard,11- 9,5,0,True,0,0.00601786,0,False,,Fairyhouse_2026-01-14_3:52,16,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:52,Great Island,98,Calum Hogan,Eoin Griffin,11 -12,10,7,True,0,0.00593661,0,False,,Fairyhouse_2026-01-14_3:52,17,False,0.0,,
Fairyhouse,15 Jan 2026,2m4f,Soft,3:52,Back To Cali,94,Adam Leahy,John Joseph Hanlon,11- 9,6,7,True,0,0.0052964683,0,False,,Fairyhouse_2026-01-14_3:52,18,False,0.0,,
Ludlow,15 Jan 2026,3m,Good To Soft,12:32,Annie Express,-,Toby McCain-Mitchell,Robbie Llewellyn,11 -11,8,0,True,0,0.01911281,0,False,,Ludlow_2026-01-14_12:32,1,False,0.0,,
Ludlow,15 Jan 2026,3m,Good To Soft,12:32,Est Illic,72,Shane Fenelon,Sarah-Jayne Davies,10- 6,12,0,True,0,0.018865578,0,False,,Ludlow_2026-01-14_12:32,2,False,0.0,,
Ludlow,15 Jan 2026,3m,Good To Soft,12:32,Imperial Pride,-,Isabelle Ryder,David Dennis,10- 8,10,3,True,0,0.018151028,0,False,,Ludlow_2026-01-14_12:32,3,False,0.0,,
Ludlow,15 Jan 2026,3m,Good To Soft,12:32,Meranti,80,Daire McConville,Sheila Lewis,10- 2,8,3,True,0,0.014496751,0,False,,Ludlow_2026-01-14_12:32,4,False,0.0,,
Ludlow,15 Jan 2026,3m,Good To Soft,12:32,Staff Sergeant Len,105,Paddy Hanlon,Syd Hosie,11 -13,6,0,True,0,0.009332786,0,False,,Ludlow_2026-01-14_12:32,5,False,0.0,,
Ludlow,15 Jan 2026,3m,Good To Soft,12:32,Anytrixwilldo,109,Benjamin Macey,Jonjo & A J O'Neill,11 -10,8,6,True,0,0.0072415373,0,False,,Ludlow_2026-01-14_12:32,6,False,0.0,,
Ludlow,15 Jan 2026,3m,Good To Soft,12:32,Shot Boii,108,Rian Corcoran,David Pipe,11 -10,9,8,True,0,0.0069700107,0,False,,Ludlow_2026-01-14_12:32,7,False,0.0,,
Ludlow,15 Jan 2026,3m,Good To Soft,12:32,Haut Folin,110,Murray Dodd,Venetia Williams,11 -10,9,6,True,0,0.006786788,0,False,,Ludlow_2026-01-14_12:32,8,False,0.0,,
Ludlow,15 Jan 2026,3m,Good To Soft,12:32,Walkinthewoods,103,Osian Radford,Evan Williams,12- 0,9,10,True,0,0.005884119,0,False,,Ludlow_2026-01-14_12:32,9,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:07,Fane Court,48,Shane Quinlan,Ben Lund,11 -10,8,3,True,0,0.04888555,0,False,,Ludlow_2026-01-14_1:07,1,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:07,Asifbymagic,-,Shane Fenelon,Sarah-Jayne Davies,11- 3,7,5,True,0,0.035873406,0,False,,Ludlow_2026-01-14_1:07,2,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:07,Catch Yourself On,-,Toby McCain-Mitchell,Nigel & Willy Twiston-Davies,11 -10,7,5,True,0,0.034230743,0,False,,Ludlow_2026-01-14_1:07,3,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:07,Hairy Potter,66,Ciaran Gethings,Ben Case,11 -10,6,0,True,0,0.03294423,0,False,,Ludlow_2026-01-14_1:07,4,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:07,Last Round,-,Ben Jones,Ben Pauling,11 -10,5,0,True,0,0.03103416,0,False,,Ludlow_2026-01-14_1:07,5,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:07,Seaniecon,-,Benjamin Macey,Jonjo & A J O'Neill,11 -10,5,7,True,0,0.030558363,0,False,,Ludlow_2026-01-14_1:07,6,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:07,Not At That Price,-,Jonathan Burke,Charlie Longsdon,11 -10,6,0,True,0,0.029712217,0,False,,Ludlow_2026-01-14_1:07,7,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:07,Ironica De Thaix,-,Charlie Deutsch,Venetia Williams,11 -10,8,0,True,0,0.028715236,0,False,,Ludlow_2026-01-14_1:07,8,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:07,Shuile Warrior,-,Mr Huw Edwards,Simon Edwards,11 -10,8,7,True,0,0.028124105,0,False,,Ludlow_2026-01-14_1:07,9,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:07,La Vish,-,Robert Dunne,Sarah Hollinshead,11 -10,5,0,True,0,0.02687955,0,False,,Ludlow_2026-01-14_1:07,10,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:07,Fanny Moon,79,Toby Wynne,Mel Rowley,11 -10,6,0,True,0,0.021594215,0,False,,Ludlow_2026-01-14_1:07,11,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:07,Idaho Fire,-,Freddie Gingell,Paul Nicholls,11 -10,5,0,True,0,0.0212542,0,False,,Ludlow_2026-01-14_1:07,12,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:07,Catchintsavo,117,Sam Twiston-Davies,Anthony Honeyball,11 -10,6,0,True,0,0.02047573,0,False,,Ludlow_2026-01-14_1:07,13,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:42,Parliamo,37,Toby Wynne,Mel Rowley,11 -10,6,0,True,0,0.1216566,0,False,,Ludlow_2026-01-14_1:42,1,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:42,Mondoui'boy,-,Ben Jones,Ben Pauling,11 -10,6,0,True,0,0.06899785,0,False,,Ludlow_2026-01-14_1:42,2,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:42,Passing Diamond,72,Dylan Johnston,Neil Mulholland,11 -10,6,0,True,0,0.047685653,0,False,,Ludlow_2026-01-14_1:42,3,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:42,Crest Of Valour,-,Sam Twiston-Davies,Anthony Honeyball,11 -10,5,0,True,0,0.04032258,0,False,,Ludlow_2026-01-14_1:42,4,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:42,Drumlee Orders,-,Tom Cannon,Kerry Lee,11 -10,6,0,True,0,0.035708364,0,False,,Ludlow_2026-01-14_1:42,5,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:42,Aberfeldy,-,Paddy Hanlon,Syd Hosie,11 -10,6,5,True,0,0.033370208,0,False,,Ludlow_2026-01-14_1:42,6,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:42,Georgemani,-,Charlie Todd,David Dennis,11 -10,5,0,True,0,0.03234469,0,False,,Ludlow_2026-01-14_1:42,7,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:42,My Own Lovely Lee,104,Gavin Sheehan,Philip Hobbs & Johnson White,11 -10,6,0,True,0,0.028962526,0,False,,Ludlow_2026-01-14_1:42,8,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:42,Kara Sacre,115,Charlie Deutsch,Venetia Williams,11 -10,6,0,True,0,0.027592702,0,False,,Ludlow_2026-01-14_1:42,9,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:42,Plains Drifter,113,Jonathan Burke,Fergal O'Brien,11 -10,6,0,True,0,0.026416603,0,False,,Ludlow_2026-01-14_1:42,10,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:42,Tao Enki,103,Jack Hogan,Alastair Ralph,11 -10,6,0,True,0,0.024744544,0,False,,Ludlow_2026-01-14_1:42,11,False,0.0,,
Ludlow,15 Jan 2026,2m5½f,Good To Soft,1:42,Island Bridge,115,Ciaran Gethings,Kim Bailey & Mat Nicholls,11 -10,6,0,True,0,0.020502713,0,False,,Ludlow_2026-01-14_1:42,12,False,0.0,,
Ludlow,15 Jan 2026,2m4f,Good To Soft,2:17,The Grey Man,-,Tabitha Worsley,Harriet Dickin,11 -11,7,3,True,0,0.03338417,0,False,,Ludlow_2026-01-14_2:17,1,False,0.0,,
Ludlow,15 Jan 2026,2m4f,Good To Soft,2:17,Black Occ,-,Charlie Deutsch,Sheila Lewis,11- 0,7,0,True,0,0.024075916,0,False,,Ludlow_2026-01-14_2:17,2,False,0.0,,
Ludlow,15 Jan 2026,2m4f,Good To Soft,2:17,Bolsover Bill,79,Miss Victoria Malzard,Harry Derham,12- 0,9,5,True,0,0.020273818,0,False,,Ludlow_2026-01-14_2:17,3,False,0.0,,
Ludlow,15 Jan 2026,2m4f,Good To Soft,2:17,I Am The Moon,96,Toby McCain-Mitchell,Nigel & Willy Twiston-Davies,12- 0,7,5,True,0,0.019121917,0,False,,Ludlow_2026-01-14_2:17,4,False,0.0,,
Ludlow,15 Jan 2026,2m4f,Good To Soft,2:17,Stopherandgo,-,Chad Bament,Kevin Pickard,10- 2,9,7,True,0,0.018971486,0,False,,Ludlow_2026-01-14_2:17,5,False,0.0,,
Ludlow,15 Jan 2026,2m4f,Good To Soft,2:17,Move With The Beat,113,Isabelle Ryder,Jamie Snowden,11 -12,7,7,True,0,0.017888319,0,False,,Ludlow_2026-01-14_2:17,6,False,0.0,,
Ludlow,15 Jan 2026,2m4f,Good To Soft,2:17,Another Folly,110,Ciaran Gethings,Jane Williams,12- 0,7,0,True,0,0.017697554,0,False,,Ludlow_2026-01-14_2:17,7,False,0.0,,
Ludlow,15 Jan 2026,2m4f,Good To Soft,2:17,Jaitroplaclasse,110,Charlie Price,Robbie Llewellyn,11- 8,7,0,True,0,0.012688458,0,False,,Ludlow_2026-01-14_2:17,8,False,0.0,,
Ludlow,15 Jan 2026,2m4f,Good To Soft,2:17,Lucky Lugger,118,Robert Dunne,Matt Sheppard,11 -10,9,0,True,0,0.012006678,0,False,,Ludlow_2026-01-14_2:17,9,False,0.0,,
Ludlow,15 Jan 2026,2m4f,Good To Soft,2:17,Zoeman,109,Jonathan Burke,Tom George,11- 3,7,0,True,0,0.011501225,0,False,,Ludlow_2026-01-14_2:17,10,False,0.0,,
Ludlow,15 Jan 2026,2m4f,Good To Soft,2:17,Owl Of Athens,100,Conor Ring,Evan Williams,10- 6,7,0,True,0,0.011056592,0,False,,Ludlow_2026-01-14_2:17,11,False,0.0,,
Ludlow,15 Jan 2026,2m4f,Good To Soft,2:17,Night Jet,109,Ben Poste,Tom Symonds,10- 6,9,0,True,0,0.010094655,0,False,,Ludlow_2026-01-14_2:17,12,False,0.0,,
Ludlow,15 Jan 2026,2m,Good To Soft,2:52,Ask Me Another,117,Charlie Price,Robbie Llewellyn,10- 6,6,0,True,0,0.011516907,0,False,,Ludlow_2026-01-14_2:52,1,False,0.0,,
Ludlow,15 Jan 2026,2m,Good To Soft,2:52,Railway Bell,115,Jonathan Burke,Fergal O'Brien,11- 7,7,0,True,0,0.011266664,0,False,,Ludlow_2026-01-14_2:52,2,False,0.0,,
Ludlow,15 Jan 2026,2m,Good To Soft,2:52,Tour Ovalie,122,Isabel Williams,Evan Williams,11 -12,7,0,True,0,0.010673321,0,False,,Ludlow_2026-01-14_2:52,3,False,0.0,,
Ludlow,15 Jan 2026,2m,Good To Soft,2:52,Jammy Jay,118,Ben Poste,James Evans,10- 7,6,0,True,0,0.010126181,0,False,,Ludlow_2026-01-14_2:52,4,False,0.0,,
Ludlow,15 Jan 2026,2m,Good To Soft,2:52,Golden Falls,115,Tom Cannon,Lucy Wadham,10- 9,4,0,True,0,0.009491858,0,False,,Ludlow_2026-01-14_2:52,5,False,0.0,,
Ludlow,15 Jan 2026,2m,Good To Soft,2:52,Ufouria,118,Ciaran Gethings,Alastair Ralph,11- 9,8,0,True,0,0.009388207,0,False,,Ludlow_2026-01-14_2:52,6,False,0.0,,
Ludlow,15 Jan 2026,2m,Good To Soft,2:52,Ip Up,123,Charlie Deutsch,Jedd O'Keeffe,11- 7,8,0,True,0,0.00914192,0,False,,Ludlow_2026-01-14_2:52,7,False,0.0,,
Ludlow,15 Jan 2026,2m,Good To Soft,2:52,Demoiselle Kap,117,Luke Scott,Jennie Candlish,12- 0,8,3,True,0,0.008993857,0,False,,Ludlow_2026-01-14_2:52,8,False,0.0,,
Ludlow,15 Jan 2026,2m,Good To Soft,2:52,Getmetothemoon,121,James Robottom,Anthony Honeyball,10- 7,7,10,True,0,0.008642029,0,False,,Ludlow_2026-01-14_2:52,9,False,0.0,,
Ludlow,15 Jan 2026,3m,Good To Soft,3:27,Blagthebookies,-,Mrs Iola Sankey,N Gittins,11 -12,8,7,True,0,0.015273445,0,False,,Ludlow_2026-01-14_3:27,1,False,0.0,,
Ludlow,15 Jan 2026,3m,Good To Soft,3:27,St Cuthbert's Cave,127,Mr James King,J J O'Shea,12- 2,8,0,True,0,0.007846287,0,False,,Ludlow_2026-01-14_3:27,2,False,0.0,,
Ludlow,15 Jan 2026,3m,Good To Soft,3:27,Fil d'Ariane,117,Mr Douglas White,Douglas White,12- 6,11,7,True,0,0.0077655534,0,False,,Ludlow_2026-01-14_3:27,3,False,0.0,,
Ludlow,15 Jan 2026,3m,Good To Soft,3:27,Frere d'Armes,130,Mr Dominic Lewis,Dan Skelton,12- 6,9,7,True,0,0.007719918,0,False,,Ludlow_2026-01-14_3:27,4,False,0.0,,
Ludlow,15 Jan 2026,3m,Good To Soft,3:27,Shanagh Bob,122,Mr Nick Oliver,Henry Oliver,12- 6,8,7,True,0,0.00756979,0,False,,Ludlow_2026-01-14_3:27,5,False,0.0,,
Ludlow,15 Jan 2026,3m,Good To Soft,3:27,Java Point,125,Mr Frederick Philipson-Stow,Lemos De Souza,12- 6,11,7,True,0,0.007219338,0,False,,Ludlow_2026-01-14_3:27,6,False,0.0,,
Ludlow,15 Jan 2026,3m,Good To Soft,3:27,Pyleigh Court,112,Miss Ella Herbison,R C Pudd,12- 0,11,7,True,0,0.0071937605,0,False,,Ludlow_2026-01-14_3:27,7,False,0.0,,
Ludlow,15 Jan 2026,3m,Good To Soft,3:27,Gracchus De Balme,130,Mr Henry Crow,J J O'Shea,12- 6,10,5,True,0,0.007177014,0,False,,Ludlow_2026-01-14_3:27,8,False,0.0,,
Ludlow,15 Jan 2026,3m,Good To Soft,3:27,Take All,130,Mr Samuel Scott,Myles Osborne,12- 2,11,7,True,0,0.006930862,0,False,,Ludlow_2026-01-14_3:27,9,False,0.0,,
Ludlow,15 Jan 2026,3m,Good To Soft,3:27,Frontal Assault,118,Mr Henry Bailey,Fred Timmis,11 -12,11,7,True,0,0.006900596,0,False,,Ludlow_2026-01-14_3:27,10,False,0.0,,
Ludlow,15 Jan 2026,2m,Good To Soft,4:02,Steal A Glance,-,Sam Twiston-Davies,Anthony Honeyball,11- 2,4,0,True,0,0.017694918,0,False,,Ludlow_2026-01-14_4:02,1,False,0.0,,
Ludlow,15 Jan 2026,2m,Good To Soft,4:02,Crystalate,-,Robert Dunne,Tom Weston,11- 2,4,0,True,0,0.01653669,0,False,,Ludlow_2026-01-14_4:02,2,False,0.0,,
Ludlow,15 Jan 2026,2m,Good To Soft,4:02,Chocolate Cosmos,-,Lilly Pinchin,Charlie Longsdon,11- 2,4,0,True,0,0.016446302,0,False,,Ludlow_2026-01-14_4:02,3,False,0.0,,
Ludlow,15 Jan 2026,2m,Good To Soft,4:02,L'Amandine,-,Gavin Sheehan,Jamie Snowden,11- 2,4,0,True,0,0.016069373,0,False,,Ludlow_2026-01-14_4:02,4,False,0.0,,
Ludlow,15 Jan 2026,2m,Good To Soft,4:02,Oceanides,-,Ben Poste,Ed de Giles,11- 2,4,0,True,0,0.015925422,0,False,,Ludlow_2026-01-14_4:02,5,False,0.0,,
Ludlow,15 Jan 2026,2m,Good To Soft,4:02,Stars Align,-,Freddie Gordon,Nicky Henderson,11- 2,4,0,True,0,0.015925422,0,False,,Ludlow_2026-01-14_4:02,6,False,0.0,,
Ludlow,15 Jan 2026,2m,Good To Soft,4:02,Millady,81,Toby Wynne,Mel Rowley,11- 2,4,0,True,0,0.009821343,0,False,,Ludlow_2026-01-14_4:02,7,False,0.0,,
Ludlow,15 Jan 2026,2m,Good To Soft,4:02,Graceful Glance,98,Ciaran Gethings,Jane Williams,11- 2,4,0,True,0,0.009708101,0,False,,Ludlow_2026-01-14_4:02,8,False,0.0,,
Ludlow,15 Jan 2026,2m,Good To Soft,4:02,Semele,96,Tom Cannon,Lucy Wadham,11- 2,4,0,True,0,0.009416934,0,False,,Ludlow_2026-01-14_4:02,9,False,0.0,,
Ludlow,15 Jan 2026,2m,Good To Soft,4:02,Wait For This,95,Ben Jones,Emma Lavelle,11- 2,4,0,True,0,0.0081689535,0,False,,Ludlow_2026-01-14_4:02,10,False,0.0,,
Ludlow,15 Jan 2026,2m,Good To Soft,4:02,The Procrastinator,88,Luke Scott,Dr Richard Newland & Jamie Insole,11- 9,4,3,True,0,0.0073456974,0,False,,Ludlow_2026-01-14_4:02,11,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,11:45,Roarin' Success,103,Charlie Maggs,Donald McCain,11- 1,6,5,True,0,0.03948036,1,True,,Newcastle_2026-01-14_11:45,1,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,11:45,Big Jon,-,Ross Chapman,Rebecca Menzies,11- 8,6,0,True,0,0.022695838,0,False,,Newcastle_2026-01-14_11:45,2,False,0.0,,
Newcastle,15 Jan 2026 SKY,2m1f,Good To Soft,11:45,Midnight Bella,61,Peter Kavanagh,Joel Parkinson & Sue Smith,11- 1,5,0,True,0,0.017880388,0,False,,Newcastle_2026-01-14_11:45,3,False,0.0,,
