URL,horse_name,odds_live,odds_1,odds_2,odds_3,odds_4,trend
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910493,Kapamazov,10/3,3/1,10/3,3/1,11/4,shortening
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910493,River Run Free,5/1,11/2,6/1,7/1,15/2,drifting
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910493,Nine Nine Nine,15/2,7/1,15/2,7/1,15/2,stable
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910494,Kantagua Du Large,5/1,11/2,6/1,11/2,6/1,drifting
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910494,Sophie Power,16/1,14/1,12/1,11/1,12/1,shortening
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910494,Subtle Fortune,18/1,16/1,14/1,10/1,,shortening
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910494,Walkinthecotswolds,20/1,18/1,20/1,18/1,20/1,stable
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910494,Chosen Hero,40/1,33/1,28/1,25/1,28/1,shortening
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910494,Pearl Smoke,40/1,35/1,33/1,30/1,28/1,shortening
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910494,After Many Days,4/1,9/2,5/1,9/2,5/1,drifting
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910494,Take A Hike,9/2,4/1,7/2,10/3,3/1,shortening
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910494,Queen Of Steel,11/2,6/1,11/2,6/1,11/2,stable
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910494,Natus Vincere,5/1,11/2,6/1,13/2,5/1,stable
https://www.racingpost.com/racecards/30/leicester/2026-01-20/910494,Shesupincourt,9/1,10/1,9/1,10/1,9/1,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910668,The English Rogue,17/2,9/1,17/2,8/1,15/2,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910668,Asian Journey,9/1,17/2,8/1,9/1,10/1,drifting
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910668,Outrun The Storm,7/1,15/2,8/1,17/2,9/1,drifting
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910668,Zu Run,28/1,25/1,16/1,,,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910668,No Knee Never,9/2,4/1,7/2,3/1,11/4,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910668,Onemorenomore,3/1,10/3,3/1,10/3,3/1,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910668,Rainwater,9/1,17/2,9/1,17/2,8/1,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910668,Overlooked,7/2,4/1,7/2,4/1,9/2,drifting
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910668,Prince Of Bel Lir,50/1,33/1,40/1,33/1,40/1,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910668,Headshot,25/1,22/1,25/1,22/1,20/1,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910668,Dequinto,33/1,25/1,22/1,25/1,22/1,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910668,Shoptilyoudrop,40/1,50/1,40/1,50/1,40/1,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910667,Ararat,15/2,7/1,13/2,7/1,15/2,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910667,Gunlock,8/1,9/1,8/1,15/2,8/1,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910667,Hierarchy,18/1,16/1,18/1,16/1,18/1,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910667,Hunky Dory,9/5,15/8,2/1,15/8,7/4,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910667,Sergeant Pep,9/2,5/1,11/2,6/1,13/2,drifting
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910667,Bosh,16/1,14/1,16/1,14/1,16/1,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910667,Amazonian Dream,13/2,6/1,13/2,6/1,13/2,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910667,Beattie Is Back,80/1,100/1,125/1,100/1,90/1,drifting
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910667,Papa Cocktail,8/1,9/1,17/2,8/1,17/2,drifting
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910667,Hundred Caps,40/1,33/1,28/1,33/1,28/1,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910669,Sweetstevie,125/1,100/1,125/1,100/1,80/1,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910669,Kurios Lady,20/1,18/1,16/1,18/1,20/1,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910669,Baggie Boy,150/1,125/1,100/1,80/1,100/1,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910669,Silver State,33/1,28/1,25/1,28/1,25/1,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910669,Itica,3/1,10/3,3/1,11/4,5/2,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910669,Rajendra,13/2,7/1,15/2,8/1,15/2,drifting
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910669,Big Moonrise,-,,,,,no_data
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910669,Rawson,33/1,28/1,25/1,22/1,25/1,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910669,Si White,66/1,50/1,40/1,33/1,22/1,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910669,Poor Relation,8/1,15/2,8/1,9/1,10/1,drifting
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910669,Si Grass,5/6,4/5,8/11,4/5,8/11,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910669,Star Suepreme,80/1,66/1,80/1,66/1,80/1,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910672,The Spotlight Kid,12/1,11/1,10/1,9/1,17/2,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910672,Pebble Dash,33/1,28/1,25/1,20/1,18/1,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910672,Ratafia,18/1,16/1,18/1,22/1,20/1,drifting
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910672,Pride Eye,11/1,10/1,11/1,12/1,11/1,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910672,Roaring Ralph,9/1,17/2,8/1,9/1,17/2,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910672,How's The Guvnor,6/1,11/2,6/1,11/2,6/1,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910672,War Memorial,66/1,50/1,66/1,50/1,66/1,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910672,Whatacracker,12/1,11/1,12/1,11/1,12/1,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910672,Timely Affair,5/4,11/8,6/4,7/5,6/4,drifting
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910672,Cable Beach,13/2,6/1,13/2,6/1,13/2,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910672,Emperor's Logic,66/1,50/1,40/1,,,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910672,Evoluir,28/1,33/1,25/1,22/1,20/1,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910671,Dollar's Dream,10/11,5/6,10/11,Evs,10/11,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910671,Haliphon,4/1,15/4,7/2,10/3,7/2,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910671,Shibuya Song,12/1,11/1,10/1,9/1,17/2,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910671,Smokey Malone,8/1,9/1,8/1,9/1,8/1,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910671,Innisfree Pearl,9/1,8/1,9/1,12/1,14/1,drifting
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910671,Destination Unkown,100/1,80/1,100/1,80/1,100/1,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910671,Yurinov,10/1,11/1,10/1,11/1,10/1,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910671,Socks Off,25/1,28/1,33/1,28/1,33/1,drifting
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910671,Manny Oh,80/1,66/1,,,,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/911874,Achnamara,5/2,11/4,5/2,11/4,3/1,drifting
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/911874,Forglen,15/8,2/1,15/8,7/4,15/8,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/911874,Hedonista,12/1,14/1,11/1,14/1,12/1,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/911874,Stintino Sunset,8/1,17/2,8/1,15/2,8/1,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/911874,Flame Dancer,80/1,66/1,50/1,40/1,50/1,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/911874,Abstract,100/1,80/1,66/1,50/1,40/1,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/911874,Himself,5/1,9/2,5/1,9/2,5/1,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/911874,West Wickham,16/1,14/1,16/1,18/1,20/1,drifting
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910670,Jodhpur Blue,9/4,5/2,11/4,5/2,11/4,drifting
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910670,It's A Love Thing,33/1,30/1,33/1,30/1,33/1,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910670,Brodie's Boy,7/1,8/1,15/2,7/1,15/2,drifting
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910670,Bearwith,18/1,16/1,14/1,12/1,11/1,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910670,Boubyan,16/1,18/1,16/1,14/1,12/1,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910670,Karthala,33/1,28/1,25/1,28/1,25/1,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910670,Dust Cover,5/6,10/11,5/6,10/11,5/6,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910673,Catch Cunningham,4/1,7/2,4/1,7/2,4/1,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910673,Special Acclaim,9/2,5/1,11/2,6/1,7/1,drifting
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910673,Azucena,6/1,11/2,6/1,13/2,7/1,drifting
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910673,Street Life,7/1,13/2,7/1,13/2,7/1,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910673,Shalaa Asker,15/2,7/1,13/2,7/1,13/2,shortening
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910673,Stash The Cash,6/1,13/2,7/1,13/2,7/1,drifting
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910673,Fortunate Star,10/1,9/1,10/1,11/1,12/1,drifting
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910673,Juno Star,10/1,9/1,10/1,9/1,10/1,stable
https://www.racingpost.com/racecards/394/southwell-aw/2026-01-20/910673,Tilsworth Turf,50/1,40/1,50/1,66/1,50/1,stable
