track_name,race_date,distance,going,time,horse_name,rating,jockey,trainer,weight,age,claims,is_new,label,win_probability,history_count,is_found_in_history,URL,odds_live,odds_1,odds_2,odds_3,odds_4,trend,decimal_odds_1,decimal_odds_2,decimal_odds_3,decimal_odds_4,decimal_odds_live,threshold,precision,recall,f1,pred_plus,p_est,d,edge,ev_per_unit,var_per_unit,sharpe_unit,kelly_full,kelly_clamped,suggested_stake_units,classification,action
lingfield,19 Jan 2026 SKY,3m5f,Soft,1:50,special john,139,Dylan Johnston,Sam Thomas,10- 2,7,0,True,0,0.011351504,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910483,17/2,8/1,15/2,6/1,9/2,shortening,9.0,8.5,7.0,5.5,9.5,0.1,0.1563100576553491,0.7270560190703218,,,0.025847359365534915,9.5,-0.07941579852920191,-0.7544500860274184,2.272429422487584,-0.5004783676277926,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,3m5f,Soft,1:50,catch catchfire,135,Charlie Todd,Ian Williams,10- 2,7,0,True,0,0.010964783,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910483,14/1,16/1,14/1,,,stable,17.0,15.0,,,15.0,0.1,0.1563100576553491,0.7270560190703218,,,0.025499310465534913,15.0,-0.04116735620113175,-0.6175103430169763,5.591046517046364,-0.2611546021058262,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m4f,Soft,3:50,desert halo,97,Harry Bannister,Richard J Bandey,12- 0,7,0,True,0,0.010722814,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910487,10/1,12/1,14/1,,,drifting,13.0,15.0,,,11.0,0.1,0.1563100576553491,0.7270560190703218,,,0.025281538365534914,11.0,-0.065627552543556,-0.721903077979116,2.981728244192235,-0.41806601421170664,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m,Soft,1:20,blazing gaden,-,Finn Lambert,D J Jeffreys,11- 8,5,3,True,0,0.01047765,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910484,150/1,,,,,no_data,,,,,151.0,0.1,0.1563100576553491,0.7270560190703218,,,0.025060890765534916,151.0,0.018438374209243526,2.784194505595772,557.0932422887804,0.1179602344085819,0.018561296703971816,0.018561296703971816,1.8561296703971817,STRONG_BET_SINGLE,STRONG BET
lingfield,19 Jan 2026 SKY,2m4f,Soft,3:50,gwennie may jem,109,Sean Bowen,Olly Murphy,11- 4,6,0,True,0,0.010189073,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910487,7/1,13/2,11/2,,,shortening,7.5,6.5,,,8.0,0.1,0.1563100576553491,0.7270560190703218,,,0.024801171465534913,8.0,-0.10019882853446509,-0.8015906282757207,1.5479086950062118,-0.6442878791609367,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m4f,Soft,3:50,constant friday,103,James Davies,Richard Rowe,10- 2,11,0,True,0,0.009912603,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910487,15/2,,,,,no_data,,,,,8.5,0.1,0.1563100576553491,0.7270560190703218,,,0.024552348465534914,8.5,-0.09309471035799449,-0.7913050380429533,1.7303535894886442,-0.6015566078232177,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m4f,Soft,3:50,diamond days,103,Brendan Powell,Joe Tizzard,11- 4,6,0,True,0,0.0095542045,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910487,13/2,6/1,11/2,,,shortening,7.0,6.5,,,7.5,0.1,0.1563100576553491,0.7270560190703218,,,0.024229789815534912,7.5,-0.10910354351779841,-0.8182765763834882,1.3299022744329325,-0.7095618462356093,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,3m5f,Soft,1:50,ali star bert,135,Murray Dodd,Shaun Harris,10- 2,10,7,True,0,0.009280869,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910483,16/1,14/1,,,,shortening,15.0,,,,17.0,0.1,0.1563100576553491,0.7270560190703218,,,0.023983787865534914,17.0,-0.03483974154622979,-0.5922756062859065,6.765075511910065,-0.2277128409992008,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m4f,Soft,3:50,lady pretender,103,Charlie Deutsch,Venetia Williams,11 -12,7,0,True,0,0.009125038,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910487,11/4,,,,,no_data,,,,,3.75,0.1,0.1563100576553491,0.7270560190703218,,,0.023843539965534913,3.75,-0.24282312670113176,-0.9105867251292441,0.3273050470422213,-1.591640434736099,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,3m5f,Soft,1:50,ken roy,142,NON-RUNNER,Paul Nicholls,10- 9,7,0,True,0,0.008977081,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910483,-,20/1,,,,no_data,21.0,,,,21.0,0.1,0.1563100576553491,0.7270560190703218,,,0.023710378665534913,21.0,-0.023908668953512704,-0.5020820480237669,10.20835470460069,-0.15714364317819038,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m4f,Soft,3:50,jackeline,101,Daniel Sansom,Seamus Mullins,11- 7,7,3,True,0,0.008590256,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910487,14/1,,,,,no_data,,,,,15.0,0.1,0.1563100576553491,0.7270560190703218,,,0.023362236165534914,15.0,-0.04330443050113175,-0.6495664575169763,5.133699469548155,-0.28668724422865716,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m4f,Soft,3:50,ronnies reflection,108,Jack Quinlan,Ben Case,10 -12,8,0,True,0,0.008455181,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910487,12/1,11/1,10/1,,,shortening,12.0,11.0,,,13.0,0.1,0.1563100576553491,0.7270560190703218,,,0.023240668665534914,13.0,-0.053682408257542016,-0.697871307348046,3.8363912575518224,-0.35629842006174106,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,3m5f,Soft,1:50,sporting ace,142,Jack Quinlan,Neil King,10- 8,10,0,True,0,0.0082058385,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910483,12/1,14/1,12/1,16/1,12/1,stable,15.0,13.0,17.0,13.0,13.0,0.1,0.1563100576553491,0.7270560190703218,,,0.023016260415534912,13.0,-0.05390681650754202,-0.7007886145980462,3.800220557071244,-0.35948654159473475,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,3m5f,Soft,1:50,makin'yourmindup,106,Harry Cobden,Paul Nicholls,12- 0,9,0,True,0,0.007857152,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910483,14/1,12/1,,,,shortening,13.0,,,,15.0,0.1,0.1563100576553491,0.7270560190703218,,,0.022702442565534914,15.0,-0.04396422410113175,-0.6594633615169763,4.992084375096038,-0.29515470694035584,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m,Soft,1:20,fravanco,103,Marc Goldstein,Michael Madgwick,11- 8,7,0,True,0,0.0078359675,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910484,100/1,50/1,,,,shortening,51.0,,,,101.0,0.1,0.1563100576553491,0.7270560190703218,,,0.022683376515534915,101.0,0.012782386416525014,1.2910210280690264,226.1443464839172,0.08585002946800356,0.012910210280690265,0.012910210280690265,1.2910210280690264,STRONG_BET_SINGLE,STRONG BET
lingfield,19 Jan 2026 SKY,3m5f,Soft,1:50,aworkinprogress,142,James Davies,Nick Gifford,11- 5,7,0,True,0,0.0074948617,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910483,10/1,9/1,8/1,17/2,9/1,shortening,10.0,9.0,9.5,10.0,11.0,0.1,0.1563100576553491,0.7270560190703218,,,0.022376381295534913,11.0,-0.068532709613556,-0.7538598057491159,2.646957141533862,-0.4633584992044382,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m,Soft,1:20,jamada,113,James Bowen,Olly Murphy,11- 8,6,0,True,0,0.0074717104,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910484,7/1,13/2,6/1,7/1,,stable,7.5,7.0,8.0,,8.0,0.1,0.1563100576553491,0.7270560190703218,,,0.022355545125534913,8.0,-0.10264445487446508,-0.8211556389957206,1.3987695825712054,-0.6943083524067131,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,3m5f,Soft,1:50,my silver lining,143,James Best,Emma Lavelle,11- 0,10,0,True,0,0.007468024,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910483,7/1,13/2,7/1,13/2,9/1,drifting,7.5,8.0,7.5,10.0,8.0,0.1,0.1563100576553491,0.7270560190703218,,,0.022352227365534914,8.0,-0.10264777263446509,-0.8211821810757207,1.3985667390293979,-0.6943811443297566,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m,Soft,1:20,hello fortune,104,James Davies,Nick Gifford,11- 8,6,0,True,0,0.0074210493,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910484,12/1,11/1,14/1,,,drifting,12.0,15.0,,,13.0,0.1,0.1563100576553491,0.7270560190703218,,,0.02230995013553491,13.0,-0.054613126787542016,-0.7099706482380461,3.6862645480219407,-0.3697831729541611,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,3m5f,Soft,1:50,ivane,136,Jonathan Burke,James Owen,11- 1,8,0,True,0,0.007332331,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910483,14/1,12/1,,,,shortening,13.0,,,,15.0,0.1,0.1563100576553491,0.7270560190703218,,,0.022230103665534913,15.0,-0.04443656300113175,-0.6665484450169763,4.890583385224758,-0.301405647521953,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m4f,Soft,3:50,begin the luck,108,Robbie David,Daisy Hitchins,11 -10,10,7,True,0,0.0073135607,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910487,9/2,,,,,no_data,,,,,5.5,0.1,0.1563100576553491,0.7270560190703218,,,0.022213210395534914,5.5,-0.1596049714226469,-0.877827342824558,0.657023456303623,-1.0829755878652236,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,3m5f,Soft,1:50,hidden history,137,Harry Skelton,Dan Skelton,11- 7,8,0,True,0,0.007226624,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910483,5/1,11/2,15/2,8/1,15/2,drifting,6.5,8.5,9.0,8.5,6.0,0.1,0.1563100576553491,0.7270560190703218,,,0.022134967365534913,6.0,-0.14453169930113174,-0.8671901958067905,0.7792203810694182,-0.9823906210243818,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m,Soft,1:20,cayman dancer,117,Caoilin Quinn,Gary & Josh Moore,10- 9,4,0,True,0,0.007190942,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910484,6/1,7/2,,,,shortening,4.5,,,,7.0,0.1,0.1563100576553491,0.7270560190703218,,,0.022102853565534913,7.0,-0.12075428929160793,-0.8452800250412555,1.0591015540599762,-0.8213566989171058,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m,Soft,1:20,zamek,113,Sean Bowen,Olly Murphy,11- 8,6,0,True,0,0.0071635214,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910484,9/4,5/2,10/3,7/2,15/4,drifting,3.5,4.333333333333334,4.5,4.75,3.25,0.1,0.1563100576553491,0.7270560190703218,,,0.022078175025534913,3.25,-0.2856141326667728,-0.9282459311670115,0.22805207731312327,-1.943775205164458,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,3m5f,Soft,1:50,invincible nao,136,Caoilin Quinn,Gary & Josh Moore,11- 4,8,0,True,0,0.007157355,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910483,8/1,17/2,9/1,8/1,9/1,drifting,9.5,10.0,9.0,10.0,9.0,0.1,0.1563100576553491,0.7270560190703218,,,0.022072625265534912,9.0,-0.08903848584557619,-0.8013463726101858,1.7484193828331966,-0.6060346688992818,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,3m5f,Soft,1:50,art decco,135,Harry Kimber,Robert Walford,11 -13,10,0,True,0,0.007119602,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910483,15/2,7/1,15/2,7/1,13/2,shortening,8.0,8.5,8.0,7.5,8.5,0.1,0.1563100576553491,0.7270560190703218,,,0.022038647565534912,8.5,-0.09560841125799449,-0.8126714956929533,1.557200318083982,-0.651242575776395,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,3m5f,Soft,1:50,whistle stop tour,143,Jack Tudor,Lucinda Russell & Michael Scudamore,11- 7,8,0,True,0,0.0071185604,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910483,16/1,,,,,no_data,,,,,17.0,0.1,0.1563100576553491,0.7270560190703218,,,0.02203771012553491,17.0,-0.036785819286229794,-0.6253589278659065,6.228542293349807,-0.25057408058309316,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,3m5f,Soft,1:50,val dancer,140,Charlie Hammond,Mel Rowley,11 -10,9,0,True,0,0.0070675625,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910483,8/1,15/2,7/1,15/2,8/1,stable,8.5,8.0,8.5,9.0,9.0,0.1,0.1563100576553491,0.7270560190703218,,,0.021991812015534913,9.0,-0.0891192990955762,-0.8020736918601858,1.742161949804471,-0.6076730969213701,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,3m5f,Soft,1:50,surrey quest,145,Kevin Brogan,Toby Lawes,11 -11,9,0,True,0,0.0070269043,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910483,9/1,10/1,9/1,10/1,9/1,stable,11.0,10.0,11.0,10.0,10.0,0.1,0.1563100576553491,0.7270560190703218,,,0.021955219635534914,10.0,-0.07804478036446509,-0.7804478036446508,2.1473187966290332,-0.5325931787809925,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m,Soft,1:20,gone country,96,Tabitha Worsley,Nick Gifford,11- 8,6,3,True,0,0.0069437623,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910484,100/1,,,,,no_data,,,,,101.0,0.1,0.1563100576553491,0.7270560190703218,,,0.02188039183553491,101.0,0.01197940173652501,1.209919575389026,218.318132584604,0.08188636621861299,0.01209919575389026,0.01209919575389026,1.209919575389026,STRONG_BET_SINGLE,STRONG BET
lingfield,19 Jan 2026 SKY Polytrack,2m,Standard To Slow,12:50,my mate aj,115,Ben Jones,Ben Pauling,11- 2,5,0,True,0,0.006784924,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910489,Evs,10/11,Evs,11/10,6/5,drifting,1.9090909090909092,,2.1,2.2,1.9090909090909092,0.1,0.1563100576553491,0.7270560190703218,,,0.021737437365534913,1.9090909090909092,-0.5020720864439889,-0.9585012559385242,0.07750272926777368,-3.4429775272861383,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m,Soft,1:20,kentucky river,93,Robert Dunne,Olly Murphy,10- 9,4,0,True,0,0.0064736702,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910484,12/1,,,,,no_data,,,,,13.0,0.1,0.1563100576553491,0.7270560190703218,,,0.021457308945534912,13.0,-0.05546576797754202,-0.7210549837080462,3.5484748896812817,-0.3827784810523763,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m,Soft,1:20,wondering why,113,Ben Jones,Ben Pauling,11- 8,5,0,True,0,0.006390694,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910484,3/1,11/4,3/1,11/4,,shortening,3.75,4.0,3.75,,4.0,0.1,0.1563100576553491,0.7270560190703218,,,0.021382630365534915,4.0,-0.22861736963446508,-0.9144694785378603,0.334806615746973,-1.5804188445538236,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m,Soft,1:20,trapper john,108,Jack Quinlan,Harry Eustace,11- 8,5,0,True,0,0.0062917145,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910484,28/1,33/1,,,,drifting,34.0,,,,29.0,0.1,0.1563100576553491,0.7270560190703218,,,0.021293548815534913,29.0,-0.013189209805154742,-0.3824870843494875,17.52655235286966,-0.09136261624207805,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m,Soft,1:20,sense of reason,106,Tom Cannon,Charlie Fellowes,11- 8,5,0,True,0,0.0062393313,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910484,33/1,20/1,,,,shortening,21.0,,,,34.0,0.1,0.1563100576553491,0.7270560190703218,,,0.021246403935534914,34.0,-0.008165360770347439,-0.27762226619181296,24.039013359176508,-0.05662340419640431,0.0,0.0,0.0,NO_BET,PASS
lingfield,19 Jan 2026 SKY,2m,Soft,1:20,unjeu royal,103,Stan Sheppard,Tom Lacey,11- 8,5,0,True,0,0.0061480836,0,False,https://www.racingpost.com/racecards/31/lingfield/2026-01-19/910484,11/2,5/1,11/2,5/1,,shortening,6.0,6.5,6.0,,6.5,0.1,0.1563100576553491,0.7270560190703218,,,0.021164281005534913,6.5,-0.13268187284061894,-0.862432173464023,0.8752659655860174,-0.9218386842736829,0.0,0.0,0.0,NO_BET,PASS
wolverhampton (aw),19 Jan 2026 SKY Tapeta,7f,Standard,8:00,ganthorpe,53,Billy Garritty,Michael & David Easterby,9- 9,3,0,True,0,0.09252534,0,False,https://www.racingpost.com/racecards/513/wolverhampton-aw/2026-01-19/910659,20/1,,,,,no_data,,,,,21.0,0.1,0.1563100576553491,0.7270560190703218,,,0.09890381176553492,21.0,0.051284764146487305,1.0769800470762334,39.3027348726481,0.1717893638474182,0.05384900235381167,0.05,5.0,STRONG_BET_SINGLE,STRONG BET
wolverhampton (aw),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,racing country,41,Paul Mulrennan,Damien Wingrove,9- 9,11,0,True,0,0.071709044,0,False,https://www.racingpost.com/racecards/513/wolverhampton-aw/2026-01-19/910657,22/1,20/1,,,,shortening,21.0,,,,23.0,0.1,0.1563100576553491,0.7270560190703218,,,0.08016914536553492,23.0,0.0366908844959697,0.8438903434073031,39.00954629985726,0.13511406731297762,0.03835865197305923,0.03835865197305923,3.8358651973059232,STRONG_BET_SINGLE,STRONG BET
wolverhampton (aw),19 Jan 2026 SKY Tapeta,5f,Standard,8:30,daley t,56,Marco Ghiani,Tony Carroll,9- 0,6,0,True,0,0.066470675,0,False,https://www.racingpost.com/racecards/513/wolverhampton-aw/2026-01-19/910658,17/2,8/1,15/2,7/1,,shortening,9.0,8.5,8.0,,9.5,0.1,0.1563100576553491,0.7270560190703218,,,0.07545461326553492,9.5,-0.02980854462920192,-0.28318117397741827,6.295949617874134,-0.11285836541314309,0.0,0.0,0.0,NO_BET,PASS
wolverhampton (aw),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,trusty scout,54,Cam Hardie,Derek Shaw,9- 9,8,0,True,0,0.054895777,0,False,https://www.racingpost.com/racecards/513/wolverhampton-aw/2026-01-19/910657,18/1,,,,,no_data,,,,,19.0,0.1,0.1563100576553491,0.7270560190703218,,,0.06503720506553491,19.0,0.012405626118166493,0.2357068962451634,21.95145949523025,0.05030840967680151,0.013094827569175745,0.013094827569175745,1.3094827569175744,STRONG_BET_SINGLE,STRONG BET
wolverhampton (aw),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,relevant range,60,Jordan Nason,Ivan Furtado,9 -13,7,3,True,0,0.053237084,0,False,https://www.racingpost.com/racecards/513/wolverhampton-aw/2026-01-19/910657,6/4,13/8,6/4,11/8,,stable,2.625,2.5,2.375,,2.5,0.1,0.1563100576553491,0.7270560190703218,,,0.0635443813655349,2.5,-0.3364556186344651,-0.8411390465861628,0.37191558101503974,-1.379258303918007,0.0,0.0,0.0,NO_BET,PASS
wolverhampton (aw),19 Jan 2026 SKY Tapeta,1m4f,Standard,5:30,eutropia,64,Finley Marsh,Adrian Wintle,9- 7,4,0,True,0,0.052098945,8,True,https://www.racingpost.com/racecards/513/wolverhampton-aw/2026-01-19/910654,5/2,10/3,,,,drifting,4.333333333333334,,,,3.5,0.1,0.1563100576553491,0.7270560190703218,,,0.06252005626553492,3.5,-0.22319422944875078,-0.7811798030706278,0.7179884106685934,-0.9219179889674376,0.0,0.0,0.0,NO_BET,PASS
wolverhampton (aw),19 Jan 2026 SKY Tapeta,7f,Standard,8:00,hardstyle,61,Billy Loughnane,George Boughey,10- 1,3,0,True,0,0.048785448,0,False,https://www.racingpost.com/racecards/513/wolverhampton-aw/2026-01-19/910659,8/15,,,,,no_data,,,,,1.5333333333333332,0.1,0.1563100576553491,0.7270560190703218,,,0.059537908965534916,1.5333333333333332,-0.5926360040779434,-0.9087085395861798,0.1316461085567029,-2.504497464663818,0.0,0.0,0.0,NO_BET,PASS
wolverhampton (aw),19 Jan 2026 SKY Tapeta,7f,Standard,8:00,electrocution,56,Joey Haynes,Chelsea Banham,9- 5,3,0,True,0,0.047560044,0,False,https://www.racingpost.com/racecards/513/wolverhampton-aw/2026-01-19/910659,28/1,33/1,40/1,50/1,,drifting,34.0,41.0,51.0,,29.0,0.1,0.1563100576553491,0.7270560190703218,,,0.05843504536553491,29.0,0.023952286744845258,0.6946163156005125,46.27214869531541,0.10211396660652894,0.02480772555716116,0.02480772555716116,2.480772555716116,STRONG_BET_SINGLE,STRONG BET
wolverhampton (aw),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,star of st louis,57,Kyle McHugh,Wayne Lukas,9- 9,9,7,True,0,0.04736041,0,False,https://www.racingpost.com/racecards/513/wolverhampton-aw/2026-01-19/910657,12/1,,,,,no_data,,,,,13.0,0.1,0.1563100576553491,0.7270560190703218,,,0.05825537476553491,13.0,-0.018667702157542015,-0.24268012804804617,9.271624946922076,-0.07969962679336694,0.0,0.0,0.0,NO_BET,PASS
wolverhampton (aw),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,spinning dancer,55,Taylor Fisher,J S Moore,9- 8,4,3,True,0,0.04634199,0,False,https://www.racingpost.com/racecards/513/wolverhampton-aw/2026-01-19/910657,16/1,20/1,,,,drifting,21.0,,,,17.0,0.1,0.1563100576553491,0.7270560190703218,,,0.05733879676553491,17.0,-0.0014847326462297944,-0.025240454985906546,15.620756094643507,-0.006386253498626017,0.0,0.0,0.0,NO_BET,PASS
wolverhampton (aw),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,bondi man,57,Jason Hart,Sarah Hollinshead,9- 9,7,0,True,0,0.045003746,0,False,https://www.racingpost.com/racecards/513/wolverhampton-aw/2026-01-19/910657,25/1,,,,,no_data,,,,,26.0,0.1,0.1563100576553491,0.7270560190703218,,,0.05613437716553492,26.0,0.017672838703996455,0.4594938063039078,35.81671679326214,0.07677799652483881,0.018379752252156312,0.018379752252156312,1.8379752252156312,STRONG_BET_SINGLE,STRONG BET
wolverhampton (aw),19 Jan 2026 SKY Tapeta,5f,Standard,8:30,master dandy,64,Billy Loughnane,Michael Keady,9- 9,6,0,True,0,0.043700326,0,False,https://www.racingpost.com/racecards/513/wolverhampton-aw/2026-01-19/910658,11/2,6/1,13/2,15/2,8/1,drifting,7.0,7.5,8.5,9.0,6.5,0.1,0.1563100576553491,0.7270560190703218,,,0.05496129916553491,6.5,-0.09888485468061894,-0.6427515554240231,2.1944884385918955,-0.43388684973277913,0.0,0.0,0.0,NO_BET,PASS
wolverhampton (aw),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,port noir,59,Robert Havlin,Robert Stephens,9- 9,9,0,True,0,0.04194862,0,False,https://www.racingpost.com/racecards/513/wolverhampton-aw/2026-01-19/910657,20/1,,,,,no_data,,,,,21.0,0.1,0.1563100576553491,0.7270560190703218,,,0.053384763765534915,21.0,0.005765716146487299,0.12108003907623321,22.285860366585727,0.025648256596062197,0.0060540019538116606,0.0060540019538116606,0.6054001953811661,STRONG_BET_SINGLE,STRONG BET
wolverhampton (aw),19 Jan 2026 SKY Tapeta,5f,Standard,8:30,colors of freedom,65,Gina Mangan,Joe Ponting,9- 3,6,0,True,0,0.040861286,0,False,https://www.racingpost.com/racecards/513/wolverhampton-aw/2026-01-19/910658,9/4,2/1,,,,shortening,3.0,,,,3.25,0.1,0.1563100576553491,0.7270560190703218,,,0.05240616316553491,3.25,-0.2552861445267728,-0.8296799697120115,0.5245311857186613,-1.1455787482040225,0.0,0.0,0.0,NO_BET,PASS
wolverhampton (aw),19 Jan 2026 SKY Tapeta,5f,Standard,8:30,she went whoosh,57,Joey Haynes,Scott Dixon,9- 0,4,0,True,0,0.0401492,0,False,https://www.racingpost.com/racecards/513/wolverhampton-aw/2026-01-19/910658,33/1,25/1,,,,shortening,26.0,,,,34.0,0.1,0.1563100576553491,0.7270560190703218,,,0.05176528576553492,34.0,0.02235352105965257,0.7600197160281874,56.74300094415043,0.10089478249895667,0.023030900485702648,0.023030900485702648,2.303090048570265,STRONG_BET_SINGLE,STRONG BET
wolverhampton (aw),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,boujee gold,59,Marco Ghiani,Tony Carroll,9- 9,7,0,True,0,0.039676595,0,False,https://www.racingpost.com/racecards/513/wolverhampton-aw/2026-01-19/910657,9/1,11/1,,,,drifting,12.0,,,,10.0,0.1,0.1563100576553491,0.7270560190703218,,,0.051339941265534914,10.0,-0.04866005873446509,-0.48660058734465084,4.870415169638634,-0.22049037550626133,0.0,0.0,0.0,NO_BET,PASS
wolverhampton (aw),19 Jan 2026 SKY Tapeta,6f,Standard,7:00,lucky man,80,Paul Mulrennan,Jennie Candlish,9- 7,7,0,True,0,0.038470168,0,False,https://www.racingpost.com/racecards/513/wolverhampton-aw/2026-01-19/910656,16/1,,,,,no_data,,,,,17.0,0.1,0.1563100576553491,0.7270560190703218,,,0.05025415696553491,17.0,-0.008569372446229795,-0.1456793315859065,13.793587558560086,-0.039224672131519873,0.0,0.0,0.0,NO_BET,PASS
wolverhampton (aw),19 Jan 2026 SKY Tapeta,1m1½f,Standard,6:00,al baahy,59,Billy Loughnane,Kevin Frost,9- 9,7,0,True,0,0.03489827,0,False,https://www.racingpost.com/racecards/513/wolverhampton-aw/2026-01-19/910657,9/2,4/1,7/2,,,shortening,5.0,4.5,,,5.5,0.1,0.1563100576553491,0.7270560190703218,,,0.04703944876553491,5.5,-0.13477873305264693,-0.741283031789558,1.3560088555174281,-0.6365797161420382,0.0,0.0,0.0,NO_BET,PASS
wolverhampton (aw),19 Jan 2026 SKY Tapeta,5f,Standard,8:30,mister mcgregor,63,Faye McManoman,Michael Mullineaux,9- 8,4,0,True,0,0.034238882,0,False,https://www.racingpost.com/racecards/513/wolverhampton-aw/2026-01-19/910658,8/1,12/1,14/1,16/1,33/1,drifting,13.0,15.0,17.0,34.0,9.0,0.1,0.1563100576553491,0.7270560190703218,,,0.04644599956553491,9.0,-0.06466511154557619,-0.5819860039101858,3.587390263881353,-0.30727217031772525,0.0,0.0,0.0,NO_BET,PASS
